DATE,LREM64TTUSM156N
1987-01-01,69.0032993868856
1987-02-01,69.1811085950832
1987-03-01,69.5368575300365
1987-04-01,70.0256539821977
1987-05-01,70.7838695061169
1987-06-01,71.3954917370072
1987-07-01,72.0901975737913
1987-08-01,71.9800272590449
1987-09-01,70.9430284567276
1987-10-01,71.4073806544817
1987-11-01,71.3349401938544
1987-12-01,71.205992605856
1988-01-01,70.2070838374218
1988-02-01,70.3291897905507
1988-03-01,70.4910447473443
1988-04-01,71.0793695649381
1988-05-01,71.2731823140602
1988-06-01,72.414655255313
1988-07-01,72.970601421892
1988-08-01,72.7393199874522
1988-09-01,71.8224514345678
1988-10-01,72.2312094376419
1988-11-01,72.1886645317584
1988-12-01,72.0093019095747
1989-01-01,71.1601765846688
1989-02-01,71.2866362268194
1989-03-01,71.6730619685632
1989-04-01,71.9347090641505
1989-05-01,72.3154020529278
1989-06-01,73.3828740846307
1989-07-01,73.8358637877979
1989-08-01,73.5845220319598
1989-09-01,72.5008572843771
1989-10-01,72.8682219740049
1989-11-01,72.8929269344974
1989-12-01,72.5071812203953
1990-01-01,71.3541633982416
1990-02-01,71.4573324469086
1990-03-01,71.8114411427354
1990-04-01,71.8920510427173
1990-05-01,72.4393328491648
1990-06-01,73.2585788301254
1990-07-01,73.5241144686812
1990-08-01,72.9831730619029
1990-09-01,72.004045171077
1990-10-01,72.2611347774292
1990-11-01,71.7829834171512
1990-12-01,71.531601106101
1991-01-01,70.1633936074196
1991-02-01,70.1194698525294
1991-03-01,70.303618294215
1991-04-01,70.8366216963603
1991-05-01,70.8359986833688
1991-06-01,71.8389484985199
1991-07-01,72.1995819299454
1991-08-01,71.6238828910346
1991-09-01,71.0687774345132
1991-10-01,71.1863568039688
1991-11-01,70.8982805720714
1991-12-01,70.5364256817269
1992-01-01,69.5784229598672
1992-02-01,69.5744457675957
1992-03-01,69.9801438032633
1992-04-01,70.4835389678421
1992-05-01,70.8522223317237
1992-06-01,71.6898574092422
1992-07-01,72.2496541122214
1992-08-01,71.7557017463038
1992-09-01,70.8774857802021
1992-10-01,70.9934895354397
1992-11-01,70.853468075333
1992-12-01,70.7818199622983
1993-01-01,69.6238219591103
1993-02-01,69.9390665012437
1993-03-01,70.3287841949002
1993-04-01,70.5501400833786
1993-05-01,71.2473237649671
1993-06-01,72.0605262837154
1993-07-01,72.4574232949529
1993-08-01,72.1752778639607
1993-09-01,71.2628309925065
1993-10-01,71.5845269248751
1993-11-01,71.6418815652216
1993-12-01,71.6223259196412
1994-01-01,70.3835369214091
1994-02-01,70.7311169472448
1994-03-01,70.9140067865503
1994-04-01,71.291909400759
1994-05-01,71.9719526262706
1994-06-01,72.5071517375403
1994-07-01,72.9229117535299
1994-08-01,72.8074827636083
1994-09-01,72.2480722811791
1994-10-01,72.7781152090637
1994-11-01,72.7759920694524
1994-12-01,72.688853671421
1995-01-01,71.4820354785032
1995-02-01,71.9006428918729
1995-03-01,72.1590977263183
1995-04-01,72.2916704138713
1995-05-01,72.4285038077377
1995-06-01,73.1031055603121
1995-07-01,73.569847442417
1995-08-01,73.1259338951646
1995-09-01,72.4953570724774
1995-10-01,72.8834084997733
1995-11-01,72.6294015606278
1995-12-01,72.3497280779609
1996-01-01,71.2247437905305
1996-02-01,71.6888865092538
1996-03-01,72.084965261475
1996-04-01,72.2659194928082
1996-05-01,72.7539085668193
1996-06-01,73.490163545864
1996-07-01,73.9607383464166
1996-08-01,73.6500313464791
1996-09-01,73.1683683115901
1996-10-01,73.5939270872686
1996-11-01,73.3113188076776
1996-12-01,73.1120459071253
1997-01-01,71.9824093754036
1997-02-01,72.2893616022715
1997-03-01,72.8724838509244
1997-04-01,73.1144200535182
1997-05-01,73.5359846490458
1997-06-01,74.0849434392447
1997-07-01,74.6033693163232
1997-08-01,74.2972872017556
1997-09-01,73.6148849576098
1997-10-01,73.9279618313051
1997-11-01,73.9618425875822
1997-12-01,73.7395873903515
1998-01-01,72.7532677364423
1998-02-01,73.0701795127842
1998-03-01,73.3648112485208
1998-04-01,73.6168017942313
1998-05-01,73.912011577424
1998-06-01,74.4073992665518
1998-07-01,74.6024497534639
1998-08-01,74.2747932929928
1998-09-01,73.881668887466
1998-10-01,74.1058102882959
1998-11-01,74.0628451767305
1998-12-01,74.0693698094773
1999-01-01,73.2296291197761
1999-02-01,73.3040334179478
1999-03-01,73.5320386570787
1999-04-01,73.6009655811506
1999-05-01,73.9906854481556
1999-06-01,74.4901571206724
1999-07-01,74.6846851986013
1999-08-01,74.3123657353854
1999-09-01,73.7568746228209
1999-10-01,74.1543586769906
1999-11-01,74.1524990630643
1999-12-01,74.1443270899747
2000-01-01,73.4696283322948
2000-02-01,73.7100737100737
2000-03-01,73.877610501418
2000-04-01,74.3299846565646
2000-05-01,74.066056995833
2000-06-01,74.7800340772604
2000-07-01,74.6003671321843
2000-08-01,74.2157928477855
2000-09-01,73.8110219559322
2000-10-01,74.0805623682644
2000-11-01,74.0304262790594
2000-12-01,74.1631787550098
2001-01-01,73.1767511507959
2001-02-01,73.3294927684749
2001-03-01,73.5662214448215
2001-04-01,73.3947337870186
2001-05-01,73.3905531990102
2001-06-01,73.693443219806
2001-07-01,73.8599496554649
2001-08-01,72.9051139864449
2001-09-01,72.8196364595468
2001-10-01,72.7270231991304
2001-11-01,72.4495503399868
2001-12-01,72.3149507923635
2002-01-01,71.1359730265246
2002-02-01,71.7232518725056
2002-03-01,71.723124651803
2002-04-01,71.8001746153006
2002-05-01,72.0569958354229
2002-06-01,72.3463230809445
2002-07-01,72.4320032196836
2002-08-01,72.2285894309164
2002-09-01,72.1492751106867
2002-10-01,72.1880082402689
2002-11-01,71.7250717651519
2002-12-01,71.6429302197178
2003-01-01,70.7249590905176
2003-02-01,70.8960800864521
2003-03-01,70.9864374916074
2003-04-01,71.2459361151944
2003-05-01,71.2434344517097
2003-06-01,71.6962646093554
2003-07-01,71.6715774613241
2003-08-01,71.3589795634942
2003-09-01,70.9763461969336
2003-10-01,71.3641668398587
2003-11-01,71.3509312637401
2003-12-01,71.1650015685065
2004-01-01,70.4629481647222
2004-02-01,70.593213122432
2004-03-01,70.6377774823874
2004-04-01,71.0413368887378
2004-05-01,71.1523662436777
2004-06-01,71.6032954449063
2004-07-01,71.9933264479224
2004-08-01,71.6293784354285
2004-09-01,71.1735704887367
2004-10-01,71.515145116505
2004-11-01,71.5583607525521
2004-12-01,71.3090748193254
2005-01-01,70.5162964795814
2005-02-01,70.5961874303028
2005-03-01,70.8620408763881
2005-04-01,71.3156112339139
2005-05-01,71.5471844578718
2005-06-01,72.0046312304194
2005-07-01,72.3288445535382
2005-08-01,72.1820235057928
2005-09-01,71.701344472001
2005-10-01,71.9561102042732
2005-11-01,71.7374207694672
