DATE,LNU02024230
1974-07-01,13746
1974-08-01,13749
1974-09-01,13901
1974-10-01,13894
1974-11-01,13608
1974-12-01,13626
1975-01-01,13526
1975-02-01,13565
1975-03-01,13657
1975-04-01,13733
1975-05-01,13699
1975-06-01,13599
1975-07-01,13624
1975-08-01,13534
1975-09-01,13730
1975-10-01,13721
1975-11-01,13596
1975-12-01,13544
1976-01-01,13520
1976-02-01,13537
1976-03-01,13583
1976-04-01,13617
1976-05-01,13583
1976-06-01,13566
1976-07-01,13502
1976-08-01,13622
1976-09-01,13862
1976-10-01,13884
1976-11-01,13809
1976-12-01,13836
1977-01-01,13577
1977-02-01,13613
1977-03-01,13749
1977-04-01,13952
1977-05-01,13982
1977-06-01,13841
1977-07-01,13718
1977-08-01,13727
1977-09-01,14083
1977-10-01,14243
1977-11-01,14249
1977-12-01,14229
1978-01-01,14052
1978-02-01,14065
1978-03-01,14192
1978-04-01,14393
1978-05-01,14344
1978-06-01,14433
1978-07-01,14247
1978-08-01,14195
1978-09-01,14443
1978-10-01,14519
1978-11-01,14654
1978-12-01,14613
1979-01-01,14504
1979-02-01,14516
1979-03-01,14587
1979-04-01,14536
1979-05-01,14558
1979-06-01,14515
1979-07-01,14353
1979-08-01,14454
1979-09-01,14716
1979-10-01,14849
1979-11-01,14757
1979-12-01,14673
1980-01-01,14461
1980-02-01,14618
1980-03-01,14572
1980-04-01,14613
1980-05-01,14596
1980-06-01,14506
1980-07-01,14411
1980-08-01,14530
1980-09-01,14594
1980-10-01,14682
1980-11-01,14562
1980-12-01,14406
1981-01-01,14259
1981-02-01,14374
1981-03-01,14558
1981-04-01,14669
1981-05-01,14710
1981-06-01,14531
1981-07-01,14403
1981-08-01,14371
1981-09-01,14432
1981-10-01,14571
1981-11-01,14430
1981-12-01,14326
1982-01-01,14110
1982-02-01,14059
1982-03-01,14309
1982-04-01,14368
1982-05-01,14527
1982-06-01,14375
1982-07-01,14272
1982-08-01,14238
1982-09-01,14684
1982-10-01,14465
1982-11-01,14401
1982-12-01,14235
1983-01-01,14020
1983-02-01,14030
1983-03-01,14131
1983-04-01,14123
1983-05-01,14217
1983-06-01,14132
1983-07-01,14145
1983-08-01,14154
1983-09-01,14547
1983-10-01,14562
1983-11-01,14481
1983-12-01,14357
1984-01-01,14039
1984-02-01,14126
1984-03-01,14182
1984-04-01,14278
1984-05-01,14353
1984-06-01,14125
1984-07-01,14129
1984-08-01,14111
1984-09-01,14458
1984-10-01,14342
1984-11-01,14305
1984-12-01,14309
1985-01-01,14028
1985-02-01,14097
1985-03-01,14429
1985-04-01,14329
1985-05-01,14361
1985-06-01,14226
1985-07-01,14084
1985-08-01,14210
1985-09-01,14413
1985-10-01,14561
1985-11-01,14408
1985-12-01,14298
1986-01-01,14136
1986-02-01,13921
1986-03-01,14164
1986-04-01,14263
1986-05-01,14454
1986-06-01,14485
1986-07-01,14390
1986-08-01,14378
1986-09-01,14426
1986-10-01,14429
1986-11-01,14461
1986-12-01,14378
1987-01-01,14251
1987-02-01,14146
1987-03-01,14354
1987-04-01,14347
1987-05-01,14555
1987-06-01,14558
1987-07-01,14436
1987-08-01,14447
1987-09-01,14586
1987-10-01,14853
1987-11-01,14779
1987-12-01,14751
1988-01-01,14406
1988-02-01,14437
1988-03-01,14532
1988-04-01,14683
1988-05-01,14535
1988-06-01,14576
1988-07-01,14406
1988-08-01,14511
1988-09-01,14741
1988-10-01,14905
1988-11-01,14969
1988-12-01,14853
1989-01-01,14751
1989-02-01,14598
1989-03-01,14889
1989-04-01,14938
1989-05-01,14975
1989-06-01,14887
1989-07-01,14795
1989-08-01,14653
1989-09-01,14896
1989-10-01,15007
1989-11-01,14919
1989-12-01,14960
1990-01-01,14331
1990-02-01,14311
1990-03-01,14512
1990-04-01,14536
1990-05-01,14637
1990-06-01,14591
1990-07-01,14437
1990-08-01,14500
1990-09-01,14749
1990-10-01,14655
1990-11-01,14545
1990-12-01,14612
1991-01-01,14117
