DATE,LNS12000089
1958-09-01,13648
1958-10-01,13680
1958-11-01,13735
1958-12-01,13713
1959-01-01,13720
1959-02-01,13657
1959-03-01,13770
1959-04-01,13833
1959-05-01,13840
1959-06-01,13785
1959-07-01,13778
1959-08-01,13734
1959-09-01,13652
1959-10-01,13632
1959-11-01,13490
1959-12-01,13613
1960-01-01,13685
1960-02-01,13714
1960-03-01,13544
1960-04-01,13666
1960-05-01,13739
1960-06-01,13708
1960-07-01,13684
1960-08-01,13633
1960-09-01,13680
1960-10-01,13547
1960-11-01,13491
1960-12-01,13493
1961-01-01,13461
1961-02-01,13337
1961-03-01,13470
1961-04-01,13440
1961-05-01,13417
1961-06-01,13560
1961-07-01,13392
1961-08-01,13370
1961-09-01,13420
1961-10-01,13476
1961-11-01,13422
1961-12-01,13395
1962-01-01,13403
1962-02-01,13513
1962-03-01,13423
1962-04-01,13196
1962-05-01,13224
1962-06-01,13237
1962-07-01,13248
1962-08-01,13373
1962-09-01,13376
1962-10-01,13255
1962-11-01,13279
1962-12-01,13213
1963-01-01,13192
1963-02-01,13158
1963-03-01,13226
1963-04-01,13357
1963-05-01,13394
1963-06-01,13375
1963-07-01,13422
1963-08-01,13310
1963-09-01,13337
1963-10-01,13351
1963-11-01,13360
1963-12-01,13348
1964-01-01,13319
1964-02-01,13400
1964-03-01,13379
1964-04-01,13501
1964-05-01,13480
1964-06-01,13428
1964-07-01,13464
1964-08-01,13552
1964-09-01,13437
1964-10-01,13421
1964-11-01,13507
1964-12-01,13499
1965-01-01,13605
1965-02-01,13565
1965-03-01,13663
1965-04-01,13595
1965-05-01,13675
1965-06-01,13735
1965-07-01,13712
1965-08-01,13727
1965-09-01,13706
1965-10-01,13777
1965-11-01,13814
1965-12-01,13858
1966-01-01,13887
1966-02-01,13834
1966-03-01,13828
1966-04-01,13913
1966-05-01,13965
1966-06-01,13941
1966-07-01,13935
1966-08-01,13985
1966-09-01,14138
1966-10-01,14219
1966-11-01,14230
1966-12-01,14300
1967-01-01,14235
1967-02-01,14234
1967-03-01,14318
1967-04-01,14353
1967-05-01,14360
1967-06-01,14445
1967-07-01,14555
1967-08-01,14726
1967-09-01,14849
1967-10-01,14938
1967-11-01,14917
1967-12-01,14986
1968-01-01,14871
1968-02-01,14995
1968-03-01,15069
1968-04-01,15140
1968-05-01,15288
1968-06-01,15377
1968-07-01,15314
1968-08-01,15307
1968-09-01,15341
1968-10-01,15388
1968-11-01,15543
1968-12-01,15541
1969-01-01,15648
1969-02-01,15731
1969-03-01,15695
1969-04-01,15792
1969-05-01,15817
1969-06-01,15906
1969-07-01,15917
1969-08-01,15984
1969-09-01,15951
1969-10-01,16005
1969-11-01,15941
1969-12-01,16152
1970-01-01,16181
1970-02-01,16219
1970-03-01,16296
1970-04-01,16333
1970-05-01,16260
1970-06-01,16299
1970-07-01,16362
1970-08-01,16373
1970-09-01,16291
1970-10-01,16372
1970-11-01,16435
1970-12-01,16364
1971-01-01,16439
1971-02-01,16475
1971-03-01,16487
1971-04-01,16511
1971-05-01,16650
1971-06-01,16713
1971-07-01,16686
1971-08-01,16803
1971-09-01,16983
1971-10-01,17091
1971-11-01,17166
1971-12-01,17295
1972-01-01,17394
1972-02-01,17588
1972-03-01,17784
1972-04-01,17811
1972-05-01,17919
1972-06-01,18047
1972-07-01,18167
1972-08-01,18234
1972-09-01,18331
1972-10-01,18443
1972-11-01,18525
1972-12-01,18660
1973-01-01,18800
1973-02-01,19025
1973-03-01,19108
1973-04-01,19207
1973-05-01,19278
1973-06-01,19416
1973-07-01,19566
1973-08-01,19607
1973-09-01,19709
1973-10-01,19961
1973-11-01,20118
1973-12-01,20248
1974-01-01,20274
1974-02-01,20328
1974-03-01,20388
1974-04-01,20311
1974-05-01,20588
1974-06-01,20590
1974-07-01,20662
1974-08-01,20770
1974-09-01,20838
1974-10-01,20859
1974-11-01,20918
1974-12-01,20758
1975-01-01,20723
1975-02-01,20590
1975-03-01,20653
1975-04-01,20740
1975-05-01,20819
1975-06-01,20909
1975-07-01,21084
1975-08-01,21262
1975-09-01,21387
1975-10-01,21574
1975-11-01,21628
1975-12-01,21654
1976-01-01,21943
1976-02-01,21929
1976-03-01,22184
1976-04-01,22359
1976-05-01,22426
1976-06-01,22486
1976-07-01,22573
1976-08-01,22656
1976-09-01,22701
1976-10-01,22766
1976-11-01,22884
1976-12-01,23009
1977-01-01,23115
1977-02-01,23272
1977-03-01,23462
1977-04-01,23547
1977-05-01,23766
1977-06-01,23897
1977-07-01,23980
1977-08-01,24064
1977-09-01,24198
1977-10-01,24159
1977-11-01,24304
1977-12-01,24448
1978-01-01,24584
1978-02-01,24818
1978-03-01,24912
1978-04-01,25087
1978-05-01,25136
1978-06-01,25283
1978-07-01,25294
1978-08-01,25251
1978-09-01,25540
1978-10-01,25747
1978-11-01,25793
1978-12-01,25919
1979-01-01,25953
1979-02-01,26048
1979-03-01,26054
1979-04-01,26147
1979-05-01,26378
1979-06-01,26449
1979-07-01,26606
1979-08-01,26605
1979-09-01,26823
1979-10-01,26873
1979-11-01,26861
1979-12-01,27084
1980-01-01,27252
1980-02-01,27268
1980-03-01,27145
1980-04-01,27095
1980-05-01,27003
1980-06-01,26921
1980-07-01,27020
1980-08-01,27093
1980-09-01,27202
1980-10-01,27328
1980-11-01,27511
1980-12-01,27572
1981-01-01,27702
1981-02-01,27840
1981-03-01,28092
1981-04-01,28229
1981-05-01,28234
1981-06-01,28284
1981-07-01,28352
1981-08-01,28330
1981-09-01,28294
1981-10-01,28344
1981-11-01,28309
1981-12-01,28120
1982-01-01,28289
1982-02-01,28338
1982-03-01,28226
1982-04-01,28146
1982-05-01,28170
1982-06-01,28050
1982-07-01,28060
1982-08-01,28223
1982-09-01,28058
1982-10-01,28058
1982-11-01,28053
1982-12-01,28100
1983-01-01,28102
1983-02-01,28098
1983-03-01,28100
1983-04-01,28431
1983-05-01,28590
1983-06-01,28680
1983-07-01,28863
1983-08-01,28955
1983-09-01,29103
1983-10-01,29161
1983-11-01,29430
1983-12-01,29517
1984-01-01,29673
1984-02-01,29804
1984-03-01,29883
1984-04-01,30050
1984-05-01,30267
1984-06-01,30460
1984-07-01,30486
1984-08-01,30681
1984-09-01,30657
1984-10-01,30759
1984-11-01,30679
1984-12-01,30766
1985-01-01,30822
1985-02-01,30873
1985-03-01,31030
1985-04-01,31002
1985-05-01,31015
1985-06-01,31109
1985-07-01,31239
1985-08-01,31226
1985-09-01,31567
1985-10-01,31496
1985-11-01,31487
1985-12-01,31638
1986-01-01,32048
1986-02-01,31788
1986-03-01,31988
1986-04-01,32013
1986-05-01,31996
1986-06-01,32235
1986-07-01,32196
1986-08-01,32337
1986-09-01,32419
1986-10-01,32351
1986-11-01,32518
1986-12-01,32560
1987-01-01,32536
1987-02-01,32736
1987-03-01,32873
1987-04-01,33013
1987-05-01,33050
1987-06-01,33130
1987-07-01,33254
1987-08-01,33280
1987-09-01,33285
1987-10-01,33350
1987-11-01,33390
1987-12-01,33361
1988-01-01,33418
1988-02-01,33517
1988-03-01,33484
1988-04-01,33596
1988-05-01,33540
1988-06-01,33457
1988-07-01,33610
1988-08-01,33537
1988-09-01,33582
1988-10-01,33639
1988-11-01,33659
1988-12-01,33866
1989-01-01,33992
1989-02-01,33964
1989-03-01,33958
1989-04-01,33919
1989-05-01,33835
1989-06-01,33949
1989-07-01,34086
1989-08-01,34057
1989-09-01,34258
1989-10-01,34113
1989-11-01,34306
1989-12-01,34154
1990-01-01,34382
1990-02-01,34270
1990-03-01,34234
1990-04-01,34124
1990-05-01,34052
1990-06-01,33989
1990-07-01,33840
1990-08-01,33851
1990-09-01,33717
1990-10-01,33668
1990-11-01,33631
1990-12-01,33496
1991-01-01,33251
1991-02-01,33310
1991-03-01,33115
1991-04-01,33254
1991-05-01,33123
1991-06-01,33078
1991-07-01,33066
1991-08-01,32972
1991-09-01,32930
1991-10-01,32951
1991-11-01,32925
1991-12-01,32795
1992-01-01,32838
1992-02-01,32849
1992-03-01,32720
1992-04-01,32814
1992-05-01,32850
1992-06-01,32732
1992-07-01,32664
1992-08-01,32587
1992-09-01,32602
1992-10-01,32460
1992-11-01,32451
1992-12-01,32484
1993-01-01,32509
1993-02-01,32384
1993-03-01,32431
1993-04-01,32439
1993-05-01,32437
1993-06-01,32395
1993-07-01,32411
1993-08-01,32335
1993-09-01,32292
1993-10-01,32288
1993-11-01,32286
1993-12-01,32427
1994-01-01,32247
1994-02-01,32258
1994-03-01,32267
1994-04-01,32216
1994-05-01,32236
1994-06-01,32211
1994-07-01,32142
1994-08-01,32312
1994-09-01,32336
1994-10-01,32344
1994-11-01,32531
1994-12-01,32325
1995-01-01,32313
1995-02-01,32554
1995-03-01,32495
1995-04-01,32462
1995-05-01,32331
1995-06-01,32301
1995-07-01,32403
1995-08-01,32382
1995-09-01,32279
1995-10-01,32366
1995-11-01,32289
1995-12-01,32099
1996-01-01,32096
1996-02-01,32202
1996-03-01,32090
1996-04-01,31929
1996-05-01,31967
1996-06-01,31944
1996-07-01,32072
1996-08-01,32123
1996-09-01,32175
1996-10-01,32181
1996-11-01,32091
1996-12-01,32070
1997-01-01,31935
1997-02-01,31806
1997-03-01,31868
1997-04-01,31979
1997-05-01,31872
1997-06-01,31895
1997-07-01,31837
1997-08-01,31774
1997-09-01,31750
1997-10-01,31761
1997-11-01,31613
1997-12-01,31659
1998-01-01,31677
1998-02-01,31640
1998-03-01,31577
1998-04-01,31560
1998-05-01,31476
1998-06-01,31394
1998-07-01,31347
1998-08-01,31337
1998-09-01,31239
1998-10-01,31126
1998-11-01,31172
1998-12-01,31204
1999-01-01,31374
1999-02-01,31152
1999-03-01,30942
1999-04-01,30794
1999-05-01,30894
1999-06-01,30853
1999-07-01,30764
1999-08-01,30717
1999-09-01,30704
1999-10-01,30687
1999-11-01,30833
1999-12-01,30693
2000-01-01,31859
2000-02-01,31738
2000-03-01,31741
2000-04-01,31946
2000-05-01,31662
2000-06-01,31632
2000-07-01,31396
2000-08-01,31477
2000-09-01,31187
2000-10-01,31171
2000-11-01,31377
2000-12-01,31409
2001-01-01,31228
2001-02-01,31330
2001-03-01,31180
2001-04-01,30923
2001-05-01,30971
2001-06-01,30830
2001-07-01,30814
2001-08-01,30773
2001-09-01,30797
2001-10-01,30668
2001-11-01,30432
2001-12-01,30429
2002-01-01,30310
2002-02-01,30259
2002-03-01,30388
2002-04-01,30331
2002-05-01,30340
2002-06-01,30392
2002-07-01,30381
2002-08-01,30380
2002-09-01,30387
2002-10-01,30356
2002-11-01,29950
2002-12-01,30196
2003-01-01,30342
2003-02-01,30545
2003-03-01,30457
2003-04-01,30518
2003-05-01,30391
2003-06-01,30374
2003-07-01,30394
2003-08-01,30313
2003-09-01,30269
2003-10-01,30279
2003-11-01,30355
2003-12-01,30362
2004-01-01,30298
2004-02-01,30226
2004-03-01,30308
2004-04-01,30367
2004-05-01,30431
2004-06-01,30559
2004-07-01,30489
2004-08-01,30503
2004-09-01,30533
2004-10-01,30398
2004-11-01,30452
2004-12-01,30491
2005-01-01,30670
2005-02-01,30640
2005-03-01,30426
2005-04-01,30572
2005-05-01,30723
2005-06-01,30517
2005-07-01,30604
2005-08-01,30709
2005-09-01,30706
2005-10-01,30825
2005-11-01,30889
2005-12-01,30831
2006-01-01,30863
2006-02-01,30873
2006-03-01,31058
2006-04-01,30833
2006-05-01,30952
2006-06-01,31001
2006-07-01,31056
2006-08-01,31057
2006-09-01,31142
2006-10-01,31239
2006-11-01,31232
2006-12-01,31274
2007-01-01,31485
2007-02-01,31452
2007-03-01,31646
2007-04-01,31579
2007-05-01,31594
2007-06-01,31634
2007-07-01,31610
2007-08-01,31615
2007-09-01,31570
2007-10-01,31595
2007-11-01,31609
2007-12-01,31616
2008-01-01,31601
2008-02-01,31625
2008-03-01,31642
2008-04-01,31614
2008-05-01,31569
2008-06-01,31488
2008-07-01,31374
2008-08-01,31365
2008-09-01,31353
2008-10-01,31102
2008-11-01,31035
2008-12-01,30843
2009-01-01,30438
2009-02-01,30295
2009-03-01,30170
2009-04-01,30082
2009-05-01,29924
2009-06-01,30022
2009-07-01,30049
2009-08-01,29939
2009-09-01,29788
2009-10-01,29826
2009-11-01,29830
2009-12-01,29836
2010-01-01,30046
2010-02-01,30100
2010-03-01,30075
2010-04-01,30192
2010-05-01,30143
2010-06-01,30217
2010-07-01,30349
2010-08-01,30360
2010-09-01,30344
2010-10-01,30362
2010-11-01,30237
2010-12-01,30351
2011-01-01,30416
2011-02-01,30341
2011-03-01,30504
2011-04-01,30288
2011-05-01,30537
2011-06-01,30457
2011-07-01,30410
2011-08-01,30757
2011-09-01,30627
2011-10-01,30608
2011-11-01,30793
2011-12-01,30765
2012-01-01,30298
2012-02-01,30370
2012-03-01,30532
2012-04-01,30714
2012-05-01,30626
2012-06-01,30652
2012-07-01,30623
2012-08-01,30664
2012-09-01,30830
2012-10-01,31002
2012-11-01,31026
2012-12-01,31139
2013-01-01,31036
2013-02-01,30995
2013-03-01,31093
2013-04-01,31141
2013-05-01,31260
2013-06-01,31196
2013-07-01,31248
2013-08-01,31219
2013-09-01,31339
2013-10-01,31259
2013-11-01,31522
2013-12-01,31622
2014-01-01,31735
2014-02-01,31748
2014-03-01,31784
2014-04-01,31704
2014-05-01,31680
2014-06-01,31936
2014-07-01,31927
2014-08-01,32029
2014-09-01,32094
2014-10-01,32276
2014-11-01,32377
2014-12-01,32433
2015-01-01,32556
2015-02-01,32608
2015-03-01,32636
2015-04-01,32718
2015-05-01,32776
2015-06-01,32749
2015-07-01,32627
2015-08-01,32784
2015-09-01,32777
2015-10-01,32805
2015-11-01,32907
2015-12-01,32979
2016-01-01,33342
2016-02-01,33355
2016-03-01,33475
2016-04-01,33412
2016-05-01,33554
2016-06-01,33687
2016-07-01,33802
2016-08-01,34021
2016-09-01,33961
2016-10-01,33906
2016-11-01,33943
2016-12-01,34225
2017-01-01,34175
2017-02-01,34242
2017-03-01,34404
2017-04-01,34406
2017-05-01,34156
2017-06-01,34396
2017-07-01,34472
2017-08-01,34379
2017-09-01,34651
2017-10-01,34647
2017-11-01,34714
2017-12-01,34631
2018-01-01,34809
2018-02-01,34991
2018-03-01,35111
2018-04-01,35103
2018-05-01,35231
2018-06-01,35299
2018-07-01,35440
2018-08-01,35352
2018-09-01,35511
2018-10-01,35693
2018-11-01,35672
2018-12-01,35689
2019-01-01,35665
2019-02-01,35584
2019-03-01,35695
2019-04-01,35582
2019-05-01,35616
2019-06-01,35708
2019-07-01,35486
