DATE,LREM55TTUSM156S
1994-11-01,55.2660872481014
1994-12-01,55.48502286867
1995-01-01,55.1578142895913
1995-02-01,55.2709165585526
1995-03-01,54.9312637614046
1995-04-01,54.9497835667918
1995-05-01,54.5193521317874
1995-06-01,54.5291443378006
1995-07-01,55.2911182954243
1995-08-01,55.0385589951614
1995-09-01,55.5603965923915
1995-10-01,56.0177526525433
1995-11-01,55.5845415658849
1995-12-01,54.8917076523906
1996-01-01,55.4485538461649
1996-02-01,55.5980249233406
1996-03-01,55.6106565194764
1996-04-01,55.3099066312444
1996-05-01,55.4491279424262
1996-06-01,55.9491719138439
1996-07-01,56.0511688845101
1996-08-01,56.3194090646771
1996-09-01,56.2805832924553
1996-10-01,56.4682892530951
1996-11-01,56.3744413421115
1996-12-01,56.2513178907913
1997-01-01,56.337885935965
1997-02-01,56.6323163249509
1997-03-01,57.1793817101174
1997-04-01,57.0933520777228
1997-05-01,57.1903874659765
1997-06-01,56.6495509650478
1997-07-01,56.5883305235801
1997-08-01,57.427753383244
1997-09-01,57.2698417834894
1997-10-01,57.9130726601631
1997-11-01,58.1371912941739
1997-12-01,57.6909011663522
1998-01-01,57.498613007194
1998-02-01,57.8360697118675
1998-03-01,57.6500828357355
1998-04-01,57.9373248637518
1998-05-01,57.9764879141848
1998-06-01,57.533197185196
1998-07-01,57.0889172398548
1998-08-01,57.5374064188574
1998-09-01,57.8556393460518
1998-10-01,58.053044505403
1998-11-01,57.916472849164
1998-12-01,57.9534424317114
1999-01-01,57.5785449025709
1999-02-01,57.6647368934206
1999-03-01,57.9002908681379
1999-04-01,57.7747354337538
1999-05-01,57.4710502628701
1999-06-01,57.6636471193151
1999-07-01,57.7865755516769
1999-08-01,58.2210866508443
1999-09-01,57.7331329846921
1999-10-01,57.5653417965602
1999-11-01,57.5015332703922
1999-12-01,57.9472626625872
2000-01-01,57.9369153122318
2000-02-01,58.1941530156328
2000-03-01,58.0805542246695
2000-04-01,57.8166977340277
2000-05-01,57.4804311675217
2000-06-01,57.853578776063
2000-07-01,57.7701575443922
2000-08-01,57.9173567554358
2000-09-01,57.7122272859774
2000-10-01,57.4259143076011
2000-11-01,57.2018543427475
2000-12-01,58.0894289836306
2001-01-01,58.022674610422
2001-02-01,58.1666176148895
2001-03-01,58.6702975650902
2001-04-01,58.7026747465116
2001-05-01,58.9475392550631
2001-06-01,58.6036496289916
2001-07-01,58.6059746851514
2001-08-01,58.5154520723703
2001-09-01,58.6426860915854
2001-10-01,58.3266373971544
2001-11-01,58.5850018035591
2001-12-01,58.7684885277128
2002-01-01,58.9216446316686
2002-02-01,59.2388528107328
2002-03-01,58.855186926128
2002-04-01,58.9700844674148
2002-05-01,59.2123695953508
2002-06-01,59.0277850134598
2002-07-01,59.2911884906254
2002-08-01,59.4072530204405
2002-09-01,60.4166024917916
2002-10-01,60.3386918732593
2002-11-01,60.3354541987413
2002-12-01,59.8431698021058
2003-01-01,60.1173941906849
2003-02-01,60.0167778558609
2003-03-01,59.9169618719522
2003-04-01,59.6846987528095
2003-05-01,59.6547003405465
2003-06-01,59.3686923385415
2003-07-01,59.3877679224616
2003-08-01,59.6488559352789
2003-09-01,59.4544366610286
2003-10-01,60.3263824480902
2003-11-01,60.4547473156371
2003-12-01,60.234206860242
2004-01-01,60.2319012395961
2004-02-01,60.3852059743982
2004-03-01,60.3254697081982
2004-04-01,59.7684060260272
2004-05-01,59.506214842091
2004-06-01,59.2649532392585
2004-07-01,59.5567813797583
2004-08-01,59.9980786645012
2004-09-01,59.7096082758361
2004-10-01,59.6487638759355
2004-11-01,60.2308074760606
2004-12-01,60.5027293824176
2005-01-01,60.3158242402204
2005-02-01,60.3995457237442
2005-03-01,60.4356604888448
2005-04-01,60.9175779640935
2005-05-01,60.620277622872
2005-06-01,61.0362657335341
2005-07-01,60.7516349766421
2005-08-01,61.2741511798463
2005-09-01,60.9754506853047
2005-10-01,61.1917990347682
2005-11-01,60.9917156679953
2005-12-01,61.0341340850186
2006-01-01,61.3057391389529
2006-02-01,61.4967444833163
2006-03-01,61.7617674440874
2006-04-01,61.9238372173845
2006-05-01,61.3947145448852
2006-06-01,61.9038875619178
2006-07-01,61.9819795693536
2006-08-01,61.9030915147384
2006-09-01,62.1023632842367
2006-10-01,61.9131097178619
2006-11-01,61.934703917551
2006-12-01,61.8882917869456
2007-01-01,61.4997479967043
2007-02-01,61.7983525860235
2007-03-01,61.7718442349449
2007-04-01,61.2861062280888
2007-05-01,61.6206396362106
2007-06-01,61.7040906678092
2007-07-01,62.201039310134
2007-08-01,61.8120491833094
2007-09-01,61.9669658350556
2007-10-01,61.8235763038896
2007-11-01,62.16448994878
2007-12-01,62.025123943992
2008-01-01,62.5770620932097
2008-02-01,62.6619483638208
2008-03-01,62.7141582309718
2008-04-01,62.2511957135824
2008-05-01,61.912867956259
2008-06-01,62.1859083016491
2008-07-01,61.8990883873359
2008-08-01,61.7543003552958
2008-09-01,61.5839950009514
2008-10-01,62.2296944408196
2008-11-01,61.9203053910561
2008-12-01,61.927147861547
2009-01-01,61.7879579375216
2009-02-01,61.5326862188274
2009-03-01,61.0497410346429
2009-04-01,60.9401671454633
2009-05-01,61.0784539616983
2009-06-01,60.8565559343764
2009-07-01,60.6973441815285
2009-08-01,60.0937701864616
2009-09-01,60.1319860870257
2009-10-01,59.8709968957045
2009-11-01,59.6583929579177
2009-12-01,59.6589455358912
2010-01-01,60.268711171379
2010-02-01,60.2493153418956
2010-03-01,60.7635605437585
2010-04-01,60.9066297148383
2010-05-01,60.7011208225748
2010-06-01,60.575053788746
2010-07-01,60.7275879257989
2010-08-01,60.2401871240284
2010-09-01,60.2246484607221
2010-10-01,59.3391376645537
2010-11-01,59.5265993014282
2010-12-01,59.8694854643372
2011-01-01,59.9401869511502
2011-02-01,59.9376494550701
2011-03-01,60.0631216489058
2011-04-01,60.1090698445066
2011-05-01,59.8481798387859
2011-06-01,59.5851648519144
2011-07-01,59.500367223915
2011-08-01,60.0569051579671
2011-09-01,60.5523563304352
2011-10-01,59.9288625299572
2011-11-01,60.0872416258647
2011-12-01,60.0867117049768
2012-01-01,60.3047374344405
2012-02-01,60.5517084520188
2012-03-01,60.4670686808159
2012-04-01,60.1354082460605
2012-05-01,60.4072497781171
2012-06-01,60.7069997721063
2012-07-01,60.0760573032272
2012-08-01,60.6665142441036
2012-09-01,60.7464023539426
2012-10-01,61.1937427637274
2012-11-01,61.0886047801125
2012-12-01,61.3148622576758
2013-01-01,61.3975188344366
2013-02-01,61.1807724596392
2013-03-01,61.305813874837
2013-04-01,60.9609279521628
2013-05-01,60.9696617547226
2013-06-01,60.8498989232965
2013-07-01,60.958382133353
2013-08-01,61.0704495456751
2013-09-01,60.6518194981525
2013-10-01,60.6333055828188
2013-11-01,60.64688384729
2013-12-01,60.4963067714107
2014-01-01,60.7125687723901
2014-02-01,61.0797593836238
2014-03-01,61.0476626881224
2014-04-01,61.032907003683
2014-05-01,61.5122403100967
2014-06-01,61.3634284654223
2014-07-01,61.4644168815365
2014-08-01,61.4780195717701
2014-09-01,61.6657264027812
2014-10-01,61.608425520079
2014-11-01,61.7245089197681
2014-12-01,61.4718122419559
2015-01-01,61.4797483985938
2015-02-01,60.9925374125049
2015-03-01,61.3451535037432
2015-04-01,61.8875103848236
2015-05-01,61.8355296447361
2015-06-01,61.4538523176573
2015-07-01,61.7007615523946
2015-08-01,61.1758038124082
2015-09-01,61.1585492975324
2015-10-01,61.4455582748591
2015-11-01,61.7741979660084
2015-12-01,62.0590742820721
2016-01-01,62.0108139020017
2016-02-01,62.0041122575127
2016-03-01,61.6072613127949
2016-04-01,61.8729651806419
2016-05-01,61.6257046540613
2016-06-01,61.6693823274802
2016-07-01,61.8922694262007
2016-08-01,61.4864646290229
2016-09-01,61.753824912013
2016-10-01,61.8559123505623
2016-11-01,61.9080297296844
2016-12-01,61.7693468838771
2017-01-01,62.120704217806
2017-02-01,62.0526959563547
2017-03-01,62.59060981506
2017-04-01,62.3976908765436
2017-05-01,62.4605626081505
2017-06-01,62.7078494584117
2017-07-01,62.6252688035782
2017-08-01,62.7443136264745
2017-09-01,62.6246791709836
2017-10-01,62.7184783076267
2017-11-01,62.7367262607174
2017-12-01,62.4393602018239
2018-01-01,62.4233340487846
2018-02-01,62.8770446636838
2018-03-01,62.4176531818247
2018-04-01,62.9578110210413
2018-05-01,63.3807654833681
2018-06-01,63.0852924614827
2018-07-01,63.1672986620267
2018-08-01,63.3998874730297
2018-09-01,63.1631238993023
2018-10-01,63.2495544051863
2018-11-01,63.3091429334269
2018-12-01,63.56133193558
2019-01-01,63.3914261280867
2019-02-01,63.7285123079884
2019-03-01,63.3839059057798
2019-04-01,63.6312074162351
2019-05-01,63.1553329269095
2019-06-01,63.4508254912268
2019-07-01,63.85827130368
