DATE,LREM64TTUSM156S
1986-01-01,69.4552811385176
1986-02-01,69.2241618041302
1986-03-01,69.4136528824102
1986-04-01,69.3441104853609
1986-05-01,69.4213729911608
1986-06-01,69.696867234821
1986-07-01,69.7825162882822
1986-08-01,69.886332833983
1986-09-01,69.8556977819581
1986-10-01,69.9709423261439
1986-11-01,69.9756663181796
1986-12-01,70.0979232696677
1987-01-01,70.1753152372006
1987-02-01,70.285389875586
1987-03-01,70.2966845790295
1987-04-01,70.4916888426296
1987-05-01,70.8065010185126
1987-06-01,70.5919174112909
1987-07-01,70.8111312853136
1987-08-01,71.0194940276488
1987-09-01,70.9153978202998
1987-10-01,71.101255926395
1987-11-01,71.1652658484405
1987-12-01,71.2761393725499
1988-01-01,71.3273850235032
1988-02-01,71.372497631858
1988-03-01,71.2493402255248
1988-04-01,71.5048787966112
1988-05-01,71.3202658654058
1988-06-01,71.6026440509131
1988-07-01,71.687986626698
1988-08-01,71.8254592824612
1988-09-01,71.8155712855816
1988-10-01,71.9336935870595
1988-11-01,72.0383847690935
1988-12-01,72.0771307554417
1989-01-01,72.2820338634997
1989-02-01,72.2963795920442
1989-03-01,72.4027324001754
1989-04-01,72.3279844691733
1989-05-01,72.3719053899974
1989-06-01,72.5667888500033
1989-07-01,72.5721166351396
1989-08-01,72.7105133529578
1989-09-01,72.4862174909566
1989-10-01,72.5780734502565
1989-11-01,72.7444601863224
1989-12-01,72.5653981410869
1990-01-01,72.488890065662
1990-02-01,72.4558172916111
1990-03-01,72.4883212257458
1990-04-01,72.3121061617615
1990-05-01,72.4807441760182
1990-06-01,72.4439601521536
1990-07-01,72.2915975407266
1990-08-01,72.1320244879446
1990-09-01,71.9556013931146
1990-10-01,71.9515498295808
1990-11-01,71.6196677030549
1990-12-01,71.5748169965538
1991-01-01,71.3520299778494
1991-02-01,71.1791890278384
1991-03-01,71.0520231292583
1991-04-01,71.2124956605338
1991-05-01,70.8486643427374
1991-06-01,71.0414892230841
1991-07-01,70.9953493817973
1991-08-01,70.7687693478475
1991-09-01,70.9813425530199
1991-10-01,70.8396724210273
1991-11-01,70.7127202843056
1991-12-01,70.5682018906924
1992-01-01,70.815686686372
1992-02-01,70.6412748237248
1992-03-01,70.6973072185776
1992-04-01,70.8761952953241
1992-05-01,70.8225720372651
1992-06-01,70.9378119966576
1992-07-01,71.0884300273929
1992-08-01,70.9082319313275
1992-09-01,70.7792156849363
1992-10-01,70.6246800411943
1992-11-01,70.6551894902486
1992-12-01,70.8005429916548
1993-01-01,70.8198520020474
1993-02-01,70.9508302839513
1993-03-01,71.0161084148717
1993-04-01,70.9356009692677
1993-05-01,71.2137760250828
1993-06-01,71.3367479916091
1993-07-01,71.3383697725561
1993-08-01,71.3959987720116
1993-09-01,71.2079347057097
1993-10-01,71.2280986492518
1993-11-01,71.4608183680662
1993-12-01,71.6256286420076
1994-01-01,71.5352035842004
1994-02-01,71.6625461714236
1994-03-01,71.5561401588912
1994-04-01,71.6289347654944
1994-05-01,71.958478858694
1994-06-01,71.8207892729257
1994-07-01,71.8628077353085
1994-08-01,72.1137047004653
1994-09-01,72.233744575189
1994-10-01,72.4522140293138
1994-11-01,72.6105492153796
1994-12-01,72.6832658334055
1995-01-01,72.5726040909582
1995-02-01,72.7379227381287
1995-03-01,72.7072127835437
1995-04-01,72.61463189455
1995-05-01,72.4195253272498
1995-06-01,72.4415359696977
1995-07-01,72.5553547016606
1995-08-01,72.4855831199
1995-09-01,72.4840192931186
1995-10-01,72.5783670265934
1995-11-01,72.4664369780028
1995-12-01,72.3377784428572
1996-01-01,72.3070879744226
1996-02-01,72.5118757418541
1996-03-01,72.5985661819875
1996-04-01,72.5759613492319
1996-05-01,72.7338138346697
1996-06-01,72.8358957536286
1996-07-01,73.0036139959922
1996-08-01,73.0609256807949
1996-09-01,73.1674983714306
1996-10-01,73.3079353403675
1996-11-01,73.1483250829808
1996-12-01,73.1084067888715
1997-01-01,73.021743196241
1997-02-01,73.0612287132841
1997-03-01,73.3745436686841
1997-04-01,73.3602545853906
1997-05-01,73.5136508398401
1997-06-01,73.4666918320986
1997-07-01,73.7029840835128
1997-08-01,73.7593612970915
1997-09-01,73.6422579841695
1997-10-01,73.6706328375149
1997-11-01,73.8032657394988
1997-12-01,73.7314768135634
1998-01-01,73.704835739406
1998-02-01,73.7745431139386
1998-03-01,73.799330545295
1998-04-01,73.870231183177
1998-05-01,73.8876161587302
1998-06-01,73.8165833055169
1998-07-01,73.7559753568899
1998-08-01,73.8041826420422
1998-09-01,73.923322157192
1998-10-01,73.8694637611446
1998-11-01,73.9192865023559
1998-12-01,74.0441584684034
1999-01-01,74.1091664489703
1999-02-01,73.9577235817004
1999-03-01,73.9417260016953
1999-04-01,73.8087811406995
1999-05-01,73.9746098567992
1999-06-01,73.919379250756
1999-07-01,73.8862782597396
1999-08-01,73.9122427007862
1999-09-01,73.8176690052129
1999-10-01,73.9304970678598
1999-11-01,74.0296392278175
1999-12-01,74.1101530462117
2000-01-01,74.2941676915808
2000-02-01,74.314934762984
2000-03-01,74.2410455061187
2000-04-01,74.510015047089
2000-05-01,74.0739083367895
2000-06-01,74.2279685050712
2000-07-01,73.8391379294715
2000-08-01,73.8713104923368
2000-09-01,73.8606803418907
2000-10-01,73.8772881056734
2000-11-01,73.9149580650833
2000-12-01,74.1137209657455
2001-01-01,74.0087074090518
2001-02-01,73.9117804600467
2001-03-01,73.9211929161284
2001-04-01,73.5624423329254
2001-05-01,73.3865689981658
2001-06-01,73.1568736658152
2001-07-01,73.1315417014266
2001-08-01,72.5672023821583
2001-09-01,72.806280849763
2001-10-01,72.4781860952449
2001-11-01,72.3104733350125
2001-12-01,72.2704482852195
2002-01-01,72.0282498033912
2002-02-01,72.35261988547
2002-03-01,72.145812014287
2002-04-01,71.9285807901437
2002-05-01,72.0302518198238
2002-06-01,71.8270856145536
2002-07-01,71.7307889361037
2002-08-01,71.872001021102
2002-09-01,72.1017114737121
2002-10-01,71.9168717184647
2002-11-01,71.5610852223909
2002-12-01,71.6127892123525
2003-01-01,71.5990214971532
2003-02-01,71.5290144205878
2003-03-01,71.38110420489
2003-04-01,71.3936034499401
2003-05-01,71.2068271944072
2003-06-01,71.2024336084876
2003-07-01,70.9894783470062
2003-08-01,70.9962674652603
2003-09-01,70.932970261065
2003-10-01,71.0832956558978
2003-11-01,71.1676532628867
2003-12-01,71.1558367247189
2004-01-01,71.2911821226032
2004-02-01,71.2089985273331
2004-03-01,71.0419736050493
2004-04-01,71.1895462405433
2004-05-01,71.1192857394597
2004-06-01,71.1083107432031
2004-07-01,71.3061036067842
2004-08-01,71.2814363887409
2004-09-01,71.1544690510971
2004-10-01,71.2386957236643
2004-11-01,71.3947212507524
2004-12-01,71.3183725350772
2005-01-01,71.3056072095432
2005-02-01,71.2219929638362
2005-03-01,71.280425583868
2005-04-01,71.424765787356
2005-05-01,71.5269895651776
2005-06-01,71.5053214816102
2005-07-01,71.6436370532874
2005-08-01,71.8527519839978
2005-09-01,71.6877170116677
2005-10-01,71.7030581207989
2005-11-01,71.5799916713792
2005-12-01,71.633669286113
2006-01-01,71.6881673772675
2006-02-01,71.7736562120551
2006-03-01,71.8445668702778
2006-04-01,71.7877004030486
2006-05-01,71.8659464729979
2006-06-01,72.0240610958826
2006-07-01,72.0277953332736
2006-08-01,72.1191215510151
2006-09-01,72.0520800310585
2006-10-01,72.2512768278322
2006-11-01,72.1955094733475
2006-12-01,72.3278252453851
2007-01-01,72.160444594043
2007-02-01,71.9792402834012
2007-03-01,72.0135131712918
2007-04-01,71.6978758128666
2007-05-01,71.7503641388325
2007-06-01,71.7927493348036
2007-07-01,71.768856290575
2007-08-01,71.581206816152
2007-09-01,71.6948319095013
2007-10-01,71.5890074571157
2007-11-01,71.7844232352954
2007-12-01,71.5518269104618
2008-01-01,71.7039058090179
2008-02-01,71.4421871945232
2008-03-01,71.4186910889758
2008-04-01,71.414819435492
2008-05-01,71.2186330853197
2008-06-01,71.132335874209
2008-07-01,70.9527302765915
2008-08-01,70.7038600745699
2008-09-01,70.5454433184584
2008-10-01,70.4121536408649
2008-11-01,69.9532227232905
2008-12-01,69.5769531841253
2009-01-01,69.0329825096012
2009-02-01,68.744660717167
2009-03-01,68.2375793870139
2009-04-01,68.1832457890432
2009-05-01,67.8058499588292
2009-06-01,67.7690400440401
2009-07-01,67.6455473579599
2009-08-01,67.2860268599447
2009-09-01,66.8777560083681
2009-10-01,66.6232238223056
2009-11-01,66.6888738958022
2009-12-01,66.4487721480638
2010-01-01,66.7448944836336
2010-02-01,66.7311648645693
2010-03-01,66.7829432741489
2010-04-01,66.9459461892684
2010-05-01,66.801778793897
2010-06-01,66.7256371731817
2010-07-01,66.6774010471801
2010-08-01,66.7531494474494
2010-09-01,66.6639916133006
2010-10-01,66.4789480762348
2010-11-01,66.3997058996075
2010-12-01,66.5382137648246
2011-01-01,66.6749839388062
2011-02-01,66.6146777850838
2011-03-01,66.719501062274
2011-04-01,66.5928978475239
2011-05-01,66.5744390270442
2011-06-01,66.3889523778294
2011-07-01,66.3473816865785
2011-08-01,66.6420487106748
2011-09-01,66.7001756707324
2011-10-01,66.6958753361396
2011-11-01,66.8527042960142
2011-12-01,66.9056178353537
2012-01-01,66.9262019127648
2012-02-01,66.9769606553989
2012-03-01,67.0095949349986
2012-04-01,66.9544299947427
2012-05-01,67.0953781819493
2012-06-01,67.1109296196636
2012-07-01,66.9924986882019
2012-08-01,66.9849026277568
2012-09-01,67.3315681657013
2012-10-01,67.535302956977
2012-11-01,67.314678195676
2012-12-01,67.3498497827563
2013-01-01,67.2605663669908
2013-02-01,67.2454030760489
2013-03-01,67.2073239596514
2013-04-01,67.2708705103078
2013-05-01,67.3664457293209
2013-06-01,67.35779420853
2013-07-01,67.4676030395946
2013-08-01,67.4146073956652
2013-09-01,67.4930406170781
2013-10-01,67.1616502879625
2013-11-01,67.4695728995317
2013-12-01,67.568137171828
2014-01-01,67.7060987958759
2014-02-01,67.6794093159116
2014-03-01,67.9360005505069
2014-04-01,67.9338009453588
2014-05-01,68.040490911698
2014-06-01,68.1686242806251
2014-07-01,68.1653159027159
2014-08-01,68.2363167271776
2014-09-01,68.2983720517974
2014-10-01,68.6036965963005
2014-11-01,68.5313728119623
2014-12-01,68.5054861693432
2015-01-01,68.5483703271979
2015-02-01,68.5460322005298
2015-03-01,68.4518525334579
2015-04-01,68.6817821840505
2015-05-01,68.8017698927625
2015-06-01,68.7027469262212
2015-07-01,68.644378515366
2015-08-01,68.7776662592355
2015-09-01,68.6552334804948
2015-10-01,68.746696392564
2015-11-01,68.8783299433953
2015-12-01,69.1008793675956
2016-01-01,69.1943096901503
2016-02-01,69.2882641227357
2016-03-01,69.3225375309729
2016-04-01,69.1659621523448
2016-05-01,69.2792863203729
2016-06-01,69.2015309019611
2016-07-01,69.2834332196283
2016-08-01,69.4038372736236
2016-09-01,69.4337561585257
2016-10-01,69.4583281017064
2016-11-01,69.5578064924895
2016-12-01,69.5809706734878
2017-01-01,69.6643026507274
2017-02-01,69.7556907038054
2017-03-01,70.0328155090872
2017-04-01,70.0943730297175
2017-05-01,69.9860600053619
2017-06-01,70.0907939909767
2017-07-01,70.1540757769778
2017-08-01,70.1687731333866
2017-09-01,70.4776829580552
2017-10-01,70.300433528672
2017-11-01,70.3038003285783
2017-12-01,70.2884766354395
2018-01-01,70.3548334574956
2018-02-01,70.6619044373507
2018-03-01,70.5993374320785
2018-04-01,70.560386557649
2018-05-01,70.693540169183
2018-06-01,70.6738356151847
2018-07-01,70.8300608043931
2018-08-01,70.5982219437928
2018-09-01,70.7520059005094
2018-10-01,70.9803812861812
2018-11-01,71.0078546631117
2018-12-01,71.0066042687738
2019-01-01,71.0631264599154
2019-02-01,71.1173237265871
2019-03-01,71.0980377457579
2019-04-01,71.1284755208103
2019-05-01,71.0829506969053
2019-06-01,71.1970910071051
2019-07-01,71.1991139537723
