DATE,LREM25TTUSM156S
1996-08-01,80.5150319126363
1996-09-01,80.4302202363516
1996-10-01,80.5760221110433
1996-11-01,80.4411969120792
1996-12-01,80.4455196068379
1997-01-01,80.5068965514079
1997-02-01,80.4320045618765
1997-03-01,80.6726787889442
1997-04-01,80.7387508204622
1997-05-01,80.6479227602557
1997-06-01,80.8836909627768
1997-07-01,81.0373801538316
1997-08-01,81.1156244003642
1997-09-01,80.9999113876365
1997-10-01,81.0359383442637
1997-11-01,81.0291765404208
1997-12-01,81.021290281596
1998-01-01,80.9266491010216
1998-02-01,80.9704543634514
1998-03-01,81.0671641731054
1998-04-01,81.1060844237794
1998-05-01,81.1244660585969
1998-06-01,81.114968627097
1998-07-01,81.1391982224221
1998-08-01,81.1495222973104
1998-09-01,81.2168029296042
1998-10-01,81.1335481541348
1998-11-01,81.2530982697026
1998-12-01,81.3134509302992
1999-01-01,81.6753517347871
1999-02-01,81.4101952488382
1999-03-01,81.3385443125683
1999-04-01,81.3630175928408
1999-05-01,81.4310899149905
1999-06-01,81.402779413987
1999-07-01,81.1996311561101
1999-08-01,81.2707645563056
1999-09-01,81.2922159844868
1999-10-01,81.4233859578085
1999-11-01,81.584763459893
1999-12-01,81.4804995986237
2000-01-01,81.7211143632686
2000-02-01,81.7231449247113
2000-03-01,81.6256410563698
2000-04-01,81.8213046491308
2000-05-01,81.4936886966722
2000-06-01,81.5552923899215
2000-07-01,81.324224328838
2000-08-01,81.204668932172
2000-09-01,81.2745659429342
2000-10-01,81.2432907821722
2000-11-01,81.4057337665258
2000-12-01,81.3962920413296
2001-01-01,81.2347835537306
2001-02-01,81.1413236311011
2001-03-01,81.1530746574677
2001-04-01,80.8844886468581
2001-05-01,80.874225538611
2001-06-01,80.6542927547175
2001-07-01,80.5563615563543
2001-08-01,80.2716210053978
2001-09-01,80.2388173230696
2001-10-01,79.9388633412427
2001-11-01,79.6492115355057
2001-12-01,79.7393243185471
2002-01-01,79.5419360403835
2002-02-01,79.7683763689229
2002-03-01,79.5860839244825
2002-04-01,79.4508544602162
2002-05-01,79.3057719867602
2002-06-01,79.2359507762275
2002-07-01,79.1323562628386
2002-08-01,79.3616395961095
2002-09-01,79.3747674489848
2002-10-01,79.2289730605256
2002-11-01,78.8257415282106
2002-12-01,79.0102223335376
2003-01-01,78.9609849777464
2003-02-01,78.8794660621727
2003-03-01,78.9486426179895
2003-04-01,79.013537668741
2003-05-01,78.7091957832376
2003-06-01,78.8345793430786
2003-07-01,78.7014699311293
2003-08-01,78.7134143567644
2003-09-01,78.6173892964094
2003-10-01,78.6663652686134
2003-11-01,78.8433172443116
2003-12-01,78.8833760516342
2004-01-01,78.9372417650281
2004-02-01,78.8131053340357
2004-03-01,78.7341927942431
2004-04-01,78.8881086381766
2004-05-01,78.9285041165294
2004-06-01,79.0417830325506
2004-07-01,79.1614897622806
2004-08-01,79.0318800941062
2004-09-01,79.0494810510095
2004-10-01,79.054717172204
2004-11-01,79.1740749438542
2004-12-01,78.9934104203019
2005-01-01,79.0970829369752
2005-02-01,79.1607452255148
2005-03-01,79.1357086084598
2005-04-01,79.381137355182
2005-05-01,79.4452190262389
2005-06-01,79.2397965297106
2005-07-01,79.4434380569203
2005-08-01,79.6311877478919
2005-09-01,79.4589852748412
2005-10-01,79.4141844849956
2005-11-01,79.3265882513434
2005-12-01,79.4045767170731
2006-01-01,79.4790602530222
2006-02-01,79.5211933017702
2006-03-01,79.678358600693
2006-04-01,79.5919028870936
2006-05-01,79.6737410328213
2006-06-01,79.7535899462894
2006-07-01,79.747040271517
2006-08-01,79.7408618105736
2006-09-01,79.8990957955281
2006-10-01,80.213762464638
2006-11-01,80.0984448665128
2006-12-01,80.1376674643946
2007-01-01,80.1544620121778
2007-02-01,79.9733500481971
2007-03-01,80.1555358817454
2007-04-01,80.0205429443568
2007-05-01,80.0807603653652
2007-06-01,79.9671628739107
2007-07-01,79.8005438535252
2007-08-01,79.866485653191
2007-09-01,79.8629815480682
2007-10-01,79.7874424406517
2007-11-01,79.9281460050491
2007-12-01,79.8109693179168
2008-01-01,79.8228097200233
2008-02-01,79.6785129733409
2008-03-01,79.5972262628963
2008-04-01,79.5455952468989
2008-05-01,79.3796765212
2008-06-01,79.3134221003072
2008-07-01,79.1936678813855
2008-08-01,78.8697342208713
2008-09-01,78.7934373488664
2008-10-01,78.5510865192068
2008-11-01,78.1790972552336
2008-12-01,77.6300016179772
2009-01-01,77.0631390237047
2009-02-01,76.6870104349527
2009-03-01,76.252392850904
2009-04-01,76.1213162426196
2009-05-01,75.7106725803734
2009-06-01,75.6955657389479
2009-07-01,75.6894339394793
2009-08-01,75.5003391412583
2009-09-01,75.0812239638305
2009-10-01,75.0695581904641
2009-11-01,75.232768452158
2009-12-01,74.89307934081
2010-01-01,75.2557069481997
2010-02-01,75.1246634280126
2010-03-01,75.069541639739
2010-04-01,75.2608654965795
2010-05-01,75.0252709683454
2010-06-01,75.1746028304908
2010-07-01,75.1374656557408
2010-08-01,75.0915635841751
2010-09-01,75.0776723584979
2010-10-01,75.0637531100216
2010-11-01,74.7635825422045
2010-12-01,75.053992801221
2011-01-01,75.1973003144923
2011-02-01,75.1475440331508
2011-03-01,75.2224476568509
2011-04-01,74.9895762988063
2011-05-01,75.163795209628
2011-06-01,74.929126109067
2011-07-01,75.0648700266919
2011-08-01,75.0547801871924
2011-09-01,74.9449718809174
2011-10-01,75.0055963766346
2011-11-01,75.290623231603
2011-12-01,75.4582947990456
2012-01-01,75.5256909748797
2012-02-01,75.5218807206936
2012-03-01,75.6587630795112
2012-04-01,75.6502213754912
2012-05-01,75.7351183997935
2012-06-01,75.6002288543754
2012-07-01,75.6599874104107
2012-08-01,75.6817240200453
2012-09-01,75.9125059471515
2012-10-01,76.060170035243
2012-11-01,75.7311549359985
2012-12-01,75.9277312532982
2013-01-01,75.6359475734108
2013-02-01,75.8197382478811
2013-03-01,75.7897008832478
2013-04-01,75.8684752896999
2013-05-01,76.1016334628364
2013-06-01,75.885291854366
2013-07-01,76.0663167810994
2013-08-01,75.9747974200426
2013-09-01,76.0375683959706
2013-10-01,75.7114206828044
2013-11-01,76.0921918749264
2013-12-01,76.1900703770579
2014-01-01,76.3631918037339
2014-02-01,76.2969042440757
2014-03-01,76.3784425982
2014-04-01,76.3948848604346
2014-05-01,76.490369217926
2014-06-01,76.8460557482711
2014-07-01,76.7442414943308
2014-08-01,76.8867752153988
2014-09-01,76.8517740595615
2014-10-01,76.9307751943089
2014-11-01,76.9012598183436
2014-12-01,77.0481353318256
2015-01-01,77.0975472588926
2015-02-01,77.1964673098888
2015-03-01,77.1438053000101
2015-04-01,77.1753043516032
2015-05-01,77.2269699917254
2015-06-01,77.3346443743337
2015-07-01,77.2211446239549
2015-08-01,77.422630156792
2015-09-01,77.4119850823428
2015-10-01,77.3113375763239
2015-11-01,77.417696401274
2015-12-01,77.4132026821661
2016-01-01,77.6713958583953
2016-02-01,77.7360076364978
2016-03-01,77.8759659297276
2016-04-01,77.723347781939
2016-05-01,77.9334609875057
2016-06-01,77.9309688411226
2016-07-01,77.9986589878405
2016-08-01,77.8798589198517
2016-09-01,77.9635485618484
2016-10-01,78.1266854924907
2016-11-01,78.1279700750266
2016-12-01,78.1930984883823
2017-01-01,78.2014552698183
2017-02-01,78.2772968023407
2017-03-01,78.3721210289283
2017-04-01,78.501179027623
2017-05-01,78.4301719070888
2017-06-01,78.5488006885875
2017-07-01,78.6148024558937
2017-08-01,78.3914850964341
2017-09-01,78.944543072235
2017-10-01,78.8364814613516
2017-11-01,79.0189071337085
2017-12-01,79.1025695625935
2018-01-01,78.9424571600989
2018-02-01,79.2622306949408
2018-03-01,79.2066677564523
2018-04-01,79.2478414988128
2018-05-01,79.3886299198116
2018-06-01,79.3287167101164
2018-07-01,79.4461571973849
2018-08-01,79.3310055476673
2018-09-01,79.4386779380416
2018-10-01,79.717694246178
2018-11-01,79.6676569040083
2018-12-01,79.5858977229265
2019-01-01,79.6729403677743
2019-02-01,79.7570996700977
2019-03-01,79.7769161915339
2019-04-01,79.7383953621361
2019-05-01,79.6965876353278
2019-06-01,79.6564600716084
2019-07-01,79.4946500142875
