DATE,LNS12000060
1970-12-01,48531
1971-01-01,48665
1971-02-01,48710
1971-03-01,48582
1971-04-01,48612
1971-05-01,48796
1971-06-01,48854
1971-07-01,48738
1971-08-01,48887
1971-09-01,49050
1971-10-01,49162
1971-11-01,49356
1971-12-01,49389
1972-01-01,49696
1972-02-01,49899
1972-03-01,50159
1972-04-01,50120
1972-05-01,50201
1972-06-01,50267
1972-07-01,50399
1972-08-01,50528
1972-09-01,50583
1972-10-01,50591
1972-11-01,50739
1972-12-01,51062
1973-01-01,51062
1973-02-01,51421
1973-03-01,51585
1973-04-01,51751
1973-05-01,51883
1973-06-01,52064
1973-07-01,52313
1973-08-01,52222
1973-09-01,52455
1973-10-01,52692
1973-11-01,52819
1973-12-01,52887
1974-01-01,53212
1974-02-01,53243
1974-03-01,53252
1974-04-01,53134
1974-05-01,53476
1974-06-01,53605
1974-07-01,53816
1974-08-01,53695
1974-09-01,53619
1974-10-01,53614
1974-11-01,53446
1974-12-01,53220
1975-01-01,52850
1975-02-01,52671
1975-03-01,52703
1975-04-01,52742
1975-05-01,52794
1975-06-01,52988
1975-07-01,53260
1975-08-01,53574
1975-09-01,53568
1975-10-01,53851
1975-11-01,53834
1975-12-01,53919
1976-01-01,54354
1976-02-01,54455
1976-03-01,54727
1976-04-01,54952
1976-05-01,55067
1976-06-01,55192
1976-07-01,55227
1976-08-01,55482
1976-09-01,55514
1976-10-01,55639
1976-11-01,55743
1976-12-01,55898
1977-01-01,56018
1977-02-01,56206
1977-03-01,56496
1977-04-01,56757
1977-05-01,57044
1977-06-01,57168
1977-07-01,57304
1977-08-01,57418
1977-09-01,57697
1977-10-01,57829
1977-11-01,58223
1977-12-01,58476
1978-01-01,58764
1978-02-01,58980
1978-03-01,59135
1978-04-01,59384
1978-05-01,59394
1978-06-01,59661
1978-07-01,59742
1978-08-01,59741
1978-09-01,60211
1978-10-01,60502
1978-11-01,60678
1978-12-01,60779
1979-01-01,60895
1979-02-01,61140
1979-03-01,61309
1979-04-01,61205
1979-05-01,61456
1979-06-01,61633
1979-07-01,62058
1979-08-01,62078
1979-09-01,62341
1979-10-01,62472
1979-11-01,62423
1979-12-01,62924
1980-01-01,63006
1980-02-01,63011
1980-03-01,62932
1980-04-01,62804
1980-05-01,62621
1980-06-01,62595
1980-07-01,62629
1980-08-01,62728
1980-09-01,63031
1980-10-01,63152
1980-11-01,63403
1980-12-01,63570
1981-01-01,63820
1981-02-01,64004
1981-03-01,64349
1981-04-01,64682
1981-05-01,64787
1981-06-01,64634
1981-07-01,64773
1981-08-01,64792
1981-09-01,64659
1981-10-01,64848
1981-11-01,64914
1981-12-01,64669
1982-01-01,64764
1982-02-01,64951
1982-03-01,64815
1982-04-01,64819
1982-05-01,65051
1982-06-01,65026
1982-07-01,65113
1982-08-01,65169
1982-09-01,64967
1982-10-01,64967
1982-11-01,64857
1982-12-01,64918
1983-01-01,65062
1983-02-01,65025
1983-03-01,65286
1983-04-01,65704
1983-05-01,65813
1983-06-01,66279
1983-07-01,66748
1983-08-01,67111
1983-09-01,67427
1983-10-01,67591
1983-11-01,67982
1983-12-01,68260
1984-01-01,68557
1984-02-01,68933
1984-03-01,69246
1984-04-01,69533
1984-05-01,70045
1984-06-01,70339
1984-07-01,70381
1984-08-01,70638
1984-09-01,70627
1984-10-01,70874
1984-11-01,71015
1984-12-01,71268
1985-01-01,71425
1985-02-01,71607
1985-03-01,71947
1985-04-01,72002
1985-05-01,72071
1985-06-01,72141
1985-07-01,72354
1985-08-01,72616
1985-09-01,73014
1985-10-01,73171
1985-11-01,73399
1985-12-01,73629
1986-01-01,74291
1986-02-01,73929
1986-03-01,74215
1986-04-01,74363
1986-05-01,74424
1986-06-01,74855
1986-07-01,75115
1986-08-01,75395
1986-09-01,75642
1986-10-01,75767
1986-11-01,75874
1986-12-01,76289
1987-01-01,76356
1987-02-01,76649
1987-03-01,76924
1987-04-01,77307
1987-05-01,77647
1987-06-01,77701
1987-07-01,77961
1987-08-01,78101
1987-09-01,78365
1987-10-01,78503
1987-11-01,78766
1987-12-01,78950
1988-01-01,79150
1988-02-01,79343
1988-03-01,79645
1988-04-01,79956
1988-05-01,79938
1988-06-01,80038
1988-07-01,80388
1988-08-01,80536
1988-09-01,80725
1988-10-01,80981
1988-11-01,81298
1988-12-01,81448
1989-01-01,82009
1989-02-01,82159
1989-03-01,82256
1989-04-01,82290
1989-05-01,82407
1989-06-01,82593
1989-07-01,82710
1989-08-01,82927
1989-09-01,83180
1989-10-01,83248
1989-11-01,83644
1989-12-01,83728
1990-01-01,84229
1990-02-01,84358
1990-03-01,84317
1990-04-01,84184
1990-05-01,84341
1990-06-01,84237
1990-07-01,84173
1990-08-01,84298
1990-09-01,84286
1990-10-01,84379
1990-11-01,84339
1990-12-01,84204
1991-01-01,84194
1991-02-01,84292
1991-03-01,84168
1991-04-01,84561
1991-05-01,84316
1991-06-01,84525
1991-07-01,84578
1991-08-01,84586
1991-09-01,84783
1991-10-01,84743
1991-11-01,84874
1991-12-01,84840
1992-01-01,85026
1992-02-01,85009
1992-03-01,85134
1992-04-01,85464
1992-05-01,85525
1992-06-01,85715
1992-07-01,85756
1992-08-01,85849
1992-09-01,85864
1992-10-01,85879
1992-11-01,86023
1992-12-01,86126
1993-01-01,86283
1993-02-01,86350
1993-03-01,86551
1993-04-01,86649
1993-05-01,86959
1993-06-01,87187
1993-07-01,87337
1993-08-01,87571
1993-09-01,87574
1993-10-01,87710
1993-11-01,88162
1993-12-01,88378
1994-01-01,88341
1994-02-01,88519
1994-03-01,88585
1994-04-01,88746
1994-05-01,89028
1994-06-01,88674
1994-07-01,89017
1994-08-01,89302
1994-09-01,89847
1994-10-01,89963
1994-11-01,90364
1994-12-01,90421
1995-01-01,90398
1995-02-01,90869
1995-03-01,90831
1995-04-01,90819
1995-05-01,90718
1995-06-01,90567
1995-07-01,90862
1995-08-01,90881
1995-09-01,91189
1995-10-01,91338
1995-11-01,91375
1995-12-01,91412
1996-01-01,91519
1996-02-01,91874
1996-03-01,91950
1996-04-01,92078
1996-05-01,92270
1996-06-01,92541
1996-07-01,92885
1996-08-01,93158
1996-09-01,93161
1996-10-01,93418
1996-11-01,93422
1996-12-01,93482
1997-01-01,93708
1997-02-01,93644
1997-03-01,93952
1997-04-01,94167
1997-05-01,94178
1997-06-01,94540
1997-07-01,94838
1997-08-01,95045
1997-09-01,94922
1997-10-01,94876
1997-11-01,94895
1997-12-01,94900
1998-01-01,94900
1998-02-01,95000
1998-03-01,95005
1998-04-01,95099
1998-05-01,95146
1998-06-01,95143
1998-07-01,95224
1998-08-01,95375
1998-09-01,95485
1998-10-01,95407
1998-11-01,95632
1998-12-01,95783
1999-01-01,96480
1999-02-01,96008
1999-03-01,95847
1999-04-01,95841
1999-05-01,96011
1999-06-01,96216
1999-07-01,95989
1999-08-01,96198
1999-09-01,96230
1999-10-01,96505
1999-11-01,96788
1999-12-01,96732
2000-01-01,98379
2000-02-01,98379
2000-03-01,98292
2000-04-01,98576
2000-05-01,98269
2000-06-01,98266
2000-07-01,98093
2000-08-01,97987
2000-09-01,98038
2000-10-01,98197
2000-11-01,98458
2000-12-01,98611
2001-01-01,98760
2001-02-01,98675
2001-03-01,98729
2001-04-01,98293
2001-05-01,98251
2001-06-01,97977
2001-07-01,97917
2001-08-01,97679
2001-09-01,97631
2001-10-01,97347
2001-11-01,97002
2001-12-01,97140
2002-01-01,96970
2002-02-01,97208
2002-03-01,97051
2002-04-01,96903
2002-05-01,96878
2002-06-01,96709
2002-07-01,96541
2002-08-01,96933
2002-09-01,97004
2002-10-01,96795
2002-11-01,96300
2002-12-01,96562
2003-01-01,96993
2003-02-01,97020
2003-03-01,97162
2003-04-01,97345
2003-05-01,97150
2003-06-01,97267
2003-07-01,97118
2003-08-01,97145
2003-09-01,97057
2003-10-01,97123
2003-11-01,97316
2003-12-01,97438
2004-01-01,97097
2004-02-01,97076
2004-03-01,97018
2004-04-01,97240
2004-05-01,97423
2004-06-01,97586
2004-07-01,97742
2004-08-01,97617
2004-09-01,97645
2004-10-01,97649
2004-11-01,97855
2004-12-01,97679
2005-01-01,97975
2005-02-01,98099
2005-03-01,98070
2005-04-01,98365
2005-05-01,98555
2005-06-01,98318
2005-07-01,98597
2005-08-01,98958
2005-09-01,98812
2005-10-01,98736
2005-11-01,98712
2005-12-01,98913
2006-01-01,99148
2006-02-01,99287
2006-03-01,99470
2006-04-01,99230
2006-05-01,99381
2006-06-01,99535
2006-07-01,99634
2006-08-01,99693
2006-09-01,99862
2006-10-01,100208
2006-11-01,100171
2006-12-01,100339
2007-01-01,100716
2007-02-01,100507
2007-03-01,100702
2007-04-01,100382
2007-05-01,100492
2007-06-01,100384
2007-07-01,100258
2007-08-01,100384
2007-09-01,100377
2007-10-01,100191
2007-11-01,100452
2007-12-01,100461
2008-01-01,100301
2008-02-01,100192
2008-03-01,100096
2008-04-01,99900
2008-05-01,99778
2008-06-01,99707
2008-07-01,99570
2008-08-01,99143
2008-09-01,99094
2008-10-01,98687
2008-11-01,98303
2008-12-01,97648
2009-01-01,96654
2009-02-01,96213
2009-03-01,95670
2009-04-01,95617
2009-05-01,95247
2009-06-01,95243
2009-07-01,95191
2009-08-01,94923
2009-09-01,94348
2009-10-01,94286
2009-11-01,94466
2009-12-01,93917
2010-01-01,94053
2010-02-01,94000
2010-03-01,94026
2010-04-01,94371
2010-05-01,94106
2010-06-01,94237
2010-07-01,94067
2010-08-01,94053
2010-09-01,94079
2010-10-01,94092
2010-11-01,93858
2010-12-01,94091
2011-01-01,93664
2011-02-01,93647
2011-03-01,93839
2011-04-01,93591
2011-05-01,93759
2011-06-01,93528
2011-07-01,93585
2011-08-01,93652
2011-09-01,93468
2011-10-01,93489
2011-11-01,93918
2011-12-01,94061
2012-01-01,93922
2012-02-01,93929
2012-03-01,94144
2012-04-01,94101
2012-05-01,94118
2012-06-01,94071
2012-07-01,94033
2012-08-01,94105
2012-09-01,94385
2012-10-01,94573
2012-11-01,94207
2012-12-01,94362
2013-01-01,94002
2013-02-01,94216
2013-03-01,94237
2013-04-01,94337
2013-05-01,94542
2013-06-01,94475
2013-07-01,94585
2013-08-01,94519
2013-09-01,94589
2013-10-01,94107
2013-11-01,94669
2013-12-01,94759
2014-01-01,95076
2014-02-01,95067
2014-03-01,95213
2014-04-01,95158
2014-05-01,95078
2014-06-01,95684
2014-07-01,95454
2014-08-01,95741
2014-09-01,95721
2014-10-01,95880
2014-11-01,95888
2014-12-01,96044
2015-01-01,96394
2015-02-01,96419
2015-03-01,96368
2015-04-01,96479
2015-05-01,96525
2015-06-01,96773
2015-07-01,96484
2015-08-01,96766
2015-09-01,96733
2015-10-01,96753
2015-11-01,96958
2015-12-01,97012
2016-01-01,97603
2016-02-01,97662
2016-03-01,97908
2016-04-01,97678
2016-05-01,97805
2016-06-01,97933
2016-07-01,98017
2016-08-01,98020
2016-09-01,98162
2016-10-01,98458
2016-11-01,98361
2016-12-01,98444
2017-01-01,98201
2017-02-01,98315
2017-03-01,98527
2017-04-01,98676
2017-05-01,98503
2017-06-01,98771
2017-07-01,98880
2017-08-01,98677
2017-09-01,99260
2017-10-01,99211
2017-11-01,99409
2017-12-01,99551
2018-01-01,99704
2018-02-01,100088
2018-03-01,100030
2018-04-01,99968
2018-05-01,100096
2018-06-01,100223
2018-07-01,100420
2018-08-01,100328
2018-09-01,100333
2018-10-01,100892
2018-11-01,100844
2018-12-01,100833
2019-01-01,100787
2019-02-01,100840
2019-03-01,100792
2019-04-01,100687
2019-05-01,100636
2019-06-01,100665
2019-07-01,100373
