DATE,LNS12000091
1966-07-01,16261
1966-08-01,16303
1966-09-01,16330
1966-10-01,16283
1966-11-01,16337
1966-12-01,16335
1967-01-01,16277
1967-02-01,16277
1967-03-01,16247
1967-04-01,16265
1967-05-01,16239
1967-06-01,16261
1967-07-01,16312
1967-08-01,16334
1967-09-01,16308
1967-10-01,16268
1967-11-01,16278
1967-12-01,16346
1968-01-01,16176
1968-02-01,16233
1968-03-01,16265
1968-04-01,16227
1968-05-01,16330
1968-06-01,16264
1968-07-01,16144
1968-08-01,16215
1968-09-01,16264
1968-10-01,16181
1968-11-01,16148
1968-12-01,16204
1969-01-01,16140
1969-02-01,16151
1969-03-01,16115
1969-04-01,16000
1969-05-01,16044
1969-06-01,16056
1969-07-01,16084
1969-08-01,16107
1969-09-01,16090
1969-10-01,16129
1969-11-01,16106
1969-12-01,16142
1970-01-01,16111
1970-02-01,16066
1970-03-01,16000
1970-04-01,16094
1970-05-01,15968
1970-06-01,15958
1970-07-01,15924
1970-08-01,15865
1970-09-01,15817
1970-10-01,15807
1970-11-01,15773
1970-12-01,15696
1971-01-01,15747
1971-02-01,15770
1971-03-01,15702
1971-04-01,15670
1971-05-01,15660
1971-06-01,15663
1971-07-01,15640
1971-08-01,15634
1971-09-01,15645
1971-10-01,15627
1971-11-01,15700
1971-12-01,15642
1972-01-01,15796
1972-02-01,15809
1972-03-01,15823
1972-04-01,15827
1972-05-01,15835
1972-06-01,15782
1972-07-01,15772
1972-08-01,15808
1972-09-01,15797
1972-10-01,15769
1972-11-01,15894
1972-12-01,15941
1973-01-01,15900
1973-02-01,15955
1973-03-01,15999
1973-04-01,16026
1973-05-01,16072
1973-06-01,16128
1973-07-01,16062
1973-08-01,16047
1973-09-01,16068
1973-10-01,16108
1973-11-01,16077
1973-12-01,16042
1974-01-01,16208
1974-02-01,16203
1974-03-01,16170
1974-04-01,16169
1974-05-01,16162
1974-06-01,16272
1974-07-01,16365
1974-08-01,16280
1974-09-01,16237
1974-10-01,16180
1974-11-01,16125
1974-12-01,16073
1975-01-01,15925
1975-02-01,15864
1975-03-01,15818
1975-04-01,15820
1975-05-01,15826
1975-06-01,15906
1975-07-01,15986
1975-08-01,16071
1975-09-01,16039
1975-10-01,16049
1975-11-01,16031
1975-12-01,16097
1976-01-01,16199
1976-02-01,16301
1976-03-01,16384
1976-04-01,16385
1976-05-01,16401
1976-06-01,16442
1976-07-01,16388
1976-08-01,16542
1976-09-01,16574
1976-10-01,16608
1976-11-01,16673
1976-12-01,16723
1977-01-01,16779
1977-02-01,16801
1977-03-01,16879
1977-04-01,17014
1977-05-01,17070
1977-06-01,17094
1977-07-01,17175
1977-08-01,17235
1977-09-01,17258
1977-10-01,17373
1977-11-01,17524
1977-12-01,17667
1978-01-01,17813
1978-02-01,17823
1978-03-01,17866
1978-04-01,17950
1978-05-01,18038
1978-06-01,18173
1978-07-01,18127
1978-08-01,18174
1978-09-01,18298
1978-10-01,18373
1978-11-01,18451
1978-12-01,18436
1979-01-01,18481
1979-02-01,18647
1979-03-01,18795
1979-04-01,18785
1979-05-01,18865
1979-06-01,18954
1979-07-01,19053
1979-08-01,19091
1979-09-01,19166
1979-10-01,19289
1979-11-01,19238
1979-12-01,19391
1980-01-01,19363
1980-02-01,19368
1980-03-01,19467
1980-04-01,19442
1980-05-01,19446
1980-06-01,19485
1980-07-01,19468
1980-08-01,19461
1980-09-01,19597
1980-10-01,19649
1980-11-01,19761
1980-12-01,19762
1981-01-01,19774
1981-02-01,19820
1981-03-01,19887
1981-04-01,19991
1981-05-01,20134
1981-06-01,20070
1981-07-01,20190
1981-08-01,20310
1981-09-01,20290
1981-10-01,20367
1981-11-01,20438
1981-12-01,20468
1982-01-01,20538
1982-02-01,20647
1982-03-01,20624
1982-04-01,20710
1982-05-01,20839
1982-06-01,20939
1982-07-01,21006
1982-08-01,21049
1982-09-01,21049
1982-10-01,21068
1982-11-01,21007
1982-12-01,21070
1983-01-01,21291
1983-02-01,21350
1983-03-01,21522
1983-04-01,21626
1983-05-01,21596
1983-06-01,21814
1983-07-01,21996
1983-08-01,22183
1983-09-01,22301
1983-10-01,22436
1983-11-01,22597
1983-12-01,22786
1984-01-01,22899
1984-02-01,23163
1984-03-01,23258
1984-04-01,23323
1984-05-01,23627
1984-06-01,23612
1984-07-01,23671
1984-08-01,23648
1984-09-01,23776
1984-10-01,23891
1984-11-01,24047
1984-12-01,24228
1985-01-01,24213
1985-02-01,24262
1985-03-01,24424
1985-04-01,24503
1985-05-01,24580
1985-06-01,24603
1985-07-01,24697
1985-08-01,24823
1985-09-01,24912
1985-10-01,25147
1985-11-01,25270
1985-12-01,25314
1986-01-01,25381
1986-02-01,25309
1986-03-01,25445
1986-04-01,25544
1986-05-01,25647
1986-06-01,25738
1986-07-01,25957
1986-08-01,26098
1986-09-01,26200
1986-10-01,26260
1986-11-01,26220
1986-12-01,26516
1987-01-01,26654
1987-02-01,26751
1987-03-01,26807
1987-04-01,26975
1987-05-01,27136
1987-06-01,27123
1987-07-01,27228
1987-08-01,27306
1987-09-01,27420
1987-10-01,27485
1987-11-01,27613
1987-12-01,27653
1988-01-01,27703
1988-02-01,27716
1988-03-01,27922
1988-04-01,28076
1988-05-01,28020
1988-06-01,28193
1988-07-01,28285
1988-08-01,28407
1988-09-01,28576
1988-10-01,28669
1988-11-01,28859
1988-12-01,28787
1989-01-01,29045
1989-02-01,29173
1989-03-01,29206
1989-04-01,29160
1989-05-01,29347
1989-06-01,29408
1989-07-01,29406
1989-08-01,29553
1989-09-01,29502
1989-10-01,29703
1989-11-01,29768
1989-12-01,30022
1990-01-01,30501
1990-02-01,30672
1990-03-01,30657
1990-04-01,30683
1990-05-01,30813
1990-06-01,30714
1990-07-01,30760
1990-08-01,30849
1990-09-01,30896
1990-10-01,31051
1990-11-01,31061
1990-12-01,31130
1991-01-01,31291
1991-02-01,31320
1991-03-01,31364
1991-04-01,31500
1991-05-01,31450
1991-06-01,31621
1991-07-01,31629
1991-08-01,31692
1991-09-01,31842
1991-10-01,31745
1991-11-01,31825
1991-12-01,31826
1992-01-01,31836
1992-02-01,31686
1992-03-01,31816
1992-04-01,31797
1992-05-01,31810
1992-06-01,31919
1992-07-01,31953
1992-08-01,31979
1992-09-01,31961
1992-10-01,32039
1992-11-01,32134
1992-12-01,32127
1993-01-01,32235
1993-02-01,32297
1993-03-01,32405
1993-04-01,32437
1993-05-01,32543
1993-06-01,32716
1993-07-01,32795
1993-08-01,32951
1993-09-01,32849
1993-10-01,32777
1993-11-01,32954
1993-12-01,33024
1994-01-01,33064
1994-02-01,33258
1994-03-01,33224
1994-04-01,33482
1994-05-01,33615
1994-06-01,33448
1994-07-01,33628
1994-08-01,33555
1994-09-01,33815
1994-10-01,33936
1994-11-01,33967
1994-12-01,34195
1995-01-01,34074
1995-02-01,34170
1995-03-01,34123
1995-04-01,34138
1995-05-01,34110
1995-06-01,34087
1995-07-01,34046
1995-08-01,34066
1995-09-01,34321
1995-10-01,34343
1995-11-01,34416
1995-12-01,34531
1996-01-01,34573
1996-02-01,34677
1996-03-01,34772
1996-04-01,34886
1996-05-01,34984
1996-06-01,35038
1996-07-01,35065
1996-08-01,35220
1996-09-01,35176
1996-10-01,35364
1996-11-01,35421
1996-12-01,35445
1997-01-01,35535
1997-02-01,35540
1997-03-01,35636
1997-04-01,35596
1997-05-01,35639
1997-06-01,35867
1997-07-01,36118
1997-08-01,36356
1997-09-01,36248
1997-10-01,36124
1997-11-01,36190
1997-12-01,36105
1998-01-01,36061
1998-02-01,36149
1998-03-01,36140
1998-04-01,36200
1998-05-01,36192
1998-06-01,36239
1998-07-01,36368
1998-08-01,36387
1998-09-01,36366
1998-10-01,36420
1998-11-01,36401
1998-12-01,36469
1999-01-01,36744
1999-02-01,36626
1999-03-01,36676
1999-04-01,36645
1999-05-01,36640
1999-06-01,36765
1999-07-01,36687
1999-08-01,36684
1999-09-01,36759
1999-10-01,36833
1999-11-01,36905
1999-12-01,36841
2000-01-01,36573
2000-02-01,36551
2000-03-01,36378
2000-04-01,36435
2000-05-01,36385
2000-06-01,36416
2000-07-01,36439
2000-08-01,36287
2000-09-01,36444
2000-10-01,36465
2000-11-01,36410
2000-12-01,36464
2001-01-01,36631
2001-02-01,36561
2001-03-01,36562
2001-04-01,36441
2001-05-01,36222
2001-06-01,36025
2001-07-01,35902
2001-08-01,35866
2001-09-01,35624
2001-10-01,35639
2001-11-01,35533
2001-12-01,35607
2002-01-01,35600
2002-02-01,35739
2002-03-01,35496
2002-04-01,35420
2002-05-01,35399
2002-06-01,35208
2002-07-01,34984
2002-08-01,35140
2002-09-01,35063
2002-10-01,34953
2002-11-01,34912
2002-12-01,34917
2003-01-01,35163
2003-02-01,34892
2003-03-01,34987
2003-04-01,35057
2003-05-01,34874
2003-06-01,34842
2003-07-01,34724
2003-08-01,34829
2003-09-01,34805
2003-10-01,34772
2003-11-01,34854
2003-12-01,34780
2004-01-01,34511
2004-02-01,34541
2004-03-01,34497
2004-04-01,34511
2004-05-01,34655
2004-06-01,34640
2004-07-01,34649
2004-08-01,34532
2004-09-01,34475
2004-10-01,34574
2004-11-01,34738
2004-12-01,34633
2005-01-01,34562
2005-02-01,34556
2005-03-01,34653
2005-04-01,34651
2005-05-01,34648
2005-06-01,34631
2005-07-01,34719
2005-08-01,34673
2005-09-01,34787
2005-10-01,34577
2005-11-01,34481
2005-12-01,34596
2006-01-01,34601
2006-02-01,34635
2006-03-01,34594
2006-04-01,34520
2006-05-01,34512
2006-06-01,34515
2006-07-01,34471
2006-08-01,34570
2006-09-01,34538
2006-10-01,34631
2006-11-01,34620
2006-12-01,34587
2007-01-01,34718
2007-02-01,34664
2007-03-01,34561
2007-04-01,34373
2007-05-01,34339
2007-06-01,34192
2007-07-01,34101
2007-08-01,34176
2007-09-01,34188
2007-10-01,34058
2007-11-01,34134
2007-12-01,34085
2008-01-01,33973
2008-02-01,33935
2008-03-01,33821
2008-04-01,33744
2008-05-01,33691
2008-06-01,33627
2008-07-01,33553
2008-08-01,33221
2008-09-01,33256
2008-10-01,33131
2008-11-01,32836
2008-12-01,32689
2009-01-01,32274
2009-02-01,32052
2009-03-01,31726
2009-04-01,31734
2009-05-01,31639
2009-06-01,31700
2009-07-01,31581
2009-08-01,31460
2009-09-01,31264
2009-10-01,30952
2009-11-01,31048
2009-12-01,30791
2010-01-01,30688
2010-02-01,30569
2010-03-01,30692
2010-04-01,30827
2010-05-01,30813
2010-06-01,30777
2010-07-01,30620
2010-08-01,30635
2010-09-01,30569
2010-10-01,30696
2010-11-01,30567
2010-12-01,30513
2011-01-01,30305
2011-02-01,30351
2011-03-01,30516
2011-04-01,30396
2011-05-01,30283
2011-06-01,30227
2011-07-01,30295
2011-08-01,30052
2011-09-01,30089
2011-10-01,30120
2011-11-01,30285
2011-12-01,30356
2012-01-01,30574
2012-02-01,30616
2012-03-01,30620
2012-04-01,30549
2012-05-01,30534
2012-06-01,30495
2012-07-01,30530
2012-08-01,30588
2012-09-01,30645
2012-10-01,30729
2012-11-01,30516
2012-12-01,30548
2013-01-01,30426
2013-02-01,30527
2013-03-01,30604
2013-04-01,30646
2013-05-01,30718
2013-06-01,30587
2013-07-01,30746
2013-08-01,30779
2013-09-01,30754
2013-10-01,30559
2013-11-01,30690
2013-12-01,30766
2014-01-01,31006
2014-02-01,31028
2014-03-01,30963
2014-04-01,30938
2014-05-01,30862
2014-06-01,30953
2014-07-01,30846
2014-08-01,30953
2014-09-01,31029
2014-10-01,31000
2014-11-01,31005
2014-12-01,31014
2015-01-01,31137
2015-02-01,31084
2015-03-01,31134
2015-04-01,31125
2015-05-01,31112
2015-06-01,31307
2015-07-01,31245
2015-08-01,31367
2015-09-01,31359
2015-10-01,31367
2015-11-01,31333
2015-12-01,31448
2016-01-01,31500
2016-02-01,31540
2016-03-01,31603
2016-04-01,31467
2016-05-01,31582
2016-06-01,31553
2016-07-01,31601
2016-08-01,31416
2016-09-01,31573
2016-10-01,31610
2016-11-01,31719
2016-12-01,31574
2017-01-01,31545
2017-02-01,31611
2017-03-01,31632
2017-04-01,31770
2017-05-01,31822
2017-06-01,31953
2017-07-01,31876
2017-08-01,31848
2017-09-01,32069
2017-10-01,32100
2017-11-01,32156
2017-12-01,32304
2018-01-01,32381
2018-02-01,32494
2018-03-01,32465
2018-04-01,32604
2018-05-01,32488
2018-06-01,32577
2018-07-01,32695
2018-08-01,32655
2018-09-01,32501
2018-10-01,32857
2018-11-01,32796
2018-12-01,32881
2019-01-01,32902
2019-02-01,33101
2019-03-01,32855
2019-04-01,32918
2019-05-01,32961
2019-06-01,32973
2019-07-01,33044
