UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2012,9,4056588,2069159,1987429,1534126,1463568,303660,295945,32541,31452,99615,99756,5714,5472,93503,91236,1619365,1546718,351276,342823,54258,52725,134047,132998,12862,12253,1582371,1517148,1111107,1054791,279463,272766,17812,17257,94418,94936,3986,3779,75585,73619,1180267,1122218,318905,311499,32443,31600,123350,122836,9362,8864,486788,470281,423019,408777,24197,23179,14729,14195,5197,4820,1728,1693,17918,17617,439098,424500,32371,31324,21815,21125,10697,10162,3500,3389
R,1,2012,10,4080959,2083017,1997942,1546293,1474833,310573,301196,32353,30969,96539,95821,5567,5408,91692,89715,1629823,1556576,357376,347350,54235,52588,129818,127945,12492,12144,1600925,1532788,1126773,1069991,286671,278273,17984,17304,91682,91012,3867,3715,73948,72493,1194364,1136337,325374,316570,32818,31996,119607,117995,9093,8785,482092,465154,419520,404842,23902,22923,14369,13665,4857,4809,1700,1693,17744,17222,435459,420239,32002,30780,21417,20592,10211,9950,3399,3359
R,1,2012,11,4207876,2150602,2057274,1591290,1513245,326448,315945,33213,32105,101920,101106,5783,5614,91948,89259,1675007,1594309,372930,361783,55714,53913,135373,133049,12742,12393,1661159,1586647,1164687,1103838,302404,292467,18751,17913,96890,96317,4095,3904,74332,72208,1232541,1169680,340889,330419,34102,32964,125081,123124,9368,8990,489443,470627,426603,409407,24044,23478,14462,14192,5030,4789,1688,1710,17616,17051,442466,424629,32041,31364,21612,20949,10292,9925,3374,3403
R,1,2012,12,4142163,2118515,2023648,1575917,1497957,321112,309692,32634,31520,94924,93454,5689,5312,88239,85713,1656164,1575629,365980,353804,54894,53095,126056,123491,12540,11957,1644252,1566880,1162351,1100021,297660,286913,18633,17990,90111,88836,3994,3753,71503,69367,1227638,1163057,334963,323667,34030,32934,116310,113972,9160,8782,474263,456768,413566,397936,23452,22779,14001,13530,4813,4618,1695,1559,16736,16346,428526,412572,31017,30137,20864,20161,9746,9519,3380,3175
R,1,2012,13,4146003,2118502,2027501,1578455,1501851,321979,311932,32347,31472,93530,92791,5585,5277,86606,84178,1657006,1578260,365329,354803,54478,53384,124217,122016,12513,11689,1650730,1576370,1170471,1108695,298770,289562,18492,17899,88706,88124,3972,3732,70319,68358,1234506,1170967,334904,325314,33923,33312,114500,112586,9263,8641,467772,451131,407984,393156,23209,22370,13855,13573,4824,4667,1613,1545,16287,15820,422500,407293,30425,29489,20555,20072,9717,9430,3250,3048
R,1,2012,14,4109762,2101353,2008409,1565104,1488109,319504,309183,31990,31017,96620,94040,5552,5168,82583,80892,1639943,1561347,360439,349778,53802,52518,125904,122350,11987,11348,1642701,1567785,1164517,1103545,297121,287478,18260,17893,91869,89440,3947,3682,66987,65747,1225440,1163221,331196,321387,33620,33127,116419,113218,8852,8390,458652,440624,400587,384564,22383,21705,13730,13124,4751,4600,1605,1486,15596,15145,414503,398126,29243,28391,20182,19391,9485,9132,3135,2958
R,1,2012,15,4154367,2124087,2030280,1588629,1507477,319607,311180,32172,30993,97235,95903,5627,5206,80817,79521,1661853,1579261,358900,350521,54071,52637,126033,123844,12040,11619,1664356,1591426,1186414,1124288,297325,289936,18485,17781,92633,91327,3991,3685,65508,64409,1246003,1182599,329956,322650,33760,33015,116961,114802,8900,8622,459731,438854,402215,383189,22282,21244,13687,13212,4602,4576,1636,1521,15309,15112,415850,396662,28944,27871,20311,19622,9072,9042,3140,2997
R,1,2012,16,4207428,2157415,2050013,1610225,1522134,330564,318064,32517,30903,99361,96417,5694,5469,79054,77026,1681491,1591401,368469,355931,54826,52629,127548,123377,12118,11863,1694083,1608920,1204782,1136554,307963,296597,18721,17680,94687,91814,4067,3846,63863,62429,1262486,1192915,339390,327950,34473,33100,118380,114466,9026,8820,463332,441093,405443,385580,22601,21467,13796,13223,4674,4603,1627,1623,15191,14597,419005,398486,29079,27981,20353,19529,9168,8911,3092,3043
R,1,2012,17,4290230,2201279,2088951,1636336,1543754,347659,335458,33343,31941,101149,96170,5796,5694,76996,75934,1705434,1611659,383900,372252,55831,54105,128574,122807,12423,11995,1734008,1647464,1227083,1158046,324682,313619,19432,18442,96432,91706,4172,4082,62207,61569,1283011,1213185,354605,344134,35447,34362,119584,114140,9291,8968,467271,441487,409253,385708,22977,21839,13911,13499,4717,4464,1624,1612,14789,14365,422423,398474,29295,28118,20384,19743,8990,8667,3132,3027
R,1,2012,18,4365513,2244691,2120822,1663265,1561341,362085,347736,34316,32829,105000,99402,5952,5775,74073,73739,1729285,1627010,396308,382799,56442,55092,131842,125254,12457,12162,1771273,1678372,1247989,1174291,338730,325969,20101,19423,100337,94825,4210,4173,59906,59691,1301485,1227571,366988,354895,35942,35521,122961,116597,9253,9142,473418,442450,415276,387050,23355,21767,14215,13406,4663,4577,1742,1602,14167,14048,427800,399439,29320,27904,20500,19571,8881,8657,3204,3020
R,1,2012,19,4482647,2308939,2173708,1709520,1600855,374637,357584,36020,33570,109706,103861,6110,5860,72946,71978,1774329,1664799,406915,390497,58731,55986,136611,129762,12618,12249,1822214,1724205,1282412,1207425,350833,335284,21054,19900,104895,99184,4333,4204,58687,58208,1334584,1259227,377132,362278,37274,36091,127772,121162,9451,9171,486725,449503,427108,393430,23804,22300,14966,13670,4811,4677,1777,1656,14259,13770,439745,405572,29783,28219,21457,19895,8839,8600,3167,3078
R,1,2012,20,4561655,2333487,2228168,1726884,1636394,376560,368641,36840,33520,117166,111756,6776,6247,69261,71610,1787774,1699100,406438,401020,58806,55625,143182,138636,13457,13022,1847896,1781124,1302323,1247674,352023,344578,21390,20114,112194,106683,4812,4485,55154,57590,1350804,1298130,375978,370794,36910,35953,134192,129415,10070,9798,485591,447044,424561,388720,24537,24063,15450,13406,4972,5073,1964,1762,14107,14020,436970,400970,30460,30226,21896,19672,8990,9221,3387,3224
R,1,2012,21,4649379,2375446,2273933,1764981,1675169,374996,370710,36543,33298,125474,119593,7221,6585,66231,68578,1822882,1735177,402414,401260,57866,54675,151438,145564,13817,13212,1883133,1828987,1334506,1288700,349974,346175,20812,19944,120217,114519,5132,4799,52492,54850,1380284,1336675,371676,370780,35769,35132,142306,136475,10325,9981,492313,444946,430475,386469,25022,24535,15731,13354,5257,5074,2089,1786,13739,13728,442598,398502,30738,30480,22097,19543,9132,9089,3492,3231
R,1,2012,22,4510029,2303573,2206456,1716229,1624294,357247,357322,35342,31722,126264,122798,7332,6477,61159,63843,1769801,1680036,382063,385363,55294,51900,150096,147092,13511,12645,1830416,1782640,1302471,1255896,333293,333865,19975,19182,121186,117856,5226,4780,48265,51061,1344695,1300400,352758,356344,33984,33518,141411,138540,10094,9695,473157,423816,413758,368398,23954,23457,15367,12540,5078,4942,2106,1697,12894,12782,425106,379636,29305,29019,21310,18382,8685,8552,3417,2950
R,1,2012,23,4385945,2235516,2150429,1676914,1590315,330960,335560,34147,30640,129584,127623,7098,6528,56813,59763,1726401,1642400,353475,361241,52825,49519,152121,150891,12932,12374,1770699,1738466,1269567,1231924,308093,312847,18916,18254,124736,122789,5071,4841,44316,47811,1308091,1273564,325404,333203,31723,31771,143853,142648,9668,9488,464817,411963,407347,358391,22867,22713,15231,12386,4848,4834,2027,1687,12497,11952,418310,368836,28071,28038,21102,17748,8268,8243,3264,2886
R,1,2012,24,4279045,2181733,2097312,1652150,1560886,311094,318112,32955,29491,124933,124988,7145,6294,53456,57541,1698560,1611139,332179,342403,50753,47907,146145,147443,12819,12045,1722556,1692664,1248374,1208236,289457,296236,18008,17432,120245,120454,5064,4646,41408,45660,1284180,1248066,305541,315325,30096,30421,138201,139645,9524,9183,459177,404648,403776,352650,21637,21876,14947,12059,4688,4534,2081,1648,12048,11881,414380,363073,26638,27078,20657,17486,7944,7798,3295,2862
R,1,2012,25,4251382,2161651,2089731,1646789,1561011,299274,310712,32536,29074,124772,127515,7102,6328,51178,55091,1691455,1608851,318712,333826,49963,47418,145208,148898,12468,11750,1703062,1685122,1243072,1208032,278009,288892,17479,16926,120151,123112,4995,4653,39356,43507,1277328,1245705,292532,306993,29239,29801,137427,141330,9222,8978,458589,404609,403717,352979,21265,21820,15057,12148,4621,4403,2107,1675,11822,11584,414127,363146,26180,26833,20724,17617,7781,7568,3246,2772
R,1,2012,26,4318026,2192224,2125802,1676351,1591285,297801,310726,32561,29342,128338,134030,7188,6425,49985,53994,1719722,1638183,316766,332647,49921,47400,148140,155304,12479,12041,1723642,1714387,1263677,1231697,276067,288955,16971,17012,123747,129554,5013,4843,38167,42326,1296636,1268348,290107,305720,28652,29794,140437,147658,9136,9316,468582,411415,412674,359588,21734,21771,15590,12330,4591,4476,2175,1582,11818,11668,423086,369835,26659,26927,21269,17606,7703,7646,3343,2725
R,1,2012,27,4269749,2156536,2113213,1651567,1579665,287186,305541,31782,28911,130710,140344,6869,6164,48422,52588,1693607,1625169,304970,326378,48772,46890,150114,161382,12225,11644,1697379,1703656,1246665,1221242,266403,284187,16702,16591,126095,136044,4753,4521,36761,41071,1278424,1256702,279435,299928,28043,29213,142447,153932,8949,8891,459157,409557,404902,358423,20783,21354,15080,12320,4615,4300,2116,1643,11661,11517,415183,368467,25535,26450,20729,17677,7667,7450,3276,2753
R,1,2012,28,4200142,2114946,2085196,1622599,1557483,278090,299045,31243,28451,129372,142761,6743,6184,46899,51272,1663139,1601841,295271,318883,47824,46479,148310,163231,11958,11657,1665085,1679237,1225649,1202111,257930,277943,16259,16214,124944,138603,4747,4577,35556,39789,1256167,1236386,270380,292896,27397,28829,140872,155930,8851,8884,449861,405959,396950,355372,20160,21102,14984,12237,4428,4158,1996,1607,11343,11483,406972,365455,24891,25987,20427,17650,7438,7301,3107,2773
R,1,2012,29,4298162,2160772,2137390,1659078,1595625,282956,306026,31901,29152,132804,148594,6843,6400,47190,51593,1699929,1640156,300054,326139,48939,47557,151582,168932,12126,11836,1695346,1716744,1247766,1227155,262316,284070,16545,16564,128188,144147,4836,4693,35695,40115,1278464,1261588,274644,299215,27992,29525,143972,161409,8990,9042,465426,420646,411312,368470,20640,21956,15356,12588,4616,4447,2007,1707,11495,11478,421465,378568,25410,26924,20947,18032,7610,7523,3136,2794
R,1,2012,30,4213182,2111289,2101893,1625518,1570698,275245,301334,30150,27984,128255,146305,6605,5984,45516,49588,1664790,1613436,291612,320806,46902,45810,146287,165606,11649,11332,1663536,1689832,1229812,1209226,255420,280182,15480,15745,123826,141955,4646,4333,34352,38391,1259234,1242191,267227,294801,26750,28219,138935,158281,8608,8571,447753,412061,395706,361472,19825,21152,14670,12239,4429,4350,1959,1651,11164,11197,405556,371245,24385,26005,20152,17591,7352,7325,3041,2761
R,1,2012,31,4317875,2167360,2150515,1666424,1602786,287560,314404,31328,28979,129244,148226,6818,6101,45986,50019,1706009,1645895,304252,333987,48179,47148,147523,167606,12088,11444,1699751,1725060,1252645,1229222,267153,292502,16116,16377,124522,143815,4746,4464,34569,38680,1282167,1262344,279112,307114,27425,29187,139783,160230,8913,8753,467609,425455,413779,373564,20407,21902,15212,12602,4722,4411,2072,1637,11417,11339,423842,383551,25140,26873,20754,17961,7740,7376,3175,2691
R,1,2012,32,4213295,2118291,2095004,1627724,1559661,281234,307645,30304,27731,128999,146283,6359,5889,43671,47795,1665430,1600681,296869,326372,46782,45193,145957,164824,11292,11026,1665477,1682367,1227188,1197082,261287,286439,15506,15574,124560,142088,4404,4351,32532,36833,1255050,1228488,272350,300242,26510,27886,138640,157772,8266,8459,452814,412637,400536,362579,19947,21206,14798,12157,4439,4195,1955,1538,11139,10962,410380,372193,24519,26130,20272,17307,7317,7052,3026,2567
R,1,2012,33,3978931,1988431,1990500,1529818,1483625,261307,289916,27974,26310,122965,140633,5852,5438,40515,44578,1564598,1521869,275777,307008,43333,42932,138908,158001,10282,10140,1566063,1596395,1155158,1137440,243091,269832,14598,14637,118784,136435,4135,3934,30297,34117,1180887,1166505,253424,282340,24918,26234,132074,151107,7611,7703,422368,394105,374660,346185,18216,20084,13376,11673,4181,4198,1717,1504,10218,10461,383711,355364,22353,24668,18415,16698,6834,6894,2671,2437
R,1,2012,34,4004087,1999131,2004956,1543848,1500244,258929,288586,28486,26813,122137,139895,5902,5548,39829,43870,1578016,1537709,272934,305387,43953,43441,137726,156912,10291,10191,1571840,1603510,1164138,1146284,241153,268697,14816,15115,117928,135771,4185,4044,29620,33599,1189267,1174760,250962,280914,25195,26791,130936,150190,7620,7758,427291,401446,379710,353960,17776,19889,13670,11698,4209,4124,1717,1504,10209,10271,388749,362949,21972,24473,18758,16650,6790,6722,2671,2433
R,1,2012,35,3862927,1925738,1937189,1484156,1448193,246449,276184,27329,25427,124301,140546,5615,5149,37888,41690,1516734,1483643,259293,291785,41966,41457,139406,156945,9925,9646,1511451,1544129,1115316,1100467,229418,257179,14265,14313,120208,136557,3987,3733,28257,31880,1139345,1127309,238306,268523,24152,25624,132865,150361,7357,7334,414287,393060,368840,347726,17031,19005,13064,11114,4093,3989,1628,1416,9631,9810,377389,356334,20987,23262,17814,15833,6541,6584,2568,2312
R,1,2012,36,3881711,1937125,1944586,1490839,1451422,248582,278115,27156,25602,128955,144791,5340,5107,36253,39549,1521855,1485095,261067,292651,41449,40932,143246,160442,9320,9289,1522538,1552081,1120770,1103212,231867,259533,14056,14375,124969,140811,3817,3762,27059,30388,1143628,1128897,240514,270050,23787,25230,136981,154095,6986,7103,414587,392505,370069,348210,16715,18582,13100,11227,3986,3980,1523,1345,9194,9161,378227,356198,20553,22601,17662,15702,6265,6347,2334,2186
R,1,2012,37,3937092,1965742,1971350,1519420,1479525,249040,279027,27178,25431,130041,144105,5420,4875,34643,38387,1548859,1512003,260593,292973,41114,40656,143732,159266,9391,8862,1552876,1578811,1148930,1129436,233346,261358,14100,14349,126196,140346,3928,3569,26376,29753,1171155,1154346,241640,271574,23669,25258,137918,153381,7119,6783,412866,392539,370490,350089,15694,17669,13078,11082,3845,3759,1492,1306,8267,8634,377704,357657,18953,21399,17445,15398,5814,5885,2272,2079
R,1,2012,38,3821874,1896674,1925200,1463475,1440892,241382,273722,25678,24760,127852,144315,4899,4844,33388,36667,1491802,1471768,252378,286908,39209,39342,141191,158909,8656,8789,1510040,1550418,1116213,1106354,226850,256960,13498,14179,124353,140631,3566,3595,25560,28699,1137642,1130273,234612,266750,23032,24840,135804,153202,6642,6774,386634,374782,347262,334538,14532,16762,12180,10581,3499,3684,1333,1249,7828,7968,354160,341495,17766,20158,16177,14502,5387,5707,2014,2015
R,1,2012,39,3997875,1983009,2014866,1530790,1510388,255907,289001,26749,25341,130792,148156,5007,4876,33764,37104,1559359,1541588,266616,302156,40898,40586,144205,162751,8817,8826,1590429,1633229,1177935,1169426,241262,272070,14280,14626,127193,144418,3688,3608,26071,29081,1199763,1193575,248946,281803,24404,25854,138776,157044,6748,6864,392580,381637,352855,340962,14645,16931,12469,10715,3599,3738,1319,1268,7693,8023,359596,348013,17670,20353,16494,14732,5429,5707,2069,1962
R,1,2012,40,4176422,2074161,2102261,1623007,1597353,261050,294780,26330,25651,125394,142469,5013,4652,33367,37356,1651121,1628840,271597,307789,40555,41487,138480,156748,8820,8678,1692655,1730894,1279888,1265454,246761,278499,14585,15138,121760,138908,3638,3488,26023,29407,1301564,1289992,254406,288093,24979,26957,133081,151281,6766,6793,381506,371367,343119,331899,14289,16281,11745,10513,3634,3561,1375,1164,7344,7949,349557,338848,17191,19696,15576,14530,5399,5467,2054,1885
R,1,2012,41,4404686,2189200,2215486,1719426,1692576,274739,308565,27495,26191,127971,145293,4940,4930,34629,37931,1748673,1724351,285744,321734,42596,42640,141075,159580,8982,9231,1801363,1843424,1370713,1360310,260100,292036,15395,15625,124344,141647,3642,3679,27169,30127,1393410,1385302,268146,301942,26570,28108,135652,153940,6960,7215,387837,372062,348713,332266,14639,16529,12100,10566,3627,3646,1298,1251,7460,7804,355263,339049,17598,19792,16026,14532,5423,5640,2022,2016
R,1,2012,42,4297304,2141299,2156005,1689680,1656607,264481,294619,26370,25284,123113,139261,5029,4807,32626,35427,1717260,1686238,274441,306547,40907,41043,135472,152636,8945,8810,1763166,1794830,1349375,1333265,250373,278967,14798,15279,119613,135695,3747,3662,25260,27962,1370472,1356436,257427,287781,25441,27195,130237,147173,6963,6973,378133,361175,340305,323342,14108,15652,11572,10005,3500,3566,1282,1145,7366,7465,346788,329802,17014,18766,15466,13848,5235,5463,1982,1837
R,1,2012,43,4095387,2037627,2057760,1606137,1581584,253036,280710,25603,24088,118375,133947,4401,4483,30075,32948,1631402,1609024,262028,291615,39429,39151,129651,146118,7967,8306,1683664,1719415,1287721,1278816,239538,265823,14512,14689,115262,130678,3259,3349,23372,26060,1307135,1300250,245877,273825,24817,26205,124964,141256,6184,6536,353963,338345,318416,302768,13498,14887,11091,9399,3113,3269,1142,1134,6703,6888,324267,308774,16151,17790,14612,12946,4687,4862,1783,1770
R,1,2012,44,4070668,2020807,2049861,1601589,1582195,253032,284061,24461,24142,108352,123457,4472,4298,28901,31708,1625890,1608520,261513,294699,38056,38926,119041,134803,7850,8068,1679289,1720172,1294097,1287064,239939,269414,14113,15017,105305,120408,3309,3248,22526,25021,1312785,1307600,245914,277183,24281,26400,114538,130114,6144,6385,341518,329689,307492,295131,13093,14647,10348,9125,3047,3049,1163,1050,6375,6687,313105,300920,15599,17516,13775,12526,4503,4689,1706,1683
R,1,2012,45,4099960,2030919,2069041,1613041,1603660,255554,287722,24295,23988,105325,118256,4494,4350,28210,31065,1636470,1629342,264002,298147,37816,38797,115554,129177,7963,8007,1698229,1748244,1312998,1316319,242927,273521,14356,15335,102396,115254,3378,3305,22174,24510,1331151,1336336,248899,281123,24681,26727,111188,124644,6311,6363,332690,320797,300043,287341,12627,14201,9939,8653,2929,3002,1116,1045,6036,6555,305319,293006,15103,17024,13135,12070,4366,4533,1652,1644
R,1,2012,46,4272676,2119228,2153448,1682127,1668903,269774,300696,25684,25111,108349,122673,4515,4413,28779,31652,1706020,1695075,278181,310967,39817,40432,118624,133865,8039,8172,1783959,1832211,1380469,1381672,256561,286196,15407,16233,105469,119585,3452,3399,22601,25126,1398968,1402175,262496,293708,26214,28191,114347,129193,6409,6551,335269,321237,301658,287231,13213,14500,10277,8878,2880,3088,1063,1014,6178,6526,307052,292900,15685,17259,13603,12241,4277,4672,1630,1621
R,1,2012,47,4522551,2236204,2286347,1786850,1786153,279145,313316,26125,25937,110058,124040,4541,4558,29485,32343,1811388,1812815,287491,323607,40939,42286,120493,135051,8130,8384,1907006,1965749,1490202,1498765,266595,299131,16210,17163,107151,121143,3518,3556,23330,25991,1509368,1519920,272493,306734,27682,30224,116178,130677,6521,6784,329198,320598,296648,287388,12550,14185,9915,8774,2907,2897,1023,1002,6155,6352,302020,292895,14998,16873,13257,12062,4315,4374,1609,1600
R,1,2012,48,4500568,2218172,2282396,1778704,1791334,270997,304172,25456,25380,109619,125220,4279,4406,29117,31884,1802899,1817555,279021,313983,40413,41591,119859,136133,7777,8285,1907134,1975571,1498685,1516810,258785,290474,16159,16833,106962,122366,3271,3441,23272,25647,1517803,1537629,264534,297712,27900,29839,115862,131772,6224,6704,311038,306825,280019,274524,12212,13698,9297,8547,2657,2854,1008,965,5845,6237,285096,279926,14487,16271,12513,11752,3997,4361,1553,1581
R,1,2012,49,4524120,2227414,2296706,1791827,1810800,270563,304435,24987,25324,107256,120198,4305,4380,28476,31569,1815535,1836667,278291,314258,39449,41780,117309,130762,7823,8127,1927770,1998852,1521759,1544006,258967,291420,15974,17030,104607,117442,3379,3458,23084,25496,1540769,1564654,264499,298693,27560,30308,113427,126536,6405,6591,299644,297854,270068,266794,11596,13015,9013,8294,2649,2756,926,922,5392,6073,274766,272013,13792,15565,11889,11472,3882,4226,1418,1536
R,1,2012,50,4513274,2219893,2293381,1804292,1826026,263854,298766,24294,24998,94943,108727,4201,4108,28309,30756,1827829,1851171,271389,308341,39053,41394,104875,118826,7609,7740,1938516,2012933,1550743,1574744,252965,286557,15948,17256,92564,106137,3360,3266,22936,24973,1569598,1594927,258407,293669,27774,30628,101226,114868,6257,6304,281377,280448,253549,251282,10889,12209,8346,7742,2379,2590,841,842,5373,5783,258231,256244,12982,14672,11279,10766,3649,3958,1352,1436
