UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2010,9,4125312,2106966,2018346,1563760,1489556,315996,306220,32426,31456,97395,96754,5549,5466,91840,88894,1647292,1570522,362656,351784,54558,52818,130877,128714,12546,12268,1624226,1554196,1143241,1085486,292245,283407,18235,17605,92451,92067,3910,3732,74144,71899,1210866,1151236,330848,321258,33359,32210,120593,118938,9152,8848,482740,464150,420519,404070,23751,22813,14191,13851,4944,4687,1639,1734,17696,16995,436426,419286,31808,30526,21199,20608,10284,9776,3394,3420
R,7,2010,10,4186957,2142102,2044855,1591501,1510104,325899,314678,33385,31965,95312,94719,5770,5385,90235,88004,1673688,1589865,371601,360086,55979,53875,127467,125787,12619,12098,1658559,1582221,1169881,1107400,302199,291710,18972,18056,90371,90022,4060,3779,73076,71254,1236661,1172214,340141,329416,34471,33205,117497,116066,9255,8836,483543,462634,421620,402704,23700,22968,14413,13909,4941,4697,1710,1606,17159,16750,437027,417651,31460,30670,21508,20670,9970,9721,3364,3262
R,7,2010,11,4115419,2104759,2010660,1570348,1492204,317852,307289,32271,31294,91152,89936,5629,5178,87507,84759,1649868,1569053,361850,350596,54460,53082,122296,119577,12617,11706,1638630,1562474,1163860,1101954,294894,285032,18508,17845,86290,85252,3938,3649,71140,68742,1228754,1164483,331620,321238,34037,33096,112472,109976,9249,8606,466129,448186,406488,390250,22958,22257,13763,13449,4862,4684,1691,1529,16367,16017,421114,404570,30230,29358,20423,19986,9824,9601,3368,3100
R,7,2010,12,4113237,2103622,2009615,1569172,1490231,319843,309214,32249,31367,92523,91392,5579,5228,84256,82183,1645513,1564820,361960,350792,54169,52825,122187,119963,12150,11485,1643718,1568542,1167430,1105685,297457,287406,18457,18067,87842,86738,3982,3686,68550,66960,1229760,1166691,332741,322214,33813,33265,112766,110737,9019,8451,459904,441073,401742,384546,22386,21808,13792,13300,4681,4654,1597,1542,15706,15223,415753,398129,29219,28578,20356,19560,9421,9226,3131,3034
R,7,2010,13,4119551,2104896,2014655,1573002,1496888,319269,309419,32076,30914,93752,92256,5477,5117,81320,80061,1646711,1569217,359226,349380,53947,52597,122546,120120,11903,11441,1648779,1578021,1174584,1115874,297104,288128,18322,17751,89086,87695,3874,3632,65809,64941,1234496,1174685,330285,321460,33643,33062,113213,111067,8755,8457,456117,436634,398418,381014,22165,21291,13754,13163,4666,4561,1603,1485,15511,15120,412215,394532,28941,27920,20304,19535,9333,9053,3148,2984
R,7,2010,14,4145478,2122849,2022629,1590529,1505571,319851,310549,32184,30695,95229,92902,5578,5289,79478,77623,1662466,1575671,358282,348689,54152,52328,123477,120197,11912,11555,1668793,1588565,1193128,1126275,298103,289551,18509,17670,90662,88347,3956,3725,64435,62997,1251665,1183361,330132,321283,33943,32988,114402,111271,8822,8593,454056,434064,397401,379296,21748,20998,13675,13025,4567,4555,1622,1564,15043,14626,410801,392310,28150,27406,20209,19340,9075,8926,3090,2962
R,7,2010,15,4230871,2170359,2060512,1620495,1529871,338239,325584,32911,31431,95487,92009,5620,5499,77607,76118,1690245,1598086,375275,362871,55109,53180,123089,118654,12142,11839,1710998,1623527,1218317,1148086,315877,304096,19113,18167,90727,87533,3979,3861,62985,61784,1275051,1203622,346675,335037,34958,33794,114035,109911,8993,8790,459361,436985,402178,381785,22362,21488,13798,13264,4760,4476,1641,1638,14622,14334,415194,394464,28600,27834,20151,19386,9054,8743,3149,3049
R,7,2010,16,4313059,2214899,2098160,1646981,1550840,355312,341676,33733,32338,97780,92591,5749,5667,75344,75048,1714383,1617816,390397,377626,56164,54679,124757,118880,12323,12102,1750997,1659714,1240160,1167797,332699,319947,19896,18920,93178,88069,4126,4050,60938,60931,1294771,1222288,361776,349845,35967,35076,115847,110165,9215,9030,463902,438446,406821,383043,22613,21729,13837,13418,4602,4522,1623,1617,14406,14117,419612,395528,28621,27781,20197,19603,8910,8715,3108,3072
R,7,2010,17,4376154,2252708,2123446,1671790,1567862,367878,350778,35053,33031,99450,94013,5973,5691,72564,72071,1736421,1631953,400928,384501,57298,55359,125683,119424,12399,11982,1783694,1686988,1260677,1186277,344649,329163,20603,19597,94826,89450,4236,4064,58703,58437,1313069,1238352,371925,357003,36523,35757,117064,110940,9281,8968,469014,436458,411113,381585,23229,21615,14450,13434,4624,4563,1737,1627,13861,13634,423352,393601,29003,27498,20775,19602,8619,8484,3118,3014
R,7,2010,18,4490362,2305396,2184966,1712657,1613368,373723,360719,36513,33818,105316,99504,6266,5865,70921,71692,1775464,1676698,404583,393256,59137,56108,131465,125733,12748,12416,1826144,1741824,1292911,1226932,350046,337826,21386,20254,100492,94718,4348,4190,56961,57904,1343373,1278206,375121,364442,37570,36345,122649,116888,9452,9243,479252,443142,419746,386436,23677,22893,15127,13564,4824,4786,1918,1675,13960,13788,432091,398492,29462,28814,21567,19763,8816,8845,3296,3173
R,7,2010,19,4570771,2334596,2236175,1735130,1649947,374825,368284,36416,33411,113797,108244,6909,6291,67519,69998,1794145,1711105,403379,399883,57979,55102,139843,134662,13669,13070,1856794,1798609,1318078,1270234,350266,344469,21058,20049,108622,103090,4931,4542,53839,56225,1365072,1319364,373193,370102,36352,35558,130699,125379,10238,9893,477802,437566,417052,379713,24559,23815,15358,13362,5175,5154,1978,1749,13680,13773,429073,391741,30186,29781,21627,19544,9144,9283,3431,3177
R,7,2010,20,4567982,2331596,2236386,1740851,1653131,366598,365495,35918,32568,117582,112554,7205,6584,63442,66054,1796260,1710883,392715,394684,56479,53493,142386,137402,13626,12949,1853835,1806785,1323132,1280318,342409,341640,20484,19656,112381,107587,5085,4790,50344,52794,1367045,1326436,363145,365040,35029,34541,133398,128655,10110,9790,477761,429601,417719,372813,24189,23855,15434,12912,5201,4967,2120,1794,13098,13260,429215,384447,29570,29644,21450,18952,8988,8747,3516,3159
R,7,2010,21,4387446,2240843,2146603,1681638,1589606,340875,343768,34294,30760,118516,115054,6959,6282,58561,61133,1732686,1642904,364442,370267,53783,50142,141297,138568,12986,12283,1782828,1741073,1280900,1237324,318055,321120,19277,18565,113629,110226,4944,4630,46023,49208,1320964,1280151,336462,342502,32830,32515,132911,130306,9701,9382,458015,405530,400738,352282,22820,22648,15017,12195,4887,4828,2015,1652,12538,11925,411722,362753,27980,27765,20953,17627,8386,8262,3285,2901
R,7,2010,22,4286369,2187907,2098462,1658009,1567921,317837,323139,33592,30008,116482,113176,6930,6225,55057,57993,1705908,1618524,339428,347953,51939,48520,138297,135643,12685,12008,1728664,1697319,1254798,1218986,295931,301114,18408,17810,111815,108600,4872,4588,42840,46221,1291979,1259336,312563,320751,30950,30942,130240,127711,9351,9189,459243,401143,403211,348935,21906,22025,15184,12198,4667,4576,2058,1637,12217,11772,413929,359188,26865,27202,20989,17578,8057,7932,3334,2819
R,7,2010,23,4216566,2150744,2065822,1641275,1549280,302587,311803,32786,29043,115442,113529,6931,6136,51723,56031,1686247,1598184,322784,335485,50364,47394,135866,135179,12341,11635,1696647,1668295,1241552,1203011,281640,290308,17845,17158,110783,109067,4859,4446,39968,44305,1276168,1241619,296983,308875,29777,30069,128055,127506,9119,8789,454097,397527,399723,346269,20947,21495,14941,11885,4659,4462,2072,1690,11755,11726,410079,356565,25801,26610,20587,17325,7811,7673,3222,2846
R,7,2010,24,4243118,2161093,2082025,1656794,1566581,295752,308000,32590,29164,118309,118351,7073,6244,50575,53685,1700725,1613107,314959,330257,50101,47183,138285,139159,12466,11726,1700165,1681773,1250829,1217258,274491,286571,17185,16974,113736,113948,4944,4642,38980,42380,1284600,1253908,288951,303958,29101,29784,130574,131582,9178,9000,460928,400252,405965,349323,21261,21429,15405,12190,4573,4403,2129,1602,11595,11305,416125,359199,26008,26299,21000,17399,7711,7577,3288,2726
R,7,2010,25,4288920,2176904,2112016,1673860,1588648,293068,308230,32218,29128,121852,126577,6969,6267,48937,53166,1716396,1634817,311257,329511,49420,47254,141307,147560,12243,11735,1712379,1706434,1264103,1234160,272027,286767,16981,16902,117292,122216,4803,4663,37173,41726,1296258,1270280,285433,303067,28472,29721,133619,140110,8899,9015,464525,405582,409757,354488,21041,21463,15237,12226,4560,4361,2166,1604,11764,11440,420138,364537,25824,26444,20948,17533,7688,7450,3344,2720
R,7,2010,26,4160369,2102105,2058264,1616896,1545726,277776,296736,31308,28420,122449,130067,6676,6040,47000,51275,1657505,1590120,294995,316714,48067,46285,141331,150591,11935,11492,1654067,1659839,1221726,1196956,257648,276242,16365,16358,117905,125897,4679,4417,35744,39969,1252433,1231460,270299,291362,27606,28936,133820,143261,8819,8729,448038,398425,395170,348770,20128,20494,14943,12062,4544,4170,1997,1623,11256,11306,405072,358660,24696,25352,20461,17349,7511,7330,3116,2763
R,7,2010,27,4236698,2134977,2101721,1645451,1576846,279890,301820,31837,29019,123747,136399,6652,6173,47400,51464,1686496,1621266,297178,321782,48777,47292,142678,156805,11887,11648,1678280,1693105,1241998,1219580,259792,280283,16559,16616,119242,132128,4648,4531,36041,39967,1273003,1253932,272382,295331,28024,29400,135153,149434,8756,8865,456697,408616,403453,357266,20098,21537,15278,12403,4505,4271,2004,1642,11359,11497,413493,367334,24796,26451,20753,17892,7525,7371,3131,2783
R,7,2010,28,4247187,2134787,2112400,1646987,1583389,278732,303396,31135,28395,125085,140760,6722,6150,46126,50310,1686837,1626716,295368,323124,48048,46564,143328,160362,11931,11529,1677609,1698962,1242895,1220854,258595,282162,16157,15959,120541,136367,4727,4460,34694,39160,1272645,1254444,270614,297091,27465,28791,135732,152957,8802,8745,457178,413438,404092,362535,20137,21234,14978,12436,4544,4393,1995,1690,11432,11150,414192,372272,24754,26033,20583,17773,7596,7405,3129,2784
R,7,2010,29,4209988,2112134,2097854,1633671,1573533,275632,302346,30386,28389,120534,138529,6469,5810,45442,49247,1672782,1616046,292068,321780,47150,46206,138468,157473,11607,11052,1661180,1687710,1234461,1213785,256179,281238,15659,16128,115965,134242,4537,4201,34379,38116,1263862,1246511,268104,295796,26957,28641,131021,150296,8582,8410,450954,410144,399210,359748,19453,21108,14727,12261,4569,4287,1932,1609,11063,11131,408920,369535,23964,25984,20193,17565,7447,7177,3025,2642
R,7,2010,30,4303926,2167253,2136673,1669452,1595079,288949,314626,31434,28784,125509,142875,6730,6114,45179,49195,1708381,1637441,305250,333923,48535,46798,143087,161829,11852,11425,1698387,1716508,1254668,1226034,268528,293114,16106,16303,120814,138549,4654,4492,33617,38016,1283391,1258552,280107,307531,27521,29037,135325,154532,8676,8723,468866,420165,414784,369045,20421,21512,15328,12481,4695,4326,2076,1622,11562,11179,424990,378889,25143,26392,21014,17761,7762,7297,3176,2702
R,7,2010,31,4042249,2026266,2015983,1562605,1505474,267204,295726,28975,26582,119904,136979,5993,5586,41585,45636,1598408,1544651,282091,313367,44715,43449,136057,154667,10725,10485,1598375,1622319,1183311,1159974,248764,275479,15171,14861,115709,132908,4190,4043,31230,35054,1209962,1189894,259442,288453,25745,26678,129241,147843,7909,7960,427891,393664,379294,345500,18440,20247,13804,11721,4195,4071,1803,1543,10355,10582,388446,354757,22649,24914,18970,16771,6816,6824,2816,2525
R,7,2010,32,3967254,1985973,1981281,1536951,1485810,257492,285496,28106,26479,117619,134090,5741,5335,40064,44071,1571303,1523495,271594,302368,43458,43134,133438,151212,10112,9941,1560120,1587525,1158438,1139142,239649,265991,14558,14791,113521,129938,4078,3897,29876,33766,1183768,1167796,249675,278325,24846,26482,126679,144427,7501,7593,425853,393756,378513,346668,17843,19505,13548,11688,4098,4152,1663,1438,10188,10305,387535,355699,21919,24043,18612,16652,6759,6785,2611,2348
R,7,2010,33,3933189,1963430,1969759,1519066,1475967,253189,283634,28128,26207,118707,135860,5746,5366,38594,42725,1552267,1512397,266661,299745,43212,42590,133731,152519,9994,9986,1543947,1575679,1146081,1128012,235909,264333,14760,14960,114487,131801,4026,3871,28684,32702,1170487,1155679,245304,276104,24962,26510,126957,145783,7335,7532,419483,394080,372985,347955,17280,19301,13368,11247,4220,4059,1720,1495,9910,10023,381780,356718,21357,23641,18250,16080,6774,6736,2659,2454
R,7,2010,34,3821850,1908550,1913300,1473584,1433768,243612,272717,27134,25312,121774,136386,5312,5070,37134,40047,1505490,1467814,256195,287605,41711,40912,136468,152109,9478,9337,1496180,1524883,1106000,1089910,226915,253988,14084,14118,117746,132396,3795,3688,27640,30783,1129485,1115865,235620,264871,23928,25207,130062,145676,7068,7112,412370,388417,367584,343858,16697,18729,13050,11194,4028,3990,1517,1382,9494,9264,376005,351949,20575,22734,17783,15705,6406,6433,2410,2225
R,7,2010,35,3947964,1974444,1973520,1527567,1481753,250877,280380,27199,25835,127826,141743,5533,4906,35442,38903,1557683,1514759,262754,294524,41385,41092,141863,157148,9577,8969,1557105,1581460,1153497,1132793,234759,262541,14125,14545,123881,137868,3997,3610,26846,30103,1176056,1158087,243249,272866,23839,25421,135816,151066,7247,6875,417339,392060,374070,348960,16118,17839,13074,11290,3945,3875,1536,1296,8596,8800,381627,356672,19505,21658,17546,15671,6047,6082,2330,2094
R,7,2010,36,3829828,1907175,1922653,1475499,1443370,241164,272255,26442,24864,125454,140178,4955,4834,33661,37152,1504107,1474680,252334,285708,40100,39689,138774,154845,8774,8825,1509714,1543289,1118392,1104680,226374,255272,13781,14189,121868,136545,3599,3567,25700,29036,1140018,1128902,234322,265290,23324,24958,133247,149152,6689,6787,397461,379364,357107,338690,14790,16983,12661,10675,3586,3633,1356,1267,7961,8116,364089,345778,18012,20418,16776,14731,5527,5693,2085,2038
R,7,2010,37,3896345,1934291,1962054,1494673,1471470,248693,281398,26197,25227,126367,142436,4943,4757,33418,36766,1522982,1502414,259486,294601,39976,40152,139655,156940,8699,8648,1543977,1585500,1143729,1135110,234183,264763,13988,14546,122803,138697,3615,3548,25659,28836,1165233,1159119,241894,274605,23712,25541,134261,151177,6655,6705,390314,376554,350944,336360,14510,16635,12209,10681,3564,3739,1328,1209,7759,7930,357749,343295,17592,19996,16264,14611,5394,5763,2044,1943
R,7,2010,38,4079778,2027789,2051989,1577719,1551036,258528,291176,26670,25243,126587,142947,4904,4703,33381,36884,1605847,1582070,269147,304100,40871,40734,139629,157209,8694,8653,1640668,1678592,1229431,1217123,244211,274838,14546,14821,122980,139355,3574,3471,25926,28984,1251009,1241252,251947,284399,24840,26311,134216,151729,6654,6702,387121,373397,348288,333913,14317,16338,12124,10422,3607,3592,1330,1232,7455,7900,354838,340818,17200,19701,16031,14423,5413,5480,2040,1951
R,7,2010,39,4323965,2148448,2175517,1688376,1661098,269500,305434,27112,26152,124157,140148,4970,4792,34333,37893,1717402,1692977,280328,318584,42007,42395,137371,154472,8963,9025,1763289,1803211,1341848,1328680,255226,288913,15194,15455,120507,136557,3626,3569,26888,30037,1364353,1353702,263081,298750,26187,27754,131921,148913,6882,7064,385159,372306,346528,332418,14274,16521,11918,10697,3650,3591,1344,1223,7445,7856,353049,339275,17247,19834,15820,14641,5450,5559,2081,1961
R,7,2010,40,4386945,2189231,2197714,1724484,1685606,273326,303078,27283,25986,125242,141318,5103,4904,33793,36822,1753001,1716372,283907,315717,42133,42138,138006,155229,9138,9114,1801070,1830555,1375456,1357206,258791,287167,15069,15705,121630,137646,3777,3712,26347,29119,1397425,1381297,266460,296619,26010,27894,132592,149569,7108,7187,388161,367159,349028,328400,14535,15911,12214,10281,3612,3672,1326,1192,7446,7703,355576,335075,17447,19098,16123,14244,5414,5660,2030,1927
R,7,2010,41,4163043,2073699,2089344,1640990,1611389,253384,282097,25842,24662,117620,132781,4629,4532,31234,33883,1667409,1639738,262742,293349,40085,40048,129326,145364,8257,8324,1712367,1745881,1315485,1304153,240010,267182,14748,14943,114383,129393,3449,3393,24292,26817,1335829,1326378,246657,275454,25270,26654,124465,140277,6430,6525,361332,343463,325505,307236,13374,14915,11094,9719,3237,3388,1180,1139,6942,7066,331580,313360,16085,17895,14815,13394,4861,5087,1827,1799
R,7,2010,42,4082337,2031573,2050764,1605722,1578687,254930,284391,25149,24144,111945,126914,4473,4376,29354,32252,1630320,1605431,263655,295051,38847,39022,122900,138760,7906,8256,1679264,1715280,1288466,1278088,241537,269758,14302,14918,108853,123762,3291,3277,22815,25477,1307316,1298950,247706,277567,24532,26331,118272,133958,6140,6512,352309,335484,317256,300599,13393,14633,10847,9226,3092,3152,1182,1099,6539,6775,323004,306481,15949,17484,14315,12691,4628,4802,1766,1744
R,7,2010,43,4093405,2030765,2062640,1616249,1600881,253241,284930,24502,24147,103815,117051,4477,4345,28481,31286,1640125,1626840,261622,295512,38106,38914,114183,128029,7899,8007,1693602,1738682,1312175,1310777,240638,270602,14402,15231,100775,114051,3321,3265,22291,24756,1330619,1331062,246577,278394,24653,26596,109704,123500,6206,6342,337163,323958,304074,290104,12603,14328,10100,8916,3040,3000,1156,1080,6190,6530,309506,295778,15045,17118,13453,12318,4479,4529,1693,1665
R,7,2010,44,4178062,2074347,2103715,1646415,1629683,264348,295254,25109,24525,105658,118809,4390,4328,28427,31116,1669951,1655421,272762,305447,38993,39652,115784,129730,7884,8015,1739549,1784090,1344790,1343589,251400,281077,14938,15707,102794,115754,3313,3333,22314,24630,1362989,1363723,257346,288525,25594,27480,111486,125093,6244,6402,334798,319625,301625,286094,12948,14177,10171,8818,2864,3055,1077,995,6113,6486,306962,291698,15416,16922,13399,12172,4298,4637,1640,1613
R,7,2010,45,4438112,2201662,2236450,1754936,1743114,278310,309782,26213,25800,108194,121008,4646,4582,29363,32164,1779375,1769632,286703,320223,40770,41724,118669,132027,8240,8423,1864413,1913479,1450947,1453717,265493,295506,16036,17023,105242,117995,3568,3559,23127,25679,1469927,1474634,271443,303215,27158,29594,114322,127458,6571,6779,337249,322971,303989,289397,12817,14276,10177,8777,2952,3013,1078,1023,6236,6485,309448,294998,15260,17008,13612,12130,4347,4569,1669,1644
R,7,2010,46,4529302,2238568,2290734,1794315,1795953,276038,309078,25993,25849,108435,123366,4391,4438,29396,32050,1818712,1822361,284320,318949,40954,42174,118762,134397,8022,8285,1917629,1977396,1505284,1515317,263571,295092,16299,17112,105695,120569,3386,3451,23394,25855,1524458,1536324,269493,302418,27998,30242,114638,130111,6432,6693,320939,313338,289031,280636,12467,13986,9694,8737,2740,2797,1005,987,6002,6195,294254,286037,14827,16531,12956,11932,4124,4286,1590,1592
R,7,2010,47,4535096,2237752,2297344,1797707,1808123,272696,305456,25526,25455,108677,122280,4195,4318,28951,31712,1821767,1834103,280583,315345,40325,41873,118874,132906,7666,8077,1932797,1996667,1522764,1538877,261006,292278,16313,17068,106021,119440,3257,3400,23436,25604,1542031,1559599,266701,299622,28108,30282,114961,128603,6246,6566,304955,300677,274943,269246,11690,13178,9213,8387,2656,2840,938,918,5515,6108,279736,274504,13882,15723,12217,11591,3913,4303,1420,1511
R,7,2010,48,4534267,2235091,2299176,1809125,1823892,269306,302989,24876,25298,99011,111480,4302,4287,28471,31230,1832869,1849439,276903,312711,39573,41753,108983,121820,7808,8015,1942013,2009802,1544817,1564533,258049,290568,16146,17153,96529,108799,3422,3378,23050,25371,1563845,1585064,263534,297808,27923,30548,105223,117740,6396,6505,293078,289374,264308,259359,11257,12421,8730,8145,2482,2681,880,909,5421,5859,269024,264375,13369,14903,11650,11205,3760,4080,1412,1510
R,7,2010,49,4598676,2262232,2336444,1839463,1861054,270097,305060,24350,25229,95840,110355,4134,4140,28348,30606,1863017,1886091,277590,314283,39272,41715,105719,120433,7540,7782,1982081,2056725,1586971,1610241,259372,292824,16006,17611,93368,107750,3284,3313,23080,24986,1605918,1630441,264821,299770,28039,31094,102007,116460,6165,6370,280151,279719,252492,250813,10725,12236,8344,7618,2472,2605,850,827,5268,5620,257099,255650,12769,14513,11233,10621,3712,3973,1375,1412
R,7,2010,50,4645792,2290656,2355136,1854280,1867062,278250,311740,24817,25390,100838,115999,4197,4184,28274,30761,1877884,1892088,285626,321255,39694,41858,110692,126092,7592,7823,2008855,2076197,1600313,1617069,267274,299539,16418,17769,98414,113401,3345,3358,23091,25061,1619385,1637186,272638,306693,28470,31235,107088,122096,6222,6430,281801,278939,253967,249993,10976,12201,8399,7621,2424,2598,852,826,5183,5700,258499,254902,12988,14562,11224,10623,3604,3996,1370,1393
