UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2013,9,4103065,2093580,2009485,1546960,1474658,303867,295329,32688,32011,104060,104300,5822,5598,100183,97589,1638622,1563932,355261,346024,54868,53652,141396,140156,13232,12768,1592153,1525212,1112082,1055144,278739,270961,17887,17306,98676,99229,4030,3865,80739,78707,1186283,1127393,321052,312771,32711,31898,130065,129375,9559,9160,501427,484273,434878,419514,25128,24368,14801,14705,5384,5071,1792,1733,19444,18882,452339,436539,34209,33253,22157,21754,11331,10781,3673,3608
R,7,2013,10,4072986,2077256,1995730,1538177,1467936,301916,293988,32423,31350,103511,103717,5780,5577,95449,93162,1625240,1553075,350682,341636,54240,52776,138808,138053,13033,12388,1585605,1519531,1111282,1054361,277317,270497,17621,17003,98297,98656,3986,3884,77102,75130,1181893,1123322,317570,309790,32301,31452,128036,127494,9400,9029,491651,476199,426895,413575,24599,23491,14802,14347,5214,5061,1794,1693,18347,18032,443347,429753,33112,31846,21939,21324,10772,10559,3633,3359
R,7,2013,11,4055866,2068643,1987223,1532673,1462957,307273,298848,32276,31074,99133,98658,5624,5435,91664,90251,1616272,1545055,353967,345449,53822,52606,132689,131099,12543,12191,1583588,1517844,1110775,1054868,283079,275409,17796,17140,94126,93841,3923,3762,73889,72824,1178427,1121436,321685,313911,32243,31707,122257,121046,9151,8855,485055,469379,421898,408089,24194,23439,14480,13934,5007,4817,1701,1673,17775,17427,437845,423619,32282,31538,21579,20899,10432,10053,3392,3336
R,7,2013,12,4156304,2121417,2034887,1569459,1497642,318650,309319,32435,31579,103036,101544,5628,5585,92209,89218,1653301,1578882,365474,355021,54602,52981,136739,133692,12652,12408,1633170,1562683,1144223,1086358,294358,285990,18220,17612,98053,96828,3978,3849,74338,72046,1211993,1152212,332972,323847,33331,32203,126412,123877,9248,8986,488247,472204,425236,411284,24292,23329,14215,13967,4983,4716,1650,1736,17871,17172,441308,426670,32502,31174,21271,20778,10327,9815,3404,3422
R,7,2013,13,4218387,2156833,2061554,1597296,1518045,328741,317844,33424,32098,100977,99672,5863,5519,90532,88376,1679736,1598126,374595,363422,56048,54070,133289,130928,12731,12257,1667639,1590895,1170874,1108250,304474,294323,18957,18053,96013,94951,4140,3904,73181,71414,1237725,1173182,342400,332039,34439,33187,123289,121177,9354,8987,489194,470659,426422,409795,24267,23521,14467,14045,4964,4721,1723,1615,17351,16962,442011,424944,32195,31383,21609,20883,10000,9751,3377,3270
R,7,2013,14,4147757,2120218,2027539,1576609,1500109,320921,310441,32320,31402,96836,95127,5732,5334,87800,85126,1656375,1577264,365085,353916,54536,53253,128127,124953,12738,11888,1647893,1571403,1164862,1102770,297336,287703,18494,17835,91950,90408,4029,3798,71222,68889,1229804,1165399,334051,323908,33995,33086,118267,115298,9356,8781,472325,456136,411747,397339,23585,22738,13826,13567,4886,4719,1703,1536,16578,16237,426571,411865,31034,30008,20541,20167,9860,9655,3382,3107
R,7,2013,15,4148033,2120657,2027376,1576424,1498395,323154,312496,32308,31467,98434,97071,5669,5366,84668,82581,1653125,1573337,365457,354265,54283,52982,128309,125832,12267,11648,1653327,1578368,1168345,1106735,300028,290252,18439,18070,93719,92379,4072,3820,68724,67112,1230809,1167861,335310,325065,33781,33252,118843,116549,9137,8610,467330,449008,408079,391660,23126,22244,13869,13397,4715,4692,1597,1546,15944,15469,422316,405476,30147,29200,20502,19730,9466,9283,3130,3038
R,7,2013,16,4159459,2124859,2034600,1581855,1505967,322812,312967,32157,31008,100530,98796,5588,5208,81917,80654,1656077,1578804,363022,353189,54122,52794,129646,126961,12056,11571,1659546,1589583,1175510,1117448,299858,291243,18294,17755,95808,94196,3978,3717,66098,65224,1235641,1176473,333063,324607,33613,33067,120238,117853,8897,8581,465313,445017,406345,388519,22954,21724,13863,13253,4722,4600,1610,1491,15819,15430,420436,402331,29959,28582,20509,19727,9408,9108,3159,2990
R,7,2013,17,4194516,2148029,2046487,1601948,1516260,323588,314536,32374,30807,103964,101206,5730,5383,80425,78295,1674705,1586939,362410,352941,54506,52546,132700,128870,12134,11704,1682491,1603062,1194605,1128537,301065,293078,18488,17669,99322,96607,4102,3811,64909,63360,1253515,1185908,333152,324858,33928,32988,123519,119877,9033,8733,465538,443425,407343,387723,22523,21458,13886,13138,4642,4599,1628,1572,15516,14935,421190,401031,29258,28083,20578,19558,9181,8993,3101,2971
R,7,2013,18,4292191,2202467,2089724,1635135,1542264,342170,330028,33102,31569,107331,103377,5817,5646,78912,76840,1706014,1611086,379698,367573,55520,53413,135659,130463,12436,12050,1728916,1641987,1220529,1150794,318974,308014,19081,18156,102465,98823,4161,3997,63706,62203,1277836,1206649,349867,339004,34944,33773,126457,121620,9264,8989,473551,447737,414606,391470,23196,22014,14021,13413,4866,4554,1656,1649,15206,14637,428178,404437,29831,28569,20576,19640,9202,8843,3172,3061
R,7,2013,19,4384726,2252714,2132012,1664536,1564903,359408,346306,33915,32485,112207,106644,5962,5880,76686,75794,1733067,1632508,394954,382536,56525,54932,140013,133386,12660,12367,1772015,1681018,1242804,1170521,335814,324006,19847,18887,107506,102010,4317,4258,61727,61336,1298021,1225318,364980,353948,35905,35028,130963,124532,9517,9286,480699,450994,421732,394382,23594,22300,14068,13598,4701,4634,1645,1622,14959,14458,435046,407190,29974,28588,20620,19904,9050,8854,3143,3081
R,7,2013,20,4452932,2293201,2159731,1690724,1582971,371951,355330,35292,33185,115210,109449,6214,5951,73810,72845,1756413,1647715,405374,389334,57724,55596,142239,135343,12763,12318,1806031,1709373,1263365,1188770,347742,333103,20557,19593,110506,104785,4443,4313,59418,58809,1316311,1241122,375050,360939,36466,35698,133500,126733,9599,9285,487170,450358,427359,394201,24209,22227,14735,13592,4704,4664,1771,1638,14392,14036,440102,406593,30324,28395,21258,19898,8739,8610,3164,3033
R,7,2013,21,4573739,2349953,2223786,1733890,1629367,378276,365565,36793,33969,122394,116203,6556,6123,72044,72559,1797593,1693404,409571,398438,59538,56344,149243,142984,13182,12756,1853023,1766203,1298277,1229861,353676,341946,21392,20246,117474,111339,4619,4431,57585,58380,1349198,1281473,378836,368613,37540,36306,140282,134032,9835,9550,496930,457583,435613,399506,24600,23619,15401,13723,4920,4864,1937,1692,14459,14179,448395,411931,30735,29825,21998,20038,8961,8952,3347,3206
R,7,2013,22,4660176,2382388,2277788,1757881,1666641,379340,373118,36787,33553,132601,127172,7262,6550,68517,70754,1817669,1728436,408272,405001,58501,55303,159258,154068,14106,13382,1888401,1825793,1326363,1273792,353937,348580,21184,20056,127337,121952,5235,4779,54345,56634,1373684,1323220,376906,374245,36449,35527,149990,144695,10606,10192,493987,451995,431518,392849,25403,24538,15603,13497,5264,5220,2027,1771,14172,14120,443985,405216,31366,30756,22052,19776,9268,9373,3500,3190
R,7,2013,23,4655563,2375806,2279757,1759301,1669654,370749,369784,36203,32707,137940,134032,7576,6801,64037,66779,1815220,1728045,397108,399216,56612,53674,163289,159381,13993,13208,1884911,1836307,1329985,1284193,345740,345206,20529,19664,132659,129020,5398,5001,50600,53223,1374067,1330650,366465,368632,34839,34490,154193,150582,10429,10064,490895,443450,429316,385461,25009,24578,15674,13043,5281,5012,2178,1800,13437,13556,441153,397395,30643,30584,21773,19184,9096,8799,3564,3144
R,7,2013,24,4472295,2280649,2191646,1696643,1606235,344490,347767,34556,30869,138611,138264,7248,6522,59101,61989,1748184,1660247,368299,374536,53852,50284,161905,162401,13267,12610,1812350,1772465,1286989,1241460,320861,324535,19295,18501,133651,133354,5247,4856,46307,49759,1327293,1284711,339227,345972,32627,32378,153456,154036,10026,9693,468299,419181,409654,364775,23629,23232,15261,12368,4960,4910,2001,1666,12794,12230,420891,375536,29072,28564,21225,17906,8449,8365,3241,2917
R,7,2013,25,4369332,2224097,2145235,1670945,1585078,321405,327189,33816,30176,134968,137412,7253,6442,55710,58938,1719386,1636484,343223,352302,52023,48738,157372,160552,13093,12298,1756963,1730656,1261014,1223859,298805,304610,18482,17789,130268,132747,5196,4793,43198,46858,1298466,1264708,315406,324316,30817,30884,149283,152514,9757,9472,467134,414579,409931,361219,22600,22579,15334,12387,4700,4665,2057,1649,12512,12080,420920,371776,27817,27986,21206,17854,8089,8038,3336,2826
R,7,2013,26,4297710,2185046,2112664,1653426,1566142,306400,315981,32786,29188,132934,138044,7177,6355,52323,56954,1698924,1615823,326837,339967,50280,47655,153888,160301,12605,11928,1724789,1702126,1248491,1208036,284778,293900,17844,17136,128261,133510,5084,4651,40331,44893,1283393,1247099,300125,312535,29659,30043,146066,152536,9380,9068,460257,410538,404935,358106,21622,22081,14942,12052,4673,4534,2093,1704,11992,12061,415531,368724,26712,27432,20621,17612,7822,7765,3225,2860
R,7,2013,27,4320571,2193168,2127403,1667562,1582556,299348,312327,32548,29256,135229,142360,7304,6453,51177,54451,1712007,1629738,318747,334843,49965,47359,155736,163693,12803,11978,1726892,1714689,1257135,1221842,277503,290314,17126,16924,130618,137915,5137,4848,39373,42846,1291205,1258854,291952,307748,28908,29721,147992,156052,9481,9257,466276,412714,410427,360714,21845,22013,15422,12332,4611,4445,2167,1605,11804,11605,420802,370884,26795,27095,21057,17638,7744,7641,3322,2721
R,7,2013,28,4359532,2205163,2154369,1682094,1603511,296692,312448,32096,29270,137664,148888,7158,6455,49459,53797,1725027,1650213,315075,333941,49209,47437,157605,170303,12504,11984,1735817,1736935,1268265,1238205,275157,290437,16833,16887,133096,144471,4961,4842,37505,42093,1300618,1274612,288550,306747,28227,29663,149932,162780,9143,9254,469346,417434,413829,365306,21535,22011,15263,12383,4568,4417,2197,1613,11954,11704,424409,375601,26525,27194,20982,17774,7673,7523,3361,2730
R,7,2013,29,4225749,2128510,2097239,1624487,1559659,281081,300811,31253,28561,137402,150113,6861,6253,47426,51842,1665483,1604536,298517,320969,47928,46469,156639,171030,12087,11747,1675747,1687621,1225203,1200693,260558,279766,16307,16335,132860,145883,4848,4610,35971,40334,1256112,1235479,273222,294912,27441,28884,149120,163638,8963,8981,452763,409618,399284,358966,20523,21045,14946,12226,4542,4230,2013,1643,11455,11508,409371,369057,25295,26057,20487,17585,7519,7392,3124,2766
R,7,2013,30,4296809,2159534,2137275,1651597,1589691,283455,306090,31815,29102,137981,154021,6890,6411,47796,51960,1693005,1634531,300878,326205,48670,47397,157254,174796,12148,11928,1698680,1717887,1244606,1222712,262914,283911,16486,16565,133472,149655,4885,4742,36317,40302,1275842,1257335,275497,298971,27873,29333,149748,167324,9031,9117,460854,419388,406991,366979,20541,22179,15329,12537,4509,4366,2005,1669,11479,11658,417163,377196,25381,27234,20797,18064,7506,7472,3117,2811
R,7,2013,31,4299447,2156290,2143157,1651341,1594470,282126,307421,31139,28439,138241,155730,6925,6343,46518,50754,1691548,1638171,298947,327299,47993,46613,156798,175679,12139,11753,1695352,1719698,1244231,1222942,261461,285542,16087,15893,133692,151237,4914,4630,34967,39454,1274215,1256762,273496,300492,27343,28694,149207,168167,9008,8948,460938,423459,407110,371528,20665,21879,15052,12546,4549,4493,2011,1713,11551,11300,417333,381409,25451,26807,20650,17919,7591,7512,3131,2805
R,7,2013,32,4255692,2130833,2124859,1636728,1583301,278910,306118,30302,28420,132399,151260,6685,5958,45809,49802,1676146,1626291,295518,325729,46995,46256,150645,170601,11815,11244,1677087,1705369,1235504,1215218,258872,284382,15522,16070,127829,146883,4719,4326,34641,38490,1265104,1248247,270815,298967,26771,28554,143205,163330,8761,8581,453746,419490,401224,368083,20038,21736,14780,12350,4570,4377,1966,1632,11168,11312,411042,378044,24703,26762,20224,17702,7440,7271,3054,2663
R,7,2013,33,4343476,2183095,2160381,1671280,1603456,291908,317956,31310,28765,136178,154240,6929,6247,45490,49717,1710478,1646254,308339,337453,48374,46817,154027,173546,12075,11611,1711652,1731699,1254646,1226872,270953,295850,15967,16224,131464,149822,4797,4607,33825,38324,1283537,1259623,282524,310289,27337,28934,146265,166144,8855,8892,471443,428682,416634,376584,20955,22106,15343,12541,4714,4418,2132,1640,11665,11393,426941,386631,25815,27164,21037,17883,7762,7402,3220,2719
R,7,2013,34,4075870,2039053,2036817,1563131,1512415,269583,298501,28809,26584,129595,147583,6114,5679,41821,46055,1599138,1551972,284591,316326,44468,43489,145989,165512,10848,10586,1608828,1635509,1182164,1160179,250657,277720,15007,14784,125389,143443,4278,4132,31333,35251,1208892,1190264,261300,290698,25490,26575,139156,158609,8004,8059,430225,401308,380967,352236,18926,20781,13802,11800,4206,4140,1836,1547,10488,10804,390246,361708,23291,25628,18978,16914,6833,6903,2844,2527
R,7,2013,35,3997698,1997672,2000026,1537307,1491556,259700,288089,27997,26479,126364,143974,5913,5440,40391,44488,1571938,1529589,273950,305145,43315,43165,142422,161346,10291,10083,1569932,1599657,1157508,1139097,241438,268118,14445,14713,122259,139767,4218,4001,30064,33961,1182989,1167895,251460,280457,24693,26372,135656,154493,7660,7735,427740,400369,379799,352459,18262,19971,13552,11766,4105,4207,1695,1439,10327,10527,388949,361694,22490,24688,18622,16793,6766,6853,2631,2348
R,7,2013,36,3959048,1972420,1986628,1518071,1480763,255252,285958,28001,26216,126431,145134,5822,5462,38843,43095,1551487,1517510,268837,302227,43021,42624,141666,162017,10099,10109,1551588,1586474,1144141,1127486,237649,266207,14649,14890,122201,141048,4089,3963,28859,32880,1168692,1155289,247033,277972,24804,26415,134890,155246,7429,7654,420832,400154,373930,353277,17603,19751,13352,11326,4230,4086,1733,1499,9984,10215,382795,362221,21804,24255,18217,16209,6776,6771,2670,2455
R,7,2013,37,3844203,1915689,1928514,1471947,1437929,245686,274743,27005,25301,128362,145023,5402,5168,37287,40350,1503996,1472242,258352,289769,41524,40910,143187,160930,9580,9453,1502795,1534482,1104253,1089133,228702,255600,13940,14057,124340,140996,3859,3778,27701,30918,1127792,1115197,237363,266482,23736,25111,136791,154452,7151,7221,412894,394032,367694,348796,16984,19143,13065,11244,4022,4027,1543,1390,9586,9432,376204,357045,20989,23287,17788,15799,6396,6478,2429,2232
R,7,2013,38,3965886,1979408,1986478,1524895,1484940,252581,282119,27093,25759,133686,149472,5602,4988,35551,39200,1555118,1518214,264546,296392,41221,41029,147829,165054,9624,9073,1562203,1589563,1151393,1131763,236169,263871,14010,14451,129703,145561,4043,3684,26885,30233,1173988,1157167,244634,274189,23680,25290,141759,158933,7282,6972,417205,396915,373502,353177,16412,18248,13083,11308,3983,3911,1559,1304,8666,8967,381130,361047,19912,22203,17541,15739,6070,6121,2342,2101
R,7,2013,39,3844285,1910632,1933653,1472301,1445599,242424,273790,26323,24805,130734,147119,5043,4894,33807,37446,1501039,1477177,253696,287368,39926,39639,144183,161963,8867,8899,1513843,1549999,1116283,1103265,227298,256414,13688,14107,127143,143433,3668,3616,25763,29164,1137962,1127598,235247,266420,23171,24843,138658,156207,6767,6852,396789,383654,356018,342334,15126,17376,12635,10698,3591,3686,1375,1278,8044,8282,363077,349579,18449,20948,16755,14796,5525,5756,2100,2047
R,7,2013,40,3906127,1935245,1970882,1489825,1472353,249730,282664,25984,25162,131131,148843,5027,4827,33548,37033,1518250,1503545,260585,295967,39697,40091,144556,163515,8783,8733,1545944,1590473,1140200,1132768,234930,265629,13834,14450,127581,145071,3691,3614,25708,28941,1161742,1156873,242593,275449,23496,25398,139179,157710,6730,6788,389301,380409,349625,339585,14800,17035,12150,10712,3550,3772,1336,1213,7840,8092,356508,346672,17992,20518,16201,14693,5377,5805,2053,1945
R,7,2013,41,4085581,2027076,2058505,1572355,1550539,259043,292085,26447,25172,130806,148876,4978,4793,33447,37040,1600552,1581708,269701,305089,40550,40642,143968,163249,8771,8752,1641092,1681765,1225377,1213827,244503,275359,14378,14716,127214,145274,3652,3554,25968,29035,1246996,1237992,252211,284911,24598,26158,138586,157757,6737,6794,385984,376740,346978,336712,14540,16726,12069,10456,3592,3602,1326,1239,7479,8005,353556,343716,17490,20178,15952,14484,5382,5492,2034,1958
R,7,2013,42,4323279,2143934,2179345,1680676,1659239,269066,305591,26876,26061,128051,145638,4973,4857,34292,37959,1709675,1691189,279891,318771,41673,42264,141316,160027,8960,9089,1760402,1804291,1335876,1324425,254594,288780,15042,15359,124419,142048,3634,3632,26837,30047,1358345,1349463,262406,298591,25954,27606,135896,154472,6886,7128,383532,375054,344800,334814,14472,16811,11834,10702,3632,3590,1339,1225,7455,7912,351330,341726,17485,20180,15719,14658,5420,5555,2074,1961
R,7,2013,43,4380908,2181430,2199478,1714242,1682488,272421,302984,26999,25861,128923,146325,5111,4965,33734,36855,1742713,1713287,282996,315654,41741,41950,141710,160299,9147,9180,1795292,1830060,1367323,1352162,257691,286788,14877,15592,125332,142642,3794,3768,26275,29108,1389233,1376248,265312,296212,25723,27720,136331,154628,7132,7247,386138,369418,346919,330326,14730,16196,12122,10269,3591,3683,1317,1197,7459,7747,353480,337039,17684,19442,16018,14230,5379,5671,2015,1933
R,7,2013,44,4154366,2064715,2089651,1629999,1607320,252186,281813,25577,24504,121164,137437,4631,4598,31158,33979,1656357,1635760,261540,293108,39695,39848,132915,150114,8238,8390,1705381,1744209,1306592,1298470,238626,266607,14560,14811,117930,134040,3459,3448,24214,26833,1326872,1320710,245221,274846,24989,26467,128072,145018,6423,6584,359334,345442,323407,308850,13560,15206,11017,9693,3234,3397,1172,1150,6944,7146,329485,315050,16319,18262,14706,13381,4843,5096,1815,1806
R,7,2013,45,4070522,2020951,2049571,1593657,1573688,253471,283709,24897,23978,115113,131382,4515,4440,29298,32374,1618204,1600558,262203,294423,38471,38829,126126,143321,7939,8321,1671120,1712673,1278937,1271990,239943,268837,14109,14785,112025,128221,3341,3336,22765,25504,1297741,1292887,246079,276628,24248,26139,121510,138510,6185,6572,349831,336898,314720,301698,13528,14872,10788,9193,3088,3161,1174,1104,6533,6870,320463,307671,16124,17795,14223,12690,4616,4811,1754,1749
R,7,2013,46,4077717,2018335,2059382,1603032,1594611,251431,283812,24263,23962,106678,121193,4528,4401,28403,31403,1626854,1620675,259800,294452,37736,38687,117083,132279,7943,8065,1683610,1734388,1301416,1303748,238725,269275,14206,15078,103655,118189,3381,3315,22227,24783,1319819,1324055,244616,277047,24356,26381,112635,127740,6261,6394,334725,324994,301616,290863,12706,14537,10057,8884,3023,3004,1147,1086,6176,6620,307035,296620,15184,17405,13380,12306,4448,4539,1682,1671
R,7,2013,47,4157081,2058787,2098294,1631068,1622261,261748,293638,24815,24317,108449,122495,4411,4370,28296,31213,1654507,1648100,270157,303872,38561,39391,118563,133513,7884,8058,1726670,1777723,1332175,1335447,248690,279288,14715,15533,105588,119439,3342,3375,22160,24641,1350255,1355599,254573,286706,25252,27226,114278,128876,6256,6448,332117,320571,298893,286814,13058,14350,10100,8784,2861,3056,1069,995,6136,6572,304252,292501,15584,17166,13309,12165,4285,4637,1628,1610
R,7,2013,48,4410792,2182319,2228473,1736852,1733882,275299,307816,25812,25564,110523,124393,4664,4624,29169,32194,1761152,1760439,283668,318285,40208,41401,120948,135490,8224,8460,1847991,1904737,1435811,1443901,262326,293375,15757,16812,107587,121385,3594,3603,22916,25661,1454632,1464809,268200,301052,26742,29297,116627,130932,6567,6820,334328,323736,301041,289981,12973,14441,10055,8752,2936,3008,1070,1021,6253,6533,306520,295630,15468,17233,13466,12104,4321,4558,1657,1640
R,7,2013,49,4495612,2215408,2280204,1773572,1784818,272394,306754,25554,25608,110294,126513,4403,4482,29191,32029,1797814,1811228,280638,316628,40345,41845,120576,137586,8007,8317,1897358,1966331,1487453,1503848,259765,292598,15977,16888,107564,123711,3406,3499,23193,25787,1506471,1524810,265614,299876,27531,29918,116475,133303,6430,6732,318050,313873,286119,280970,12629,14156,9577,8720,2730,2802,997,983,5998,6242,291343,286418,15024,16752,12814,11927,4101,4283,1577,1585
R,7,2013,50,4495099,2210678,2284421,1774040,1795215,268395,302723,25078,25168,110261,125258,4212,4373,28692,31684,1797896,1821196,276230,312619,39679,41470,120411,135928,7646,8123,1909042,1983589,1502357,1525979,256613,289403,15989,16821,107612,122414,3283,3455,23188,25517,1521433,1546642,262228,296688,27610,29915,116513,131626,6237,6618,301636,300832,271683,269236,11782,13320,9089,8347,2649,2844,929,918,5504,6167,276463,274554,14002,15931,12069,11555,3898,4302,1409,1505
