UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2017,16,4279454,2186567,2092887,1608880,1530166,332386,322153,33475,32350,113073,112315,5970,5795,92783,90108,1693310,1611959,379276,368392,56134,54302,146910,144664,12982,12634,1679790,1606055,1166959,1106376,307275,297696,18731,17904,107941,107462,4265,4052,74619,72565,1235011,1172487,345757,335677,34065,32944,136481,134641,9587,9197,506777,486832,441921,423790,25111,24457,14744,14446,5132,4853,1705,1743,18164,17543,458299,439472,33519,32715,22069,21358,10429,10023,3395,3437
R,1,2017,17,4224451,2160685,2063766,1596658,1516526,327674,316325,32988,31809,108225,106886,5876,5520,89264,86700,1677792,1595051,373006,360876,55428,53549,139853,137426,12795,12227,1666480,1589808,1165469,1103274,303019,292614,18604,17992,103287,102183,4162,3928,71939,69817,1231084,1166653,340350,329406,33983,32931,129956,127786,9392,9019,494205,473958,431189,413252,24655,23711,14384,13817,4938,4703,1714,1592,17325,16883,446708,428398,32656,31470,21445,20618,9897,9640,3403,3208
R,1,2017,18,4243578,2169311,2074267,1602569,1522464,329282,319126,32781,31826,110821,110062,5787,5463,88071,85326,1682379,1599851,373189,362456,55141,53904,142324,139938,12834,11969,1678830,1604811,1174600,1112904,304668,295817,18462,17925,105842,105298,4154,3899,71104,68968,1239245,1175646,340882,331627,33890,33332,132414,130373,9555,8902,490481,469456,427969,409560,24614,23309,14319,13901,4979,4764,1633,1564,16967,16358,443134,424205,32307,30829,21251,20572,9910,9565,3279,3067
R,1,2017,19,4221712,2160139,2061573,1591815,1510401,327147,316915,32529,31408,118279,115184,5844,5401,84525,82264,1668323,1584816,368768,358047,54650,53128,148706,144260,12436,11674,1676433,1601575,1169290,1108583,303259,294186,18224,17937,113366,110485,4188,3892,68106,66492,1231099,1168844,337450,328177,33616,33186,139001,134988,9240,8690,483706,459998,422525,401818,23888,22729,14305,13471,4913,4699,1656,1509,16419,15772,437224,415972,31318,29870,21034,19942,9705,9272,3196,2984
R,1,2017,20,4276881,2188582,2088299,1617282,1531071,327230,319264,32697,31368,122231,120028,6015,5529,83127,81039,1692486,1604136,367343,359192,55002,53262,152344,148827,12633,12064,1702400,1629243,1191827,1129890,303501,297002,18424,17790,117452,115332,4304,3971,66892,65258,1252516,1188849,336315,329823,33785,33054,143030,139621,9408,9023,486182,459056,425455,401181,23729,22262,14273,13578,4779,4696,1711,1558,16235,15781,439970,415287,31028,29369,21217,20208,9314,9206,3225,3041
R,1,2017,21,4339864,2227052,2112812,1640532,1546675,338331,326551,33036,31296,127389,123747,6203,5891,81561,78652,1713949,1617303,377142,365060,55898,53280,156886,151633,12826,12430,1736503,1650541,1211124,1142244,314293,304054,18680,17676,122552,119001,4495,4221,65359,63345,1270015,1199300,345953,335524,34617,33124,147484,142531,9636,9332,490549,462271,429408,404431,24038,22497,14356,13620,4837,4746,1708,1670,16202,15307,443934,418003,31189,29536,21281,20156,9402,9102,3190,3098
R,1,2017,22,4431500,2274876,2156624,1667305,1569336,355026,343601,33697,32354,133027,127532,6288,6120,79533,77681,1738541,1638725,392162,381040,56836,54848,161722,155142,13176,12578,1779826,1692967,1233533,1163819,330593,320709,19330,18466,128144,122934,4571,4461,63655,62578,1290581,1219744,360716,351344,35570,34470,152481,146288,9909,9497,495050,463657,433772,405517,24433,22892,14367,13888,4883,4598,1717,1659,15878,15103,447960,418981,31446,29696,21266,20378,9241,8854,3267,3081
R,1,2017,23,4511399,2318954,2192445,1693291,1587716,368991,355409,34652,33192,139481,134531,6412,6145,76127,75452,1761023,1654806,403895,391122,57208,55719,167496,161389,13148,12682,1818178,1727264,1253638,1180291,344201,332564,19993,19414,134708,129844,4585,4488,61053,60663,1308020,1234302,372525,361597,35919,35516,158432,152577,9819,9586,500776,465181,439653,407425,24790,22845,14659,13778,4773,4687,1827,1657,15074,14789,453003,420504,31370,29525,21289,20203,9064,8812,3329,3096
R,1,2017,24,4634453,2384415,2250038,1738916,1628530,381502,365153,36343,33947,146014,142300,6571,6272,75069,73836,1805533,1694002,414474,398746,59537,56622,174076,169300,13317,12869,1872598,1777887,1289583,1214752,356259,341756,20981,19931,141133,137545,4737,4562,59905,59341,1342750,1267408,382630,368897,37362,36156,165093,160585,10040,9710,511817,472151,449333,413778,25243,23397,15362,14016,4881,4755,1834,1710,15164,14495,462783,426594,31844,29849,22175,20466,8983,8715,3277,3159
R,1,2017,25,4719674,2410760,2308914,1756991,1664994,383451,376638,37121,33838,154315,153332,7334,6677,71548,73435,1819637,1729158,414279,409692,59543,56182,181632,181362,14288,13643,1902015,1839547,1312002,1256260,357511,351470,21389,20123,149253,148143,5314,4875,56546,58676,1361441,1307500,381758,377839,37037,35959,172486,171965,10805,10335,508745,469367,444989,408734,25940,25168,15732,13715,5062,5189,2020,1802,15002,14759,458196,421658,32521,31853,22506,20223,9146,9397,3483,3308
R,1,2017,26,4807373,2450231,2357142,1793903,1704364,381678,379008,36832,33567,161806,163028,7642,6944,68370,70231,1853485,1765770,409888,410142,58454,55158,189104,190043,14501,13699,1936804,1890160,1344950,1298207,355372,353267,20808,19924,156428,157805,5497,5122,53749,55835,1391612,1346943,377266,377979,35789,35084,179741,180761,10878,10446,513427,466982,448953,406157,26306,25741,16024,13643,5378,5223,2145,1822,14621,14396,461873,418827,32622,32163,22665,20074,9363,9282,3623,3253
R,1,2017,27,4661617,2372188,2289429,1742271,1653289,363610,365798,35573,31957,160118,166064,7741,6778,62875,65543,1797226,1710459,389163,394390,55553,52310,185219,191485,13985,13126,1880171,1843986,1311934,1265560,338429,341204,19864,19122,154984,160947,5634,5053,49326,52100,1354901,1310858,358105,363779,33702,33409,176462,182719,10569,10141,492017,445443,430337,387729,25181,24594,15709,12835,5134,5117,2107,1725,13549,13443,442325,399601,31058,30611,21851,18901,8757,8766,3416,2985
R,1,2017,28,4530237,2299494,2230743,1700407,1618116,337329,344200,34477,30862,161093,169254,7427,6823,58761,61488,1751467,1671650,360581,370496,53248,49960,184983,193607,13471,12825,1817443,1797867,1278036,1241022,313379,320429,18903,18189,156165,164252,5400,5096,45560,48879,1317500,1283488,330839,340936,31602,31699,176592,185146,10191,9891,482051,432876,422371,377094,23950,23771,15574,12673,4928,5002,2027,1727,13201,12609,433967,388162,29742,29560,21646,18261,8391,8461,3280,2934
R,1,2017,29,4417626,2243319,2174307,1674581,1587555,317649,326797,33067,29768,155093,164630,7441,6570,55488,58987,1722651,1639015,339483,351604,51032,48286,177666,188039,13349,12462,1768271,1749627,1257020,1216906,294879,303860,17950,17409,150363,159961,5334,4892,42725,46599,1293811,1257470,311159,323063,30003,30349,169628,180088,10015,9577,475048,424680,417561,370649,22770,22937,15117,12359,4730,4669,2107,1678,12763,12388,428840,381545,28324,28541,21029,17937,8038,7951,3334,2885
R,1,2017,30,4382632,2220860,2161772,1668145,1586411,306009,318883,32599,29262,154026,164249,7349,6562,52732,56405,1714054,1635352,326100,342477,50087,47747,175542,186493,12847,12097,1747617,1737774,1251645,1215948,283697,296014,17436,16878,149308,159754,5207,4853,40324,44327,1286596,1254242,298374,314215,29118,29740,167639,178804,9569,9293,473243,423998,416500,370463,22312,22869,15163,12384,4718,4495,2142,1709,12408,12078,427458,381110,27726,28262,20969,18007,7903,7689,3278,2804
R,1,2017,31,4438080,2246872,2191208,1695571,1614338,304350,318253,32501,29460,155709,167326,7367,6654,51374,55177,1740063,1662213,323864,340601,49911,47627,176456,189375,12844,12396,1764272,1761275,1270449,1238043,281789,295459,16804,16932,151043,162739,5185,5049,39002,43053,1304003,1275237,295937,312296,28382,29696,168655,181594,9489,9644,482600,429933,425122,376295,22561,22794,15697,12528,4666,4587,2182,1605,12372,12124,436060,386976,27927,28305,21529,17931,7801,7781,3355,2752
R,1,2017,32,4378445,2205873,2172572,1667228,1600825,293468,312778,31747,29075,156795,169865,7091,6379,49544,53650,1710168,1647229,311706,333987,48723,47128,177024,191642,12570,11950,1733435,1745521,1250495,1226694,271852,290393,16556,16550,152129,165459,4968,4720,37435,41705,1282722,1262655,284938,306169,27799,29111,169311,184052,9279,9177,472438,427051,416733,374131,21616,22385,15191,12525,4666,4406,2123,1659,12109,11945,427446,384574,26768,27818,20924,18017,7713,7590,3291,2773
R,1,2017,33,4299325,2160624,2138701,1636588,1576633,284312,306137,31212,28598,153713,168577,6987,6426,47812,52330,1677919,1621884,301866,326376,47757,46729,173352,189714,12193,11985,1698503,1716326,1228626,1206629,263358,284004,16127,16147,149260,164312,4992,4797,36140,40437,1259640,1241408,275866,299030,27179,28747,165872,182295,9083,9200,462121,422375,407962,370004,20954,22133,15085,12451,4453,4265,1995,1629,11672,11893,418279,380476,26000,27346,20578,17982,7480,7419,3110,2785
R,1,2017,34,4384023,2200091,2183932,1669102,1611923,288782,312433,31845,29197,155101,171200,7123,6635,48138,52544,1710755,1657265,306289,332916,48872,47683,174578,192162,12489,12143,1724353,1748133,1248669,1230016,267346,289472,16410,16452,150485,166621,5103,4905,36340,40667,1279870,1264884,279770,304663,27789,29382,166986,184481,9359,9322,475738,435799,420433,381907,21436,22961,15435,12745,4616,4579,2020,1730,11798,11877,430885,392381,26519,28253,21083,18301,7592,7681,3130,2821
R,1,2017,35,4287510,2144685,2142825,1632584,1584726,280749,306991,30091,28006,147910,166417,6977,6195,46374,50490,1672566,1628257,297522,326844,46857,45894,166506,186280,12051,11600,1688078,1716674,1229250,1210837,260153,284915,15383,15614,143466,161926,4975,4514,34851,38868,1259053,1244189,272024,299561,26592,28035,159135,178791,8963,8809,456607,426151,403334,373889,20596,22076,14708,12392,4444,4491,2002,1681,11523,11622,413513,384068,25498,27283,20265,17859,7371,7489,3088,2791
R,1,2017,36,4381205,2194510,2186695,1670860,1614871,292242,319408,31115,28971,146403,166273,7142,6266,46748,50906,1711095,1658730,309270,339382,47986,47221,165215,186167,12447,11691,1719389,1748405,1250708,1230064,271098,296645,15900,16218,141678,161741,5018,4609,34987,39128,1280559,1263525,283078,311287,27145,28984,157464,178649,9222,8981,475121,438290,420152,384807,21144,22763,15215,12753,4725,4532,2124,1657,11761,11778,430536,395205,26192,28095,20841,18237,7751,7518,3225,2710
R,1,2017,37,4266112,2139621,2126491,1629805,1569433,284742,311958,30056,27723,144174,162852,6515,6053,44329,48472,1668065,1611044,300701,330988,46529,45236,161608,181777,11494,11235,1680171,1702523,1223651,1196876,264056,290004,15271,15417,139750,158574,4534,4516,32909,37136,1251805,1228510,275151,303807,26194,27679,154322,174623,8463,8675,459450,423968,406154,372557,20686,21954,14785,12306,4424,4278,1981,1537,11420,11336,416260,382534,25550,27181,20335,17557,7286,7154,3031,2560
R,1,2017,38,4024625,2006170,2018455,1531090,1491531,264075,293822,27701,26314,136256,156048,5975,5559,41073,45181,1566345,1530318,278831,311191,43020,42965,152577,173778,10430,10279,1577943,1614100,1151508,1136339,245198,273046,14358,14496,132088,151797,4244,4051,30547,34371,1177428,1165614,255519,285551,24576,26029,145740,166812,7745,7838,428227,404355,379582,355192,18877,20776,13343,11818,4168,4251,1731,1508,10526,10810,388917,364704,23312,25640,18444,16936,6837,6966,2685,2441
R,1,2017,39,4043402,2013148,2030254,1543863,1506780,261033,292140,28205,26794,133842,154444,5966,5647,40239,44449,1578370,1544739,275317,309196,43598,43455,149695,171791,10374,10343,1580846,1619258,1159911,1144517,242718,271527,14604,14984,129618,150258,4226,4140,29769,33832,1185132,1173164,252527,283721,24874,26600,142888,164987,7690,7909,432302,410996,383952,362263,18315,20613,13601,11810,4224,4186,1740,1507,10470,10617,393238,371575,22790,25475,18724,16855,6807,6804,2684,2434
R,1,2017,40,3895208,1935915,1959293,1481929,1453377,248381,279275,27065,25379,134593,153945,5650,5210,38297,42107,1514860,1489204,261437,295091,41649,41419,149961,170573,10002,9716,1517750,1557623,1109931,1098187,230826,259602,14059,14181,130505,149864,4009,3786,28420,32003,1134079,1125131,239678,270912,23855,25427,143432,163883,7429,7400,418165,401670,371998,355190,17555,19673,13006,11198,4088,4081,1641,1424,9877,10104,380781,364073,21759,24179,17794,15992,6529,6690,2573,2316
R,1,2017,41,3908370,1944552,1963818,1487456,1455229,250296,280853,26863,25498,138020,157137,5443,5200,36474,39901,1518722,1489225,262915,295581,41107,40796,152461,173002,9392,9404,1527096,1563327,1115139,1100112,233139,261588,13833,14224,134008,153075,3893,3844,27084,30484,1138060,1125874,241708,272066,23496,24993,146179,166566,7037,7209,417456,400491,372317,355117,17157,19265,13030,11274,4012,4062,1550,1356,9390,9417,380662,363351,21207,23515,17611,15803,6282,6436,2355,2195
R,1,2017,42,3956324,1969549,1986775,1513995,1481289,250111,281115,26884,25290,138228,155428,5497,4972,34834,38681,1543608,1514048,261811,295244,40720,40485,152090,170740,9473,8965,1554837,1587348,1142216,1125333,233954,262796,13886,14168,134367,151587,3996,3657,26418,29807,1164467,1150296,242212,272968,23358,25000,146272,164768,7203,6881,414712,399427,371779,355956,16157,18319,12998,11122,3861,3841,1501,1315,8416,8874,379141,363752,19599,22276,17362,15485,5818,5972,2270,2084
R,1,2017,43,3833958,1897500,1936458,1456160,1440689,242036,275059,25339,24638,135440,154256,4991,4905,33534,36911,1484619,1471795,253138,288415,38755,39189,148923,168970,8748,8852,1510192,1555610,1108739,1101085,227019,257637,13246,13998,131960,150523,3668,3647,25560,28720,1130166,1125026,234723,267387,22645,24582,143567,163214,6751,6832,387308,380848,347421,339604,15017,17422,12093,10640,3480,3733,1323,1258,7974,8191,354453,346769,18415,21028,16110,14607,5356,5756,1997,2020
R,1,2017,44,4000834,1978875,2021959,1520592,1507996,255516,289563,26328,25189,137507,156942,5078,4933,33854,37336,1549260,1539430,266290,302856,40338,40388,151075,171671,8877,8887,1586363,1635073,1168165,1162750,240485,271957,13972,14435,133903,153188,3777,3657,26061,29086,1189999,1186916,248089,281626,23957,25566,145654,165943,6832,6919,392512,386886,352427,345246,15031,17606,12356,10754,3604,3754,1301,1276,7793,8250,359261,352514,18201,21230,16381,14822,5421,5728,2045,1968
R,1,2017,45,4170452,2065213,2105239,1609523,1592542,259761,294494,25869,25464,131626,150433,5096,4720,33338,37586,1637637,1624243,270337,307662,39924,41231,144793,164858,8888,8752,1684772,1729485,1267723,1257073,245152,277642,14247,14945,128004,146847,3731,3551,25915,29427,1289318,1281626,252709,287202,24482,26661,139423,159359,6846,6865,380441,375754,341800,335469,14609,16852,11622,10519,3622,3586,1365,1169,7423,8159,348319,342617,17628,20460,15442,14570,5370,5499,2042,1887
R,1,2017,46,4387445,2173150,2214295,1700770,1684994,272233,307689,26978,25984,133716,152457,4953,5024,34500,38147,1729932,1716976,283255,320999,41897,42353,146826,166897,8967,9330,1787525,1838680,1354435,1349937,257315,290632,15026,15419,130119,148776,3665,3769,26965,30147,1376973,1374953,265259,300489,26027,27793,141452,161217,6959,7314,385625,375615,346335,335057,14918,17057,11952,10565,3597,3681,1288,1255,7535,8000,352959,342023,17996,20510,15870,14560,5374,5680,2008,2016
R,1,2017,47,4273381,2121463,2151918,1668312,1646859,261264,293550,25855,25039,128416,145936,5091,4938,32525,35596,1695827,1676669,271237,305595,40197,40701,140816,159443,8980,8942,1746248,1788148,1331053,1321576,246909,277459,14431,15034,124943,142367,3816,3783,25096,27929,1352024,1344734,253869,286201,24901,26821,135625,153968,7013,7098,375215,363770,337259,325283,14355,16091,11424,10005,3473,3569,1275,1155,7429,7667,343803,331935,17368,19394,15296,13880,5191,5475,1967,1844
R,1,2017,48,4065913,2014571,2051342,1582786,1570496,249358,279172,25093,23796,122954,140159,4436,4638,29944,33081,1607963,1598077,258366,290181,38700,38764,134270,152440,7956,8451,1664050,1711111,1267837,1266328,235709,263968,14123,14427,119872,136888,3291,3489,23218,26011,1287133,1287730,241976,271905,24250,25813,129637,147570,6183,6670,350521,340231,314949,304168,13649,15204,10970,9369,3082,3271,1145,1149,6726,7070,320830,310347,16390,18276,14450,12951,4633,4870,1773,1781
R,1,2017,49,4034032,1994181,2039851,1576142,1568977,248591,281583,23952,23820,112195,129272,4537,4442,28764,31757,1600341,1595373,257093,292278,37312,38487,122929,140708,7880,8201,1656001,1708902,1272034,1272906,235363,266686,13694,14739,109187,126231,3373,3380,22350,24960,1290580,1293406,241257,274400,23664,25986,118478,136032,6185,6510,338180,330949,304108,296071,13228,14897,10258,9081,3008,3041,1164,1062,6414,6797,309761,301967,15836,17878,13648,12501,4451,4676,1695,1691
R,1,2017,50,4054471,1999304,2055167,1584029,1588183,250328,284396,23710,23616,108784,123459,4531,4482,27922,31031,1607252,1613866,258720,294832,36962,38276,118994,134441,7943,8123,1670562,1733412,1287921,1300102,237572,269998,13899,15009,105880,120469,3421,3432,21869,24402,1305850,1320048,243411,277522,23991,26244,114665,129929,6304,6478,328742,321755,296108,288081,12756,14398,9811,8607,2904,2990,1110,1050,6053,6629,301402,293818,15309,17310,12971,12032,4329,4512,1639,1645
