UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2014,9,4106085,2096382,2009703,1540030,1466627,307058,298119,33529,32783,105812,105233,6065,5894,103888,101047,1635071,1558897,361077,351220,56205,54638,144335,142195,13641,13205,1579476,1513917,1092970,1038356,280733,272574,17981,17583,100276,100031,4120,4099,83396,81274,1169599,1112830,325007,316235,32898,31937,132615,131140,9722,9560,516906,495786,447060,428271,26325,25545,15548,15200,5536,5202,1945,1795,20492,19773,465472,446067,36070,34985,23307,22701,11720,11055,3919,3645
R,7,2014,10,4114582,2099051,2015531,1549695,1477694,304646,296383,32722,32046,105859,106034,5846,5627,100283,97747,1641439,1567100,356103,347145,54918,53712,143234,141979,13260,12807,1595064,1528391,1112534,1055588,279366,271891,17889,17299,100465,100946,4048,3890,80762,78777,1186747,1127886,321678,313704,32709,31888,131889,131172,9582,9194,503987,487140,437161,422106,25280,24492,14833,14747,5394,5088,1798,1737,19521,18970,454692,439214,34425,33441,22209,21824,11345,10807,3678,3613
R,7,2014,11,4084486,2082849,2001637,1540855,1470850,302821,294994,32449,31390,105318,105485,5820,5603,95586,93315,1628037,1556124,351658,342718,54288,52836,140677,139896,13083,12424,1588627,1522513,1111730,1054640,278032,271354,17614,17004,100085,100406,4017,3910,77149,75199,1182374,1123655,318284,310658,32292,31448,129879,129313,9441,9065,494222,479124,429125,416210,24789,23640,14835,14386,5233,5079,1803,1693,18437,18116,445663,432469,33374,32060,21996,21388,10798,10583,3642,3359
R,7,2014,12,4067268,2074315,1992953,1535349,1465719,308263,299912,32312,31100,100937,100393,5655,5472,91799,90357,1619066,1547904,355022,346579,53876,52653,134564,132875,12582,12232,1586635,1520822,1111139,1055190,283890,276290,17796,17138,95913,95563,3946,3797,73951,72844,1178841,1121766,322500,314791,32240,31699,124112,122804,9184,8893,487680,472131,424210,410529,24373,23622,14516,13962,5024,4830,1709,1675,17848,17513,440225,426138,32522,31788,21636,20954,10452,10071,3398,3339
R,7,2014,13,4168198,2127338,2040860,1572286,1500511,319690,310423,32490,31590,104842,103339,5658,5629,92372,89368,1656271,1581885,366606,356202,54685,53017,138610,135551,12692,12463,1636291,1565880,1144604,1086746,295217,286931,18231,17604,99846,98611,4007,3884,74386,72104,1212409,1152645,333832,324793,33336,32192,128266,125720,9287,9032,491047,474980,427682,413765,24473,23492,14259,13986,4996,4728,1651,1745,17986,17264,443862,429240,32774,31409,21349,20825,10344,9831,3405,3431
R,7,2014,14,4231541,2163573,2067968,1600560,1521121,329894,318962,33453,32115,103061,101660,5900,5565,90705,88545,1683149,1601348,375840,364624,56113,54121,135443,132991,12776,12311,1671146,1594358,1171260,1108690,305439,295284,18959,18046,98077,96925,4175,3942,73236,71471,1238149,1173663,343370,332997,34439,33181,125416,123218,9396,9033,492427,473610,429300,412431,24455,23678,14494,14069,4984,4735,1725,1623,17469,17074,445000,427685,32470,31627,21674,20940,10027,9773,3380,3278
R,7,2014,15,4163079,2128124,2034955,1580465,1503596,322238,311641,32357,31457,99311,97580,5762,5368,87991,85313,1660404,1580916,366485,355219,54615,53339,130682,127479,12780,11934,1651951,1575631,1165269,1103426,298445,288740,18486,17840,94404,92850,4056,3830,71291,68945,1230267,1166097,335161,324949,33981,33083,120795,117802,9394,8824,476173,459324,415196,400170,23793,22901,13871,13617,4907,4730,1706,1538,16700,16368,430137,414819,31324,30270,20634,20256,9887,9677,3386,3110
R,7,2014,16,4166238,2130073,2036165,1581021,1502407,324638,313987,32400,31545,101396,100012,5703,5389,84915,82825,1657937,1577563,367051,355874,54420,53106,131390,128881,12317,11687,1658244,1583597,1168987,1107627,301246,291539,18428,18078,96660,95307,4102,3838,68821,67208,1231526,1168826,336533,326362,33764,33260,121891,119574,9180,8642,471829,452568,412034,394780,23392,22448,13972,13467,4736,4705,1601,1551,16094,15617,426411,408737,30518,29512,20656,19846,9499,9307,3137,3045
R,7,2014,17,4182293,2136860,2045433,1587515,1510639,324359,314641,32281,31086,104731,102901,5624,5235,82350,80931,1662107,1583714,364737,354979,54320,52916,134083,131214,12126,11618,1666467,1596522,1176709,1118664,301138,292706,18292,17760,99984,98286,4010,3741,66334,65365,1237024,1177800,334373,326086,33619,33073,124635,122080,8965,8623,470393,448911,410806,391975,23221,21935,13989,13326,4747,4615,1614,1494,16016,15566,425083,405914,30364,28893,20701,19843,9448,9134,3161,2995
R,7,2014,18,4221746,2162271,2059475,1608059,1521178,325078,316173,32468,30890,109903,107190,5779,5429,80984,78615,1681295,1592125,364103,354689,54690,52667,138962,135065,12224,11778,1691370,1611917,1195980,1129765,302278,294518,18486,17666,105235,102560,4145,3852,65246,63556,1255156,1187289,334415,326311,33938,32983,129740,126032,9116,8802,470901,447558,412079,391413,22800,21655,13982,13224,4668,4630,1634,1577,15738,15059,426139,404836,29688,28378,20752,19684,9222,9033,3108,2976
R,7,2014,19,4321249,2218097,2103152,1641942,1547234,343762,331669,33161,31653,113838,109665,5910,5742,79484,77189,1713308,1616347,381489,369348,55705,53557,142469,136948,12587,12183,1738750,1651107,1222236,1151941,320240,309445,19065,18160,108948,105073,4231,4089,64030,62399,1279794,1207947,351174,340457,34959,33787,133222,128056,9384,9115,479347,452045,419706,395293,23522,22224,14096,13493,4890,4592,1679,1653,15454,14790,433514,408400,30315,28891,20746,19770,9247,8892,3203,3068
R,7,2014,20,4411460,2266737,2144723,1670578,1569868,360940,347942,33954,32548,118099,112278,6041,5962,77125,76125,1739469,1637758,396624,384309,56639,55053,146187,139188,12790,12473,1780312,1689431,1243734,1171702,337056,325392,19797,18877,113375,107622,4374,4328,61976,61510,1299141,1226638,366237,355354,35849,35025,137095,130304,9617,9376,486425,455292,426844,398166,23884,22550,14157,13671,4724,4656,1667,1634,15149,14615,440328,411120,30387,28955,20790,20028,9092,8884,3173,3097
R,7,2014,21,4480861,2307313,2173548,1696313,1588179,373499,356955,35335,33273,121745,115929,6289,6010,74132,73202,1762282,1653226,406989,391102,57857,55760,148985,141996,12847,12413,1815150,1718626,1264495,1189947,348979,334494,20523,19593,117028,111251,4507,4360,59618,58981,1317612,1242434,376271,362339,36465,35706,140225,133360,9672,9359,492163,454922,431818,398232,24520,22461,14812,13680,4717,4678,1782,1650,14514,14221,444670,410792,30718,28763,21392,20054,8760,8636,3175,3054
R,7,2014,22,4604726,2365346,2239380,1739237,1634714,379657,367037,36837,34053,130538,124503,6673,6194,72404,72879,1803220,1699004,411102,400049,59660,56488,157582,151458,13353,12864,1863991,1777388,1299751,1231231,354757,343249,21382,20251,125610,119625,4721,4492,57770,58540,1350799,1282954,379941,369932,37544,36326,148602,142477,9981,9636,501355,461992,439486,403483,24900,23788,15455,13802,4928,4878,1952,1702,14634,14339,452421,416050,31161,30117,22116,20162,8980,8981,3372,3228
R,7,2014,23,4692962,2398453,2294509,1763577,1672171,380726,374585,36881,33606,141053,136436,7354,6638,68862,71073,1823624,1734225,409792,406595,58651,55412,167924,163527,14239,13493,1900292,1838375,1328424,1275604,355044,349838,21225,20066,135775,131199,5308,4857,54516,56811,1375842,1325164,378030,375529,36481,35542,158630,154123,10707,10287,498161,456134,435153,396567,25682,24747,15656,13540,5278,5237,2046,1781,14346,14262,447782,409061,31762,31066,22170,19870,9294,9404,3532,3206
R,7,2014,24,4687077,2390079,2296998,1764574,1675691,372000,371360,36239,32763,145286,143159,7637,6877,64343,67148,1820753,1734389,398446,400892,56639,53756,170879,168787,14091,13326,1895518,1849400,1332045,1286504,346732,346545,20498,19676,139991,138123,5459,5078,50793,53474,1376275,1333160,367461,369989,34780,34486,161765,159959,10520,10179,494561,447598,432529,389187,25268,24815,15741,13087,5295,5036,2178,1799,13550,13674,444478,401229,30985,30903,21859,19270,9114,8828,3571,3147
R,7,2014,25,4502023,2293548,2208475,1701514,1612074,345660,349538,34632,30910,145001,147001,7302,6564,59439,62388,1753359,1666428,369584,376405,53915,50367,168550,171423,13318,12697,1821959,1785214,1289005,1243666,321792,326071,19303,18500,140041,142047,5306,4893,46512,50037,1329489,1287144,340168,347531,32576,32375,160092,163002,10092,9775,471589,423261,412509,368408,23868,23467,15329,12410,4960,4954,1996,1671,12927,12351,423870,379284,29416,28874,21339,17992,8458,8421,3226,2922
R,7,2014,26,4398014,2236677,2161337,1675597,1590496,322589,329021,33853,30245,141282,145887,7308,6484,56048,59204,1724296,1642125,344549,354226,52042,48819,163953,169214,13185,12361,1766517,1742893,1262983,1225838,299798,306223,18495,17784,136582,141181,5245,4835,43414,47032,1300582,1266824,316426,325951,30785,30858,155862,161134,9847,9538,470160,418444,412614,364658,22791,22798,15358,12461,4700,4706,2063,1649,12634,12172,423714,375301,28123,28275,21257,17961,8091,8080,3338,2823
R,7,2014,27,4325770,2197381,2128389,1657890,1571527,307615,317683,32778,29230,139184,146362,7225,6420,52689,57167,1703687,1621390,328179,341741,50282,47705,160411,168769,12687,12013,1734399,1714137,1250484,1210041,285845,295447,17825,17125,134496,141797,5134,4708,40615,45019,1285610,1249204,301233,314086,29637,30013,152573,160968,9472,9146,462982,414252,407406,361486,21770,22236,14953,12105,4688,4565,2091,1712,12074,12148,418077,372186,26946,27655,20645,17692,7838,7801,3215,2867
R,7,2014,28,4346330,2204570,2141760,1671491,1587543,300643,313803,32537,29275,141060,149939,7350,6517,51489,54683,1716187,1634916,320152,336397,49934,47392,161813,171432,12889,12069,1735894,1725407,1258926,1223487,278648,291643,17113,16915,136428,145468,5186,4896,39593,42998,1293159,1260612,293127,309093,28854,29704,154048,163763,9567,9332,468676,416353,412565,364056,21995,22160,15424,12360,4632,4471,2164,1621,11896,11685,423028,374304,27025,27304,21080,17688,7765,7669,3322,2737
R,7,2014,29,4383356,2215778,2167578,1685537,1608082,297967,314019,32074,29305,143246,155621,7190,6479,49764,54072,1728712,1655013,316454,335603,49210,47501,163390,177232,12599,12031,1744077,1746625,1269677,1239647,276274,291779,16807,16880,138666,151178,4992,4863,37661,42278,1302124,1276200,289664,308110,28172,29659,155702,169676,9230,9295,471701,420953,415860,368435,21693,22240,15267,12425,4580,4443,2198,1616,12103,11794,426588,378813,26790,27493,21038,17842,7688,7556,3369,2736
R,7,2014,30,4248227,2138487,2109740,1627652,1564223,282299,302379,31263,28593,142774,156184,6873,6290,47626,52071,1668827,1609300,299832,322630,47919,46513,162160,177247,12096,11802,1683402,1696629,1226321,1202176,261639,281085,16292,16330,138228,151921,4857,4645,36065,40472,1257309,1237078,274304,296247,27388,28868,154631,169816,8969,9034,455085,413111,401331,362047,20660,21294,14971,12263,4546,4263,2016,1645,11561,11599,411518,372222,25528,26383,20531,17645,7529,7431,3127,2768
R,7,2014,31,4315821,2168145,2147676,1653907,1593462,284568,307417,31784,29121,142968,159059,6923,6462,47995,52155,1695464,1638462,302073,327609,48636,47445,162403,179950,12202,11996,1705492,1725164,1245328,1223702,263902,285042,16421,16553,138456,154666,4921,4787,36464,40414,1276673,1258408,276503,300113,27799,29324,154897,172447,9089,9181,462653,422512,408579,369760,20666,22375,15363,12568,4512,4393,2002,1675,11531,11741,418791,380054,25570,27496,20837,18121,7506,7503,3113,2815
R,7,2014,32,4315699,2163823,2151876,1653113,1597421,283211,308618,31154,28463,142734,160051,6963,6394,46648,50929,1693444,1641272,300087,328559,47984,46645,161397,180128,12173,11813,1701195,1725748,1244552,1223542,262387,286547,16084,15888,138187,155531,4936,4670,35049,39570,1274608,1257458,274424,301506,27310,28682,153815,172584,9035,8998,462628,426128,408561,373879,20824,22071,15070,12575,4547,4520,2027,1724,11599,11359,418836,383814,25663,27053,20674,17963,7582,7544,3138,2815
R,7,2014,33,4269846,2137089,2132757,1637921,1585874,279915,307235,30268,28429,136319,155211,6725,6009,45941,49999,1677442,1629034,296587,326931,46954,46290,154677,174668,11859,11309,1681992,1710771,1235513,1215676,259747,285285,15506,16052,131751,150805,4748,4366,34727,38587,1265171,1248779,271697,299877,26741,28531,147249,167364,8797,8636,455097,421986,402408,370198,20168,21950,14762,12377,4568,4406,1977,1643,11214,11412,412271,380255,24890,27054,20213,17759,7428,7304,3062,2673
R,7,2014,34,4355717,2188226,2167491,1671894,1605766,292728,318863,31242,28767,139775,157931,6952,6269,45635,49895,1711231,1648715,309218,338453,48315,46849,157718,177321,12094,11643,1715562,1736567,1254193,1227230,271662,296609,15913,16206,135070,153486,4817,4632,33907,38404,1283165,1260037,283237,311055,27270,28919,149970,169892,8872,8929,472664,430924,417701,378536,21066,22254,15329,12561,4705,4445,2135,1637,11728,11491,428066,388678,25981,27398,21045,17930,7748,7429,3222,2714
R,7,2014,35,4085952,2043201,2042751,1563253,1514123,270340,299259,28750,26584,132690,150877,6129,5697,42039,46211,1599441,1553816,285443,317156,44412,43508,149233,168888,10892,10611,1612037,1639453,1181535,1160144,251276,278371,14968,14756,128500,146720,4293,4153,31465,35309,1208364,1190276,261929,291344,25436,26536,142415,161962,8049,8087,431164,403298,381718,353979,19064,20888,13782,11828,4190,4157,1836,1544,10574,10902,391077,363540,23514,25812,18976,16972,6818,6926,2843,2524
R,7,2014,36,4006330,2000888,2005442,1537241,1492904,260304,288867,27930,26476,128969,147100,5927,5459,40517,44636,1571981,1531070,274632,305982,43239,43167,145104,164563,10309,10113,1572479,1603273,1156977,1138883,241886,268780,14408,14684,124868,142879,4232,4022,30108,34025,1182491,1167735,251909,281113,24627,26326,138337,157690,7676,7766,428409,402169,380264,354021,18418,20087,13522,11792,4101,4221,1695,1437,10409,10611,389490,363335,22723,24869,18612,16841,6767,6873,2633,2347
R,7,2014,37,3966497,1974933,1991564,1517933,1481987,255624,286587,27937,26210,128736,148088,5804,5482,38899,43210,1551395,1518826,269261,302898,42930,42627,144007,165051,10090,10137,1553319,1589727,1143356,1127199,237898,266736,14611,14869,124499,143986,4076,3986,28879,32951,1167919,1155054,247283,278508,24738,26391,137232,158261,7426,7683,421614,401837,374577,354788,17726,19851,13326,11341,4237,4102,1728,1496,10020,10259,383476,363772,21978,24390,18192,16236,6775,6790,2664,2454
R,7,2014,38,3850942,1917835,1933107,1471734,1439161,246104,275366,26965,25283,130303,147693,5403,5183,37326,40421,1503827,1473543,258795,290425,41461,40889,145168,163644,9582,9471,1504300,1537389,1103488,1088867,229040,256113,13914,14020,126280,143655,3858,3793,27720,30941,1127053,1114952,237695,266988,23690,25056,138777,157155,7149,7238,413535,395718,368246,350294,17064,19253,13051,11263,4023,4038,1545,1390,9606,9480,376774,358591,21100,23437,17771,15833,6391,6489,2433,2233
R,7,2014,39,3971497,1981213,1990284,1524329,1485684,253066,282633,27033,25728,135565,151945,5616,5008,35604,39286,1554602,1519039,265072,296948,41146,40990,149743,167574,9640,9104,1563562,1591921,1150524,1131272,236559,264258,13970,14418,131570,148017,4046,3703,26893,30253,1173128,1156692,245017,274562,23624,25236,143659,161432,7286,7001,417651,398363,373805,354412,16507,18375,13063,11310,3995,3928,1570,1305,8711,9033,381474,362347,20055,22386,17522,15754,6084,6142,2354,2103
R,7,2014,40,3848087,1911625,1936462,1471250,1445726,242630,274219,26260,24780,132554,149299,5073,4921,33858,37517,1500035,1477369,253940,287853,39844,39614,146040,164166,8898,8926,1514693,1551646,1115180,1102473,227425,256702,13654,14072,128970,145593,3698,3640,25766,29166,1136862,1126806,235366,266701,23105,24791,140523,158389,6800,6877,396932,384816,356070,343253,15205,17517,12606,10708,3584,3706,1375,1281,8092,8351,363173,350563,18574,21152,16739,14823,5517,5777,2098,2049
R,7,2014,41,3908070,1935214,1972856,1488361,1472103,249642,282875,25905,25137,132673,150846,5045,4833,33588,37062,1516822,1503324,260514,296205,39586,40055,146144,165535,8804,8738,1545770,1591369,1138651,1131661,234782,265671,13769,14415,129124,147076,3709,3620,25735,28926,1160222,1155755,242433,275474,23406,25344,140770,159733,6752,6794,389444,381487,349710,340442,14860,17204,12136,10722,3549,3770,1336,1213,7853,8136,356600,347569,18081,20731,16180,14711,5374,5802,2052,1944
R,7,2014,42,4086109,2026315,2059794,1570465,1550012,258929,292085,26387,25132,132062,150717,4989,4801,33483,37047,1598694,1581188,269597,305093,40477,40582,145264,165108,8787,8764,1640304,1682173,1223520,1212567,244333,275237,14322,14670,128472,147115,3666,3564,25991,29020,1245161,1236719,252034,284771,24525,26089,139886,159613,6756,6808,386011,377621,346945,337445,14596,16848,12065,10462,3590,3602,1323,1237,7492,8027,353533,344469,17563,20322,15952,14493,5378,5495,2031,1956
R,7,2014,43,4321631,2141952,2179679,1677825,1658088,268825,305495,26778,26047,129291,147173,4961,4865,34272,38011,1706808,1690088,279647,318700,41535,42235,142566,161606,8948,9095,1758729,1803944,1333405,1322748,254275,288587,14966,15322,125660,143577,3628,3637,26795,30073,1355841,1347812,262060,298395,25831,27550,137146,156048,6876,7133,383223,375735,344420,335340,14550,16908,11812,10725,3631,3596,1333,1228,7477,7938,350967,342276,17587,20305,15704,14685,5420,5558,2072,1962
R,7,2014,44,4377751,2178426,2199325,1710684,1680977,271899,302862,26881,25846,130102,147736,5119,4976,33741,36928,1739163,1711846,282484,315558,41603,41923,142908,161770,9158,9193,1792762,1829208,1364260,1350121,257123,286556,14804,15560,126507,144048,3806,3779,26262,29144,1386160,1374240,264730,295972,25624,27669,137528,156096,7149,7263,385664,370117,346424,330856,14776,16306,12077,10286,3595,3688,1313,1197,7479,7784,353003,337606,17754,19586,15979,14254,5380,5674,2009,1930
R,7,2014,45,4149789,2060846,2088943,1625802,1605494,251516,281609,25483,24456,122254,138743,4647,4617,31144,34024,1652151,1633977,260875,292939,39555,39790,134028,151441,8246,8412,1702348,1743025,1303215,1296293,237929,266320,14500,14772,119027,135345,3477,3469,24200,26826,1323483,1318525,244513,274550,24893,26404,129197,146341,6439,6609,358498,345918,322587,309201,13587,15289,10983,9684,3227,3398,1170,1148,6944,7198,328668,315452,16362,18389,14662,13386,4831,5100,1807,1803
R,7,2014,46,4064470,2016231,2048239,1588814,1571441,252700,283378,24801,23907,116120,132655,4519,4467,29277,32391,1613344,1598332,261440,294113,38329,38735,127146,144607,7941,8345,1667281,1711086,1274971,1269592,239154,268424,14028,14729,113042,129493,3346,3359,22740,25489,1293756,1290479,245280,276203,24130,26057,122544,139795,6190,6594,348950,337153,313843,301849,13546,14954,10773,9178,3078,3162,1173,1108,6537,6902,319588,307853,16160,17910,14199,12678,4602,4812,1751,1751
R,7,2014,47,4070739,2013213,2057526,1597886,1591964,250608,283367,24167,23896,107636,122443,4530,4435,28386,31421,1621698,1618047,258990,294021,37603,38600,118046,133554,7936,8097,1679205,1732316,1297007,1300960,237871,268760,14136,15021,104619,119444,3382,3349,22190,24782,1315382,1321267,243747,276523,24253,26300,113607,129025,6256,6428,334008,325210,300879,291004,12737,14607,10031,8875,3017,2999,1148,1086,6196,6639,306316,296780,15243,17498,13350,12300,4439,4529,1680,1669
R,7,2014,48,4147945,2052376,2095569,1625217,1619143,260653,292985,24684,24247,109177,123579,4415,4411,28230,31204,1648608,1644983,269054,303224,38378,39293,119270,134602,7872,8094,1721048,1774862,1327135,1332236,247558,278597,14615,15470,106325,120528,3344,3416,22071,24615,1345147,1352370,253407,285999,25102,27134,114994,129973,6243,6484,331328,320707,298082,286907,13095,14388,10069,8777,2852,3051,1071,995,6159,6589,303461,292613,15647,17225,13276,12159,4276,4629,1629,1610
R,7,2014,49,4399110,2174363,2224747,1729943,1730128,273927,306940,25668,25473,111066,125381,4657,4669,29102,32156,1754187,1756659,282287,317398,40001,41266,121488,136485,8207,8494,1840919,1900949,1429772,1440110,260916,292466,15649,16735,108142,122374,3590,3646,22850,25618,1448540,1460988,266765,300120,26582,29180,117179,131927,6552,6855,333444,323798,300171,290018,13011,14474,10019,8738,2924,3007,1067,1023,6252,6538,305647,295671,15522,17278,13419,12086,4309,4558,1655,1639
R,7,2014,50,4481212,2205872,2275340,1765242,1780181,270937,305638,25397,25512,110803,127480,4389,4513,29104,32016,1789416,1806585,279161,315518,40126,41708,121067,138566,7980,8347,1889098,1961507,1480352,1499279,258289,291450,15867,16807,108079,124680,3395,3528,23116,25763,1499311,1520225,264109,298719,27368,29797,116979,134288,6410,6762,316774,313833,284890,280902,12648,14188,9530,8705,2724,2800,994,985,5988,6253,290105,286360,15052,16799,12758,11911,4088,4278,1570,1585
