UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4,2010,24,4249609,2164238,2085371,1661226,1570485,295443,307650,32496,29160,117961,118290,7056,6271,50056,53515,1704705,1616873,314387,329680,49901,47096,137673,139178,12439,11822,1702441,1685041,1254431,1221211,274250,286150,17019,16991,113386,113854,4931,4685,38424,42150,1287689,1257658,288464,303214,28783,29730,129970,131573,9141,9111,461797,400330,406795,349274,21193,21500,15477,12169,4575,4436,2125,1586,11632,11365,417016,359215,25923,26466,21118,17366,7703,7605,3298,2711
R,4,2010,25,4262583,2161475,2101108,1663130,1581688,289205,305423,32043,29004,121572,126238,6887,6195,48638,52560,1705389,1627309,307230,326259,49259,47029,140878,147123,12116,11611,1699208,1696545,1255379,1227831,268251,284342,16970,16769,116951,121911,4737,4530,36920,41162,1287316,1263477,281526,300230,28476,29461,133157,139694,8805,8833,462267,404563,407751,353857,20954,21081,15073,12235,4621,4327,2150,1665,11718,11398,418073,363832,25704,26029,20783,17568,7721,7429,3311,2778
R,4,2010,26,4152598,2097305,2055293,1615003,1543644,276482,296289,31258,28384,121116,129836,6606,6040,46840,51100,1655466,1587872,293551,316162,47939,46328,140011,150144,11936,11506,1650677,1658364,1220991,1196503,256464,275614,16273,16302,116621,125687,4655,4449,35673,39809,1251607,1230862,269011,290665,27497,28908,132530,142890,8854,8755,446628,396929,394012,347141,20018,20675,14985,12082,4495,4149,1951,1591,11167,11291,403859,357010,24540,25497,20442,17420,7481,7254,3082,2751
R,4,2010,27,4249132,2140841,2108291,1651042,1582325,280355,303224,31965,29064,123540,136240,6696,6139,47243,51299,1691870,1626574,297562,323173,49040,47333,142293,156527,11940,11617,1680675,1697294,1244334,1222540,260160,281710,16697,16638,118995,131949,4681,4501,35808,39956,1275085,1256812,272678,296832,28219,29533,134715,149120,8785,8875,460166,410997,406708,359785,20195,21514,15268,12426,4545,4291,2015,1638,11435,11343,416785,369762,24884,26341,20821,17800,7578,7407,3155,2742
R,4,2010,28,4215502,2118796,2096706,1636556,1573051,276151,300332,30594,28175,123101,139441,6567,6034,45827,49673,1676084,1615799,292680,319776,47438,46167,141205,158740,11736,11359,1665904,1686573,1236270,1213453,256241,279346,15724,15820,118576,135063,4596,4369,34497,38522,1265806,1246485,268161,294008,27024,28435,133673,151384,8646,8593,452892,410133,400286,359598,19910,20986,14870,12355,4525,4378,1971,1665,11330,11151,410278,369314,24519,25768,20414,17732,7532,7356,3090,2766
R,4,2010,29,4223292,2118098,2105194,1637410,1577394,278387,306027,30790,28608,119613,137973,6547,5826,45351,49366,1676493,1620058,294832,325559,47585,46515,137489,156882,11663,11087,1663829,1693450,1234981,1216251,258948,284766,16017,16279,115029,133700,4580,4242,34274,38212,1264301,1249098,270887,299383,27353,28909,129995,149703,8633,8459,454269,411744,402429,361143,19439,21261,14773,12329,4584,4273,1967,1584,11077,11154,412192,370960,23945,26176,20232,17606,7494,7179,3030,2628
R,4,2010,30,4285877,2160945,2124932,1664925,1586871,288011,312709,31127,28369,125584,142249,6650,6097,44648,48637,1703410,1628635,303999,331755,48014,46177,142937,161063,11745,11349,1694060,1707127,1251755,1219945,267666,291294,15875,15952,121002,137905,4586,4468,33176,37563,1280125,1251986,279011,305489,27089,28544,135314,153764,8560,8644,466885,417805,413170,366926,20345,21415,15252,12417,4582,4344,2064,1629,11472,11074,423285,376649,24988,26266,20925,17633,7623,7299,3185,2705
R,4,2010,31,3970416,1988284,1982132,1535010,1481106,261243,290317,28342,26383,117197,134042,5737,5429,40755,44855,1570051,1519597,275819,307575,43929,43129,133009,151442,10284,10204,1568580,1594526,1162598,1140819,243350,270486,14871,14832,113061,130052,4073,3894,30627,34443,1188685,1170200,253842,283218,25379,26580,126304,144731,7642,7711,419704,387606,372412,340287,17893,19831,13471,11551,4136,3990,1664,1535,10128,10412,381366,349397,21977,24357,18550,16549,6705,6711,2642,2493
R,4,2010,32,3987041,1994606,1992435,1544752,1495765,258157,286980,28480,26635,117323,133638,5867,5362,40027,44055,1579053,1533450,272232,303814,43890,43387,133071,150657,10251,9997,1566747,1595411,1164576,1145927,240368,267403,14761,14980,113148,129460,4111,3920,29783,33721,1189818,1174562,250319,279632,25060,26735,126228,143855,7539,7627,427859,397024,380176,349838,17789,19577,13719,11655,4175,4178,1756,1442,10244,10334,389235,358888,21913,24182,18830,16652,6843,6802,2712,2370
R,4,2010,33,3880318,1936983,1943335,1498552,1457043,248360,278371,27630,25743,118710,135134,5617,5245,38114,41799,1531373,1492595,261528,294131,42558,41776,133561,151508,9844,9780,1520407,1552452,1127830,1111510,231231,259395,14479,14622,114566,131116,3980,3770,28321,32039,1151927,1138523,240381,270968,24585,25922,126933,144878,7293,7403,416576,390883,370722,345533,17129,18976,13151,11121,4144,4018,1637,1475,9793,9760,379446,354072,21147,23163,17973,15854,6628,6630,2551,2377
R,4,2010,34,3839372,1916311,1923061,1479513,1440966,244875,274511,27097,25422,122769,137290,5259,5043,36798,39829,1511078,1474865,257417,289175,41499,40920,137372,153004,9375,9281,1504212,1534927,1111899,1097107,228281,255933,14089,14241,118752,133299,3748,3683,27443,30664,1135174,1122988,236987,266643,23860,25301,130998,146583,6988,7068,412099,388134,367614,343859,16594,18578,13008,11181,4017,3991,1511,1360,9355,9165,375904,351877,20430,22532,17639,15619,6374,6421,2387,2213
R,4,2010,35,3956625,1981032,1975593,1534264,1485562,250506,279424,27468,25721,128321,141525,5493,4901,34980,38460,1563977,1518131,262224,293440,41591,40915,142106,156728,9475,8894,1561994,1583458,1158108,1135941,234693,261819,14180,14559,124438,137727,3957,3601,26618,29811,1180495,1160955,243123,272103,23891,25380,136215,150787,7170,6813,419038,392135,376156,349621,15813,17605,13288,11162,3883,3798,1536,1300,8362,8649,383482,357176,19101,21337,17700,15535,5891,5941,2305,2081
R,4,2010,36,3802236,1890693,1911543,1462927,1434234,239622,271652,26022,24875,123938,139287,4887,4788,33297,36707,1491210,1465165,250599,284894,39579,39528,137152,153835,8680,8753,1499650,1536442,1111514,1099428,225045,254835,13695,14176,120403,135685,3547,3559,25446,28759,1132898,1123441,232862,264689,23183,24891,131686,148201,6624,6737,391043,375101,351413,334806,14577,16817,12327,10699,3535,3602,1340,1229,7851,7948,358312,341724,17737,20205,16396,14637,5466,5634,2056,2016
R,4,2010,37,3934593,1953488,1981105,1510514,1486834,251544,284437,26415,25265,126545,142931,4907,4777,33563,36861,1538892,1517865,262240,297563,40406,40389,139887,157353,8679,8689,1562576,1604583,1158755,1150507,237094,267931,14189,14539,122972,139184,3627,3527,25939,28895,1180445,1174556,244819,277744,24168,25674,134496,151596,6677,6721,390912,376522,351759,336327,14450,16506,12226,10726,3573,3747,1280,1250,7624,7966,358447,343309,17421,19819,16238,14715,5391,5757,2002,1968
R,4,2010,38,4122089,2049866,2072223,1600373,1572349,259284,291751,26563,25401,125438,141046,4975,4639,33233,37037,1628412,1603526,269831,304656,40805,41037,138372,155308,8707,8619,1664623,1700925,1253906,1240285,245030,275535,14558,14986,121786,137482,3598,3457,25745,29180,1275377,1264576,252634,285091,24868,26633,132940,149857,6640,6740,385243,371298,346467,332064,14254,16216,12005,10415,3652,3564,1377,1182,7488,7857,353035,338950,17197,19565,15937,14404,5432,5451,2067,1879
R,4,2010,39,4364949,2167500,2197449,1705910,1680416,271032,307517,27232,26279,123986,140495,4850,4847,34490,37895,1735077,1712250,281974,320699,42144,42675,137189,154751,8879,9079,1782896,1826897,1359771,1349699,256750,291043,15299,15670,120417,136861,3562,3599,27097,30025,1382457,1374679,264772,300905,26348,28094,131808,149125,6865,7073,384604,370552,346139,330717,14282,16474,11933,10609,3569,3634,1288,1248,7393,7870,352620,337571,17202,19794,15796,14581,5381,5626,2014,2006
R,4,2010,40,4383450,2191367,2192083,1727947,1683980,273410,301757,27324,25762,123830,139397,5183,4892,33673,36295,1756310,1714262,283864,314099,42252,41814,136556,153094,9206,9037,1801429,1824813,1377080,1355062,258972,285930,15165,15582,120227,135739,3828,3727,26157,28773,1398846,1378835,266470,295140,26125,27782,131158,147505,7133,7156,389938,367270,350867,328918,14438,15827,12159,10180,3603,3658,1355,1165,7516,7522,357464,335427,17394,18959,16127,14032,5398,5589,2073,1881
R,4,2010,41,4115155,2047931,2067224,1619907,1594147,251506,280086,25485,24241,116297,131065,4429,4454,30307,33231,1645491,1621861,260460,291151,39488,39438,127567,143314,8026,8260,1693628,1730009,1300824,1292436,238250,265448,14546,14744,113110,127794,3282,3306,23616,26281,1320549,1314108,244627,273610,24989,26336,122805,138398,6227,6468,354303,337215,319083,301711,13256,14638,10939,9497,3187,3271,1147,1148,6691,6950,324942,307753,15833,17541,14499,13102,4762,4916,1799,1792
R,4,2010,42,4076260,2028755,2047505,1606773,1578724,254557,284439,25012,24350,108761,123623,4453,4347,29199,32022,1631306,1605312,263229,295084,38694,39173,119591,135225,7808,8186,1678954,1713928,1291766,1279981,241225,269752,14296,15077,105687,120514,3276,3288,22704,25316,1310588,1300770,247342,277555,24484,26448,115020,130490,6085,6487,349801,333577,315007,298743,13332,14687,10716,9273,3074,3109,1177,1059,6495,6706,320718,304542,15887,17529,14210,12725,4571,4735,1723,1699
R,4,2010,43,4105285,2036118,2069167,1620281,1606411,254753,286679,24593,24221,103565,116413,4527,4311,28399,31132,1643912,1632177,263173,297161,38182,39007,113919,127387,8018,7936,1700529,1747089,1317521,1317860,242167,272556,14521,15402,100614,113428,3395,3237,22311,24606,1335823,1337989,248143,280251,24868,26774,109515,122840,6336,6274,335589,322078,302760,288551,12586,14123,10072,8819,2951,2985,1132,1074,6088,6526,308089,294188,15030,16910,13314,12233,4404,4547,1682,1662
R,4,2010,44,4211684,2090388,2121296,1659439,1644200,267062,297696,25294,24649,105714,119193,4381,4326,28498,31232,1683118,1670026,275454,307886,39282,39866,115802,130157,7886,8060,1756286,1802674,1358512,1359044,254202,283468,15086,15887,102843,116132,3310,3349,22333,24794,1376807,1379287,260134,290963,25763,27801,111531,125513,6241,6446,334102,318622,300927,285156,12860,14228,10208,8762,2871,3061,1071,977,6165,6438,306311,290739,15320,16923,13519,12065,4271,4644,1645,1614
R,4,2010,45,4509044,2237564,2271480,1786947,1773482,281099,313383,26502,26057,108709,121645,4646,4621,29661,32292,1811639,1800107,289541,323732,41347,42242,119232,132664,8200,8474,1900889,1948657,1483357,1484194,268381,299095,16364,17238,105760,118671,3587,3582,23440,25877,1502596,1505240,274365,306748,27800,30085,114883,128186,6567,6846,336675,322823,303590,289288,12718,14288,10138,8819,2949,2974,1059,1039,6221,6415,309043,294867,15176,16984,13547,12157,4349,4478,1633,1628
R,4,2010,46,4519941,2231099,2288842,1790242,1796913,273664,306518,25688,25673,107978,123326,4346,4406,29181,32006,1814405,1823237,281780,316392,40633,41968,118219,134263,7984,8301,1915956,1979618,1506519,1520101,261374,292788,16174,17061,105252,120462,3339,3432,23298,25774,1525594,1541046,267206,300105,27881,30173,114126,129853,6412,6692,315143,309224,283723,276812,12290,13730,9514,8612,2726,2864,1007,974,5883,6232,288811,282191,14574,16287,12752,11795,4093,4410,1572,1609
R,4,2010,47,4535450,2238371,2297079,1799525,1810090,272818,305406,25402,25426,107534,120181,4236,4366,28856,31610,1823580,1836009,280611,315229,40089,41891,117736,130712,7703,8104,1934648,1997177,1525576,1541322,261197,292330,16279,17082,104895,117429,3294,3452,23407,25562,1544867,1562018,266835,299625,28053,30335,113822,126558,6274,6593,303723,299902,273949,268768,11621,13076,9123,8344,2639,2752,942,914,5449,6048,278713,273991,13776,15604,12036,11556,3914,4154,1429,1511
R,4,2010,48,4538968,2237859,2301109,1816495,1829403,267708,302065,24824,25310,96250,109135,4198,4134,28384,31062,1840097,1854769,275306,311758,39605,41837,106152,119349,7694,7778,1948825,2016692,1555824,1574709,256655,289752,16227,17293,93801,106481,3346,3251,22972,25206,1574746,1595089,262124,296962,28062,30766,102423,115273,6301,6287,289034,284417,260671,254694,11053,12313,8597,8017,2449,2654,852,883,5412,5856,265351,259680,13182,14796,11543,11071,3729,4076,1393,1491
R,4,2010,49,4606060,2264793,2341267,1838075,1862221,272359,306590,24525,25201,97403,112531,4103,4228,28328,30496,1861633,1887182,279749,315753,39443,41537,107283,122656,7495,7867,1984317,2060513,1585265,1610125,261626,294457,16101,17619,94931,109909,3283,3398,23111,25005,1604229,1630348,267051,301388,28138,31029,103616,118690,6162,6495,280476,280754,252810,252096,10733,12133,8424,7582,2472,2622,820,830,5217,5491,257404,256834,12698,14365,11305,10508,3667,3966,1333,1372
R,4,2010,50,4660457,2300471,2359986,1865245,1873748,278803,312493,24557,25316,99469,113814,4251,4087,28146,30528,1888726,1898637,286197,321886,39370,41775,109319,123730,7599,7664,2021854,2085287,1614080,1627680,267996,300391,16343,17753,97061,111263,3380,3269,22994,24931,1633100,1647736,273362,307481,28341,31246,105714,119822,6207,6287,278617,274699,251165,246068,10807,12102,8214,7563,2408,2551,871,818,5152,5597,255626,250901,12835,14405,11029,10529,3605,3908,1392,1377
