UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2019,17,4153865,2118927,2034938,1558491,1485876,315077,306883,32723,31381,113817,113742,5853,5655,92966,91401,1643228,1568962,362346,354032,54514,53106,147995,146746,12866,12484,1608746,1543996,1114269,1058600,289479,282184,17782,17125,108648,108839,4124,3933,74444,73315,1182347,1125536,328118,320735,32226,31686,137359,136554,9440,9098,510181,490942,444222,427276,25598,24699,14941,14256,5169,4903,1729,1722,18522,18086,460881,443426,34228,33297,22288,21420,10636,10192,3426,3386
R,7,2019,18,4269965,2180459,2089506,1598784,1522607,327058,317852,33006,31963,121859,120725,5893,5789,93859,90570,1684042,1605000,374578,364127,55463,53573,156412,153608,13040,12723,1664124,1594483,1148679,1090944,301218,293278,18200,17610,116694,115909,4213,4010,75120,72732,1217045,1157322,339901,331198,33309,32208,145853,143644,9597,9259,516335,495023,450105,431663,25840,24574,14806,14353,5165,4816,1680,1779,18739,17838,466997,447678,34677,32929,22154,21365,10559,9964,3443,3464
R,7,2019,19,4347634,2224689,2122945,1629950,1544893,337663,326830,34048,32562,124322,122978,6202,5777,92504,89905,1714071,1626265,384287,373031,56994,54762,157721,155090,13229,12634,1704600,1628126,1176171,1113525,311717,302054,18908,18068,119151,118131,4427,4119,74226,72229,1243823,1179077,349755,339856,34397,33207,147462,145166,9792,9316,520089,494819,453779,431368,25946,24776,15140,14494,5171,4847,1775,1658,18278,17676,470248,447188,34532,33175,22597,21555,10259,9924,3437,3318
R,7,2019,20,4289005,2194351,2094654,1611563,1528762,330138,319999,32965,31916,123526,121504,6152,5665,90007,86808,1693228,1607354,375115,364162,55536,54005,156069,152270,13341,12353,1689103,1613233,1170645,1108885,304826,295964,18418,17862,118423,116652,4360,4078,72431,69792,1236529,1172208,341667,332282,33919,33110,145934,142434,9855,9191,505248,481421,440918,419877,25312,24035,14547,14054,5103,4852,1792,1587,17576,17016,456699,435146,33448,31880,21617,20895,10135,9836,3486,3162
R,7,2019,21,4299552,2199293,2100259,1611881,1528428,332341,322568,32964,32031,128897,127047,6159,5741,87051,84444,1690602,1604956,375502,365096,55295,53807,160168,156853,12976,12173,1698221,1624997,1173942,1113438,307474,298989,18321,18100,123969,122221,4452,4133,70063,68116,1237437,1175336,342888,333930,33670,33276,150421,147379,9720,9066,501072,475262,437939,414990,24867,23579,14643,13931,4928,4826,1707,1608,16988,16328,453165,429620,32614,31166,21625,20531,9747,9474,3256,3107
R,7,2019,22,4321595,2207729,2113866,1616583,1536926,331559,323067,32737,31562,136289,133987,6158,5652,84403,82672,1692917,1611484,372674,364092,55097,53669,166862,163268,12843,12172,1709121,1641951,1180729,1124503,306934,300006,18136,17783,131393,129253,4431,4089,67498,66317,1241937,1184378,340278,333500,33482,33110,157214,153966,9556,9100,498608,471915,435854,412423,24625,23061,14601,13779,4896,4734,1727,1563,16905,16355,450980,427106,32396,30592,21615,20559,9648,9302,3287,3072
R,7,2019,23,4365579,2234100,2131479,1635712,1547845,332159,324312,32859,31314,144023,141710,6294,5904,83053,80394,1710699,1620279,371962,363515,55496,53359,174182,170617,12929,12406,1736144,1660918,1199651,1135900,307940,301558,18345,17658,139242,136978,4541,4255,66425,64569,1259734,1194181,340217,333480,33910,33000,164796,161429,9686,9349,497956,470561,436061,411945,24219,22754,14514,13656,4781,4732,1753,1649,16628,15825,450965,426098,31745,30035,21586,20359,9386,9188,3243,3057
R,7,2019,24,4468476,2289494,2178982,1668275,1574721,350609,339639,33464,32056,149038,147242,6484,6236,81624,79088,1741469,1645433,389148,378016,56554,54234,178710,175650,13330,12866,1784559,1704167,1225935,1159048,325717,316329,18917,18183,144047,142563,4711,4511,65232,63533,1284423,1215941,356805,347485,35029,33840,169304,166611,10019,9713,504935,474815,442340,415673,24892,23310,14547,13873,4991,4679,1773,1725,16392,15555,457046,429492,32343,30531,21525,20394,9406,9039,3311,3153
R,7,2019,25,4562165,2337380,2224785,1695819,1598241,367188,355901,34126,32926,154377,153270,6459,6370,79411,78077,1766627,1667788,403724,392933,57319,55744,183631,181373,13465,13061,1826561,1746851,1247442,1179807,341951,332232,19602,18881,149557,148518,4734,4679,63275,62734,1303847,1235703,371290,362329,35822,35095,174381,172352,10191,9900,510819,477934,448377,418434,25237,23669,14524,14045,4820,4752,1725,1691,16136,15343,462780,432085,32434,30604,21497,20649,9250,9021,3274,3161
R,7,2019,26,4633587,2377033,2256554,1720929,1617127,379453,365143,35490,33635,158245,159173,6673,6389,76243,75087,1788686,1683728,413738,399983,58406,56378,186638,186372,13449,12997,1861917,1779101,1268798,1198820,353658,341501,20362,19593,153459,154370,4845,4681,60795,60136,1322843,1252165,381045,369509,36399,35714,177751,177581,10197,9872,515116,477453,452131,418307,25795,23642,15128,14042,4786,4803,1828,1708,15448,14951,465843,431563,32693,30474,22007,20664,8887,8791,3252,3125
R,7,2019,27,4755012,2431919,2323093,1762342,1663762,385594,375705,36930,34347,165257,167969,6981,6547,74815,74763,1828389,1729620,417913,409443,60205,57054,193609,196018,13909,13391,1908891,1838838,1303697,1240519,359466,350724,21201,20213,160269,162943,5025,4800,59233,59639,1355934,1293078,384804,377560,37516,36300,184516,186844,10504,10097,523028,484255,458645,423243,26128,24981,15729,14134,4988,5026,1956,1747,15582,15124,472455,436542,33109,31883,22689,20754,9093,9174,3405,3294
R,7,2019,28,4837718,2461601,2376117,1785687,1700393,386777,383652,36910,33843,173250,178418,7671,6987,71306,72824,1847707,1763905,416821,416359,59110,55893,201507,206546,14806,13983,1942592,1898256,1332224,1284610,359904,357691,20984,19991,167898,173021,5604,5155,55978,57788,1380717,1334906,383143,383521,36353,35445,192052,196928,11211,10712,519009,477861,453463,415783,26873,25961,15926,13852,5352,5397,2067,1832,15328,15036,466990,428999,33678,32838,22757,20448,9455,9618,3595,3271
R,7,2019,29,4823600,2448826,2374774,1784512,1702654,377810,380356,36287,33034,175953,182812,7834,7134,66430,68784,1842468,1762729,405035,410533,56927,54264,202779,209395,14502,13722,1934678,1906053,1334758,1294812,351416,354291,20308,19626,170597,177619,5636,5289,51963,54416,1379896,1342187,372252,377847,34539,34454,193550,200374,10879,10528,514148,468721,449754,407842,26394,26065,15979,13408,5356,5193,2198,1845,14467,14368,462572,420542,32783,32686,22388,19810,9229,9021,3623,3194
R,7,2019,30,4631621,2349942,2281679,1720247,1637646,351732,358362,34667,31087,174481,183867,7530,6784,61285,63933,1773664,1693295,376456,385847,54172,50728,199076,209213,13669,13053,1859835,1838021,1291445,1251183,326769,333665,19110,18405,169468,178771,5538,5084,47505,50913,1332694,1295328,345251,355232,32357,32272,190535,200595,10433,10092,490107,443658,428802,386463,24963,24697,15557,12682,5013,5096,1992,1700,13780,13020,440970,397967,31205,30615,21815,18456,8541,8618,3236,2961
R,7,2019,31,4519449,2290680,2228769,1693075,1614187,328845,337420,33932,30387,169492,179403,7461,6726,57875,60646,1743314,1667022,351524,363232,52319,49146,193254,203565,13533,12731,1802496,1790846,1264613,1232245,305040,313402,18346,17700,164699,174586,5374,5046,44424,47867,1302981,1273867,321767,333251,30584,30788,185014,195337,10142,9868,488184,437923,428462,381942,23805,24018,15586,12687,4793,4817,2087,1680,13451,12779,440333,393155,29757,29981,21735,18358,8240,8228,3391,2863
R,7,2019,32,4437485,2248620,2188865,1674443,1592936,313932,325462,32767,29395,165971,175953,7369,6620,54138,58499,1721473,1643924,335124,350056,50408,48007,188045,199176,12936,12322,1768565,1756301,1251923,1215159,291104,302112,17630,17061,161221,171291,5262,4887,41425,45791,1287673,1254927,306594,320843,29419,29923,180119,191243,9719,9429,480055,432564,422520,377777,22828,23350,15137,12334,4750,4662,2107,1733,12713,12708,433800,388997,28530,29213,20989,18084,7926,7933,3217,2893
R,7,2019,33,4447875,2251693,2196182,1686387,1606900,306586,321134,32531,29356,166043,176211,7483,6692,52663,55889,1732065,1655286,326603,344213,49956,47596,187579,198439,13129,12350,1766972,1762630,1259498,1227549,283631,297885,16960,16802,161336,171644,5314,5053,40233,43697,1294215,1265202,298148,315408,28592,29573,179723,190647,9803,9595,484721,433552,426889,379351,22955,23249,15571,12554,4707,4567,2169,1639,12430,12192,437850,390084,28455,28805,21364,18023,7856,7792,3326,2755
R,7,2019,34,4473665,2257286,2216379,1696990,1625285,303840,320639,31888,29364,166283,179259,7409,6635,50876,55197,1741072,1673162,322808,342718,49079,47695,187124,201517,12957,12281,1770820,1779193,1267844,1242528,281305,297322,16532,16766,161638,174715,5211,5013,38290,42849,1300752,1279514,294756,313693,27835,29522,179360,193822,9588,9528,486466,437186,429146,382757,22535,23317,15356,12598,4645,4544,2198,1622,12586,12348,440320,393648,28052,29025,21244,18173,7764,7695,3369,2753
R,7,2019,35,4328058,2174895,2153163,1636526,1579304,287799,308399,31116,28641,163719,177310,7133,6426,48602,53083,1678568,1625272,305754,329099,47787,46673,183749,198943,12404,11994,1706363,1724922,1223133,1203892,266289,286155,16105,16208,159147,172954,5086,4780,36603,40933,1254574,1239160,278980,301330,27120,28699,176180,191387,9244,9222,468532,428241,413393,375412,21510,22244,15011,12433,4572,4356,2047,1646,11999,12150,423994,386112,26774,27769,20667,17974,7569,7556,3160,2772
R,7,2019,36,4383976,2198039,2185937,1659543,1606179,289442,312820,31560,29172,161370,177977,7201,6630,48923,53159,1701896,1652031,307352,333485,48444,47611,181396,199417,12548,12244,1723901,1749556,1240740,1224196,267963,289602,16188,16418,156854,173502,5178,4947,36978,40891,1272481,1259263,280606,304717,27505,29161,173876,191798,9417,9412,474138,436381,418803,381983,21479,23218,15372,12754,4516,4475,2023,1683,11945,12268,429415,392768,26746,28768,20939,18450,7520,7619,3131,2832
R,7,2019,37,4373329,2187770,2185559,1656213,1608196,287161,313262,30966,28457,158800,177371,7203,6547,47427,51726,1697217,1652739,304423,333560,47818,46707,177941,197919,12454,12013,1715085,1746594,1238807,1222933,265571,290428,15890,15717,154232,172777,5149,4820,35436,39919,1269171,1257115,277639,305389,27043,28445,170328,190274,9292,9190,472685,438965,417406,385263,21590,22834,15076,12740,4568,4594,2054,1727,11991,11807,428046,395624,26784,28171,20775,18262,7613,7645,3162,2823
R,7,2019,38,4318387,2155718,2162669,1638849,1594939,283099,311357,29981,28410,150279,171130,6941,6129,46569,50704,1678897,1638715,300103,331386,46668,46317,169002,190987,12119,11485,1691718,1728660,1228614,1214129,262264,288621,15251,15889,145694,166659,4946,4482,34949,38880,1258425,1247459,274192,303208,26387,28301,161541,183595,9029,8803,464000,434009,410235,380810,20835,22736,14730,12521,4585,4471,1995,1647,11620,11824,420472,391256,25911,28178,20281,18016,7461,7392,3090,2682
R,7,2019,39,4395063,2201508,2193555,1670670,1613020,294890,322428,30925,28708,151871,172518,7050,6373,46102,50508,1710453,1656493,311652,342310,47959,46844,170113,192246,12198,11791,1721278,1751668,1246350,1224848,273187,299437,15638,16018,147171,168012,4884,4737,34048,38616,1275462,1257808,284721,313857,26882,28659,162367,184732,8955,9080,480230,441887,424320,388172,21703,22991,15287,12690,4700,4506,2166,1636,12054,11892,434991,398685,26931,28453,21077,18185,7746,7514,3243,2711
R,7,2019,40,4118151,2053038,2065113,1560822,1519446,271767,302469,28393,26522,143436,164205,6198,5785,42422,46686,1597350,1559568,287120,320602,44007,43448,160229,182490,10987,10722,1615237,1652116,1173301,1156993,252109,280841,14679,14592,139251,159983,4345,4239,31552,35468,1200199,1187249,262719,293784,25036,26296,153414,175484,8127,8196,437801,412997,387521,362453,19658,21628,13714,11930,4185,4222,1853,1546,10870,11218,397151,372319,24401,26818,18971,17152,6815,7006,2860,2526
R,7,2019,41,4033007,2007935,2025072,1533945,1496815,261237,291810,27569,26369,138470,159552,5976,5514,40738,45012,1568889,1535318,275723,309140,42782,43059,154761,177214,10339,10178,1573899,1613914,1148688,1134990,242354,270975,14130,14509,134352,155269,4264,4069,30111,34102,1174196,1163897,252303,283267,24222,26071,147987,170274,7702,7826,434036,411158,385257,361825,18883,20835,13439,11860,4118,4283,1712,1445,10627,10910,394693,371421,23420,25873,18560,16988,6774,6940,2637,2352
R,7,2019,42,3986676,1978562,2008114,1512834,1484454,255972,288953,27561,26082,137221,159566,5840,5540,39134,43519,1546481,1521571,269781,305486,42448,42474,152690,176672,10154,10209,1552488,1598081,1134349,1122639,237806,268346,14317,14696,132993,155400,4112,4038,28911,32962,1158905,1150495,247135,280059,24324,26138,145925,169801,7495,7750,426074,410033,378485,361815,18166,20607,13244,11386,4228,4166,1728,1502,10223,10557,387576,371076,22646,25427,18124,16336,6765,6871,2659,2459
R,7,2019,43,3864770,1918627,1946143,1464910,1440110,246253,277111,26597,25151,137923,157912,5447,5223,37497,40636,1497173,1474698,259060,292348,40997,40710,152927,173957,9627,9515,1501939,1543256,1094098,1083716,228707,257159,13629,13849,133909,153807,3900,3824,27696,30901,1117649,1109772,237277,267964,23281,24785,146552,167395,7199,7276,416688,402887,370812,356394,17546,19952,12968,11302,4014,4105,1547,1399,9801,9735,379524,364926,21783,24384,17716,15925,6375,6562,2428,2239
R,7,2019,44,3977019,1977693,1999326,1514745,1484445,252544,283665,26625,25568,142415,161048,5671,5064,35693,39536,1545128,1518044,264642,298169,40645,40785,156674,176795,9668,9162,1558102,1594553,1139491,1124694,235576,264600,13681,14226,138416,157055,4116,3746,26822,30232,1162051,1150101,243947,274843,23223,24944,150598,170580,7339,7049,419591,404773,375254,359751,16968,19065,12944,11342,3999,3993,1555,1318,8871,9304,383077,367943,20695,23326,17422,15841,6076,6215,2329,2113
R,7,2019,45,3847120,1904741,1942379,1459463,1442952,241626,274639,25825,24616,138769,157435,5133,4967,33925,37770,1488319,1474844,253037,288462,39284,39412,152346,172412,8958,8968,1507100,1551971,1103104,1095116,225989,256461,13329,13879,135196,153678,3782,3679,25700,29158,1124728,1119455,233863,266403,22657,24507,146853,166575,6889,6915,397641,390408,356359,347836,15637,18178,12496,10737,3573,3757,1351,1288,8225,8612,363591,355389,19174,22059,16627,14905,5493,5837,2069,2053
R,7,2019,46,3898497,1923726,1974771,1473532,1467166,247785,282527,25420,24926,138303,157936,5101,4892,33585,37324,1502005,1498649,258756,296046,38944,39802,151822,172739,8852,8802,1534767,1588609,1124658,1122986,232548,264727,13426,14204,134770,154129,3782,3672,25583,28891,1146098,1147059,240108,274464,22902,25018,146478,166888,6827,6854,388959,386162,348874,344180,15237,17800,11994,10722,3533,3807,1319,1220,8002,8433,355907,351590,18648,21582,16042,14784,5344,5851,2025,1948
R,7,2019,47,4067367,2009901,2057466,1552195,1542127,256235,291172,25878,24899,137148,157053,5032,4905,33413,37310,1580402,1573552,266953,304367,39803,40296,150359,171583,8801,8878,1625231,1676222,1206861,1201899,241333,273783,13970,14445,133566,153433,3712,3661,25789,29001,1228356,1226034,248919,283249,24003,25752,144995,166061,6780,6920,384670,381244,345334,340228,14902,17389,11908,10454,3582,3620,1320,1244,7624,8309,352046,347518,18034,21118,15800,14544,5364,5522,2021,1958
R,7,2019,48,4291749,2119028,2172721,1654943,1646948,264968,303714,26217,25768,133717,153116,5028,4997,34155,38178,1683867,1679125,275840,317076,40773,41869,146990,167638,8975,9215,1737812,1794308,1312707,1309619,250190,286359,14558,15078,130112,149498,3687,3764,26558,29990,1334965,1334629,257860,296098,25236,27170,141610,162045,6906,7251,381216,378413,342236,337329,14778,17355,11659,10690,3605,3618,1341,1233,7597,8188,348902,344496,17980,20978,15537,14699,5380,5593,2069,1964
R,7,2019,49,4338309,2149822,2188487,1684003,1667302,267023,300402,26275,25535,133805,153138,5163,5128,33553,36982,1712347,1698253,277612,313191,40780,41488,146591,167233,9168,9329,1766932,1816594,1340399,1335138,252074,283804,14364,15277,130255,149454,3846,3918,25994,29003,1362088,1359156,259561,293119,24982,27240,141267,161555,7159,7388,382890,371893,343604,332164,14949,16598,11911,10258,3550,3684,1317,1210,7559,7979,350259,339097,18051,20072,15798,14248,5324,5678,2009,1941
R,7,2019,50,4104731,2029271,2075460,1597033,1590348,246381,278693,24881,24119,125399,143575,4675,4759,30902,33966,1623205,1618822,255709,290045,38710,39298,137147,156295,8229,8528,1674051,1728399,1277729,1280291,232647,263179,14047,14468,122217,140200,3501,3599,23910,26662,1297772,1302406,239102,271311,24225,25939,132376,151226,6419,6720,355220,347061,319304,310057,13734,15514,10834,9651,3182,3375,1174,1160,6992,7304,325433,316416,16607,18734,14485,13359,4771,5069,1810,1808
