UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2011,18,4456004,2294868,2161136,1702721,1595578,373292,356010,35950,33536,104332,98519,6044,5766,72529,71727,1767175,1659319,405432,388825,58603,55919,130978,124255,12524,12135,1814637,1716607,1281448,1206698,349809,333933,21078,19907,99568,93882,4272,4112,58462,58075,1333435,1258407,376089,360919,37296,36105,122217,115701,9373,9058,480231,444529,421273,388880,23483,22077,14872,13629,4764,4637,1772,1654,14067,13652,433740,400912,29343,27906,21307,19814,8761,8554,3151,3077
R,1,2011,19,4531889,2317037,2214852,1718202,1630569,374691,366844,36683,33469,111882,106472,6680,6152,68899,71346,1778782,1693065,404439,399131,58589,55540,137735,133182,13320,12904,1838135,1772963,1299645,1246521,350476,343068,21344,20108,106938,101422,4727,4401,55005,57443,1348011,1296874,374445,369277,36882,35949,128788,123994,9953,9693,478902,441889,418557,384048,24215,23776,15339,13361,4944,5050,1953,1751,13894,13903,430771,396191,29994,29854,21707,19591,8947,9188,3367,3211
R,1,2011,20,4619542,2359308,2260234,1757010,1669334,373336,369124,36396,33265,119472,113684,7112,6500,65982,68327,1814672,1729109,400721,399585,57689,54606,145288,139511,13684,13123,1872720,1820312,1331615,1287432,348622,344867,20762,19953,114252,108627,5048,4717,52421,54716,1377309,1335288,370411,369469,35752,35147,136210,130446,10225,9891,486588,439922,425395,381902,24714,24257,15634,13312,5220,5057,2064,1783,13561,13611,437363,393821,30310,30116,21937,19459,9078,9065,3459,3232
R,1,2011,21,4481040,2289159,2191881,1710414,1618620,355846,355936,35210,31665,119383,115676,7223,6383,61083,63601,1763838,1674172,380682,383888,55233,51832,143139,139796,13438,12524,1820376,1773001,1300475,1254745,332207,332711,19952,19185,114344,110755,5119,4690,48279,50915,1342659,1299147,351776,355171,34042,33541,134490,131270,10002,9577,468783,418880,409939,363875,23639,23225,15258,12480,5039,4921,2104,1693,12804,12686,421179,375025,28906,28717,21191,18291,8649,8526,3436,2947
R,1,2011,22,4357521,2222394,2135127,1672214,1584588,329763,334290,34018,30594,122765,119706,6964,6441,56670,59508,1721534,1636456,352244,359876,52732,49467,145207,142790,12795,12284,1760887,1727966,1267619,1230603,307197,311765,18872,18279,117951,114898,4939,4763,44309,47658,1306087,1272124,324602,332108,31749,31820,136983,134579,9527,9401,461507,407161,404595,353985,22566,22525,15146,12315,4814,4808,2025,1678,12361,11850,415447,364332,27642,27768,20983,17647,8224,8211,3268,2883
R,1,2011,23,4250966,2169652,2081314,1647670,1554940,309825,316875,32900,29431,118854,116718,7027,6207,53376,57143,1693960,1604858,330902,341049,50742,47795,139974,138902,12725,11927,1712930,1681302,1246001,1206518,288406,295189,17973,17432,114183,112223,4950,4565,41417,45375,1281774,1246123,304566,314238,30127,30407,132045,131153,9419,9067,456722,400012,401669,348422,21419,21686,14927,11999,4671,4495,2077,1642,11959,11768,412186,358735,26336,26811,20615,17388,7929,7749,3306,2860
R,1,2011,24,4224668,2150951,2073717,1643235,1555172,298137,309328,32522,29040,118930,119198,7013,6234,51114,54745,1687796,1602721,317573,332336,50014,47331,139272,140351,12392,11632,1694034,1673626,1240871,1206296,277081,287717,17479,16948,114328,114818,4918,4563,39357,43284,1275088,1243800,291677,305790,29315,29819,131504,132814,9148,8864,456917,400091,402364,348876,21056,21611,15043,12092,4602,4380,2095,1671,11757,11461,412708,358921,25896,26546,20699,17512,7768,7537,3244,2768
R,1,2011,25,4292856,2182350,2110506,1673677,1585818,296438,309305,32610,29297,122688,126009,7103,6360,49834,53717,1716897,1632485,315391,331130,49991,47325,142356,147103,12372,11951,1715275,1703476,1262204,1230196,274901,287761,17043,17029,118108,121547,4944,4777,38075,42166,1295069,1266718,288992,304517,28752,29818,134655,139481,9044,9231,467075,407030,411473,355622,21537,21544,15567,12268,4580,4462,2159,1583,11759,11551,421828,365767,26399,26613,21239,17507,7701,7622,3328,2720
R,1,2011,26,4246708,2147672,2099036,1649263,1574661,286102,304114,31817,28860,125415,132901,6798,6119,48277,52381,1691175,1619986,303826,324888,48822,46814,144708,153811,12139,11581,1689911,1693447,1245524,1219865,265454,282939,16728,16597,120792,128616,4713,4475,36700,40955,1277239,1255238,278512,298678,28106,29226,137023,146379,8896,8824,457761,405589,403739,354796,20648,21175,15089,12263,4623,4285,2085,1644,11577,11426,413936,364748,25314,26210,20716,17588,7685,7432,3243,2757
R,1,2011,27,4178380,2106368,2072012,1620123,1552685,277034,297672,31267,28407,124507,136060,6656,6094,46781,51094,1660558,1596895,294168,317462,47878,46412,143342,156409,11873,11547,1657950,1669881,1224422,1200808,257000,276754,16294,16224,120081,131924,4664,4499,35489,39672,1254875,1234994,269467,291705,27463,28837,135910,149132,8767,8787,448418,402131,395701,351877,20034,20918,14973,12183,4426,4136,1992,1595,11292,11422,405683,361901,24701,25757,20415,17575,7432,7277,3106,2760
R,1,2011,28,4278932,2153109,2125823,1657261,1591470,281959,304649,31881,29128,128141,142840,6754,6312,47113,51424,1698010,1635862,299040,324706,48966,47525,146847,163049,12037,11736,1688980,1708780,1247035,1226252,261472,282904,16566,16579,123530,138421,4746,4619,35631,40005,1277665,1260597,273819,298041,28045,29545,139226,155565,8886,8958,464129,417043,410226,365218,20487,21745,15315,12549,4611,4419,2008,1693,11482,11419,420345,375265,25221,26665,20921,17980,7621,7484,3151,2778
R,1,2011,29,4196333,2104820,2091513,1624609,1566947,274188,299895,30159,27950,123894,141393,6551,5927,45419,49401,1663772,1609524,290534,319306,46928,45769,141844,160562,11609,11258,1658074,1682880,1229613,1208528,254587,278980,15513,15751,119469,137070,4596,4283,34296,38268,1258975,1241396,266427,293589,26798,28233,134489,153266,8566,8501,446746,408633,394996,358419,19601,20915,14646,12199,4425,4323,1955,1644,11123,11133,404797,368128,24107,25717,20130,17536,7355,7296,3043,2757
R,1,2011,30,4303324,2161662,2141662,1665877,1599555,286464,313247,31364,28978,125314,144009,6762,6056,45881,49817,1705371,1642497,303116,332767,48261,47136,143490,163234,12025,11380,1694808,1719412,1252572,1228881,266268,291540,16160,16397,120604,139631,4707,4421,34497,38542,1282039,1261896,278239,306144,27501,29213,135757,155894,8865,8689,466854,422250,413305,370674,20196,21707,15204,12581,4710,4378,2055,1635,11384,11275,423332,380601,24877,26623,20760,17923,7733,7340,3160,2691
R,1,2011,31,4200569,2113439,2087130,1627263,1556835,280321,306636,30354,27726,125561,142443,6327,5852,43613,47638,1664905,1597724,295936,325305,46855,45170,142453,160873,11262,10978,1661618,1677484,1227451,1196943,260569,285622,15564,15595,121130,138274,4394,4317,32510,36733,1255279,1228271,271653,299417,26593,27909,135145,153844,8260,8413,451821,409646,399812,359892,19752,21014,14790,12131,4431,4169,1933,1535,11103,10905,409626,369453,24283,25888,20262,17261,7308,7029,3002,2565
R,1,2011,32,3967895,1984316,1983579,1529793,1481362,260468,288998,28022,26320,119757,137065,5808,5409,40468,44425,1564528,1519480,274918,306031,43421,42921,135633,154336,10251,10100,1562528,1592021,1155493,1137404,242417,269103,14647,14675,115590,132894,4107,3906,30274,34039,1181196,1166411,252768,281607,25000,26282,128813,147474,7590,7665,421788,391558,374300,343958,18051,19895,13375,11645,4167,4171,1701,1503,10194,10386,383332,353069,22150,24424,18421,16639,6820,6862,2661,2435
R,1,2011,33,3994049,1995384,1998665,1543884,1498303,258096,287721,28541,26818,119251,136593,5857,5507,39755,43723,1577992,1535658,272075,304465,44030,43438,134763,153503,10243,10132,1568700,1599465,1164656,1146326,240439,267994,14856,15146,115050,132486,4150,4005,29549,33508,1189729,1174745,250252,280205,25240,26827,127973,146801,7578,7699,426684,399200,379228,351977,17657,19727,13685,11672,4201,4107,1707,1502,10206,10215,388263,360913,21823,24260,18790,16611,6790,6702,2665,2433
R,1,2011,34,3854308,1922820,1931488,1484477,1446502,245745,275423,27387,25431,121769,137460,5587,5103,37855,41569,1517030,1481841,258582,290970,42058,41450,136827,153789,9883,9594,1508879,1540528,1115907,1100623,228779,256564,14325,14338,117669,133480,3968,3689,28231,31834,1139916,1127425,237688,267917,24236,25660,130272,147217,7322,7287,413941,390960,368570,345879,16966,18859,13062,11093,4100,3980,1619,1414,9624,9735,377114,354416,20894,23053,17822,15790,6555,6572,2561,2307
R,1,2011,35,3874334,1934688,1939646,1491420,1450127,247871,277433,27183,25632,126710,141946,5300,5073,36204,39435,1522388,1483704,260317,291914,41492,40959,140965,157533,9287,9241,1520129,1548980,1121217,1103534,231247,258981,14102,14412,122728,137973,3789,3732,27046,30348,1144062,1129190,239902,269500,23849,25288,134703,151196,6963,7061,414559,390666,370203,346593,16624,18452,13081,11220,3982,3973,1511,1341,9158,9087,378326,354514,20415,22414,17643,15671,6262,6337,2324,2180
R,1,2011,36,3931315,1964179,1967136,1520354,1478504,248546,278472,27206,25464,128105,141551,5391,4849,34577,38296,1549744,1510898,260058,292375,41144,40692,141739,156657,9355,8833,1551087,1576105,1149486,1129713,232960,260944,14141,14378,124270,137806,3904,3550,26326,29714,1171676,1154584,241244,271165,23711,25299,135930,150789,7086,6763,413092,391031,370868,348791,15586,17528,13065,11086,3835,3745,1487,1299,8251,8582,378068,356314,18814,21210,17433,15393,5809,5868,2269,2070
R,1,2011,37,3817130,1895691,1921439,1464669,1440066,241006,273197,25725,24787,126094,142018,4872,4829,33325,36542,1492950,1470826,251979,286340,39268,39366,139365,156533,8622,8761,1508668,1548135,1116890,1106793,226576,256568,13542,14210,122596,138349,3541,3580,25523,28635,1138299,1130655,234341,266362,23091,24887,133978,150844,6609,6745,387023,373304,347779,333273,14430,16629,12183,10577,3498,3669,1331,1249,7802,7907,354651,340171,17638,19978,16177,14479,5387,5689,2013,2016
R,1,2011,38,3994751,1982820,2011931,1532420,1510092,255610,288545,26800,25368,129291,146059,4983,4844,33716,37023,1560941,1541219,266300,301686,40967,40615,142664,160586,8782,8785,1589897,1631649,1179120,1170285,241059,271759,14319,14664,125682,142330,3671,3576,26046,29035,1200922,1194394,248753,281500,24458,25906,137222,154889,6719,6823,392923,380282,353300,339807,14551,16786,12481,10704,3609,3729,1312,1268,7670,7988,360019,346825,17547,20186,16509,14709,5442,5697,2063,1962
R,1,2011,39,4174749,2074592,2100157,1624939,1597602,260863,294472,26399,25668,124050,140491,4998,4620,33343,37304,1653029,1629047,271393,307460,40660,41501,137092,154733,8800,8644,1692607,1729869,1281283,1266625,246648,278306,14625,15167,120419,136932,3621,3456,26011,29383,1302946,1291147,254297,287900,25050,26996,131697,149267,6746,6757,381985,370288,343656,330977,14215,16166,11774,10501,3631,3559,1377,1164,7332,7921,350083,337900,17096,19560,15610,14505,5395,5466,2054,1887
R,1,2011,40,4405496,2191188,2214308,1722413,1693276,274928,308559,27586,26218,126674,143434,4943,4910,34644,37911,1751679,1725034,285936,321718,42722,42677,139763,157699,8974,9209,1802638,1843165,1372969,1361826,260352,292117,15447,15647,123039,139788,3643,3659,27188,30128,1395688,1386819,268414,302033,26651,28147,134331,152061,6950,7194,388550,371143,349444,331450,14576,16442,12139,10571,3635,3646,1300,1251,7456,7783,355991,338215,17522,19685,16071,14530,5432,5638,2024,2015
R,1,2011,41,4299313,2143891,2155422,1693083,1657631,264826,294684,26469,25338,121835,137558,5031,4792,32647,35419,1720685,1687254,274794,306599,41045,41117,134171,150913,8948,8799,1765157,1795032,1352138,1334957,250789,279138,14863,15316,118332,133997,3748,3647,25287,27977,1373263,1358141,257861,287962,25543,27257,128932,145456,6963,6961,378734,360390,340945,322674,14037,15546,11606,10022,3503,3561,1283,1145,7360,7442,347422,329113,16933,18637,15502,13860,5239,5457,1985,1838
R,1,2011,42,4098341,2040623,2057718,1609879,1583056,253429,280840,25671,24136,117140,132305,4400,4459,30104,32922,1635167,1610468,262427,291729,39537,39213,128402,144452,7967,8285,1685952,1719970,1290711,1280749,239988,266059,14563,14730,114032,129040,3257,3327,23401,26065,1310147,1302183,246346,274073,24899,26269,123718,139594,6182,6517,354671,337748,319168,302307,13441,14781,11108,9406,3108,3265,1143,1132,6703,6857,325020,308285,16081,17656,14638,12944,4684,4858,1785,1768
R,1,2011,43,4074263,2024088,2050175,1605411,1583855,253453,284294,24538,24197,107289,121871,4461,4279,28936,31679,1629737,1610152,261950,294924,38173,38994,117972,133185,7837,8049,1681860,1720956,1297196,1289095,240408,269727,14166,15063,104244,118823,3296,3232,22550,25016,1315900,1309625,246401,277509,24366,26466,113462,128495,6128,6369,342228,329219,308215,294760,13045,14567,10372,9134,3045,3048,1165,1047,6386,6663,313837,300527,15549,17415,13807,12528,4510,4690,1709,1680
R,1,2011,44,4105319,2035116,2070203,1617450,1605767,256278,288143,24362,24051,104318,116896,4482,4337,28226,31009,1640886,1631398,264725,298545,37920,38872,114528,127772,7954,7991,1701583,1749820,1316557,1318735,243676,274007,14413,15388,101387,113895,3363,3294,22187,24501,1334714,1338745,249659,281622,24766,26806,110154,123243,6296,6349,333533,320383,300893,287032,12602,14136,9949,8663,2931,3001,1119,1043,6039,6508,306172,292653,15066,16923,13154,12066,4374,4529,1658,1642
R,1,2011,45,4280059,2124656,2155403,1687450,1671399,270701,301297,25786,25183,107372,121497,4512,4404,28835,31623,1711383,1697539,279117,311555,39978,40535,117646,132651,8047,8162,1788408,1834532,1384809,1384468,257527,286850,15482,16295,104488,118407,3445,3389,22657,25123,1403347,1404964,263489,294376,26332,28287,113361,127976,6409,6537,336248,320871,302641,286931,13174,14447,10304,8888,2884,3090,1067,1015,6178,6500,308036,292575,15628,17179,13646,12248,4285,4675,1638,1625
R,1,2011,46,4531808,2242666,2289142,1792987,1789343,280144,314036,26268,26018,109180,122860,4538,4549,29549,32336,1817572,1815994,288498,324327,41141,42391,119624,133842,8137,8376,1912603,1968832,1495450,1502178,267657,299903,16313,17237,106272,119965,3513,3546,23398,26003,1514668,1523342,273581,307523,27836,30329,115304,129469,6526,6773,330063,320310,297537,287165,12487,14133,9955,8781,2908,2895,1025,1003,6151,6333,302904,292652,14917,16804,13305,12062,4320,4373,1611,1603
R,1,2011,47,4511957,2226048,2285909,1785733,1795086,272266,304927,25595,25472,109015,124139,4268,4407,29171,31878,1809966,1821292,280301,314733,40599,41712,119263,135032,7771,8287,1914078,1979277,1504773,1520686,260096,291286,16259,16910,106355,121287,3260,3440,23335,25668,1523940,1541519,265869,298540,28045,29952,115260,130672,6216,6703,311970,306632,280960,274400,12170,13641,9336,8562,2660,2852,1008,967,5836,6210,286026,279773,14432,16193,12554,11760,4003,4360,1555,1584
R,1,2011,48,4537514,2236398,2301116,1799799,1815116,271892,305362,25135,25419,106729,119268,4296,4369,28547,31582,1823560,1840981,279638,315183,39649,41908,116795,129825,7825,8123,1935682,2003343,1528676,1548336,260323,292404,16077,17110,104078,116512,3368,3445,23160,25536,1547742,1569010,265881,299698,27717,30431,112904,125601,6404,6582,300716,297773,271123,266780,11569,12958,9058,8309,2651,2756,928,924,5387,6046,275818,271971,13757,15485,11932,11477,3891,4224,1421,1541
R,1,2011,49,4528640,2229997,2298643,1813192,1831143,265394,299769,24453,25091,94384,107781,4193,4087,28381,30772,1836780,1856294,272946,309343,39272,41525,104330,117865,7610,7727,1947421,2018095,1558504,1579737,254500,287589,16061,17332,91996,105194,3351,3244,23009,24999,1577413,1599934,259965,294709,27944,30744,100668,113911,6257,6289,282576,280548,254688,251406,10894,12180,8392,7759,2388,2587,842,843,5372,5773,259367,256360,12981,14634,11328,10781,3662,3954,1353,1438
R,1,2011,50,4641029,2282007,2359022,1848212,1871979,276252,310452,24690,25486,100220,116017,4192,4295,28441,30793,1871965,1897116,283746,319714,39614,42002,110047,126225,7609,7941,1997830,2075685,1592063,1617586,265324,298233,16157,17821,97725,113364,3351,3450,23210,25231,1611229,1637956,270793,305239,28228,31340,106388,122199,6225,6547,284177,283337,256149,254393,10928,12219,8533,7665,2495,2653,841,845,5231,5562,260736,259160,12953,14475,11386,10662,3659,4026,1384,1394
