UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2019,9,4036645,2059106,1977539,1478964,1413668,310253,302464,33100,31986,111903,107936,6173,6069,118713,115416,1588157,1519679,373980,365154,57105,55385,155678,149887,14584,14281,1526057,1463500,1023347,974756,280977,273948,17423,16942,105879,102091,4160,4060,94271,91703,1110511,1059365,332412,324459,32941,32154,142173,136998,10337,10081,533049,514039,455617,438912,29276,28516,15677,15044,6024,5845,2013,2009,24442,23713,477646,460314,41568,40695,24164,23231,13505,12889,4247,4200
R,1,2019,10,4144478,2114831,2029647,1522946,1454223,321424,313390,33598,32224,112798,109115,6323,6244,117742,114451,1631027,1559329,384784,375769,57555,55346,155640,150229,14836,14344,1569638,1505816,1055490,1005316,291468,284726,17697,17208,106776,103321,4269,4215,93938,91030,1142016,1089340,342934,335325,33286,32027,142559,137564,10533,10121,545193,523831,467456,448907,29956,28664,15901,15016,6022,5794,2054,2029,23804,23421,489011,469989,41850,40444,24269,23319,13081,12665,4303,4223
R,1,2019,11,4194676,2141118,2053558,1547615,1477818,322078,314050,34363,33402,115247,110414,6377,6231,115438,111643,1653452,1580113,383898,374658,58289,56479,157380,150608,14789,14214,1588577,1522329,1072766,1021316,292461,285640,17863,17761,109263,104817,4304,4172,91920,88623,1157442,1102800,342573,334630,33388,32644,144344,138231,10539,10032,552541,531229,474849,456502,29617,28410,16500,15641,5984,5597,2073,2059,23518,23020,496010,477313,41325,40028,24901,23835,13036,12377,4250,4182
R,1,2019,12,4192997,2141928,2051069,1554913,1483862,321046,311367,34708,32903,113006,108692,6211,6097,112044,108148,1657605,1582960,380367,369433,58174,55563,154308,147646,14452,13920,1593787,1523910,1082682,1029764,292282,283410,18086,17471,107063,103113,4230,4082,89444,86070,1165011,1108925,340532,330714,33368,32141,141535,135555,10287,9824,548141,527159,472231,454098,28764,27957,16622,15432,5943,5579,1981,2015,22600,22078,492594,474035,39835,38719,24806,23422,12773,12091,4165,4096
R,1,2019,13,4161761,2126141,2035620,1554439,1477777,312343,305014,33985,33022,112503,110667,6212,6185,106659,102955,1652079,1571935,368150,359437,56894,54953,151972,148524,13971,13569,1589279,1521126,1090377,1033049,284751,278337,17976,17687,106895,105420,4164,4242,85116,82391,1168593,1108627,330194,322725,32886,31943,139995,137222,9895,9750,536862,514494,464062,444728,27592,26677,16009,15335,5608,5247,2048,1943,21543,20564,483486,463308,37956,36712,24008,23010,11977,11302,4076,3819
R,1,2019,14,4166427,2125357,2041070,1557842,1486207,310723,302187,33479,32269,114458,114094,6180,5943,102675,100370,1651735,1577870,363843,354575,55953,54219,152706,150943,13699,13255,1600018,1535211,1102262,1048064,284053,276427,18078,17167,108858,108836,4309,4166,82458,80551,1178006,1121856,327396,319282,32985,31707,141040,139911,9907,9626,525339,505859,455580,438143,26670,25760,15401,15102,5600,5258,1871,1777,20217,19819,473729,456014,36447,35293,22968,22512,11666,11032,3792,3629
R,1,2019,15,4159889,2121435,2038454,1562179,1490030,308020,299984,32423,31901,113932,114403,5978,5711,98903,96425,1652535,1578160,358579,349684,54689,53576,150715,150020,13350,12807,1607149,1541534,1115448,1058800,282158,275043,17579,17103,108567,109247,4157,3994,79240,77347,1188101,1129777,323451,315683,32320,31591,139513,139115,9680,9303,514286,496920,446731,431230,25862,24941,14844,14798,5365,5156,1821,1717,19663,19078,464434,448383,35128,34001,22369,21985,11202,10905,3670,3504
R,1,2019,16,4152816,2117478,2035338,1558455,1487152,311562,304276,32877,31751,113928,114010,5972,5755,94684,92394,1644724,1571302,359744,351725,54805,53220,148902,147793,13203,12614,1606717,1542145,1114200,1057992,285908,279742,17786,17239,108582,109091,4205,4008,76036,74073,1183696,1125755,325371,318511,32388,31564,138017,137479,9661,9167,510761,493193,444255,429160,25654,24534,15091,14512,5346,4919,1767,1747,18648,18321,461028,445547,34373,33214,22417,21656,10885,10314,3542,3447
R,1,2019,17,4188506,2137588,2050918,1573499,1500232,319193,310247,32781,31328,113219,112466,5818,5666,93078,90979,1658234,1583056,366622,356977,54902,53153,147175,145228,12837,12502,1629051,1561691,1130591,1073980,293684,285869,17963,17286,108191,107563,4091,3925,74531,73068,1198623,1140756,332415,324216,32776,31975,136752,135135,9408,9094,508537,489227,442908,426252,25509,24378,14818,14042,5028,4903,1727,1741,18547,17911,459611,442300,34207,32761,22126,21178,10423,10093,3429,3408
R,1,2019,18,4331204,2214015,2117189,1622011,1540543,335723,325501,33780,32550,122768,122004,6070,5864,93663,90727,1707198,1622852,382939,371964,56571,54572,157108,154747,13155,12765,1695128,1621351,1169416,1108651,309960,300607,18724,17919,117546,117106,4355,4114,75127,72954,1237866,1175060,348501,338636,34066,32963,146577,144661,9747,9320,518887,495838,452595,431892,25763,24894,15056,14631,5222,4898,1715,1750,18536,17773,469332,447792,34438,33328,22505,21609,10531,10086,3408,3445
R,1,2019,19,4281400,2191255,2090145,1610392,1527034,331050,319690,33273,32015,120183,118410,6058,5651,90299,87345,1692406,1606092,376741,364484,55874,53833,152431,149348,13069,12418,1684410,1606995,1168095,1105571,305701,295524,18588,18008,115161,113651,4304,4045,72561,70196,1234197,1169232,343109,332359,33985,32944,142424,139636,9617,9195,506845,483150,442297,421463,25349,24166,14685,14007,5022,4759,1754,1606,17738,17149,458209,436860,33632,32125,21889,20889,10007,9712,3452,3223
R,1,2019,20,4297032,2197135,2099897,1614747,1532765,332262,322534,32974,31997,122179,120951,6033,5665,88940,85985,1695292,1610710,376472,366149,55465,54175,154204,151175,13161,12225,1694708,1621226,1176237,1115068,307023,298736,18400,17925,117121,116140,4326,4070,71601,69287,1241260,1178044,343286,334586,33827,33326,144193,141541,9802,9121,502427,478671,438510,417697,25239,23798,14574,14072,5058,4811,1707,1595,17339,16698,454032,432666,33186,31563,21638,20849,10011,9634,3359,3104
R,1,2019,21,4273313,2185936,2087377,1602756,1520723,329900,320394,32656,31585,129332,126112,6089,5594,85203,82969,1679831,1595746,371792,361842,54878,53419,160139,155532,12744,11926,1691144,1618168,1170320,1110798,305499,297186,18131,17930,124360,121378,4381,4048,68453,66828,1232379,1171317,339719,331223,33514,33177,150366,146202,9493,8898,494792,469209,432436,409925,24401,23208,14525,13655,4972,4734,1708,1546,16750,16141,447452,424429,32073,30619,21364,20242,9773,9330,3251,3028
R,1,2019,22,4331045,2214349,2116696,1626284,1541463,329562,322478,32773,31551,135837,133780,6205,5676,83688,81748,1701969,1615137,369928,362700,55176,53552,166233,162969,12869,12265,1718092,1648455,1191849,1132103,305317,299784,18322,17793,131030,129052,4452,4089,67122,65634,1252700,1191355,338131,332652,33677,33056,156877,153711,9598,9193,496257,468241,434435,409360,24245,22694,14451,13758,4807,4728,1753,1587,16566,16114,449269,423782,31797,30048,21499,20496,9356,9258,3271,3072
R,1,2019,23,4399272,2254914,2144358,1649306,1557516,340607,329405,33113,31443,143279,140559,6389,6065,82220,79370,1723290,1628751,379717,368178,56094,53497,173101,168897,13055,12672,1754637,1672871,1211287,1144774,316032,306484,18607,17683,138430,135788,4633,4361,65648,63781,1270391,1202170,347707,338006,34554,33120,163665,159749,9816,9537,500277,471487,438019,412742,24575,22921,14506,13760,4849,4771,1756,1704,16572,15589,452899,426581,32010,30172,21540,20377,9436,9148,3239,3135
R,1,2019,24,4491204,2301511,2189693,1675494,1580791,357308,346507,33679,32438,148198,145201,6445,6311,80387,78445,1747454,1650815,394779,384199,56950,55000,177369,173332,13401,12854,1797305,1717178,1233629,1167261,332322,323180,19214,18454,143298,140579,4710,4624,64132,63080,1291042,1223573,362496,353869,35468,34449,168093,164439,10114,9742,504206,472515,441865,413530,24986,23327,14465,13984,4900,4622,1735,1687,16255,15365,456412,427242,32283,30330,21482,20551,9276,8893,3287,3112
R,1,2019,25,4568545,2342966,2225579,1700943,1599341,371061,358703,34617,33299,152816,151721,6536,6296,76993,76219,1769414,1667084,406298,394666,57279,55909,181344,179083,13351,12905,1833743,1751693,1253893,1184179,345718,335350,19882,19406,148017,146985,4703,4623,61530,61150,1308646,1238572,374082,364430,35795,35500,172235,170206,10007,9793,509223,473886,447050,415162,25343,23353,14735,13893,4799,4736,1833,1673,15463,15069,460768,428512,32216,30236,21484,20409,9109,8877,3344,3112
R,1,2019,26,4689848,2407121,2282727,1746299,1639980,383608,368836,36303,34057,158364,158952,6654,6377,75893,74525,1813607,1706041,416926,402700,59590,56820,186911,186357,13478,13030,1887332,1801737,1289890,1218466,357892,344897,20880,19905,153469,154117,4829,4654,60372,59698,1343413,1271397,384310,372071,37258,36102,177901,177543,10209,9855,519789,480990,456409,421514,25716,23939,15423,14152,4895,4835,1825,1723,15521,14827,470194,434644,32616,30629,22332,20718,9010,8814,3269,3175
R,1,2019,27,4773045,2432408,2340637,1763762,1675910,385559,380406,37100,33909,166216,169582,7413,6772,72358,74058,1827081,1740624,416707,413749,59591,56356,194036,197915,14446,13770,1915988,1862567,1311951,1259529,359218,354762,21265,20074,161136,164318,5402,4952,57016,58932,1361750,1310969,383504,381156,36895,35890,184857,188419,10962,10440,516420,478070,451811,416381,26341,25644,15835,13835,5080,5264,2011,1820,15342,15126,465331,429655,33203,32593,22696,20466,9179,9496,3484,3330
R,1,2019,28,4857483,2470772,2386711,1799999,1714301,383761,382610,36825,33628,173328,178305,7708,7060,69151,70807,1860244,1776195,412291,414027,58488,55291,201114,205621,14642,13859,1950004,1911542,1344596,1300892,357045,356402,20687,19891,167928,173029,5556,5209,54192,56119,1391601,1349840,378988,381159,35617,35042,191715,196272,11010,10575,520768,475169,455403,413409,26716,26208,16138,13737,5400,5276,2152,1851,14959,14688,468643,426355,33303,32868,22871,20249,9399,9349,3632,3284
R,1,2019,29,4707448,2391350,2316098,1747605,1662409,365669,369164,35551,32035,171097,179503,7797,6861,63631,66126,1803223,1720069,391546,398000,55612,52433,196598,205289,14099,13251,1892553,1863000,1311412,1267910,340039,344070,19775,19095,165958,174348,5679,5121,49690,52456,1354663,1313487,359743,366693,33579,33377,187822,196468,10663,10250,498797,453098,436193,394499,25630,25094,15776,12940,5139,5155,2118,1740,13941,13670,448560,406582,31803,31307,22033,19056,8776,8821,3436,3001
R,1,2019,30,4573016,2317800,2255216,1705484,1626908,339487,347363,34440,30914,171607,181095,7446,6886,59336,62050,1757049,1680915,363023,373880,53264,50054,195780,205808,13530,12936,1829253,1814853,1277440,1243220,315124,323048,18830,18146,166656,176051,5417,5161,45786,49227,1317079,1285957,332585,343594,31486,31651,187352,197289,10240,10001,488547,440363,428044,383688,24363,24315,15610,12768,4951,5044,2029,1725,13550,12823,439970,394958,30438,30286,21778,18403,8428,8519,3290,2935
R,1,2019,31,4456954,2260791,2196163,1679477,1595565,319912,329588,33025,29785,165040,175114,7457,6632,55880,59479,1727890,1647446,341951,354625,50998,48363,187836,198794,13384,12562,1779290,1764220,1256106,1218498,296803,306149,17863,17364,160279,170412,5353,4955,42886,46842,1293017,1259251,313081,325376,29877,30296,179758,190791,10054,9670,481501,431943,423371,377067,23109,23439,15162,12421,4761,4702,2104,1677,12994,12637,434873,388195,28870,29249,21121,18067,8078,8003,3330,2892
R,1,2019,32,4417281,2236945,2180336,1672499,1592886,308111,321487,32538,29281,163338,173248,7375,6631,53084,56803,1718702,1642170,328351,345254,50010,47807,185114,195724,12905,12192,1757571,1749894,1250446,1216663,285428,298224,17326,16839,158594,168728,5234,4919,40543,44521,1285564,1255110,300111,316434,28971,29687,177193,187998,9636,9383,479374,430442,422053,376223,22683,23263,15212,12442,4744,4520,2141,1712,12541,12282,433138,387060,28240,28820,21039,18120,7921,7726,3269,2809
R,1,2019,33,4468527,2260663,2207864,1698790,1619909,306249,320838,32427,29480,163984,175297,7445,6725,51768,55615,1743603,1668155,325926,343386,49832,47696,185015,197599,12973,12493,1772461,1772072,1268650,1238470,283294,297656,16715,16885,159306,170676,5264,5112,39232,43273,1302374,1275834,297454,314512,28250,29633,177198,189769,9617,9733,488202,435792,430140,381439,22955,23182,15712,12595,4678,4621,2181,1613,12536,12342,441229,392321,28472,28874,21582,18063,7817,7830,3356,2760
R,1,2019,34,4405553,2217482,2188071,1669217,1606084,295363,315071,31603,29070,164188,177332,7208,6435,49903,54079,1712462,1652864,313778,336507,48578,47181,184638,199323,12722,12031,1740064,1755296,1247997,1227003,273441,292266,16436,16496,159519,172879,5077,4771,37594,41881,1280342,1263103,286522,308052,27626,29046,176914,191670,9426,9248,477418,432775,421220,379081,21922,22805,15167,12574,4669,4453,2131,1664,12309,12198,432120,389761,27256,28455,20952,18135,7724,7653,3296,2783
R,1,2019,35,4322064,2169727,2152337,1637055,1581228,286058,307934,31081,28585,160207,175414,7123,6476,48203,52700,1678735,1626809,303802,328380,47644,46766,180061,196716,12361,12055,1703537,1724395,1225508,1206366,264828,285453,16020,16074,155768,171104,5105,4848,36308,40550,1256663,1241231,277342,300476,27030,28654,172584,189238,9227,9268,466190,427942,411547,374862,21230,22481,15061,12511,4439,4310,2018,1628,11895,12150,422072,385578,26460,27904,20614,18112,7477,7478,3134,2787
R,1,2019,36,4401698,2206328,2195370,1668424,1615386,290006,314007,31735,29201,160493,177223,7205,6683,48465,52870,1710357,1661009,307665,334668,48779,47716,180164,198345,12598,12212,1727216,1754614,1245148,1229110,268234,290768,16300,16375,155873,172625,5165,4954,36496,40782,1276465,1264058,280663,305959,27658,29278,172564,190637,9448,9389,479112,440756,423276,386276,21772,23239,15435,12826,4620,4598,2040,1729,11969,12088,433892,396951,27002,28709,21121,18438,7600,7708,3150,2823
R,1,2019,37,4301878,2149204,2152674,1631645,1587379,281552,308454,29959,27987,152485,171910,7019,6250,46544,50694,1671765,1631081,298444,328389,46708,45884,171180,191910,12104,11667,1689330,1722187,1225487,1209607,260643,286105,15271,15538,148032,167411,5006,4566,34891,38960,1255311,1243026,272504,300744,26436,27935,163798,184410,9004,8870,459874,430487,406158,377772,20909,22349,14688,12449,4453,4499,2013,1684,11653,11734,416454,388055,25940,27645,20272,17949,7382,7500,3100,2797
R,1,2019,38,4392886,2197252,2195634,1669399,1617157,292585,320668,30957,28940,150366,171486,7148,6313,46797,51070,1709688,1661161,309684,340726,47774,47186,169210,191475,12444,11748,1719188,1753121,1246576,1228623,271230,297580,15777,16154,145646,166942,5016,4651,34943,39171,1276388,1262117,283170,312204,26960,28887,161474,183940,9219,9030,478064,442513,422823,388534,21355,23088,15180,12786,4720,4544,2132,1662,11854,11899,433300,399044,26514,28522,20814,18299,7736,7535,3225,2718
R,1,2019,39,4275536,2141172,2134364,1627654,1571117,284887,313114,29892,27662,147770,167733,6533,6067,44436,48671,1666026,1612907,300942,332263,46339,45191,165254,186744,11518,11258,1679324,1706573,1219393,1195282,264024,290816,15149,15353,143351,163428,4530,4527,32877,37167,1247527,1226937,275082,304601,26015,27582,157974,179555,8462,8695,461848,427791,408261,375835,20863,22298,14743,12309,4419,4305,2003,1540,11559,11504,418499,385970,25860,27662,20324,17609,7280,7189,3056,2563
R,1,2019,40,4031694,2006888,2024806,1528366,1492419,264213,294830,27506,26242,139618,160421,6003,5564,41182,45330,1563727,1531351,279046,312296,42800,42895,156001,178209,10461,10288,1576838,1617152,1147225,1134420,245147,273760,14224,14426,135446,156123,4262,4053,30534,34370,1173133,1163698,255427,286235,24395,25926,149161,171186,7767,7842,430050,407654,381141,357999,19066,21070,13282,11816,4172,4298,1741,1511,10648,10960,390594,367653,23619,26061,18405,16969,6840,7023,2694,2446
R,1,2019,41,4047994,2012581,2035413,1540563,1506970,260946,292976,28020,26725,136775,158543,5996,5672,40281,44527,1575111,1545004,275280,310118,43357,43370,152672,175909,10395,10367,1578786,1621346,1155285,1142092,242489,272060,14472,14910,132553,154326,4256,4164,29731,33794,1180469,1170706,252256,284225,24680,26486,145872,169072,7713,7933,433795,414067,385278,364878,18457,20916,13548,11815,4222,4217,1740,1508,10550,10733,394642,374298,23024,25893,18677,16884,6800,6837,2682,2434
R,1,2019,42,3898183,1934448,1963735,1478366,1453338,248154,279885,26908,25312,137073,157806,5648,5230,38299,42164,1511305,1489216,261247,295779,41428,41331,152469,174446,9998,9738,1515187,1559154,1105438,1095670,230419,259896,13933,14110,133001,153706,4016,3808,28380,31964,1129552,1122579,239242,271177,23672,25324,145961,167736,7436,7423,419261,404581,372928,357668,17735,19989,12975,11202,4072,4100,1632,1422,9919,10200,381753,366637,22005,24602,17756,16007,6508,6710,2562,2315
R,1,2019,43,3907938,1941722,1966216,1482851,1454383,249959,281007,26710,25428,140309,160245,5441,5211,36452,39942,1514101,1488419,262585,295792,40895,40697,154769,176130,9382,9412,1523841,1563450,1110332,1097353,232566,261485,13712,14143,136303,156170,3903,3851,27025,30448,1133204,1123084,241094,271932,23315,24875,148499,169680,7045,7216,417881,402766,372519,357030,17393,19522,12998,11285,4006,4075,1538,1360,9427,9494,380897,365335,21491,23860,17580,15822,6270,6450,2337,2196
R,1,2019,44,3952368,1964889,1987479,1507979,1479528,249465,280996,26677,25222,140419,157936,5515,4977,34834,38820,1537603,1512418,261202,295223,40463,40400,154292,173312,9475,8975,1550251,1586027,1136486,1122011,233088,262383,13744,14087,136560,154074,4022,3658,26351,29814,1158687,1146979,241303,272537,23158,24876,148478,167313,7215,6888,414638,401452,371493,357517,16377,18613,12933,11135,3859,3862,1493,1319,8483,9006,378916,365439,19899,22686,17305,15524,5814,5999,2260,2087
R,1,2019,45,3827930,1891522,1936408,1449333,1438378,241034,274881,25110,24562,137449,156585,5034,4926,33562,37076,1477829,1469636,252213,288341,38472,39112,150940,171372,8789,8879,1504651,1553643,1102477,1097325,225893,257177,13097,13922,133974,152824,3716,3668,25494,28727,1123851,1121269,233564,266904,22436,24463,145591,165572,6795,6859,386871,382765,346856,341053,15141,17704,12013,10640,3475,3761,1318,1258,8068,8349,353978,348367,18649,21437,16036,14649,5349,5800,1994,2020
R,1,2019,46,3990710,1970516,2020194,1512220,1504423,254097,289106,26098,25072,139199,159167,5098,4989,33804,37437,1540859,1535959,264906,302491,40030,40247,152749,173930,8882,8949,1578985,1632029,1160841,1158263,238961,271282,13819,14341,135613,155396,3797,3708,25954,29039,1182591,1182395,246517,280915,23736,25413,147349,168174,6836,6976,391531,388165,351379,346160,15136,17824,12279,10731,3586,3771,1301,1281,7850,8398,358268,353564,18389,21576,16294,14834,5400,5756,2046,1973
R,1,2019,47,4156646,2054993,2101653,1599709,1587564,258096,293773,25653,25345,133132,152558,5106,4791,33297,37622,1627804,1619311,268697,306998,39634,41071,146293,166995,8883,8818,1675568,1725172,1259009,1251629,243390,276748,14092,14835,129524,148975,3736,3621,25817,29364,1280532,1276138,250898,286266,24256,26494,140935,161495,6840,6930,379425,376481,340700,335935,14706,17025,11561,10510,3608,3583,1370,1170,7480,8258,347272,343173,17799,20732,15378,14577,5358,5500,2043,1888
R,1,2019,48,4369330,2160485,2208845,1689351,1678753,270085,306592,26735,25878,134913,154383,4969,5099,34432,38140,1718470,1710746,281118,319927,41564,42193,148008,168833,8966,9393,1775970,1832864,1344165,1343482,255103,289438,14847,15309,131332,150716,3672,3841,26851,30078,1366615,1368450,262998,299255,25765,27623,142653,163167,6954,7375,384515,375981,345186,335271,14982,17154,11888,10569,3581,3667,1297,1258,7581,8062,351855,342296,18120,20672,15799,14570,5355,5666,2012,2018
R,1,2019,49,4252482,2107167,2145315,1656028,1640128,258781,292129,25603,24896,129253,147614,5101,4999,32401,35549,1683452,1669910,268736,304175,39840,40495,141627,161118,8969,8988,1733151,1781305,1319948,1314645,244389,276006,14240,14909,125797,144058,3822,3836,24955,27851,1340810,1337744,251293,284705,24616,26634,136458,155660,7002,7139,374016,364010,336080,325483,14392,16123,11363,9987,3456,3556,1279,1163,7446,7698,342642,332166,17443,19470,15224,13861,5169,5458,1967,1849
R,1,2019,50,4042511,1998908,2043603,1569499,1563304,246771,277435,24810,23632,123587,141561,4446,4671,29795,33000,1594559,1590831,255746,288415,38295,38520,134887,153838,7947,8474,1650122,1703168,1256208,1258957,233084,262178,13918,14290,120530,138298,3303,3520,23079,25925,1275396,1280300,239293,270072,23948,25605,130285,148978,6179,6693,348786,340435,313291,304347,13687,15257,10892,9342,3057,3263,1143,1151,6716,7075,319163,310531,16453,18343,14347,12915,4602,4860,1768,1781
