UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2018,9,4055278,2068473,1986805,1488979,1423263,312955,305470,32960,31905,110289,106739,6151,6135,117139,113293,1596502,1527400,375885,367027,56940,54697,153127,147700,14470,14206,1535294,1473312,1032629,984057,283783,277071,17362,16935,104218,100986,4124,4147,93178,90116,1118557,1067285,334701,326902,32898,31617,139848,135152,10247,10087,533179,513493,456350,439206,29172,28399,15598,14970,6071,5753,2027,1988,23961,23177,477945,460115,41184,40125,24042,23080,13279,12548,4223,4119
R,7,2018,10,4184077,2134896,2049181,1539831,1470294,322775,315366,34308,33026,114296,110490,6381,6174,117305,113831,1647411,1574690,385739,377530,58260,56255,157134,151349,14965,14165,1583395,1520075,1066118,1016586,293002,286579,18003,17579,108376,104709,4311,4119,93585,90503,1152303,1099910,344198,336958,33584,32521,144117,138696,10611,10008,551501,529106,473713,453708,29773,28787,16305,15447,5920,5781,2070,2055,23720,23328,495108,474780,41541,40572,24676,23734,13017,12653,4354,4157
R,7,2018,11,4203007,2146785,2056222,1555067,1484119,323710,313663,34858,33240,113065,108420,6327,6254,113758,110526,1659425,1585292,384508,373337,58489,56284,154622,148206,14650,14286,1595214,1526092,1080904,1027920,294291,285581,18038,17710,107036,102769,4297,4197,90648,87915,1164452,1108705,343612,334073,33447,32595,141592,135915,10436,10094,551571,530130,474163,456199,29419,28082,16820,15530,6029,5651,2030,2057,23110,22611,494973,476587,40896,39264,25042,23689,13030,12291,4214,4192
R,7,2018,12,4168485,2129623,2038862,1553359,1478641,314837,307777,34136,32827,111862,108579,6217,6024,109212,105014,1653469,1574885,372336,363671,57293,54967,152168,146830,14179,13611,1589046,1519610,1086526,1030400,286854,280580,18035,17555,106059,103223,4200,4083,87372,83769,1166913,1107464,333770,326154,33161,31938,139840,135135,10106,9649,540577,519252,466833,448241,27983,27197,16101,15272,5803,5356,2017,1941,21840,21245,486556,467421,38566,37517,24132,23029,12328,11695,4073,3962
R,7,2018,13,4156887,2121925,2034962,1553287,1480020,311344,302497,33745,32900,112777,111824,6202,6064,104570,101657,1648922,1572816,365711,355909,56539,54840,151604,149076,13818,13417,1591915,1526303,1094621,1040151,284237,276259,17983,17562,107186,106577,4234,4236,83654,81518,1171438,1114806,328538,319947,32893,31899,139805,137947,9876,9738,530010,508659,458666,439869,27107,26238,15762,15338,5591,5247,1968,1828,20916,20139,477484,458010,37173,35962,23646,22941,11799,11129,3942,3679
R,7,2018,14,4167071,2125611,2041460,1563436,1491226,309122,300900,32924,32180,113103,113016,6013,5803,101013,98335,1655823,1581150,360939,351969,55268,53954,150799,149208,13471,13014,1607911,1541218,1114096,1057392,283052,275665,17899,17277,107641,107890,4187,4025,81036,78969,1188522,1129834,325385,317488,32717,31851,139353,138333,9762,9359,517700,500242,449340,433834,26070,25235,15025,14903,5462,5126,1826,1778,19977,19366,467301,451316,35554,34481,22551,22103,11446,10875,3709,3655
R,7,2018,15,4141218,2111626,2029592,1555880,1484980,307543,299800,32664,31554,113233,113472,5991,5786,96315,94000,1643690,1570848,356735,347877,54632,53129,148926,148175,13307,12652,1602405,1536838,1113309,1056661,281960,275361,17611,16987,107924,108353,4164,4047,77437,75429,1184165,1125842,322247,314673,32271,31417,138021,137519,9638,9243,509221,492754,442571,428319,25583,24439,15053,14567,5309,5119,1827,1739,18878,18571,459525,445006,34488,33204,22361,21712,10905,10656,3669,3409
R,7,2018,16,4130744,2106746,2023998,1552347,1480980,313445,305206,32586,31297,109926,109769,5822,5630,92620,91116,1636788,1563824,360584,352257,54322,52985,143907,142594,12805,12432,1602187,1537284,1113106,1057511,288140,280722,17786,17118,104805,104887,4096,3910,74254,73136,1181040,1124306,326763,319252,32224,31673,133328,132432,9383,9049,504559,486714,439241,423469,25305,24484,14800,14179,5121,4882,1726,1720,18366,17980,455748,439518,33821,33005,22098,21312,10579,10162,3422,3383
R,7,2018,17,4241936,2165445,2076491,1592053,1517420,325348,316192,32846,31846,116061,115031,5823,5747,93314,90255,1676853,1599551,372673,362362,55222,53423,150286,147698,12922,12652,1655241,1585887,1147333,1089736,299836,291821,18202,17596,110938,110240,4153,3971,74779,72523,1215431,1155952,338471,329718,33299,32193,139779,137767,9494,9190,510204,490604,444720,427684,25512,24371,14644,14250,5123,4791,1670,1776,18535,17732,461422,443599,34202,32644,21923,21230,10507,9931,3428,3462
R,7,2018,18,4319722,2209794,2109928,1623489,1539846,336067,325159,33936,32473,118177,117160,6085,5692,92040,89598,1707212,1620959,382540,371241,56821,54632,151291,149101,13066,12522,1695708,1619592,1174991,1112457,310456,300615,18929,18065,113047,112343,4339,4041,73946,72071,1242426,1177894,348466,338404,34422,33211,141082,139212,9660,9215,514086,490336,448498,427389,25611,24544,15007,14408,5130,4817,1746,1651,18094,17527,464786,443065,34074,32837,22399,21421,10209,9889,3406,3307
R,7,2018,19,4263601,2181297,2082304,1605736,1523723,328688,318259,32882,31838,118325,116458,6026,5547,89640,86479,1687089,1602029,373538,362273,55394,53879,150644,147059,13187,12212,1681682,1605313,1169844,1107749,303632,294458,18451,17865,113256,111624,4266,3982,72233,69635,1235577,1170950,340461,330749,33956,33117,140555,137255,9736,9073,499615,476991,435892,415974,25056,23801,14431,13973,5069,4834,1760,1565,17407,16844,451512,431079,33077,31524,21438,20762,10089,9804,3451,3139
R,7,2018,20,4273822,2186613,2087209,1606762,1523469,331074,320873,32907,31937,123057,121169,6050,5665,86763,84096,1685239,1599704,374121,363248,55202,53662,154168,150792,12838,12066,1690705,1616320,1173451,1112354,306448,297501,18360,18101,118155,116362,4361,4071,69930,67931,1236849,1174113,341864,332413,33718,33276,144452,141344,9603,8976,495908,470889,433311,411115,24626,23372,14547,13836,4902,4807,1689,1594,16833,16165,448390,425591,32257,30835,21484,20386,9716,9448,3235,3090
R,7,2018,21,4292514,2193614,2098900,1611792,1531772,330378,321595,32700,31479,128525,126132,6059,5582,84160,82340,1687920,1606055,371378,362498,55022,53545,158975,155206,12728,12076,1699844,1631459,1180250,1123375,306004,298727,18175,17781,123635,121412,4356,4035,67424,66129,1241409,1183109,339360,332205,33539,33113,149346,145931,9469,9018,493770,467441,431542,408397,24374,22868,14525,13698,4890,4720,1703,1547,16736,16211,446511,422946,32018,30293,21483,20432,9629,9275,3259,3058
R,7,2018,22,4334743,2219586,2115157,1631069,1542346,330889,322927,32844,31261,135883,132784,6216,5805,82685,80034,1705744,1614481,370537,362008,55426,53270,165841,161449,12820,12273,1726338,1648988,1199202,1134380,306919,300378,18387,17659,131107,128062,4475,4171,66248,64338,1259156,1192487,339184,332276,33957,33002,156470,152280,9595,9233,493248,466169,431867,407966,23970,22549,14457,13602,4776,4722,1741,1634,16437,15696,446588,421994,31353,29732,21469,20268,9371,9169,3225,3040
R,7,2018,23,4438724,2276330,2162394,1663873,1568892,349393,338116,33468,32014,141995,138513,6403,6143,81198,78716,1736700,1639290,387774,376371,56513,54164,171402,166664,13216,12738,1775757,1691773,1225393,1157001,324770,315020,18964,18190,137017,133850,4634,4427,64979,63285,1283680,1213694,355832,346145,35085,33860,162018,157649,9908,9598,500573,470621,438480,411891,24623,23096,14504,13824,4978,4663,1769,1716,16219,15431,453020,425596,31942,30226,21428,20304,9384,9015,3308,3140
R,7,2018,24,4533776,2325404,2208372,1691757,1592514,366041,354139,34143,32870,148068,144836,6406,6309,78989,77704,1762209,1661759,402411,391045,57284,55627,177071,172706,13376,12959,1818560,1734663,1246878,1177801,341057,330719,19653,18892,143264,140119,4680,4625,63028,62507,1303094,1233532,370367,360792,35875,35105,167841,163726,10102,9810,506844,473709,444879,414713,24984,23420,14490,13978,4804,4717,1726,1684,15961,15197,459115,428227,32044,30253,21409,20522,9230,8980,3274,3149
R,7,2018,25,4606281,2365722,2240559,1717182,1611640,378326,363225,35503,33591,152207,150984,6628,6347,75876,74772,1784625,1677971,412471,397921,58391,56290,180369,178022,13373,12930,1854355,1767308,1268423,1197020,352724,339828,20412,19612,147424,146225,4795,4641,60577,59982,1322296,1250250,380090,367811,36458,35742,171493,169282,10112,9806,511367,473251,448759,414620,25602,23397,15091,13979,4783,4759,1833,1706,15299,14790,462329,427721,32381,30110,21933,20548,8876,8740,3261,3124
R,7,2018,26,4728714,2421037,2307677,1758913,1658587,384467,373846,36924,34315,159387,159953,6939,6488,74407,74488,1824619,1724209,416630,407460,60166,56985,187478,187857,13825,13309,1901655,1827464,1303516,1238924,358519,349069,21254,20237,154411,154957,4984,4755,58971,59522,1355552,1291399,383826,375894,37570,36337,178399,178725,10420,10031,519382,480213,455397,419663,25948,24777,15670,14078,4976,4996,1955,1733,15436,14966,469067,432810,32804,31566,22596,20648,9079,9132,3405,3278
R,7,2018,27,4813980,2451655,2362325,1782827,1695912,385715,381915,36917,33817,167657,171196,7633,6935,70906,72550,1844508,1759191,415604,414505,59072,55839,195671,199157,14735,13912,1935984,1888155,1332249,1283411,359058,356175,21035,20005,162316,165818,5571,5117,55755,57629,1380569,1333582,382273,381985,36416,35462,186241,189563,11147,10654,515671,474170,450578,412501,26657,25740,15882,13812,5341,5378,2062,1818,15151,14921,463939,425609,33331,32520,22656,20377,9430,9594,3588,3258
R,7,2018,28,4801711,2439423,2362288,1781914,1698366,376747,378709,36311,32995,170545,176629,7808,7098,66098,68491,1839580,1758204,403820,408787,56910,54202,197202,203013,14449,13651,1928407,1897090,1334855,1293632,350566,352893,20354,19642,165196,171458,5614,5256,51822,54209,1379885,1340850,371397,376426,34600,34466,187991,194018,10836,10459,511016,465198,447059,404734,26181,25816,15957,13353,5349,5171,2194,1842,14276,14282,459695,417354,32423,32361,22310,19736,9211,8995,3613,3192
R,7,2018,29,4611070,2341001,2270069,1717735,1633444,350604,356890,34683,31076,169396,178235,7521,6753,61062,63671,1770964,1688868,375205,384268,54175,50689,193887,203420,13638,13003,1853995,1829968,1291680,1250118,325813,332447,19150,18429,164396,173159,5528,5052,47428,50763,1332878,1294144,344298,354001,32419,32296,185365,194830,10403,10043,487006,440101,426055,383326,24791,24443,15533,12647,5000,5076,1993,1701,13634,12908,438086,394724,30907,30267,21756,18393,8522,8590,3235,2960
R,7,2018,30,4501282,2282299,2218983,1690757,1610758,327774,336116,33964,30388,164653,174560,7448,6699,57703,60462,1740849,1663436,350379,361842,52342,49131,188298,198619,13510,12690,1797101,1784309,1265016,1231708,304116,312319,18400,17722,159876,169758,5364,5017,44329,47785,1303312,1273268,320838,332162,30649,30819,180075,190413,10120,9829,485198,434674,425741,379050,23658,23797,15564,12666,4777,4802,2084,1682,13374,12677,437537,390168,29541,29680,21693,18312,8223,8206,3390,2861
R,7,2018,31,4421549,2241062,2180487,1672502,1590227,312955,324171,32790,29377,161541,171830,7335,6587,53939,58295,1719368,1641044,334074,348683,50439,47966,183459,194928,12883,12275,1763760,1750728,1252467,1214930,290311,300986,17675,17083,156793,167181,5229,4859,41285,45689,1288107,1254619,305790,319712,29478,29958,175536,187016,9666,9389,477302,429759,420035,375297,22644,23185,15115,12294,4748,4649,2106,1728,12654,12606,431261,386425,28284,28971,20961,18008,7923,7912,3217,2886
R,7,2018,32,4433749,2245454,2188295,1685117,1604358,305641,319862,32584,29350,162176,172396,7436,6656,52500,55673,1730664,1652561,325587,342849,50012,47567,183596,194500,13068,12293,1763190,1757354,1260453,1227285,282857,296802,17006,16824,157478,167843,5264,5022,40132,43578,1295097,1264847,297368,314315,28651,29594,175743,186727,9737,9545,482264,430941,424664,377073,22784,23060,15578,12526,4698,4553,2172,1634,12368,12095,435567,387714,28219,28534,21361,17973,7853,7773,3331,2748
R,7,2018,33,4461246,2252017,2209229,1696351,1622927,302893,319649,31960,29376,162757,175634,7344,6605,50712,55038,1740289,1670668,321786,341642,49140,47692,183505,197808,12878,12245,1767656,1774647,1269117,1242439,280475,296514,16588,16800,158114,171114,5149,4982,38213,42798,1301967,1279387,293924,312893,27902,29568,175743,190145,9511,9492,484361,434582,427234,380488,22418,23135,15372,12576,4643,4520,2195,1623,12499,12240,438322,391281,27862,28749,21238,18124,7762,7663,3367,2753
R,7,2018,34,4318192,2171039,2147153,1636626,1577459,287036,307600,31164,28642,160763,174128,7059,6409,48391,52915,1678483,1623277,304893,328204,47813,46658,180676,195683,12318,11968,1704149,1721333,1224626,1204174,265665,285485,16155,16243,156184,169791,5025,4759,36494,40881,1255982,1239400,278343,300659,27176,28750,173102,188156,9165,9195,466890,425820,412000,373285,21371,22115,15009,12399,4579,4337,2034,1650,11897,12034,422501,383877,26550,27545,20637,17908,7574,7527,3153,2773
R,7,2018,35,4376401,2195500,2180901,1660030,1604945,288910,312012,31619,29179,158949,175150,7169,6597,48823,53018,1702295,1650678,306765,332616,48516,47601,178908,196510,12508,12199,1722788,1746553,1242427,1224744,267600,288920,16235,16460,154437,170682,5152,4918,36937,40829,1274136,1259767,280249,304037,27572,29216,171389,188897,9382,9373,472712,434348,417603,380201,21310,23092,15384,12719,4512,4468,2017,1679,11886,12189,428159,390911,26516,28579,20944,18385,7519,7613,3126,2826
R,7,2018,36,4366923,2185835,2181088,1656692,1607117,286837,312597,31032,28469,156683,174723,7206,6515,47385,51667,1697660,1651610,304062,332883,47897,46728,175797,195214,12458,11976,1714621,1744041,1240603,1223582,265367,289891,15946,15749,152116,170133,5151,4787,35438,39899,1270972,1257748,277445,304867,27118,28500,168182,187578,9292,9156,471214,437047,416089,383535,21470,22706,15086,12720,4567,4590,2055,1728,11947,11768,426688,393862,26617,28016,20779,18228,7615,7636,3166,2820
R,7,2018,37,4313086,2154545,2158541,1639610,1594030,283000,310742,30054,28437,148412,168602,6942,6123,46527,50607,1679619,1637722,299966,330715,46759,46337,167108,188413,12122,11475,1691792,1726406,1230495,1214842,262247,288174,15309,15924,143828,164135,4951,4475,34962,38856,1260316,1248158,274190,302766,26477,28349,159653,181027,9034,8791,462753,432135,409115,379188,20753,22568,14745,12513,4584,4467,1991,1648,11565,11751,419303,389564,25776,27949,20282,17988,7455,7386,3088,2684
R,7,2018,38,4391406,2201174,2190232,1672059,1612599,294863,321903,31020,28737,150133,170201,7039,6371,46060,50421,1711801,1655991,311587,341740,48070,46871,168353,189883,12189,11784,1721754,1749915,1248440,1225744,273237,299067,15700,16050,145429,165715,4881,4736,34067,38603,1277566,1258692,284795,313504,26972,28708,160600,182396,8952,9075,479420,440317,423619,386855,21626,22836,15320,12687,4704,4486,2158,1635,11993,11818,434235,397299,26792,28236,21098,18163,7753,7487,3237,2709
R,7,2018,39,4115771,2053136,2062635,1562492,1519439,271765,302038,28494,26557,141819,162179,6185,5773,42381,46649,1598979,1559526,287092,320137,44123,43495,158583,180446,10976,10713,1615972,1650963,1175525,1158107,252179,280538,14743,14627,137633,157980,4332,4232,31560,35479,1202430,1188374,262809,293494,25123,26352,151766,173465,8115,8191,437164,411672,386967,361332,19586,21500,13751,11930,4186,4199,1853,1541,10821,11170,396549,371152,24283,26643,19000,17143,6817,6981,2861,2522
R,7,2018,40,4031314,2008548,2022766,1535668,1496931,261364,291446,27655,26409,137162,157502,5965,5504,40734,44974,1570609,1535398,275840,308731,42902,43104,153430,175155,10328,10172,1575060,1612973,1150900,1136255,242546,270760,14193,14548,133043,153227,4250,4057,30128,34126,1176423,1165184,252515,283064,24315,26131,146653,168225,7688,7821,433488,409793,384768,360676,18818,20686,13462,11861,4119,4275,1715,1447,10606,10848,394186,370214,23325,25667,18587,16973,6777,6930,2640,2351
R,7,2018,41,3986156,1979715,2006441,1514891,1484713,256134,288783,27630,26114,136082,157779,5838,5529,39140,43523,1548543,1521831,269937,305299,42546,42529,151534,174886,10154,10198,1553887,1597590,1136569,1123921,238060,268293,14377,14735,131847,153617,4104,4029,28930,32995,1161142,1151803,247408,280027,24411,26199,144757,168020,7486,7742,425828,408851,378322,360792,18074,20490,13253,11379,4235,4162,1734,1500,10210,10528,387401,370028,22529,25272,18135,16330,6777,6866,2668,2456
R,7,2018,42,3866067,1920426,1945641,1467545,1440884,246459,277141,26688,25186,136766,156606,5449,5223,37519,40601,1499821,1475437,259261,292349,41120,40755,151773,172635,9635,9517,1503644,1543563,1096549,1085131,229019,257302,13692,13886,132752,152507,3896,3827,27736,30910,1120129,1111193,237609,268122,23374,24841,145395,166081,7205,7278,416782,402078,370996,355753,17440,19839,12996,11300,4014,4099,1553,1396,9783,9691,379692,364244,21652,24227,17746,15914,6378,6554,2430,2239
R,7,2018,43,3979609,1980368,1999241,1517961,1485514,252984,283737,26738,25607,141359,159869,5652,5060,35674,39454,1548325,1519034,265056,298192,40777,40822,155606,175580,9650,9161,1560610,1595404,1142467,1126464,236084,264825,13752,14264,137362,155888,4094,3743,26851,30220,1165055,1151858,244476,275077,23325,25001,149527,169379,7315,7049,419758,403837,375494,359050,16900,18912,12986,11343,3997,3981,1558,1317,8823,9234,383270,367176,20580,23115,17452,15821,6079,6201,2335,2112
R,7,2018,44,3851155,1908353,1942802,1463257,1444413,242226,274769,25941,24662,137860,156305,5117,4946,33952,37707,1492131,1476247,253626,288548,39441,39462,151442,171254,8949,8946,1510161,1553079,1106347,1097072,226631,256701,13403,13916,134279,152559,3761,3660,25740,29171,1128003,1121423,234525,266661,22761,24569,145935,165435,6872,6896,398192,389723,356910,347341,15595,18068,12538,10746,3581,3746,1356,1286,8212,8536,364128,354824,19101,21887,16680,14893,5507,5819,2077,2050
R,7,2018,45,3904041,1928049,1975992,1477800,1469191,248493,282803,25525,24988,137507,156854,5101,4860,33623,37296,1506299,1500643,259459,296291,39093,39882,151034,171647,8859,8773,1538455,1590171,1128277,1125223,233302,265083,13498,14254,133965,153049,3784,3641,25629,28921,1149752,1149319,240883,274837,23007,25097,145676,165801,6830,6826,389594,385821,349523,343968,15191,17720,12027,10734,3542,3805,1317,1219,7994,8375,356547,351324,18576,21454,16086,14785,5358,5846,2029,1947
R,7,2018,46,4074459,2015066,2059393,1557058,1544695,257123,291549,25978,24954,136456,156031,5020,4869,33431,37295,1585274,1576102,267828,304722,39936,40368,149672,170550,8795,8845,1629840,1678351,1211130,1204575,242252,274226,14045,14498,132866,152404,3707,3623,25840,29025,1232663,1228727,249861,283709,24114,25830,144302,165021,6780,6883,385226,381042,345928,340120,14871,17323,11933,10456,3590,3627,1313,1246,7591,8270,352611,347375,17967,21013,15822,14538,5370,5529,2015,1962
R,7,2018,47,4301318,2125627,2175691,1660731,1650169,266104,304324,26337,25831,133220,152222,5028,4957,34207,38188,1689694,1682349,276986,317682,40938,41963,146500,166736,8986,9177,1743779,1797319,1317860,1312849,251348,286992,14651,15135,129608,148600,3687,3729,26625,30014,1340172,1337875,259048,296746,25372,27255,141113,161138,6915,7215,381848,378372,342871,337320,14756,17332,11686,10696,3612,3622,1341,1228,7582,8174,349522,344474,17938,20936,15566,14708,5387,5598,2071,1962
R,7,2018,48,4349714,2157491,2192223,1690431,1670848,268367,301258,26414,25616,133487,152370,5156,5100,33636,37031,1718842,1701832,278974,314062,40977,41610,146292,166471,9172,9310,1773845,1820384,1346105,1338738,253433,284668,14465,15342,129926,148684,3839,3896,26077,29056,1367857,1362795,260954,294008,25136,27343,140954,160788,7163,7373,383646,371839,344326,332110,14934,16590,11949,10274,3561,3686,1317,1204,7559,7975,350985,339037,18020,20054,15841,14267,5338,5683,2009,1937
R,7,2018,49,4117603,2037762,2079841,1604269,1594275,247684,279629,25033,24200,125114,142966,4670,4750,30992,34021,1630510,1622789,257041,290998,38930,39421,136878,155697,8234,8524,1681328,1732746,1283810,1284169,233966,264150,14152,14537,121921,139584,3492,3591,23987,26715,1303910,1306324,240454,272306,24382,26046,132093,150617,6422,6717,356434,347095,320459,310106,13718,15479,10881,9663,3193,3382,1178,1159,7005,7306,326600,316465,16587,18692,14548,13375,4785,5080,1812,1807
R,7,2018,50,4026474,1989936,2036538,1565446,1558927,248250,280665,24298,23634,118318,136395,4550,4577,29074,32340,1589837,1585800,256982,291420,37616,38334,129306,148372,7932,8436,1643611,1698460,1254209,1256365,234602,265559,13642,14474,115279,133245,3370,3460,22509,25357,1272822,1277162,240639,273266,23563,25667,124760,143578,6184,6678,346325,338078,311237,302562,13648,15106,10656,9160,3039,3150,1180,1117,6565,6983,317015,308638,16343,18154,14053,12667,4546,4794,1748,1758
