UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2016,9,4178022,2134235,2043787,1548409,1477338,321648,311593,34753,33185,109741,105325,6266,6180,113418,110166,1652467,1578200,382254,371087,58321,56174,151170,144937,14571,14188,1589376,1520186,1080106,1027058,292710,283813,18044,17726,103728,99697,4249,4138,90539,87754,1163573,1107720,342020,332279,33457,32612,138170,132687,10370,10011,544859,523601,468303,450280,28938,27780,16709,15459,6013,5628,2017,2042,22879,22412,488894,470480,40234,38808,24864,23562,13000,12250,4201,4177
R,7,2016,10,4144072,2117162,2026910,1546848,1472116,312654,305747,34031,32775,108599,105566,6145,5949,108885,104757,1646676,1568138,369987,361502,57127,54874,148750,143700,14081,13525,1583213,1514026,1085868,1029663,285106,278870,18038,17563,102821,100231,4146,4022,87234,83677,1166150,1106662,332004,324437,33167,31955,136457,132035,10024,9575,533949,512884,460980,442453,27548,26877,15993,15212,5778,5335,1999,1927,21651,21080,480526,461476,37983,37065,23960,22919,12293,11665,4057,3950
R,7,2016,11,4131514,2109124,2022390,1546534,1473350,309067,300195,33636,32841,109527,108639,6134,5969,104226,101396,1641872,1565922,363256,353459,56377,54741,148194,145784,13728,13302,1585918,1520340,1093938,1039388,282331,274365,17976,17570,103976,103415,4176,4164,83521,81438,1170660,1113989,326615,318045,32888,31917,136450,134695,9796,9649,523206,502050,452596,433962,26736,25830,15660,15271,5551,5224,1958,1805,20705,19958,471212,451933,36641,35414,23489,22824,11744,11089,3932,3653
R,7,2016,12,4139568,2111734,2027834,1556089,1484203,306773,298424,32827,32112,109498,109374,5931,5703,100616,98018,1648125,1573845,358382,349318,55080,53818,147044,145450,13362,12900,1601470,1534538,1113358,1056500,281120,273639,17886,17291,104081,104265,4113,3949,80912,78894,1187688,1128889,323447,315467,32706,31873,135662,134612,9666,9271,510264,493296,442731,427703,25653,24785,14941,14821,5417,5109,1818,1754,19704,19124,460437,444956,34935,33851,22374,21945,11382,10838,3696,3629
R,7,2016,13,4110339,2095866,2014473,1547514,1477481,305039,297248,32558,31453,108929,108992,5901,5709,95925,93590,1634983,1562992,354035,345104,54449,52941,144458,143534,13191,12552,1595150,1529001,1112562,1055569,279920,273245,17619,16996,103658,103894,4087,3992,77304,75305,1183322,1124662,320192,312551,32292,31429,133609,132920,9537,9168,500716,485472,434952,421912,25119,24003,14939,14457,5271,5098,1814,1717,18621,18285,451661,438330,33843,32553,22157,21512,10849,10614,3654,3384
R,7,2016,14,4095187,2088424,2006763,1542604,1472656,310610,302351,32426,31163,104871,104333,5739,5578,92174,90682,1626655,1555123,357550,349180,54065,52776,138656,136958,12690,12355,1593567,1527934,1112006,1056165,285844,278326,17807,17126,99807,99484,4021,3876,74082,72957,1179808,1122823,324460,316836,32244,31681,128149,126849,9280,8990,494857,478829,430598,416491,24766,24025,14619,14037,5064,4849,1718,1702,18092,17725,446847,432300,33090,32344,21821,21095,10507,10109,3410,3365
R,7,2016,15,4199515,2143316,2056199,1580546,1508004,322206,312950,32609,31684,109448,108137,5756,5698,92751,89726,1664860,1589685,369294,358905,54885,53186,143388,140506,12813,12553,1644037,1574103,1145483,1087926,297301,289046,18222,17590,104409,103384,4092,3933,74530,72224,1213394,1153913,335921,326907,33326,32173,132983,130630,9396,9102,499279,482096,435063,420078,24905,23904,14387,14094,5039,4753,1664,1765,18221,17502,451466,435772,33373,31998,21559,21013,10405,9876,3417,3451
R,7,2016,16,4267900,2182224,2085676,1610294,1529532,332722,321816,33632,32261,108460,107465,5987,5627,91129,88975,1693246,1610127,378857,367674,56378,54341,141042,139010,12891,12398,1680295,1604277,1172511,1110182,307763,297705,18937,18044,103423,102694,4251,3984,73410,71668,1239529,1175306,345707,335440,34412,33180,130951,129183,9498,9100,501929,481399,437783,419350,24959,24111,14695,14217,5037,4771,1736,1643,17719,17307,453717,434821,33150,32234,21966,21161,10091,9827,3393,3298
R,7,2016,17,4206845,2150928,2055917,1592185,1513221,325336,314884,32609,31635,106351,104914,5835,5418,88612,85845,1672661,1590996,369824,358659,54975,53596,138054,135128,12901,12027,1663881,1588132,1167332,1105468,300973,291549,18474,17846,101367,100137,4121,3866,71614,69266,1232582,1168391,337723,327802,33975,33099,128074,125389,9503,8905,487047,467785,424853,407753,24363,23335,14135,13789,4984,4777,1714,1552,16998,16579,440079,422605,32101,30857,21000,20497,9980,9739,3398,3122
R,7,2016,18,4219736,2158419,2061317,1594394,1513022,327961,317373,32711,31759,111678,110263,5797,5458,85878,83442,1672133,1588692,370695,359468,54872,53391,142263,139545,12496,11806,1674499,1599765,1171673,1110137,303952,294505,18422,18100,106854,105506,4183,3898,69415,67619,1234683,1171655,339306,329382,33777,33290,132650,130171,9339,8754,483920,461552,422721,402885,24009,22868,14289,13659,4824,4757,1614,1560,16463,15823,437450,417037,31389,30086,21095,20101,9613,9374,3157,3052
R,7,2016,19,4241532,2168557,2072975,1601521,1521415,327659,318069,32579,31297,117487,115188,5812,5388,83499,81618,1677082,1595076,368407,358637,54801,53231,147563,143923,12423,11831,1685599,1614716,1179657,1121096,303772,295678,18270,17779,112654,110507,4157,3875,67089,65781,1240565,1180560,337116,329097,33641,33103,137999,134711,9214,8812,482958,458259,421864,400319,23887,22391,14309,13518,4833,4681,1655,1513,16410,15837,436517,414516,31291,29540,21160,20128,9564,9212,3209,3019
R,7,2016,20,4280974,2194194,2086780,1622453,1532031,328642,319709,32715,31069,122267,118980,6025,5653,82092,79338,1696623,1603586,368029,358513,55172,52982,151939,147247,12595,12064,1710920,1629767,1199403,1132230,305204,297595,18450,17656,117526,114289,4334,4047,66003,63950,1259181,1190048,337472,329441,34011,32996,142624,138133,9421,9055,483274,457013,423050,399801,23438,22114,14265,13413,4741,4691,1691,1606,16089,15388,437442,413538,30557,29072,21161,19986,9315,9114,3174,3009
R,7,2016,21,4379876,2248997,2130879,1655610,1558147,347138,335218,33421,31884,126085,121685,6208,5968,80535,77977,1727883,1627934,385221,373201,56327,53938,155176,149384,12974,12482,1757883,1669444,1225472,1154524,323064,312558,19061,18195,121121,117050,4475,4283,64690,62834,1283564,1210873,354111,343631,35156,33855,145826,140416,9706,9375,491114,461435,430138,403623,24074,22660,14360,13689,4964,4635,1733,1685,15845,15143,444319,417061,31110,29570,21171,20083,9350,8968,3268,3107
R,7,2016,22,4474812,2299500,2175312,1684238,1581106,363840,351248,34142,32765,132896,127151,6264,6112,78120,76930,1753944,1649689,399855,387898,57155,55427,161416,154508,13163,12693,1801660,1710445,1247278,1174356,339411,328275,19756,18895,128107,122456,4551,4454,62557,62009,1303128,1229690,368658,358300,35982,35099,152220,145570,9908,9573,497840,464867,436960,406750,24429,22973,14386,13870,4789,4695,1713,1658,15563,14921,450816,419999,31197,29598,21173,20328,9196,8938,3255,3120
R,7,2016,23,4549421,2342064,2207357,1709720,1599972,376392,359953,35512,33475,138884,133761,6514,6189,75042,74007,1776462,1665671,410195,394393,58324,56085,166529,160300,13178,12686,1839141,1742844,1268369,1193114,351334,337058,20502,19622,134131,129051,4684,4505,60121,59494,1321893,1245980,378664,364987,36581,35756,157695,151620,9927,9585,502923,464513,441351,406858,25058,22895,15010,13853,4753,4710,1830,1684,14921,14513,454569,419691,31531,29406,21743,20329,8834,8680,3251,3101
R,7,2016,24,4673465,2398533,2274932,1751749,1647133,382367,370163,36978,34213,147016,143243,6861,6393,73562,73787,1816734,1712162,414185,403484,60132,56771,174615,170767,13670,13159,1887008,1803586,1303279,1235245,356903,345921,21368,20270,142059,138330,4892,4667,58507,59153,1354944,1287438,382166,372698,37698,36374,165579,161732,10263,9894,511525,471346,448470,411888,25464,24242,15610,13943,4957,4913,1969,1726,15055,14634,461790,424724,32019,30786,22434,20397,9036,9035,3407,3265
R,7,2016,25,4760640,2430029,2330611,1776023,1685048,383694,378123,36933,33746,155730,154940,7567,6829,70082,71925,1837036,1747797,413236,410420,59005,55672,183242,182595,14584,13764,1922015,1865116,1332249,1280162,357436,352870,21158,20059,150404,149635,5501,5031,55267,57359,1380211,1330139,380587,378643,36545,35536,173842,173097,11002,10530,508014,465495,443774,404886,26258,25253,15775,13687,5326,5305,2066,1798,14815,14566,456825,417658,32649,31777,22460,20136,9400,9498,3582,3234
R,7,2016,26,4752063,2419331,2332732,1776118,1688493,374768,375115,36308,32919,159075,161300,7754,6982,65308,67923,1833101,1747841,401541,404926,56871,54054,185231,187378,14319,13500,1915550,1875686,1335425,1290984,348996,349762,20458,19668,153735,156173,5569,5170,51367,53929,1380094,1337985,369786,373261,34759,34501,176048,178445,10721,10339,503781,457046,440693,397509,25772,25353,15850,13251,5340,5127,2185,1812,13941,13994,453007,409856,31755,31665,22112,19553,9183,8933,3598,3161
R,7,2016,27,4565290,2321904,2243386,1712489,1624351,348560,353497,34718,31018,158330,164761,7462,6675,60345,63084,1765096,1679289,372843,380649,54151,50579,182413,189577,13535,12863,1841582,1810930,1292192,1247780,324244,329565,19249,18466,153343,159730,5475,4988,47079,50401,1333119,1291529,342707,351073,32562,32343,173920,181047,10308,9918,480322,432456,420297,376571,24316,23932,15469,12552,4987,5031,1987,1687,13266,12683,431977,387760,30136,29576,21589,18236,8493,8530,3227,2945
R,7,2016,28,4458321,2263961,2194360,1685729,1601934,325561,332940,33992,30330,154134,162673,7431,6623,57114,59860,1735315,1654107,347873,358418,52321,49004,177481,186364,13430,12564,1785289,1767189,1265680,1229472,302309,309687,18474,17762,149384,157910,5347,4945,44095,47413,1303811,1270746,319020,329473,30777,30848,169301,178210,10047,9707,478672,427171,420049,372462,23252,23253,15518,12568,4750,4763,2084,1678,13019,12447,431504,383361,28853,28945,21544,18156,8180,8154,3383,2857
R,7,2016,29,4382285,2223644,2158641,1667667,1582281,310705,321356,32860,29356,151532,161309,7319,6528,53561,57811,1714212,1632680,331620,345652,50493,47887,173246,184140,12852,12180,1752683,1736087,1253347,1213375,288406,298655,17784,17124,146809,156696,5210,4797,41127,45440,1288874,1252863,303881,317357,29618,30007,165352,176275,9624,9292,470961,422554,414320,368906,22299,22701,15076,12232,4723,4613,2109,1731,12434,12371,425338,379817,27739,28295,20875,17880,7894,7865,3228,2888
R,7,2016,30,4399278,2229540,2169738,1680912,1597913,303580,317243,32629,29339,152899,163352,7399,6595,52121,55296,1726138,1645791,323373,340060,50077,47523,174036,185235,12988,12207,1753335,1745243,1261705,1226594,281167,294585,17101,16871,148222,158828,5230,4964,39910,43401,1296173,1264023,295678,312092,28805,29667,166205,177501,9661,9462,476205,424495,419207,371319,22413,22658,15528,12468,4677,4524,2169,1631,12211,11895,429965,381768,27695,27968,21272,17856,7831,7734,3327,2745
R,7,2016,31,4431220,2238557,2192663,1693409,1617469,301016,317095,32063,29349,154479,167639,7265,6539,50325,54572,1737048,1664815,319730,338882,49257,47598,174950,189558,12756,12143,1759686,1763912,1271134,1242080,278951,294356,16707,16845,149852,163146,5065,4924,37977,42561,1303817,1278846,292372,310716,28058,29616,167208,181935,9381,9402,478871,428751,422275,375389,22065,22739,15356,12504,4627,4493,2200,1615,12348,12011,433231,385969,27358,28166,21199,17982,7742,7623,3375,2741
R,7,2016,32,4291082,2159517,2131565,1634779,1572169,285116,305270,31311,28654,153305,166627,6943,6344,48063,52501,1676344,1617622,302818,325668,47983,46624,173000,187962,12181,11879,1697576,1711473,1227251,1203857,264060,283571,16265,16304,148735,162335,4916,4699,36349,40707,1258485,1238949,276750,298741,27348,28826,165440,180491,9035,9111,461941,420092,407528,368312,21056,21699,15046,12350,4570,4292,2027,1645,11714,11794,417859,378673,26068,26927,20635,17798,7560,7471,3146,2768
R,7,2016,33,4353926,2186666,2167260,1659796,1600357,287217,310229,31756,29182,152435,168292,7043,6552,48419,52648,1701701,1645767,304873,330609,48622,47563,172184,189493,12352,12131,1717910,1738448,1245678,1225006,266170,287477,16353,16520,147916,163867,5044,4869,36749,40709,1277241,1259939,278799,302586,27706,29294,164667,181937,9244,9306,468756,428812,414118,375351,21047,22752,15403,12662,4519,4425,1999,1683,11670,11939,424460,385828,26074,28023,20916,18269,7517,7556,3108,2825
R,7,2016,34,4349411,2179705,2169706,1657520,1603707,285634,311029,31127,28483,151247,168663,7111,6465,47066,51359,1698202,1647932,302685,331160,47989,46706,170175,188992,12348,11910,1711835,1737502,1244260,1224463,264490,288589,16033,15831,146679,164096,5075,4738,35298,39785,1274513,1258546,276558,303569,27245,28603,162560,181386,9200,9089,467870,432204,413260,379244,21144,22440,15094,12652,4568,4567,2036,1727,11768,11574,423689,389386,26127,27591,20744,18103,7615,7606,3148,2821
R,7,2016,35,4299148,2150464,2148684,1640949,1591489,282228,309236,30214,28439,143807,163078,6900,6055,46366,50387,1680827,1634989,299083,329124,46943,46332,162408,182744,12069,11388,1690834,1720883,1234561,1216159,261770,286953,15439,15985,139226,158615,4913,4410,34925,38761,1264367,1249400,273734,301554,26650,28442,154949,175372,8983,8709,459630,427801,406388,375330,20458,22283,14775,12454,4581,4463,1987,1645,11441,11626,416460,385589,25349,27570,20293,17890,7459,7372,3086,2679
R,7,2016,36,4379832,2198549,2181283,1673639,1610336,294526,320618,31171,28786,146169,164968,7050,6329,45994,50246,1713299,1653584,311178,340367,48274,46916,164343,184546,12210,11725,1722058,1745162,1252655,1227187,273117,298104,15824,16128,141461,160495,4898,4696,34103,38552,1281802,1260105,284706,312555,27161,28820,156584,177077,8973,9019,476491,436121,420984,383149,21409,22514,15347,12658,4708,4473,2152,1633,11891,11694,431497,393479,26472,27812,21113,18096,7759,7469,3237,2706
R,7,2016,37,4106086,2051368,2054718,1564499,1517706,271618,300900,28666,26603,138164,157285,6168,5769,42253,46455,1600863,1557612,286838,318893,44312,43532,154867,175464,10950,10700,1616620,1646851,1179647,1159637,252225,279741,14870,14691,133978,153115,4331,4223,31569,35444,1206554,1189871,262885,292726,25299,26451,148050,168516,8106,8177,434748,407867,384852,358069,19393,21159,13796,11912,4186,4170,1837,1546,10684,11011,394309,367741,23953,26167,19013,17081,6817,6948,2844,2523
R,7,2016,38,4024381,2007943,2016438,1538483,1496153,261219,290376,27845,26475,133801,153101,5955,5498,40640,44835,1573326,1534489,275627,307563,43127,43172,150016,170697,10330,10166,1576253,1609908,1155281,1138253,242579,269989,14318,14621,129682,148867,4252,4057,30141,34121,1180816,1167181,252590,282313,24484,26239,143236,163809,7693,7816,431690,406530,383202,357900,18640,20387,13527,11854,4119,4234,1703,1441,10499,10714,392510,367308,23037,25250,18643,16933,6780,6888,2637,2350
R,7,2016,39,3981529,1980240,2001289,1518177,1484619,256204,287918,27825,26183,133113,153664,5824,5500,39097,43405,1551793,1521628,269952,304327,42802,42605,148515,170734,10136,10167,1555883,1595495,1141172,1126393,238286,267749,14513,14806,128871,149532,4086,4002,28955,33013,1165774,1154293,247664,279505,24606,26300,141730,163908,7461,7716,424357,405794,377005,358226,17918,20169,13312,11377,4242,4132,1738,1498,10142,10392,386019,367335,22288,24822,18196,16305,6785,6826,2675,2451
R,7,2016,40,3863180,1921928,1941252,1471102,1440962,246704,276553,26846,25251,134311,152719,5440,5198,37525,40569,1503372,1475482,259488,291703,41345,40848,149287,168739,9631,9494,1506203,1542007,1100979,1087643,229452,257014,13823,13958,130287,148636,3879,3803,27783,30953,1124592,1113741,238088,267864,23565,24950,142889,162198,7185,7255,415725,399245,370123,353319,17252,19539,13023,11293,4024,4083,1561,1395,9742,9616,378780,361741,21400,23839,17780,15898,6398,6541,2446,2239
R,7,2016,41,3980464,1983519,1996945,1522874,1486495,253333,283594,26902,25676,139066,156735,5649,5051,35695,39394,1553246,1519947,265386,297988,40997,40921,153305,172423,9663,9150,1564100,1595375,1147500,1129328,236681,264943,13873,14348,135058,152761,4081,3738,26907,30257,1170128,1154747,245107,275228,23501,25128,147208,166234,7315,7042,419419,401570,375374,357167,16652,18651,13029,11328,4008,3974,1568,1313,8788,9137,383118,365200,20279,22760,17496,15793,6097,6189,2348,2108
R,7,2016,42,3854650,1912705,1941945,1469119,1446087,242812,274842,26145,24723,135615,153780,5093,4938,33921,37575,1497953,1477790,254159,288529,39690,39537,149175,168670,8928,8938,1514457,1554220,1111928,1100309,227429,257059,13542,13992,132039,150051,3727,3658,25792,29151,1133621,1124636,235358,267032,22954,24679,143671,162870,6843,6891,398248,387725,357191,345778,15383,17783,12603,10731,3576,3729,1366,1280,8129,8424,364332,353154,18801,21497,16736,14858,5504,5800,2085,2047
R,7,2016,43,3910593,1934366,1976227,1484854,1471669,249570,283037,25767,25070,135504,154491,5061,4841,33610,37119,1513333,1502957,260473,296419,39398,39959,149016,169205,8819,8744,1544292,1592286,1134750,1129116,234498,265597,13657,14333,131955,150709,3736,3624,25696,28907,1156284,1153203,242118,275376,23230,25219,143642,163393,6779,6798,390074,383941,350104,342553,15072,17440,12110,10737,3549,3782,1325,1217,7914,8212,357049,349754,18355,21043,16168,14740,5374,5812,2040,1946
R,7,2016,44,4085258,2023807,2061451,1565816,1548564,258540,292021,26199,25067,134749,153796,5003,4811,33500,37192,1594076,1579869,269225,305104,40252,40504,147981,168282,8790,8785,1637582,1681657,1218840,1209322,243775,274917,14192,14592,131141,150186,3689,3570,25945,29070,1240450,1233509,251432,284435,24339,25982,142587,162779,6772,6829,386225,379794,346976,339242,14765,17104,12007,10475,3608,3610,1314,1241,7555,8122,353626,346360,17793,20669,15913,14522,5394,5503,2018,1956
R,7,2016,45,4316196,2136459,2179737,1671047,1655537,267892,305126,26559,25946,131696,150088,5011,4890,34254,38150,1700033,1687668,278745,318424,41242,42114,144985,164590,8980,9120,1753520,1802058,1327011,1318642,253226,287962,14814,15242,128067,146460,3680,3661,26722,30091,1349391,1343726,260969,297759,25611,27424,139574,158994,6913,7157,382939,377679,344036,336895,14666,17164,11745,10704,3629,3628,1331,1229,7532,8059,350642,343942,17776,20665,15631,14690,5411,5596,2067,1963
R,7,2016,46,4368043,2170380,2197663,1701991,1677143,270593,302325,26650,25732,132289,150420,5147,5027,33710,37016,1730452,1708103,281201,315091,41300,41777,145102,164498,9181,9245,1785602,1826179,1356505,1345240,255722,285829,14644,15456,128709,146724,3836,3827,26186,29103,1378348,1369330,263290,295204,25395,27507,139737,158807,7174,7312,384778,371484,345486,331903,14871,16496,12006,10276,3580,3696,1311,1200,7524,7913,352104,338773,17911,19887,15905,14270,5365,5691,2007,1933
R,7,2016,47,4137815,2051606,2086209,1616263,1600876,250069,280985,25275,24346,124224,141251,4665,4685,31110,34066,1642596,1629413,259438,292362,39271,39639,136006,153975,8253,8472,1694022,1739394,1294661,1291004,236398,265551,14341,14664,121012,137861,3489,3535,24121,26779,1314869,1313206,242939,273747,24659,26237,131197,148881,6438,6668,357584,346815,321602,309872,13671,15434,10934,9682,3212,3390,1176,1150,6989,7287,327727,316207,16499,18615,14612,13402,4809,5094,1815,1804
R,7,2016,48,4049911,2005602,2044309,1578729,1566134,250835,282452,24590,23795,117679,134972,4535,4537,29234,32419,1603236,1593060,259601,293225,38038,38574,128705,146956,7939,8408,1657530,1706477,1265826,1263769,237230,267404,13852,14612,114619,131816,3353,3427,22650,25449,1284542,1284627,243325,275155,23873,25880,124123,142150,6182,6657,348072,337832,312903,302365,13605,15048,10738,9183,3060,3156,1182,1110,6584,6970,318694,308433,16276,18070,14165,12694,4582,4806,1757,1751
R,7,2016,49,4052713,2000754,2051959,1586629,1585687,248503,282082,23944,23748,108862,124548,4542,4509,28274,31385,1610358,1611758,256860,292736,37269,38391,119266,135667,7931,8159,1667676,1726226,1286710,1294235,235704,267425,13944,14889,105859,121550,3391,3411,22068,24716,1304992,1314500,241523,275149,23964,26103,114844,131142,6247,6481,333078,325733,299919,291452,12799,14657,10000,8859,3003,2998,1151,1098,6206,6669,305366,297258,15337,17587,13305,12288,4422,4525,1684,1678
R,7,2016,50,4125155,2036876,2088279,1611768,1611977,258072,291212,24394,24080,110139,125423,4430,4446,28073,31141,1635044,1637778,266433,301429,37958,39046,120213,136452,7862,8119,1707196,1767125,1315268,1324680,244939,276761,14393,15326,107301,122374,3364,3449,21931,24535,1333177,1344758,250732,284117,24771,26913,115963,131831,6244,6510,329680,321154,296500,287297,13133,14451,10001,8754,2838,3049,1066,997,6142,6606,301867,293020,15701,17312,13187,12133,4250,4621,1618,1609
