UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2017,17,4290946,2194348,2096598,1616370,1534381,334334,323482,33771,32351,112378,111465,6015,5649,91480,89270,1699623,1615222,380595,369449,56572,54471,145162,143189,12949,12449,1686841,1611001,1173645,1111253,309084,299160,18933,18050,107292,106674,4279,4003,73608,71861,1240815,1176529,347045,336925,34417,33193,135010,133336,9556,9148,507507,485597,442725,423128,25250,24322,14838,14301,5086,4791,1736,1646,17872,17409,458808,438693,33550,32524,22155,21278,10152,9853,3393,3301
R,7,2017,18,4234551,2165658,2068893,1598671,1518363,326986,316535,32765,31743,112182,110634,5902,5459,89152,86159,1679605,1596397,371667,360418,55207,53737,144212,141062,13016,12098,1672578,1596711,1168527,1106647,302300,292995,18471,17862,107154,105831,4179,3903,71947,69473,1234039,1169727,339096,329272,33977,33118,134175,131293,9605,8971,493080,472182,430144,411716,24686,23540,14294,13881,5028,4803,1723,1556,17205,16686,445566,426670,32571,31146,21230,20619,10037,9769,3411,3127
R,7,2017,19,4248464,2173863,2074601,1601145,1518193,329726,319145,32812,31854,117887,116111,5912,5550,86381,83748,1679302,1594123,372632,361360,55050,53524,148769,145564,12665,11928,1683865,1608491,1173074,1111263,305378,296043,18397,18107,113020,111323,4265,3979,69731,67776,1236324,1172898,340778,330932,33765,33286,139102,136153,9475,8866,489998,466110,428071,406930,24348,23102,14415,13747,4867,4788,1647,1571,16650,15972,442978,421225,31854,30428,21285,20238,9667,9411,3190,3062
R,7,2017,20,4266986,2181385,2085601,1606962,1526574,329198,319903,32647,31382,122763,120278,5944,5502,83871,81962,1682844,1600537,370072,360629,54933,53385,153061,149169,12589,11963,1692975,1622883,1180212,1122329,305077,297275,18225,17787,117899,115577,4260,3970,67302,65945,1241286,1181924,338435,330724,33602,33117,143462,139924,9349,8924,488410,462718,426750,404245,24121,22628,14422,13595,4864,4701,1684,1532,16569,16017,441558,418613,31637,29905,21331,20268,9599,9245,3240,3039
R,7,2017,21,4306515,2206569,2099946,1627172,1536958,329858,321467,32823,31168,128169,124926,6130,5731,82417,79696,1701620,1608811,369367,360415,55351,53138,158015,153388,12715,12171,1718277,1638607,1199675,1133318,306171,299140,18446,17656,123397,120218,4418,4113,66170,64162,1259582,1191294,338444,331024,34025,33012,148654,144249,9521,9149,488292,461339,427497,403640,23687,22327,14377,13512,4772,4708,1712,1618,16247,15534,442038,417517,30923,29391,21326,20126,9361,9139,3194,3022
R,7,2017,22,4408804,2262883,2145921,1660049,1563203,348312,336780,33463,31957,133912,129596,6324,6047,80823,78338,1732554,1633283,386515,374902,56460,54065,163122,157504,13109,12603,1767172,1680024,1225849,1155585,323967,313915,19026,18189,128941,124942,4570,4348,64819,63045,1284022,1212093,355014,345014,35160,33855,153757,148505,9817,9479,495711,465897,434200,407618,24345,22865,14437,13768,4971,4654,1754,1699,16004,15293,448532,421190,31501,29888,21300,20210,9365,8999,3292,3124
R,7,2017,23,4504903,2313281,2191622,1688124,1586513,365017,352624,34165,32832,141076,136125,6328,6210,78571,77318,1758208,1655426,401220,389401,57272,55560,169823,163731,13277,12823,1810959,1722385,1247226,1175818,340333,329437,19715,18906,136284,131425,4605,4538,62796,62261,1303255,1231349,369620,359485,35960,35133,160611,154777,10004,9687,502322,469237,440898,410695,24684,23187,14450,13926,4792,4700,1723,1672,15775,15057,454953,424077,31600,29916,21312,20427,9212,8954,3273,3136
R,7,2017,24,4578456,2354506,2223950,1713590,1605740,377401,361445,35521,33524,145948,142565,6582,6287,75464,74389,1780681,1671753,411366,396008,58374,56172,173861,169368,13292,12826,1847416,1755276,1268578,1195138,352080,338332,20468,19618,141180,137840,4750,4588,60360,59760,1322283,1248205,379430,366295,36530,35755,165004,160666,10036,9712,507090,468674,445012,410602,25321,23113,15053,13906,4768,4725,1832,1699,15104,14629,458398,423548,31936,29713,21844,20417,8857,8702,3256,3114
R,7,2017,25,4701396,2410032,2291364,1755374,1652792,383402,371920,36954,34261,153396,151778,6903,6452,74003,74161,1820735,1718132,415389,405373,60157,56887,181255,179519,13757,13255,1894772,1815822,1303637,1237194,357690,347434,21321,20254,148422,146827,4942,4721,58760,59392,1355504,1289569,382982,374248,37650,36376,172190,170443,10349,9987,515260,475542,451737,415598,25712,24486,15633,14007,4974,4951,1961,1731,15243,14769,465231,428563,32407,31125,22507,20511,9065,9076,3408,3268
R,7,2017,26,4787673,2441090,2346583,1779575,1690413,384679,380050,36921,33791,161820,163187,7603,6880,70492,72262,1840908,1753439,414391,412505,59044,55775,189577,191004,14676,13837,1929465,1876920,1332576,1281888,358231,354551,21109,20036,156493,157839,5539,5078,55517,57528,1380714,1331983,381422,380360,36504,35513,180167,181458,11090,10601,511625,469663,446999,408525,26448,25499,15812,13755,5327,5348,2064,1802,14975,14734,460194,421456,32969,32145,22540,20262,9410,9546,3586,3236
R,7,2017,27,4777879,2429709,2348170,1779127,1693546,375788,377001,36324,32964,164965,169420,7783,7036,65722,68203,1836462,1753141,402702,406938,56920,54142,191385,195635,14392,13573,1922405,1887118,1335290,1292495,349847,351434,20415,19655,159625,164265,5594,5214,51634,54055,1380170,1339596,370659,374941,34714,34486,182194,186665,10786,10403,507304,461052,443837,401051,25941,25567,15909,13309,5340,5155,2189,1822,14088,14148,456292,413545,32043,31997,22206,19656,9191,8970,3606,3170
R,7,2017,28,4588903,2331697,2257206,1715181,1628795,349561,355226,34700,31037,164025,172058,7495,6724,60735,63366,1768116,1683969,374003,382496,54160,50626,188352,197046,13598,12938,1848107,1821086,1292062,1248972,325015,331069,19192,18448,159028,167005,5508,5026,47302,50566,1333158,1292847,343503,352604,32483,32318,179845,188487,10369,9980,483590,436120,423119,379823,24546,24157,15508,12589,4997,5053,1987,1698,13433,12800,434958,391122,30500,29892,21677,18308,8507,8559,3229,2958
R,7,2017,29,4480324,2273373,2206951,1688198,1606195,326679,334610,33975,30372,159606,168935,7464,6670,57451,60169,1738072,1658623,349141,360204,52333,49079,183144,192830,13505,12637,1791637,1776286,1265523,1230670,303214,311105,18437,17746,154842,164152,5376,4986,44245,47627,1303758,1272111,319936,330927,30711,30841,174938,184650,10112,9775,481736,430665,422675,375525,23465,23505,15538,12626,4764,4783,2088,1684,13206,12542,434314,386512,29205,29277,21622,18238,8206,8180,3393,2862
R,7,2017,30,4402859,2232572,2170287,1670059,1586422,311871,322841,32829,29373,156707,167006,7328,6560,53778,58085,1716786,1637059,332909,347242,50482,47938,178521,189999,12875,12232,1758682,1744235,1253152,1214428,289400,299898,17734,17106,151972,162374,5222,4830,41202,45599,1288728,1254048,304875,318613,29553,29986,170607,182110,9651,9345,473890,426052,416907,371994,22471,22943,15095,12267,4735,4632,2106,1730,12576,12486,428058,383011,28034,28629,20929,17952,7914,7889,3224,2887
R,7,2017,31,4417496,2237945,2179551,1683183,1601286,304678,318577,32596,29330,157772,168275,7409,6620,52307,55463,1728567,1649307,324539,341475,50045,47530,179039,190254,13024,12243,1758854,1751850,1261365,1227102,282117,295699,17049,16846,153073,163738,5239,4992,40011,43473,1295915,1264582,296621,313207,28728,29627,171183,182503,9690,9500,479091,427701,421818,374184,22561,22878,15547,12484,4699,4537,2170,1628,12296,11990,432652,384725,27918,28268,21317,17903,7856,7751,3334,2743
R,7,2017,32,4446712,2245784,2200928,1695043,1620030,301963,318356,32016,29368,158932,171821,7298,6567,50532,54786,1738834,1667554,320760,340222,49196,47647,179565,193876,12820,12188,1764311,1769451,1270403,1242228,279741,295455,16640,16822,154298,167317,5101,4949,38128,42680,1303189,1279089,293184,311821,27977,29590,171818,186233,9452,9440,481473,431477,424640,377802,22222,22901,15376,12546,4634,4504,2197,1618,12404,12106,435645,388465,27576,28401,21219,18057,7747,7643,3368,2748
R,7,2017,33,4305136,2165649,2139487,1635813,1574663,286108,306554,31258,28657,157252,170515,6999,6381,48219,52717,1677511,1620302,303863,327039,47915,46650,177072,191982,12248,11933,1701310,1716812,1226111,1204111,264874,284667,16227,16276,152677,166205,4973,4729,36448,40824,1257424,1239293,277559,299844,27288,28794,169512,184490,9108,9158,464339,422675,409702,370552,21234,21887,15031,12381,4575,4310,2026,1652,11771,11893,420087,381009,26304,27195,20627,17856,7560,7492,3140,2775
R,7,2017,34,4366240,2191802,2174438,1660243,1602684,288172,311215,31672,29170,156019,171978,7099,6580,48597,52811,1702307,1648232,305906,331693,48554,47564,175860,193255,12425,12171,1721031,1743062,1244288,1225093,267020,288279,16290,16492,151500,167529,5094,4898,36839,40771,1275920,1260072,279655,303393,27643,29257,168345,185674,9313,9344,470771,431376,415955,377591,21152,22936,15382,12678,4519,4449,2005,1682,11758,12040,426387,388160,26251,28300,20911,18307,7515,7581,3112,2827
R,7,2017,35,4358839,2183195,2175644,1657072,1605493,286318,311779,31080,28471,154280,171906,7181,6481,47264,51514,1697933,1649855,303465,331994,47947,46716,173327,192310,12427,11931,1713798,1741096,1242507,1224179,265050,289220,15989,15790,149719,167322,5134,4756,35399,39829,1272846,1258294,277132,304194,27182,28550,165718,184681,9270,9110,469397,434548,414565,381314,21268,22559,15091,12681,4561,4584,2047,1725,11865,11685,425087,391561,26333,27800,20765,18166,7609,7629,3157,2821
R,7,2017,36,4306255,2152568,2153687,1640005,1592592,282724,310070,30140,28443,146297,165953,6938,6095,46464,50534,1679962,1636222,299634,330021,46853,46349,164964,185703,12112,11440,1691678,1723898,1232558,1215524,262110,287656,15386,15957,141713,161489,4948,4445,34963,38827,1262388,1248817,274064,302259,26572,28400,157505,178325,9027,8756,460890,429789,407447,377068,20614,22414,14754,12486,4584,4464,1990,1650,11501,11707,417574,387405,25570,27762,20281,17949,7459,7378,3085,2684
R,7,2017,37,4385828,2200099,2185729,1672827,1611349,294808,321280,31099,28762,148306,167665,7041,6363,46018,50310,1712521,1654645,311493,341045,48176,46886,166500,187303,12192,11771,1722247,1747717,1250628,1226495,273281,298639,15767,16088,143600,163182,4890,4728,34081,38585,1279766,1259432,284855,313083,27072,28765,158744,179823,8957,9064,477852,438012,422199,384854,21527,22641,15332,12674,4706,4483,2151,1635,11937,11725,432755,395213,26638,27962,21104,18121,7756,7480,3235,2707
R,7,2017,38,4111226,2052409,2058817,1563614,1518578,271658,301480,28586,26583,140076,159858,6164,5773,42311,46545,1600029,1558568,286925,319518,44222,43513,156814,178081,10952,10708,1616461,1649112,1177695,1158930,252178,280148,14804,14660,135889,155680,4322,4231,31573,35463,1204605,1189182,262826,293117,25211,26402,149996,171126,8104,8185,435948,409705,385919,359648,19480,21332,13782,11923,4187,4178,1842,1542,10738,11082,395424,369386,24099,26401,19011,17111,6818,6955,2848,2523
R,7,2017,39,4028306,2008416,2019890,1537124,1496577,261324,290987,27754,26440,135573,155469,5958,5492,40683,44925,1572014,1534996,275766,308231,43020,43143,151810,173105,10323,10160,1575876,1611823,1153192,1137388,242600,270446,14257,14585,131453,151217,4244,4050,30130,34137,1178716,1166327,252587,282766,24402,26185,145035,166198,7680,7812,432540,408067,383932,359189,18724,20541,13497,11855,4120,4252,1714,1442,10553,10788,393298,368669,23179,25465,18618,16958,6775,6907,2643,2348
R,7,2017,40,3983824,1980069,2003755,1516389,1484509,256242,288380,27712,26148,134775,155740,5826,5515,39125,43463,1550032,1521567,270019,304832,42660,42562,150206,172836,10142,10188,1555138,1596681,1138871,1125217,238250,268082,14443,14774,130541,151584,4090,4013,28943,33011,1163460,1153112,247614,279825,24505,26252,143425,165979,7470,7732,424931,407074,377518,359292,17992,20298,13269,11374,4234,4156,1736,1502,10182,10452,386572,368455,22405,25007,18155,16310,6781,6857,2672,2456
R,7,2017,41,3864969,1921339,1943630,1469380,1440852,246604,276944,26759,25215,135622,154819,5454,5209,37520,40591,1501653,1475395,259391,292124,41220,40802,150615,170850,9643,9500,1505125,1543062,1098837,1086409,229283,257252,13756,13924,131600,150724,3895,3816,27754,30937,1122428,1112494,237889,268090,23464,24901,144223,164296,7203,7265,416214,400568,370543,354443,17321,19692,13003,11291,4022,4095,1559,1393,9766,9654,379225,362901,21502,24034,17756,15901,6392,6554,2440,2235
R,7,2017,42,3980816,1982205,1998611,1520609,1486168,253213,283775,26826,25638,140214,158564,5653,5061,35690,39405,1550978,1519638,265271,298192,40895,40864,154464,174258,9663,9158,1562632,1595874,1145163,1128001,236462,265002,13810,14306,136216,154589,4089,3746,26892,30230,1167780,1153403,244873,275268,23415,25063,148385,168065,7319,7048,419573,402737,375446,358167,16751,18773,13016,11332,3998,3975,1564,1315,8798,9175,383198,366235,20398,22924,17480,15801,6079,6193,2344,2110
R,7,2017,43,3853250,1910842,1942408,1466334,1445227,242638,274806,26055,24691,136806,155130,5095,4940,33914,37614,1495170,1476969,253994,288529,39568,39489,150374,170041,8925,8940,1512731,1553920,1109378,1098847,227139,256911,13478,13956,133227,151396,3737,3655,25772,29155,1131057,1123179,235055,266880,22867,24626,144873,164234,6851,6890,398111,388488,356956,346380,15499,17895,12577,10735,3579,3734,1358,1285,8142,8459,364113,353790,18939,21649,16701,14863,5501,5807,2074,2050
R,7,2017,44,3907893,1931620,1976273,1481565,1470522,249111,282944,25644,25031,136594,155717,5083,4841,33623,37218,1510057,1501902,260041,296376,39244,39924,150125,170481,8840,8752,1541716,1591425,1131693,1127294,233971,265355,13578,14293,133046,151927,3761,3623,25667,28933,1153198,1151400,241570,275128,23115,25159,144754,164658,6806,6807,389904,384848,349872,343228,15140,17589,12066,10738,3548,3790,1322,1218,7956,8285,356859,350502,18471,21248,16129,14765,5371,5823,2034,1945
R,7,2017,45,4080348,2019696,2060652,1561573,1546755,257884,291844,26087,25015,135674,154950,5016,4835,33462,37253,1589805,1578119,268577,304968,40090,40446,148897,169457,8794,8813,1634031,1680199,1215171,1207044,243074,274628,14119,14551,132072,151327,3705,3592,25890,29057,1236740,1231221,250706,284130,24226,25915,143509,163940,6778,6853,385665,380453,346402,339711,14810,17216,11968,10464,3602,3623,1311,1243,7572,8196,353065,346898,17871,20838,15864,14531,5388,5517,2016,1960
R,7,2017,46,4309081,2131223,2177858,1665959,1652932,267049,304748,26445,25886,132531,151203,5016,4921,34223,38168,1694929,1685088,277914,318077,41084,42034,145812,165706,8978,9146,1748977,1799869,1322640,1315860,252335,287501,14734,15193,128914,147574,3683,3692,26671,30049,1344985,1340911,260057,297276,25491,27344,140416,160105,6912,7185,382246,377989,343319,337072,14714,17247,11711,10693,3617,3629,1333,1229,7552,8119,349944,344177,17857,20801,15593,14690,5396,5601,2066,1961
R,7,2017,47,4359465,2164250,2195215,1696330,1674100,269539,301877,26539,25672,132996,151474,5158,5060,33688,37032,1724780,1705079,280153,314670,41149,41699,145810,165567,9184,9269,1780113,1823561,1351508,1342120,254635,285318,14561,15400,129427,147785,3840,3861,26142,29077,1373316,1366191,262182,294676,25274,27427,140461,159877,7171,7336,384137,371654,344822,331980,14904,16559,11978,10272,3569,3689,1318,1199,7546,7955,351464,338888,17971,19994,15875,14272,5349,5690,2013,1933
R,7,2017,48,4128210,2044963,2083247,1610357,1597576,248945,280419,25161,24277,124780,142189,4666,4724,31054,34062,1636650,1626116,258306,291800,39111,39539,136555,154924,8237,8506,1688027,1736380,1289410,1287694,235250,264955,14251,14599,121577,138804,3490,3570,24049,26758,1309561,1309879,241761,273136,24523,26143,131753,149834,6423,6700,356936,346867,320947,309882,13695,15464,10910,9678,3203,3385,1176,1154,7005,7304,327089,316237,16545,18664,14588,13396,4802,5090,1814,1806
R,7,2017,49,4039082,1998310,2040772,1572556,1562697,249574,281630,24450,23712,118033,135782,4543,4566,29154,32385,1597006,1589602,258325,292396,37837,38451,129037,147764,7937,8433,1650959,1702856,1260334,1260259,235957,266572,13750,14543,114982,132627,3360,3450,22576,25405,1278996,1281090,242024,274300,23721,25773,124473,142960,6182,6674,347351,337916,312222,302438,13617,15058,10700,9169,3051,3155,1183,1116,6578,6980,318010,308512,16301,18096,14116,12678,4564,4804,1755,1759
R,7,2017,50,4039446,1992020,2047426,1579177,1581592,247133,281112,23775,23661,109200,125209,4548,4518,28187,31334,1602841,1607626,255468,291745,37030,38259,119594,136330,7921,8166,1660158,1721714,1280410,1290179,234311,266415,13824,14818,106212,122213,3401,3420,22000,24669,1298640,1310411,240109,274114,23791,25993,115194,131810,6247,6488,331862,325712,298767,291413,12822,14697,9951,8843,2988,2996,1147,1098,6187,6665,304201,297215,15359,17631,13239,12266,4400,4520,1674,1678
