UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2011,13,4123876,2108654,2015222,1571271,1492935,320776,310249,32273,31411,94371,93086,5604,5266,84359,82275,1647703,1567604,362951,351870,54197,52879,124086,121704,12180,11532,1646736,1571471,1167794,1105956,298205,288311,18455,18067,89691,88416,4007,3724,68584,66997,1230150,1166992,333488,323118,33802,33257,114661,112459,9048,8498,461918,443751,403477,386979,22571,21938,13818,13344,4680,4670,1597,1542,15775,15278,417553,400612,29463,28752,20395,19622,9425,9245,3132,3034
R,7,2011,14,4130934,2110397,2020537,1575395,1499639,320250,310507,32097,30949,95668,94076,5509,5144,81478,80222,1649240,1572107,360270,350541,53992,52655,124554,122024,11944,11478,1651836,1581158,1174862,1116142,297863,289094,18318,17751,90993,89500,3905,3659,65895,65012,1234840,1175007,331051,322431,33640,33057,115209,112951,8795,8494,458561,439379,400533,383497,22387,21413,13779,13198,4675,4576,1604,1485,15583,15210,414400,397100,29219,28110,20352,19598,9345,9073,3149,2984
R,7,2011,15,4158361,2129082,2029279,1593304,1508823,320898,311661,32216,30725,97349,94941,5634,5308,79681,77821,1665414,1579096,359415,349872,54216,52399,125706,122341,11984,11590,1672007,1592161,1193295,1126756,298890,290524,18504,17665,92769,90376,4011,3742,64538,63098,1251910,1183923,330933,322265,33936,32986,116610,113397,8893,8626,457075,437118,400009,382067,22008,21137,13712,13060,4580,4565,1623,1566,15143,14723,413504,395173,28482,27607,20280,19413,9096,8944,3091,2964
R,7,2011,16,4246797,2178520,2068277,1624446,1533614,339421,326866,32958,31484,98109,94456,5690,5526,77896,76331,1694447,1602009,376574,364228,55203,53258,125867,121232,12234,11881,1714974,1627989,1218586,1148841,316783,305216,19100,18167,93319,89965,4048,3887,63138,61913,1275441,1204477,347600,336176,34948,33793,116775,112467,9082,8832,463546,440288,405860,384773,22638,21650,13858,13317,4790,4491,1642,1639,14758,14418,419006,397532,28974,28052,20255,19465,9092,8765,3152,3049
R,7,2011,17,4334275,2226169,2108106,1652751,1555537,356712,343217,33823,32403,101316,95943,5814,5742,75753,75264,1720508,1622698,391942,379244,56316,54785,128528,122354,12422,12193,1756575,1665541,1240875,1168771,333761,321301,19888,18909,96682,91385,4187,4123,61182,61052,1295682,1223354,362869,351215,35968,35070,119575,113597,9310,9120,469594,442565,411876,386766,22951,21916,13935,13494,4634,4558,1627,1619,14571,14212,424826,399344,29073,28029,20348,19715,8953,8757,3112,3073
R,7,2011,18,4401361,2265850,2135511,1678166,1573288,369166,352357,35145,33104,104349,98673,6035,5794,72989,72295,1743156,1637571,402343,386159,57450,55472,130863,124218,12494,12097,1790203,1693954,1261120,1187068,345568,330543,20573,19590,99684,94054,4292,4164,58966,58535,1313717,1239218,372867,358380,36494,35741,122190,115667,9369,9081,475647,441557,417046,386220,23598,21814,14572,13514,4665,4619,1743,1630,14023,13760,429439,398353,29476,27779,20956,19731,8673,8551,3125,3016
R,7,2011,19,4518285,2320135,2198150,1719997,1619142,375166,362387,36622,33874,110690,104839,6348,5958,71312,71950,1783130,1682689,406169,395011,59286,56184,137074,131241,12867,12533,1833799,1749506,1293853,1227682,351166,339235,21366,20255,105819,100013,4426,4281,57169,58040,1344465,1279056,376261,365854,37524,36327,128199,122346,9566,9358,486336,448644,426144,391460,24000,23152,15256,13619,4871,4826,1922,1677,14143,13910,438665,403633,29908,29157,21762,19857,8875,8895,3301,3175
R,7,2011,20,4598254,2348694,2249560,1742412,1656013,376106,369979,36525,33463,118795,113505,7014,6383,67842,70217,1801706,1717359,404795,401658,58106,55157,145042,140075,13787,13175,1864171,1806507,1319221,1271276,351294,345874,21062,20050,113594,108327,5030,4631,53970,56349,1366307,1320499,374226,371510,36304,35538,135868,130763,10349,10002,484523,443053,423191,384737,24812,24105,15463,13413,5201,5178,1984,1752,13872,13868,435399,396860,30569,30148,21802,19619,9174,9312,3438,3173
R,7,2011,21,4594238,2344395,2249843,1746506,1659035,367747,366962,35979,32632,123293,118318,7293,6647,63577,66249,1802061,1716959,393938,396220,56441,53552,148251,143322,13679,13014,1861210,1814928,1323784,1281336,343315,342818,20469,19672,118074,113349,5167,4859,50401,52894,1367733,1327528,364055,366219,34905,34523,139262,134568,10180,9867,483185,434915,422722,377699,24432,24144,15510,12960,5219,4969,2126,1788,13176,13355,434328,389431,29883,30001,21536,19029,8989,8754,3499,3147
R,7,2011,22,4413183,2252173,2161010,1685339,1595505,341769,345059,34313,30784,125011,121994,7053,6351,58688,61317,1736521,1648970,365411,371618,53679,50155,147970,145649,13054,12356,1790090,1750214,1280918,1238336,318708,322191,19239,18535,120107,117146,5052,4700,46066,49306,1321019,1281241,337091,343568,32667,32448,139577,137363,9802,9463,462083,410796,404421,357169,23061,22868,15074,12249,4904,4848,2001,1651,12622,12011,415502,367729,28320,28050,21012,17707,8393,8286,3252,2893
R,7,2011,23,4312279,2198326,2113953,1660913,1573973,318759,324298,33591,30050,122892,121059,7034,6324,55137,58249,1708905,1624808,340405,349185,51786,48579,144881,143698,12774,12122,1736323,1707685,1255257,1220297,296660,302104,18378,17793,118218,116448,4977,4679,42833,46364,1292431,1260768,313261,321734,30763,30910,136830,135721,9452,9293,462003,406268,405656,353676,22099,22194,15213,12257,4674,4611,2057,1645,12304,11885,416474,364040,27144,27451,21023,17669,8051,7977,3322,2829
R,7,2011,24,4242222,2160503,2081719,1643951,1555344,303517,312896,32747,29076,121418,121800,7024,6263,51846,56340,1689040,1604508,323794,336687,50236,47449,141991,143656,12436,11787,1704429,1679265,1242530,1204533,282384,291242,17795,17130,116758,117301,4952,4567,40010,44492,1277167,1243281,297720,309828,29640,30024,134183,135943,9222,8932,456074,402454,401421,350811,21133,21654,14952,11946,4660,4499,2072,1696,11836,11848,411873,361227,26074,26859,20596,17425,7808,7713,3214,2855
R,7,2011,25,4267974,2169696,2098278,1658558,1572696,296689,309251,32529,29205,124065,126781,7160,6337,50695,54008,1702604,1619501,315938,331611,49971,47254,144177,147816,12575,11836,1707429,1693090,1251512,1218850,275259,287602,17094,16945,119486,122360,5025,4740,39053,42593,1285337,1255673,289699,305009,28941,29750,136474,140213,9291,9121,462267,405188,407046,353846,21430,21649,15435,12260,4579,4421,2135,1597,11642,11415,417267,363828,26239,26602,21030,17504,7703,7603,3284,2715
R,7,2011,26,4311761,2184501,2127260,1674963,1594261,294060,309532,32154,29169,127257,134569,7027,6310,49040,53419,1717563,1640650,312293,330898,49280,47316,146868,155712,12324,11798,1718766,1717049,1264226,1235550,272846,287848,16900,16881,122711,130197,4835,4709,37248,41864,1296398,1271777,286240,304152,28332,29687,139212,148242,8966,9082,465735,410211,410737,358711,21214,21684,15254,12288,4546,4372,2192,1601,11792,11555,421165,368873,26053,26746,20948,17629,7656,7470,3358,2716
R,7,2011,27,4181532,2109180,2072352,1617975,1550818,278690,298027,31255,28468,127452,137466,6730,6092,47078,51481,1658659,1595391,295974,318068,47949,46361,146428,158121,11971,11560,1659894,1669774,1221765,1198266,258421,277336,16310,16342,122907,133275,4717,4467,35774,40088,1252499,1232864,271068,292458,27496,28910,138916,150767,8846,8802,449286,402578,396210,352552,20269,20691,14945,12126,4545,4191,2013,1625,11304,11393,406160,362527,24906,25610,20453,17451,7512,7354,3125,2758
R,7,2011,28,4256204,2141409,2114795,1646100,1581625,280836,303172,31789,29051,128466,143049,6750,6275,47468,51623,1687230,1626185,298150,323184,48660,47329,147475,163573,11980,11762,1683746,1702267,1241850,1220794,260613,281442,16497,16595,123955,138740,4747,4624,36084,40072,1272894,1255236,273185,296492,27907,29370,139964,156161,8862,8970,457663,412528,404250,360831,20223,21730,15292,12456,4511,4309,2003,1651,11384,11551,414336,370949,24965,26692,20753,17959,7511,7412,3118,2792
R,7,2011,29,4264567,2140652,2123915,1647445,1587687,279567,304671,31112,28445,129494,146414,6790,6247,46244,50451,1687408,1631134,296259,324442,48005,46611,147838,166131,11988,11641,1682337,1706713,1242431,1221745,259276,283237,16104,15946,124952,141988,4795,4545,34779,39252,1272253,1255405,271304,298169,27397,28764,140248,158689,8868,8845,458315,417202,405014,365942,20291,21434,15008,12499,4542,4426,1995,1702,11465,11199,415155,375729,24955,26273,20608,17847,7590,7442,3120,2796
R,7,2011,30,4225300,2117270,2108030,1633562,1577338,276582,303595,30329,28431,124689,143367,6543,5859,45565,49440,1672768,1620022,293087,323096,47048,46259,142742,162448,11681,11109,1665672,1694282,1233985,1214357,256919,282275,15579,16118,120120,139051,4603,4249,34466,38232,1263444,1247182,268857,296840,26851,28619,135294,155236,8646,8465,451598,413748,399577,362981,19663,21320,14750,12313,4569,4316,1940,1610,11099,11208,409324,372840,24230,26256,20197,17640,7448,7212,3035,2644
R,7,2011,31,4317294,2171683,2145611,1669112,1598442,289847,315720,31397,28797,129266,147106,6782,6147,45279,49399,1708129,1640982,306189,335090,48474,46832,146945,166197,11914,11474,1702088,1722021,1253862,1226294,269224,294034,16063,16280,124561,142754,4687,4526,33691,38133,1282647,1258907,280800,308455,27457,29006,139181,158869,8718,8773,469595,423590,415250,372148,20623,21686,15334,12517,4705,4352,2095,1621,11588,11266,425482,382075,25389,26635,21017,17826,7764,7328,3196,2701
R,7,2011,32,4053592,2029857,2023735,1562025,1508268,267953,296612,28930,26594,123281,140833,6029,5613,41639,45815,1597872,1547602,282882,314315,44631,43476,139507,158640,10749,10520,1601173,1627013,1182202,1159996,249316,276206,15116,14829,119078,136745,4214,4072,31247,35165,1208862,1190006,259985,289190,25652,26640,132683,151795,7927,7998,428684,396722,379823,348272,18637,20406,13814,11765,4203,4088,1815,1541,10392,10650,389010,357596,22897,25125,18979,16836,6824,6845,2822,2522
R,7,2011,33,3977570,1989386,1988184,1536280,1488028,258290,286464,28063,26474,120778,137640,5816,5367,40159,44211,1570706,1525830,272436,303394,43393,43136,136681,154852,10196,9985,1563038,1591886,1157508,1139116,240259,266763,14510,14759,116678,133476,4140,3927,29943,33845,1182888,1167828,250282,279101,24787,26441,129926,148056,7577,7637,426348,396298,378772,348912,18031,19701,13553,11715,4100,4164,1676,1440,10216,10366,387818,358002,22154,24293,18606,16695,6755,6796,2619,2348
R,7,2011,34,3942114,1966037,1976077,1518125,1477979,253859,284452,28071,26201,121520,139179,5792,5409,38670,42857,1551387,1514525,267348,300605,43120,42589,136641,155931,10060,10040,1546237,1579658,1144948,1127925,236469,264988,14702,14932,117292,135118,4068,3912,28758,32783,1169410,1155661,245855,276757,24887,26475,129859,149190,7397,7583,419800,396419,373177,350054,17390,19464,13369,11269,4228,4061,1724,1497,9912,10074,381977,358864,21493,23848,18233,16114,6782,6741,2663,2457
R,7,2011,35,3829864,1910820,1919044,1472738,1435618,244228,273397,27102,25308,124228,139438,5346,5118,37178,40165,1504678,1469759,256840,288335,41643,40913,138975,155236,9522,9395,1498361,1528395,1105175,1089734,227474,254540,14025,14097,120201,135446,3820,3733,27666,30845,1128678,1115730,236172,265432,23840,25174,132572,148798,7105,7169,412459,390649,367563,345884,16754,18857,13077,11211,4027,3992,1526,1385,9512,9320,376000,354029,20668,22903,17803,15739,6403,6438,2417,2226
R,7,2011,36,3954144,1975802,1978342,1526132,1483143,251452,280949,27178,25829,130005,144479,5562,4943,35473,38999,1556277,1516239,263363,295127,41340,41095,144077,159941,9599,9010,1558648,1584359,1152363,1132489,235267,262978,14083,14521,126050,140595,4018,3640,26867,30136,1174942,1157814,243756,273289,23783,25383,138028,153849,7265,6910,417154,393983,373769,350654,16185,17971,13095,11308,3955,3884,1544,1303,8606,8863,381335,358425,19607,21838,17557,15712,6049,6092,2334,2100
R,7,2011,37,3834765,1907979,1926786,1473971,1444396,241467,272774,26426,24852,127410,142643,4988,4849,33717,37272,1502627,1475818,252668,286277,40068,39686,140787,157379,8808,8845,1510876,1545840,1117373,1104342,226567,255665,13755,14170,123818,138998,3628,3574,25735,29091,1139027,1128611,234515,265681,23287,24929,135255,151672,6723,6802,397103,380946,356598,340054,14900,17109,12671,10682,3592,3645,1360,1275,7982,8181,363600,347207,18153,20596,16781,14757,5532,5707,2085,2043
R,7,2011,38,3899899,1934316,1965583,1492632,1472182,248976,281809,26133,25209,128132,144711,4974,4769,33469,36903,1520983,1503251,259793,295062,39891,40146,141473,159298,8735,8666,1544479,1587518,1142270,1134536,234365,265048,13942,14519,124576,140957,3637,3559,25689,28899,1163795,1158601,242066,274886,23650,25502,136089,153515,6680,6724,389837,378065,350362,337646,14611,16761,12191,10690,3556,3754,1337,1210,7780,8004,357188,344650,17727,20176,16241,14644,5384,5783,2055,1942
R,7,2011,39,4082351,2027628,2054723,1575908,1551311,258687,291494,26610,25215,128082,145016,4925,4729,33416,36958,1604066,1582404,269331,304443,40779,40705,141177,159339,8714,8683,1640933,1679940,1228142,1216183,244285,275036,14490,14782,124474,141415,3596,3496,25946,29028,1249737,1240342,252018,284602,24754,26259,135767,153849,6674,6730,386695,374783,347766,335128,14402,16458,12120,10433,3608,3601,1329,1233,7470,7930,354329,342062,17313,19841,16025,14446,5410,5490,2040,1953
R,7,2011,40,4324162,2146782,2177380,1685564,1660785,269445,305560,27030,26128,125427,142158,4975,4816,34341,37933,1714595,1692706,280278,318723,41899,42362,138669,156514,8971,9049,1762286,1803932,1339744,1327339,255101,288956,15145,15427,121777,138566,3635,3593,26884,30051,1362246,1352379,262938,298783,26117,27708,133221,150954,6892,7087,384496,373448,345820,333446,14344,16604,11885,10701,3650,3592,1340,1223,7457,7882,352349,340327,17340,19940,15782,14654,5448,5560,2079,1962
R,7,2011,41,4385306,2186386,2198920,1720818,1684908,273057,303095,27154,25938,126465,143225,5100,4922,33792,36832,1749331,1715682,283640,315740,41968,42069,139257,157162,9136,9130,1799076,1830792,1372640,1355635,258462,287097,14998,15667,122854,139551,3776,3729,26346,29113,1394604,1379721,266121,296537,25912,27834,133849,151498,7111,7201,387310,368128,348178,329273,14595,15998,12156,10271,3611,3674,1324,1193,7446,7719,354727,335961,17519,19203,16056,14235,5408,5664,2025,1929
R,7,2011,42,4160611,2070786,2089825,1637311,1610361,253009,281962,25750,24605,118866,134452,4626,4550,31224,33895,1663726,1638727,262378,293220,39959,39982,130588,147045,8251,8340,1710036,1745503,1312446,1302387,239552,266937,14688,14903,115637,131062,3447,3411,24266,26803,1332773,1324604,246181,275193,25182,26598,125735,141957,6423,6542,360750,344322,324865,307974,13457,15025,11062,9702,3229,3390,1179,1139,6958,7092,330953,314123,16197,18027,14777,13384,4853,5088,1828,1798
R,7,2011,43,4079076,2028346,2050730,1601727,1577255,254570,284125,25073,24085,113168,128585,4483,4398,29325,32282,1626300,1604034,263298,294800,38731,38960,124128,140447,7917,8278,1676761,1714620,1285256,1276152,241090,269397,14242,14873,110079,125429,3304,3297,22790,25472,1304083,1297015,247248,277197,24443,26269,119511,135642,6156,6531,351585,336110,316471,301103,13480,14728,10831,9212,3089,3156,1179,1101,6535,6810,322217,307019,16050,17603,14288,12691,4617,4805,1761,1747
R,7,2011,44,4089258,2027001,2062257,1612018,1599134,252809,284655,24410,24094,104836,118668,4487,4361,28441,31345,1635862,1625146,261180,295267,37971,38853,115211,129686,7909,8026,1690562,1737765,1308675,1308641,240149,270231,14330,15185,101808,115662,3336,3276,22264,24770,1327100,1328938,246076,278017,24548,26529,110748,125148,6222,6357,336439,324492,303343,290493,12660,14424,10080,8909,3028,3006,1151,1085,6177,6575,308762,296208,15104,17250,13423,12324,4463,4538,1687,1669
R,7,2011,45,4171964,2069350,2102614,1641444,1627636,263512,294801,25018,24465,106630,120204,4392,4331,28354,31177,1664921,1653435,271909,305015,38852,39580,116743,131171,7872,8022,1735524,1782475,1340769,1341130,250541,280556,14877,15657,103768,117145,3319,3335,22250,24652,1358918,1361286,256460,287998,25496,27406,112451,126530,6239,6408,333826,320139,300675,286506,12971,14245,10141,8808,2862,3059,1073,996,6104,6525,306003,292149,15449,17017,13356,12174,4292,4641,1633,1614
R,7,2011,46,4430147,2195758,2234389,1749146,1740519,277383,309141,26089,25726,109179,122214,4647,4591,29314,32198,1773551,1767069,285772,319595,40599,41630,119648,133274,8230,8433,1859494,1910975,1446145,1450743,264527,294811,15950,16957,106224,119204,3574,3568,23074,25692,1465087,1471672,270457,302513,27033,29503,115300,128707,6564,6791,336264,323414,303001,289776,12856,14330,10139,8769,2955,3010,1073,1023,6240,6506,308464,295397,15315,17082,13566,12127,4348,4567,1666,1642
R,7,2011,47,4519326,2231572,2287754,1787714,1792568,274932,308384,25854,25769,109339,124536,4396,4444,29337,32053,1812064,1818985,283198,318260,40763,42066,119656,135588,8024,8287,1911556,1974140,1499591,1511715,262428,294343,16201,17039,106603,121742,3392,3459,23341,25842,1518722,1532715,268328,301657,27859,30136,115541,131307,6436,6700,320016,313614,288123,280853,12504,14041,9653,8730,2736,2794,1004,985,5996,6211,293342,286270,14870,16603,12904,11930,4115,4281,1588,1587
R,7,2011,48,4523052,2229442,2293610,1790281,1804246,271354,304587,25389,25358,109348,123384,4201,4318,28869,31717,1814273,1830238,279232,314483,40125,41743,119526,134029,7662,8077,1925444,1992752,1516288,1534881,259634,291352,16214,16990,106693,120547,3265,3401,23350,25581,1535486,1555588,265308,298675,27950,30169,115615,129729,6241,6567,303998,300858,273993,269365,11720,13235,9175,8368,2655,2837,936,917,5519,6136,278787,274650,13924,15808,12175,11574,3911,4300,1421,1510
R,7,2011,49,4520386,2225712,2294674,1800863,1819537,267889,301999,24723,25203,99540,112411,4303,4292,28394,31232,1824548,1845095,275467,311734,39357,41624,109504,122767,7798,8018,1933653,2005201,1537541,1560133,256616,289531,16030,17078,97063,109729,3426,3384,22977,25346,1556514,1580649,262074,296758,27753,30433,105751,118686,6390,6510,292059,289473,263322,259404,11273,12468,8693,8125,2477,2682,877,908,5417,5886,268034,264446,13393,14976,11604,11191,3753,4081,1408,1508
R,7,2011,50,4582646,2251649,2330997,1830133,1855927,268462,303914,24197,25139,96427,111284,4145,4156,28285,30577,1853636,1880948,275943,313125,39064,41586,106295,121370,7544,7790,1972703,2051356,1578805,1605224,257746,291655,15892,17527,93960,108667,3294,3330,23006,24953,1597688,1625401,263167,298583,27870,30969,102592,117389,6170,6382,278946,279641,251328,250703,10716,12259,8305,7612,2467,2617,851,826,5279,5624,255948,255547,12776,14542,11194,10617,3703,3981,1374,1408
