UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2012,9,4062734,2072434,1990300,1536003,1465236,301143,293009,32404,31319,101772,102156,5769,5530,95343,93050,1622975,1550278,349855,340609,54206,52733,137013,136431,13017,12333,1582864,1516731,1110904,1054044,276712,269658,17626,17001,96571,97109,3982,3840,77069,75079,1181492,1122968,316971,308951,32312,31455,126260,125885,9392,8977,489570,473569,425099,411192,24431,23351,14778,14318,5201,5047,1787,1690,18274,17971,441483,427310,32884,31658,21894,21278,10753,10546,3625,3356
R,7,2012,10,4045469,2063710,1981759,1530608,1460266,306381,297864,32281,31034,97293,97092,5597,5388,91550,90115,1614108,1542253,353014,344411,53812,52550,130799,129450,12509,12130,1580636,1515133,1110390,1054627,282384,274614,17803,17139,92304,92293,3898,3718,73857,72742,1178021,1121134,320992,313108,32260,31706,120390,119417,9119,8796,483074,466626,420218,405639,23997,23250,14478,13895,4989,4799,1699,1670,17693,17373,436087,421119,32022,31303,21552,20844,10409,10033,3390,3334
R,7,2012,11,4145757,2116398,2029359,1567438,1495017,317710,308238,32423,31537,101138,99917,5599,5541,92090,89109,1651176,1576166,364471,353889,54575,52927,134780,132002,12619,12359,1630165,1559802,1143916,1086075,293610,285104,18223,17610,96169,95212,3949,3805,74298,71996,1211657,1151893,332227,322955,33341,32203,124471,122204,9215,8937,486233,469557,423522,408942,24100,23134,14200,13927,4969,4705,1650,1736,17792,17113,439519,424273,32244,30934,21234,20724,10309,9798,3404,3422
R,7,2012,12,4207720,2151652,2056068,1595144,1515518,327728,316804,33392,32066,99122,97957,5825,5463,90441,88260,1677511,1595496,373524,362312,56006,54013,131395,129176,12686,12196,1664631,1587956,1170560,1107973,303673,293437,18960,18053,94169,93246,4103,3854,73166,71393,1237410,1172891,341608,331155,34448,33197,121410,119438,9310,8931,487021,468112,424584,407545,24055,23367,14432,14013,4953,4711,1722,1609,17275,16867,440101,422605,31916,31157,21558,20816,9985,9738,3376,3265
R,7,2012,13,4136225,2114519,2021706,1574140,1497430,319777,309356,32304,31386,94907,93282,5701,5275,87690,84977,1653810,1574458,363882,352757,54505,53205,126147,123044,12702,11823,1644706,1568230,1164527,1102463,296450,286767,18499,17839,90042,88575,3998,3744,71190,68842,1229446,1165060,333166,322973,34012,33088,116311,113412,9321,8721,469813,453476,409613,394967,23327,22589,13805,13547,4865,4707,1703,1531,16500,16135,424364,409398,30716,29784,20493,20117,9836,9632,3381,3102
R,7,2012,14,4134916,2114080,2020836,1573460,1495420,321916,311345,32295,31443,96270,94895,5640,5327,84499,82406,1650014,1570207,364148,353035,54238,52927,126060,123573,12227,11597,1649865,1574598,1168054,1106223,299083,289274,18452,18064,91578,90210,4043,3784,68655,67043,1230466,1167296,334367,324084,33798,33249,116623,114307,9097,8563,464215,446238,405406,389197,22833,22071,13843,13379,4692,4685,1597,1543,15844,15363,419548,402911,29781,28951,20440,19678,9437,9266,3130,3034
R,7,2012,15,4143301,2116501,2026800,1578003,1502477,321427,311632,32097,30977,97788,96121,5550,5181,81636,80412,1651980,1575105,361515,351753,54013,52722,126769,124163,11997,11527,1655162,1584775,1175077,1116614,298765,290078,18303,17752,93095,91534,3945,3693,65977,65104,1235116,1175547,331959,323427,33623,33065,117400,115074,8847,8540,461339,442025,402926,385863,22662,21554,13794,13225,4693,4587,1605,1488,15659,15308,416864,399558,29556,28326,20390,19657,9369,9089,3150,2987
R,7,2012,16,4173683,2137004,2036679,1596964,1512063,322114,312948,32266,30766,100015,97510,5683,5341,79962,78051,1669319,1582536,360748,351247,54316,52470,128514,125039,12051,11643,1676162,1596754,1193665,1127489,299870,291667,18489,17669,95407,92933,4059,3774,64672,63222,1252386,1184753,331925,323421,33922,32987,119383,116075,8958,8678,460842,439925,403299,384574,22244,21281,13777,13097,4608,4577,1624,1567,15290,14829,416933,397783,28823,27826,20394,19483,9131,8964,3093,2965
R,7,2012,17,4267257,2189283,2077974,1629499,1537735,340808,328455,33034,31530,101840,98060,5747,5597,78355,76597,1699897,1606356,378142,365916,55356,53358,129847,124983,12324,11971,1720883,1634189,1219384,1149834,317898,306633,19090,18163,97023,93545,4102,3954,63386,62060,1276434,1205585,348749,337613,34944,33795,120714,116185,9167,8918,468400,443785,410115,387901,22910,21822,13944,13367,4817,4515,1645,1643,14969,14537,423463,400771,29393,28303,20412,19563,9133,8798,3157,3053
R,7,2012,18,4358454,2238704,2119750,1658343,1560278,358013,344801,33876,32432,106331,100893,5885,5824,76256,75522,1726522,1627659,393403,380925,56445,54850,133860,127457,12543,12296,1763643,1672943,1241623,1169665,334742,322694,19869,18898,101667,96299,4248,4202,61494,61185,1296670,1224350,363885,352616,35958,35053,124862,118653,9416,9217,475061,446807,416720,390613,23271,22107,14007,13534,4664,4594,1637,1622,14762,14337,429852,403309,29518,28309,20487,19797,8998,8804,3127,3079
R,7,2012,19,4427572,2279724,2147848,1684705,1578276,370595,353906,35204,33138,109700,104107,6094,5884,73426,72537,1750085,1642763,403899,387795,57580,55522,136485,129808,12596,12215,1798169,1701794,1262382,1187933,346684,331895,20557,19593,105009,99465,4338,4251,59199,58657,1315172,1240174,373982,359724,36469,35726,127768,121230,9455,9192,481555,446054,422323,390343,23911,22011,14647,13545,4691,4642,1756,1633,14227,13880,434913,402589,29917,28071,21111,19796,8717,8578,3141,3023
R,7,2012,20,4546565,2335801,2210764,1728087,1624399,376827,364053,36724,33919,116014,110101,6408,6060,71741,72232,1791575,1688171,408009,396801,59447,56268,142636,136674,12977,12659,1843554,1757563,1296685,1228808,352503,340657,21384,20263,111114,105252,4483,4377,57385,58206,1347464,1280299,377629,367306,37538,36340,133706,127747,9658,9473,492247,453201,431402,395591,24324,23396,15340,13656,4900,4849,1925,1683,14356,14026,444111,407872,30380,29495,21909,19928,8930,8927,3319,3186
R,7,2012,21,4629781,2366673,2263108,1751587,1661508,378011,371655,36661,33504,125058,119466,7121,6480,68235,70495,1811180,1723084,406847,403444,58308,55231,151542,146203,13932,13289,1876766,1815464,1323651,1272616,352858,347304,21116,20064,119828,114268,5111,4711,54202,56501,1370886,1321952,375837,372956,36363,35546,142326,136865,10466,10103,489907,447644,427936,388892,25153,24351,15545,13440,5230,5198,2010,1769,14033,13994,440294,401132,31010,30488,21945,19685,9216,9338,3466,3186
R,7,2012,22,4625563,2361225,2264338,1754069,1664434,369395,368405,36118,32672,130479,125593,7408,6734,63756,66500,1809771,1722592,395643,397746,56513,53616,155635,150743,13809,13111,1873780,1824962,1327696,1282676,344638,344036,20508,19669,125224,120603,5254,4937,50460,53041,1371682,1328996,365354,367446,34838,34507,146592,141968,10278,9964,487445,439376,426373,381758,24757,24369,15610,13003,5255,4990,2154,1797,13296,13459,438089,393596,30289,30300,21675,19109,9043,8775,3531,3147
R,7,2012,23,4443715,2267594,2176121,1691687,1600742,343268,346389,34475,30848,132126,130091,7155,6449,58883,61602,1743039,1654435,367007,373046,53786,50242,155248,153943,13161,12487,1802244,1760995,1284573,1239654,319881,323328,19285,18532,127195,125212,5153,4785,46157,49484,1324746,1282692,338250,344725,32635,32424,146834,145622,9918,9579,465350,415126,407114,361088,23387,23061,15190,12316,4931,4879,2002,1664,12726,12118,418293,371743,28757,28321,21151,17818,8414,8321,3243,2908
R,7,2012,24,4342062,2212337,2129725,1666675,1579561,320144,325710,33742,30108,129253,129354,7160,6394,55363,58598,1714857,1630692,341853,350697,51928,48657,151418,152257,12938,12210,1747688,1719258,1258812,1222059,297793,303310,18452,17792,124566,124721,5096,4746,42969,46630,1296098,1262742,314382,322974,30805,30909,143351,144256,9607,9388,464649,410467,407863,357502,22351,22400,15290,12316,4687,4633,2064,1648,12394,11968,418759,367950,27471,27723,21123,17748,8067,8001,3331,2822
R,7,2012,25,4271553,2173964,2097589,1649591,1560952,305139,314374,32805,29134,127312,130094,7106,6316,52011,56719,1694828,1610440,325472,338270,50273,47553,148039,152218,12509,11871,1715857,1690958,1246436,1206365,283776,292501,17856,17144,122637,125569,5017,4615,40135,44764,1281179,1245338,299108,311119,29693,30042,140232,144466,9290,9013,458107,406631,403155,354587,21363,21873,14949,11990,4675,4525,2089,1701,11876,11955,413649,365102,26364,27151,20580,17511,7807,7752,3219,2858
R,7,2012,26,4295651,2182419,2113232,1663703,1577760,298157,310829,32546,29228,129871,134739,7214,6385,50928,54291,1707944,1624797,317487,333299,49968,47313,150181,155957,12670,11903,1718189,1704155,1255037,1220402,276497,288968,17118,16929,125278,130303,5058,4789,39201,42764,1288979,1257346,290944,306408,28929,29734,142458,148334,9359,9191,464230,409077,408666,357358,21660,21861,15428,12299,4593,4436,2156,1596,11727,11527,418965,367451,26543,26891,21039,17579,7723,7623,3311,2712
R,7,2012,27,4337435,2195886,2141549,1679063,1599129,295605,311079,32122,29235,132759,142084,7082,6373,49255,53649,1721847,1645710,313912,332529,49245,47406,152542,163382,12396,11883,1728411,1727608,1266852,1237054,274220,289218,16876,16882,128202,137688,4881,4772,37380,41994,1299120,1273387,287607,305531,28295,29675,144883,155881,9033,9160,467475,413941,412211,362075,21385,21861,15246,12353,4557,4396,2201,1601,11875,11655,422727,372323,26305,26998,20950,17731,7659,7501,3363,2723
R,7,2012,28,4204927,2119495,2085432,1621753,1555429,279990,299468,31247,28510,132487,144192,6782,6176,47236,51657,1662589,1600152,297355,319568,47930,46416,151584,164963,12003,11660,1668572,1679278,1224102,1199591,259590,278628,16311,16334,127943,139985,4764,4540,35862,40200,1254923,1234274,272249,293760,27474,28895,144068,157596,8875,8893,450923,406154,397651,355838,20400,20840,14936,12176,4544,4207,2018,1636,11374,11457,407666,365878,25106,25808,20456,17521,7516,7367,3128,2767
R,7,2012,29,4277615,2151210,2126405,1649538,1585737,282192,304586,31810,29077,133211,148869,6811,6350,47648,51786,1690811,1630432,299565,324657,48690,47365,152368,169510,12055,11851,1691846,1710399,1243803,1221746,261806,282670,16498,16583,128702,144538,4810,4690,36227,40172,1274960,1256265,274391,297723,27912,29353,144856,162074,8945,9047,459364,416006,405735,363991,20386,21916,15312,12494,4509,4331,2001,1660,11421,11614,415851,374167,25174,26934,20778,18012,7512,7436,3110,2804
R,7,2012,30,4283270,2149143,2134127,1649754,1591146,280951,306205,31132,28455,134082,151407,6841,6291,46383,50623,1689836,1634736,297704,326037,47998,46639,152540,171246,12054,11689,1689498,1713727,1243725,1222370,260431,284528,16098,15928,129530,146949,4838,4582,34876,39370,1273629,1256125,272460,299472,27366,28750,144942,163769,8929,8891,459645,420400,406029,368776,20520,21677,15034,12527,4552,4458,2003,1709,11507,11253,416207,378611,25244,26565,20632,17889,7598,7477,3125,2798
R,7,2012,31,4241565,2124527,2117038,1635281,1580463,277911,304972,30318,28423,128744,147605,6587,5907,45686,49668,1674587,1623336,294463,324538,47026,46263,146896,166848,11722,11184,1671990,1700246,1235034,1214781,258029,283433,15560,16092,124171,143250,4635,4288,34561,38402,1264568,1247736,269969,298017,26824,28590,139451,159599,8680,8533,452537,416792,400247,365682,19882,21539,14758,12331,4573,4355,1952,1619,11125,11266,410019,375600,24494,26521,20202,17673,7445,7249,3042,2651
R,7,2012,32,4331495,2178064,2153431,1670553,1601157,291098,316820,31346,28787,132855,150916,6836,6196,45376,49555,1709647,1643819,307483,336245,48399,46823,150626,170128,11981,11547,1707469,1727069,1254577,1226551,270277,294927,16008,16254,128141,146529,4714,4569,33752,38239,1283408,1259238,281853,309356,27375,28970,142852,162764,8760,8841,470595,426362,415976,374606,20821,21893,15338,12533,4714,4387,2122,1627,11624,11316,426239,384581,25630,26889,21024,17853,7774,7364,3221,2706
R,7,2012,33,4065734,2035011,2030723,1562871,1510498,268957,297648,28865,26595,126541,144388,6062,5652,41715,45942,1598785,1549943,283917,315413,44528,43489,142851,162269,10789,10560,1605589,1631480,1182529,1160052,250147,277025,15052,14813,122333,140268,4228,4105,31300,35217,1209230,1190103,260803,290009,25562,26613,136025,155388,7951,8031,429422,399243,380342,350446,18810,20623,13813,11782,4208,4120,1834,1547,10415,10725,389555,359840,23114,25404,18966,16876,6826,6881,2838,2529
R,7,2012,34,3988622,1994116,1994506,1537148,1489978,259127,287330,28021,26479,123701,140963,5856,5405,40263,44351,1571665,1527899,273312,304318,43334,43149,139688,158264,10235,10036,1567038,1596042,1157817,1139171,240977,267482,14476,14739,119590,136773,4162,3964,30016,33913,1183261,1167938,251001,279821,24740,26408,132921,151433,7597,7686,427078,398464,379331,350807,18150,19848,13545,11740,4111,4190,1694,1441,10247,10438,388404,359961,22311,24497,18594,16741,6767,6831,2638,2350
R,7,2012,35,3951867,1970201,1981666,1518750,1479547,254686,285229,28049,26217,124155,142240,5820,5451,38741,42982,1552074,1516193,268213,301443,43081,42614,139325,159066,10089,10091,1549764,1583284,1145028,1127786,237225,265618,14688,14915,119926,138169,4086,3954,28811,32842,1169538,1155560,246609,277389,24860,26451,132554,152314,7416,7636,420437,398382,373722,351761,17461,19611,13361,11302,4229,4071,1734,1497,9930,10140,382536,360633,21604,24054,18221,16163,6771,6752,2673,2455
R,7,2012,36,3837924,1913869,1924055,1472697,1436870,245038,274135,27055,25303,126467,142329,5375,5155,37237,40263,1504694,1471105,257681,289125,41585,40913,141261,158177,9552,9436,1501234,1531684,1105097,1089525,228192,255125,13978,14074,122450,138321,3838,3766,27679,30873,1128614,1115549,236869,266006,23782,25140,134866,151722,7126,7204,412635,392371,367600,347345,16846,19010,13077,11229,4017,4008,1537,1389,9558,9390,376080,355556,20812,23119,17803,15773,6395,6455,2426,2232
R,7,2012,37,3960899,1978180,1982719,1525808,1484103,252138,281602,27150,25786,131983,147136,5578,4966,35523,39126,1556000,1517310,264084,295842,41282,41061,146104,162669,9614,9045,1561092,1587263,1152290,1132205,235825,263479,14054,14483,128009,143237,4028,3661,26886,30198,1174885,1157578,244310,273799,23726,25335,140039,156560,7276,6945,417088,395456,373518,351898,16313,18123,13096,11303,3974,3899,1550,1305,8637,8928,381115,359732,19774,22043,17556,15726,6065,6109,2338,2100
R,7,2012,38,3840318,1909739,1930579,1473429,1445147,242032,273386,26375,24827,129134,144979,5009,4868,33760,37372,1502121,1476656,253256,286928,39996,39661,142559,159783,8838,8870,1513021,1548246,1117336,1103903,227022,256142,13719,14148,125536,141320,3640,3591,25768,29142,1139016,1128214,234974,266155,23230,24897,137027,154058,6744,6824,396718,382333,356093,341244,15010,17244,12656,10679,3598,3659,1369,1277,7992,8230,363105,348442,18282,20773,16766,14764,5532,5725,2094,2046
R,7,2012,39,3903922,1935240,1968682,1491527,1472545,249463,282335,26063,25180,129685,146833,4986,4805,33516,36984,1519919,1503688,260292,295609,39797,40111,143084,161486,8749,8710,1545689,1589311,1141586,1133787,234750,265424,13880,14484,126121,143074,3648,3593,25704,28949,1163123,1157896,242426,275259,23559,25451,137690,155697,6696,6767,389551,379371,349941,338758,14713,16911,12183,10696,3564,3759,1338,1212,7812,8035,356796,345792,17866,20350,16238,14660,5394,5789,2053,1943
R,7,2012,40,4084648,2027692,2056956,1574264,1551055,259039,291905,26537,25191,129465,147019,4946,4771,33441,37015,1602448,1582197,269700,304882,40673,40676,142596,161380,8738,8729,1641447,1681129,1227019,1215089,244548,275302,14437,14747,125860,143415,3620,3535,25963,29041,1248630,1239256,252272,284860,24682,26208,137195,155885,6702,6774,386245,375827,347245,335966,14491,16603,12100,10444,3605,3604,1326,1236,7478,7974,353818,342941,17428,20022,15991,14468,5401,5495,2036,1955
R,7,2012,41,4324443,2145819,2178624,1683382,1660085,269420,305662,26950,26095,126776,143981,4964,4844,34327,37957,1712405,1692029,280254,318838,41786,42317,140038,158358,8954,9079,1761907,1804334,1338177,1325924,254997,288947,15100,15395,123130,140390,3625,3618,26878,30060,1360676,1350970,262832,298772,26043,27661,134601,152802,6881,7117,383912,374290,345205,334161,14423,16715,11850,10700,3646,3591,1339,1226,7449,7897,351729,341059,17422,20066,15743,14656,5437,5556,2073,1962
R,7,2012,42,4384058,2184544,2199514,1717991,1683879,272803,303056,27090,25898,127777,144898,5100,4941,33783,36842,1746492,1714664,283391,315717,41871,42009,140582,158849,9143,9154,1797762,1830649,1370392,1353975,258129,286956,14951,15637,124176,141221,3780,3748,26334,29112,1392342,1378061,265778,296392,25836,27788,135190,153186,7124,7226,386782,368865,347599,329904,14674,16100,12139,10261,3601,3677,1320,1193,7449,7730,354150,336603,17613,19325,16035,14221,5392,5663,2019,1928
R,7,2012,43,4158255,2068223,2090032,1633908,1608888,252691,281948,25687,24559,120134,136134,4618,4574,31185,33929,1660291,1637283,262052,293227,39850,39917,131861,148766,8233,8360,1708185,1745146,1309789,1300483,239189,266820,14635,14858,116896,132743,3443,3431,24233,26811,1330087,1322703,245803,275070,25095,26533,127005,143675,6413,6560,360038,344886,324119,308405,13502,15128,11052,9701,3238,3391,1175,1143,6952,7118,330204,314580,16249,18157,14755,13384,4856,5091,1820,1800
R,7,2012,44,4075927,2025279,2050648,1598108,1575676,254137,284025,24995,24048,114238,130153,4488,4419,29313,32327,1622669,1602499,262865,294717,38619,38909,125220,142057,7918,8301,1674512,1714101,1282453,1274260,240645,269203,14180,14833,111142,126992,3313,3315,22779,25498,1301271,1295150,246792,277002,24355,26210,120596,137248,6160,6552,350767,336547,315655,301416,13492,14822,10815,9215,3096,3161,1175,1104,6534,6829,321398,307349,16073,17715,14264,12699,4624,4809,1758,1749
R,7,2012,45,4084573,2023312,2061261,1607996,1597155,252177,284295,24341,24031,105852,120018,4507,4375,28439,31387,1631842,1623203,260549,294922,37872,38777,116250,131082,7926,8040,1687742,1736447,1305521,1306417,239504,269816,14272,15131,102824,117009,3358,3288,22263,24786,1323948,1326726,245418,277595,24466,26458,111792,126539,6243,6367,335570,324814,302475,290738,12673,14479,10069,8900,3028,3009,1149,1087,6176,6601,307894,296477,15131,17327,13406,12319,4458,4543,1683,1673
R,7,2012,46,4165313,2064659,2100654,1636590,1625137,262767,294201,24933,24393,107633,121359,4398,4347,28338,31217,1660059,1650974,271169,304430,38722,39495,117761,132361,7879,8039,1731736,1780262,1336853,1338443,249753,279908,14804,15599,104772,118301,3328,3351,22226,24660,1354987,1358607,255656,287337,25385,27322,113475,127721,6252,6427,332923,320392,299737,286694,13014,14293,10129,8794,2861,3058,1070,996,6112,6557,305072,292367,15513,17093,13337,12173,4286,4640,1627,1612
R,7,2012,47,4421446,2189757,2231689,1743474,1737411,276454,308474,25953,25644,109976,123357,4657,4598,29243,32205,1767827,1763970,284835,318940,40403,41518,120431,134445,8228,8433,1854395,1908068,1441387,1447484,263535,294094,15857,16884,107028,120348,3586,3576,23002,25682,1460275,1468407,269443,301787,26888,29401,116094,129879,6567,6792,335362,323621,302087,289927,12919,14380,10096,8760,2948,3009,1071,1022,6241,6523,307552,295563,15392,17153,13515,12117,4337,4566,1661,1641
R,7,2012,48,4508452,2224095,2284357,1781045,1788948,273761,307621,25704,25681,109918,125608,4400,4446,29267,32053,1805346,1815371,282014,317500,40562,41949,120218,136677,8015,8290,1905033,1970555,1493902,1507971,261190,293521,16093,16962,107185,122811,3398,3463,23265,25827,1512977,1528959,267060,300822,27702,30029,116110,132398,6432,6705,319062,313802,287143,280977,12571,14100,9611,8719,2733,2797,1002,983,6002,6226,292369,286412,14954,16678,12860,11920,4108,4279,1583,1585
R,7,2012,49,4510206,2220810,2289396,1782742,1800038,270003,303762,25242,25261,109820,124301,4205,4336,28798,31698,1806681,1826021,277867,313663,39919,41606,119989,134955,7652,8088,1917848,1988490,1509799,1530689,258227,290469,16108,16910,107167,121461,3272,3420,23275,25541,1528940,1551366,263874,297772,27790,30046,116079,130653,6236,6581,302962,300906,272943,269349,11776,13293,9134,8351,2653,2840,933,916,5523,6157,277741,274655,13993,15891,12129,11560,3910,4302,1416,1507
R,7,2012,50,4505720,2216015,2289705,1792267,1814614,266457,301038,24564,25120,100105,113379,4318,4330,28304,31224,1815880,1840171,274013,310772,39131,41512,110050,123750,7805,8053,1925247,2000346,1530193,1555362,255163,288543,15917,17005,97630,110689,3445,3421,22899,25326,1549107,1575864,260592,295755,27586,30329,106306,119664,6403,6547,290768,289359,262074,259252,11294,12495,8647,8115,2475,2690,873,909,5405,5898,266773,264307,13421,15017,11545,11183,3744,4086,1402,1506
