UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2015,9,4111192,2100715,2010477,1541200,1464435,308031,300632,33764,32897,105640,104143,6080,6006,106000,102364,1638270,1558087,363506,354756,56551,54731,144807,141723,13797,13350,1577020,1508852,1088800,1031305,281232,274647,17968,17708,100091,98945,4055,4098,84874,82149,1166839,1106708,326657,319012,32886,31971,132921,130490,9745,9567,523695,501625,452400,433130,26799,25985,15796,15189,5549,5198,2025,1908,21126,20215,471431,451379,36849,35744,23665,22760,11886,11233,4052,3783
R,1,2015,10,4114164,2098903,2015261,1544120,1472718,306231,297656,33274,32147,107299,107208,6017,5773,101962,99759,1637393,1563847,358996,349723,55608,54002,145234,143786,13490,13046,1587281,1522504,1100721,1046305,280359,272651,18070,17188,101762,101991,4173,4031,82196,80338,1176271,1119939,323682,315488,32985,31746,133660,132830,9729,9452,511622,492757,443399,426413,25872,25005,15204,14959,5537,5217,1844,1742,19766,19421,461122,443908,35314,34235,22623,22256,11574,10956,3761,3594
R,1,2015,11,4103335,2092710,2010625,1547198,1475955,303236,295134,32212,31742,106112,106495,5808,5530,98144,95769,1636896,1563508,353433,344486,54333,53292,142547,141834,13126,12592,1593477,1527320,1113940,1056823,278185,271004,17577,17124,100822,101381,4010,3856,78943,77132,1186368,1127640,319452,311635,32328,31627,131458,131001,9483,9131,499233,483305,433258,419132,25051,24130,14635,14618,5290,5114,1798,1674,19201,18637,450528,435868,33981,32851,22005,21665,11089,10833,3643,3461
R,1,2015,12,4089498,2085126,2004372,1541429,1471945,306390,298961,32610,31553,105009,104707,5807,5595,93881,91611,1626993,1555413,354184,346018,54373,52881,139640,138141,12983,12402,1591264,1525742,1112237,1055678,281659,275293,17797,17257,99764,99840,4058,3893,75749,73781,1181518,1123221,321106,314040,32414,31593,128886,127919,9462,9002,493862,478630,429192,416267,24731,23668,14813,14296,5245,4867,1749,1702,18132,17830,445475,432192,33078,31978,21959,21288,10754,10222,3521,3400
R,1,2015,13,4114843,2099495,2015348,1553722,1483342,313489,304454,32424,31071,102077,100857,5658,5539,92125,90085,1637623,1565396,360510,350778,54366,52746,135568,133172,12613,12306,1610172,1541759,1127897,1071003,289040,280954,17986,17300,97173,96016,3949,3833,74127,72653,1195621,1137463,327755,319258,32806,31987,125298,123175,9206,8934,489323,473589,425825,412339,24449,23500,14438,13771,4904,4841,1709,1706,17998,17432,442002,427933,32755,31520,21560,20759,10270,9997,3407,3372
R,1,2015,14,4243470,2168068,2075402,1599210,1521865,329538,319292,33304,32209,107756,106605,5885,5743,92375,89688,1683291,1603295,376256,365339,55876,54091,141393,138749,12870,12553,1670761,1596303,1165735,1104942,304931,295270,18756,17909,102680,101789,4191,4015,74468,72378,1233676,1170907,343420,333235,34094,32952,131042,128780,9490,9133,497307,479099,433475,416923,24607,24022,14548,14300,5076,4816,1694,1728,17907,17310,449615,432388,32836,32104,21782,21139,10351,9969,3380,3420
R,1,2015,15,4181172,2138136,2043036,1585086,1507042,324540,313055,32741,31633,101300,99666,5805,5463,88664,86177,1665707,1585122,369624,357404,55083,53296,132614,129900,12675,12130,1654766,1577509,1163508,1101331,300459,289790,18620,17984,96443,95008,4097,3885,71639,69511,1228891,1164472,337759,326543,34004,32915,122812,120318,9283,8936,483370,465527,421578,405711,24081,23265,14121,13649,4857,4658,1708,1578,17025,16666,436816,420650,31865,30861,21079,20381,9802,9582,3392,3194
R,1,2015,16,4190038,2140812,2049226,1588996,1511839,325876,315701,32472,31614,100672,99953,5676,5398,87120,84721,1667999,1588719,369451,358828,54692,53622,131612,129431,12633,11846,1662488,1588748,1171778,1110379,301886,292813,18465,17904,95780,95242,4058,3839,70521,68571,1235965,1172810,338024,328577,33876,33308,121815,119930,9376,8783,478324,460478,417218,401460,23990,22888,14007,13710,4892,4711,1618,1559,16599,16150,432034,415909,31427,30251,20816,20314,9797,9501,3257,3063
R,1,2015,17,4162978,2128802,2034176,1578060,1499613,323728,313414,32228,31190,105707,103078,5661,5261,83418,81620,1653626,1573488,365000,354327,54182,52818,135433,131752,12157,11486,1657554,1583470,1166500,1106126,300493,291133,18235,17912,100877,98440,4049,3765,67400,66094,1227747,1166077,334604,325082,33598,33149,125841,122556,9012,8515,471248,450706,411560,393487,23235,22281,13993,13278,4830,4638,1612,1496,16018,15526,425879,407411,30396,29245,20584,19669,9592,9196,3145,2971
R,1,2015,18,4220433,2158909,2061524,1604322,1520511,324102,315776,32465,31177,110131,108405,5770,5313,82119,80342,1678670,1592991,363893,355435,54580,52937,139644,136832,12292,11797,1684700,1611773,1189457,1127554,300977,293989,18466,17788,105436,103775,4122,3782,66242,64885,1249628,1186234,333704,326766,33769,33025,130441,127713,9132,8788,474209,449751,414865,392957,23125,21787,13999,13389,4695,4630,1648,1531,15877,15457,429042,406757,30189,28669,20811,19912,9203,9119,3160,3009
R,1,2015,19,4283557,2197840,2085717,1627906,1536069,335115,322979,32803,31102,115480,111997,5922,5668,80614,77902,1700515,1606071,373592,361175,55381,52933,144535,139491,12462,12141,1718742,1632710,1208648,1139831,311648,300922,18713,17680,110707,107296,4260,4032,64766,62949,1267072,1196591,343208,332337,34501,33099,135221,130459,9327,9084,479098,453007,419258,396238,23467,22057,14090,13422,4773,4701,1662,1636,15848,14953,433443,409480,30384,28838,20880,19834,9314,9032,3135,3057
R,1,2015,20,4371095,2244580,2126515,1655927,1558367,352078,340310,33509,32129,118462,112902,6055,5947,78549,76860,1726322,1627063,388850,377447,56289,54453,146773,140056,12834,12331,1760253,1672293,1231582,1161290,328185,317834,19362,18434,113637,108340,4382,4316,63105,62079,1288192,1216825,358216,348395,35424,34370,137621,131264,9635,9283,484327,454222,424345,397077,23893,22476,14147,13695,4825,4562,1673,1631,15444,14781,438130,410238,30634,29052,20865,20083,9152,8792,3199,3048
R,1,2015,21,4446994,2287646,2159348,1682535,1576330,366512,352437,34491,33018,122681,116881,6212,5976,75215,74706,1749498,1642792,401101,387899,56781,55438,150275,143277,12821,12442,1797281,1703593,1252092,1177415,342250,330012,20017,19406,117947,112222,4419,4352,60556,60186,1306077,1231052,370547,358996,35829,35491,141282,134505,9554,9386,490365,455755,430443,398915,24262,22425,14474,13612,4734,4659,1793,1624,14659,14520,443421,411740,30554,28903,20952,19947,8993,8772,3267,3056
R,1,2015,22,4569229,2353989,2215240,1728446,1616404,378949,362187,36288,33815,129837,123793,6396,6065,74073,72976,1794218,1681173,411577,395485,59262,56370,157379,150260,13024,12560,1851841,1752187,1287631,1210841,354254,339227,21054,19930,124986,119070,4580,4380,59336,58739,1340334,1263036,380575,366263,37360,36113,148463,141584,9795,9433,502148,463053,440815,405563,24695,22960,15234,13885,4851,4723,1816,1685,14737,14237,453884,418137,31002,29222,21902,20257,8916,8676,3229,3127
R,1,2015,23,4656411,2382692,2273719,1746931,1652591,381065,373149,37077,33720,140041,135180,7184,6502,70394,72577,1808639,1716074,411456,405907,59218,55956,166750,162654,14014,13379,1883124,1813463,1309994,1251970,355674,348478,21450,20136,135013,130053,5169,4710,55824,58116,1358889,1302802,379791,374763,36982,35966,157671,153337,10551,10095,499568,460256,436937,400621,25391,24671,15627,13584,5028,5127,2015,1792,14570,14461,449750,413272,31665,31144,22236,19990,9079,9317,3463,3284
R,1,2015,24,4746334,2423932,2322402,1784536,1692179,379246,375224,36811,33445,148461,145248,7536,6822,67342,69484,1843278,1752960,407077,406086,58262,54909,175178,171814,14279,13517,1919211,1864618,1343255,1294108,353419,350012,20883,19955,143115,140119,5396,5013,53143,55411,1389459,1342520,375222,374672,35826,35114,165907,162659,10687,10279,504721,457784,441281,398071,25827,25212,15928,13490,5346,5129,2140,1809,14199,14073,453819,410440,31855,31414,22436,19795,9271,9155,3592,3238
R,1,2015,25,4602657,2347055,2255602,1733636,1641542,361140,362000,35519,31859,147107,148634,7623,6671,62030,64896,1787899,1698170,386358,390332,55414,52108,171667,173689,13814,12954,1863363,1819148,1310710,1261759,336407,337874,19944,19163,142008,143596,5509,4965,48785,51791,1353290,1306833,355993,360426,33799,33472,162935,165022,10384,9993,483692,436454,422926,379783,24733,24126,15575,12696,5099,5038,2114,1706,13245,13105,434609,391337,30365,29906,21615,18636,8732,8667,3430,2961
R,1,2015,26,4474078,2275228,2198850,1692439,1607279,334698,340419,34411,30783,148546,152827,7304,6697,57830,60845,1742733,1660275,357605,366445,53064,49783,171849,176823,13243,12645,1800999,1774467,1276895,1237751,311171,317092,18979,18221,143663,147881,5283,5002,45008,48520,1315933,1279947,328575,337539,31682,31721,163542,168439,9985,9744,474229,424383,415544,369528,23527,23327,15432,12562,4883,4946,2021,1695,12822,12325,426800,380328,29030,28906,21382,18062,8307,8384,3258,2901
R,1,2015,27,4365211,2219998,2145213,1666925,1577469,315027,323148,33029,29676,143084,150097,7361,6458,54572,58365,1714222,1628413,336516,347723,50875,48133,165115,173109,13172,12280,1752447,1728568,1255833,1213973,292749,300689,18009,17429,138386,145478,5277,4802,42193,46197,1292214,1254220,308957,319839,30071,30379,157139,165219,9874,9418,467551,416645,411092,363496,22278,22459,15020,12247,4698,4619,2084,1656,12379,12168,422008,374193,27559,27884,20804,17754,7976,7890,3298,2862
R,1,2015,28,4333528,2198668,2134860,1660858,1576597,303326,315502,32559,29179,142508,151289,7277,6496,52140,55797,1706262,1625027,323132,338881,50002,47590,163690,173139,12741,11978,1732552,1718745,1250627,1213155,281430,293136,17489,16903,137827,146833,5142,4792,40037,43926,1285368,1251144,296063,311286,29205,29755,155839,165493,9469,9179,466116,416115,410231,363442,21896,22366,15070,12276,4681,4456,2135,1704,12103,11871,420894,373883,27069,27595,20797,17835,7851,7646,3272,2799
R,1,2015,29,4393580,2226322,2167258,1688961,1605570,301742,315296,32508,29430,144852,155669,7339,6593,50920,54700,1733085,1653049,321051,337462,49921,47544,165291,177428,12770,12289,1750585,1744855,1270036,1236004,279507,292978,16900,16980,140228,151121,5151,4990,38763,42782,1303422,1272998,293629,309795,28533,29751,157548,169694,9409,9537,475737,422403,418925,369566,22235,22318,15608,12450,4624,4548,2188,1603,12157,11918,429663,380051,27422,27667,21388,17793,7743,7734,3361,2752
R,1,2015,30,4339178,2187343,2151835,1661970,1593452,290956,309972,31785,29027,146520,159819,6999,6321,49113,53244,1704562,1639518,309047,331032,48755,47037,166433,181327,12420,11859,1721350,1731535,1251043,1225350,269725,287997,16662,16585,141890,155447,4884,4664,37146,41492,1283056,1261151,282802,303769,27922,29169,158745,173787,9135,9097,465993,420300,410927,368102,21231,21975,15123,12442,4630,4372,2115,1657,11967,11752,421506,378367,26245,27263,20833,17868,7688,7540,3285,2762
R,1,2015,31,4263953,2144026,2119927,1631984,1570163,281896,303364,31247,28543,144578,159639,6885,6348,47436,51870,1672982,1615036,299307,323416,47804,46633,163925,180494,12090,11866,1687808,1703638,1229362,1205551,261328,281603,16188,16180,140134,155402,4892,4726,35904,40176,1260174,1240135,273824,296601,27277,28796,156465,173113,8984,9088,456218,416289,402622,364612,20568,21761,15059,12363,4444,4237,1993,1622,11532,11694,412808,374901,25483,26815,20527,17837,7460,7381,3106,2778
R,1,2015,32,4353088,2186266,2166822,1666065,1606044,286658,310053,31935,29202,146870,162854,6982,6547,47756,52122,1707382,1651019,304006,330344,48957,47636,166089,183576,12319,12030,1715544,1736870,1250189,1229278,265510,287465,16502,16513,142257,158325,4961,4823,36125,40466,1281221,1263988,277922,302636,27919,29455,158500,175963,9180,9220,470722,429952,415876,376766,21148,22588,15433,12689,4613,4529,2021,1724,11631,11656,426161,387031,26084,27708,21038,18181,7589,7613,3139,2810
R,1,2015,33,4261124,2133317,2127807,1631062,1579715,278760,305041,30151,27990,140596,158802,6804,6140,45944,50119,1670682,1622915,295333,324715,46881,45841,158951,178463,11850,11529,1680834,1707246,1231354,1210742,258425,283291,15455,15673,136160,154363,4810,4459,34630,38718,1260990,1243974,270264,297936,26684,28118,151599,171039,8775,8736,452483,420561,399708,368973,20335,21750,14696,12317,4436,4439,1994,1681,11314,11401,409692,378941,25069,26779,20197,17723,7352,7424,3075,2793
R,1,2015,34,4359733,2186009,2173724,1670415,1610830,290612,317657,31222,28965,140296,159489,7038,6219,46426,50564,1710367,1654399,307495,337475,48095,47183,158883,179184,12325,11612,1714498,1740462,1253348,1230468,269804,295169,16010,16298,135578,154989,4926,4561,34832,38977,1283075,1263819,281780,309808,27295,29088,151151,171710,9116,8900,471511,433262,417067,380362,20808,22488,15212,12667,4718,4500,2112,1658,11594,11587,427292,390580,25715,27667,20800,18095,7732,7474,3209,2712
R,1,2015,35,4248357,2133159,2115198,1629708,1566183,283740,310410,30155,27727,138910,156648,6502,5985,44144,48245,1667806,1607604,299588,329351,46640,45227,156212,175422,11474,11151,1677097,1695678,1226507,1197612,263377,288717,15369,15501,134492,152384,4526,4445,32826,37019,1254588,1229163,274472,302520,26325,27785,148929,168284,8443,8584,456062,419520,403201,368571,20363,21693,14786,12226,4418,4264,1976,1540,11318,11226,413218,378441,25116,26831,20315,17442,7283,7138,3031,2567
R,1,2015,36,4009189,2000936,2008253,1531156,1488780,263416,292383,27823,26325,131626,150238,5962,5517,40953,45010,1566311,1527412,278088,309676,43165,42993,147866,167843,10419,10234,1575860,1608090,1154392,1137309,244774,271914,14476,14565,127460,146000,4236,4012,30522,34290,1180294,1166517,255110,284423,24736,26132,141035,160892,7738,7795,425076,400163,376764,351471,18642,20469,13347,11760,4166,4238,1726,1505,10431,10720,386017,360895,22978,25253,18429,16861,6831,6951,2681,2439
R,1,2015,37,4030279,2009146,2021133,1544449,1504628,260602,290807,28346,26821,129683,149021,5943,5625,40123,44231,1578863,1542401,274799,307758,43773,43473,145459,166253,10340,10300,1579380,1614019,1162777,1145700,242453,270525,14713,15041,125473,144862,4218,4126,29746,33765,1187997,1174303,252273,282735,25037,26684,138663,159487,7662,7872,429766,407114,381672,358928,18149,20282,13633,11780,4210,4159,1725,1499,10377,10466,390866,368098,22526,25023,18736,16789,6796,6766,2678,2428
R,1,2015,38,3885201,1933388,1951813,1483597,1452000,248064,278152,27219,25428,130742,149072,5633,5192,38133,41969,1516391,1487695,261038,293883,41818,41479,146006,165634,9973,9697,1517152,1553481,1113256,1099662,230690,258765,14181,14254,126652,145035,3992,3776,28381,31989,1137386,1126591,239564,270102,24024,25536,139476,158994,7397,7387,416236,398332,370341,352338,17374,19387,13038,11174,4090,4037,1641,1416,9752,9980,379005,361104,21474,23781,17794,15943,6530,6640,2576,2310
R,1,2015,39,3900719,1943247,1957472,1489696,1454517,250132,279901,27011,25547,134643,152525,5395,5164,36370,39818,1520852,1488431,262687,294557,41266,40872,149023,168351,9356,9366,1527450,1560153,1118814,1102110,233127,260928,13951,14294,130632,148497,3848,3813,27078,30511,1141719,1127894,241726,271436,23649,25112,142738,161953,7002,7178,415797,397319,370882,352407,17005,18973,13060,11253,4011,4028,1547,1351,9292,9307,379133,360537,20961,23121,17617,15760,6285,6398,2354,2188
R,1,2015,40,3951471,1969810,1981661,1516923,1481209,250189,280495,27019,25343,135389,151060,5482,4939,34808,38615,1546507,1513901,261868,294570,40906,40568,149203,166332,9462,8933,1556217,1585038,1146104,1127686,234203,262433,14000,14241,131523,147236,3972,3630,26415,29812,1168353,1152648,242486,272626,23505,25108,143371,160381,7179,6853,413593,396623,370819,353523,15986,18062,13019,11102,3866,3824,1510,1309,8393,8803,378154,361253,19382,21944,17401,15460,5832,5951,2283,2080
R,1,2015,41,3832314,1898954,1933360,1460144,1441286,242168,274901,25483,24701,132669,150731,4983,4902,33507,36839,1488584,1472318,253250,288197,38951,39278,146098,165412,8736,8849,1512118,1554832,1112994,1103667,227361,257707,13370,14083,129181,147005,3646,3648,25566,28722,1134431,1127600,235087,267475,22823,24703,140725,159660,6718,6832,386836,378528,347150,337619,14807,17194,12113,10618,3488,3726,1337,1254,7941,8117,354153,344718,18163,20722,16128,14575,5373,5752,2018,2017
R,1,2015,42,4002957,1982339,2020618,1525905,1509548,256049,289658,26521,25262,134956,154037,5056,4925,33852,37188,1554562,1540836,266796,302872,40588,40473,148494,168684,8862,8878,1589912,1635870,1173396,1166032,241187,272323,14101,14512,131360,150301,3745,3654,26123,29048,1195279,1190160,248832,282006,24157,25678,143078,162979,6803,6912,392427,384748,352509,343516,14862,17335,12420,10750,3596,3736,1311,1271,7729,8140,359283,350676,17964,20866,16431,14795,5416,5705,2059,1966
R,1,2015,43,4176401,2071076,2105325,1616525,1595222,260724,294765,26090,25539,129343,147663,5054,4699,33340,37437,1644624,1626787,271265,307842,40204,41319,142492,162010,8859,8726,1690267,1731477,1274256,1261257,246222,278172,14392,15017,125724,144099,3686,3527,25987,29405,1295902,1285795,253817,287746,24698,26777,137123,156538,6818,6833,380809,373848,342269,333965,14502,16593,11698,10522,3619,3564,1368,1172,7353,8032,348722,340992,17448,20096,15506,14542,5369,5472,2041,1893
R,1,2015,44,4398375,2182079,2216296,1710016,1689040,273709,308290,27198,26100,131663,149850,4935,4971,34558,38045,1739215,1720929,284720,321510,42201,42491,144772,164245,8966,9276,1795461,1841969,1362639,1354959,258892,291427,15182,15512,128046,146186,3649,3717,27053,30168,1385245,1379993,266881,301309,26252,27934,139368,158588,6958,7261,386618,374327,347377,334081,14817,16863,12016,10588,3617,3664,1286,1254,7505,7877,353970,340936,17839,20201,15949,14557,5404,5657,2008,2015
R,1,2015,45,4286749,2131585,2155164,1678386,1651817,262923,294242,26065,25167,126571,143505,5074,4871,32566,35562,1705926,1681582,272890,306248,40480,40877,138955,156979,8978,8879,1755364,1792200,1340052,1327118,248664,278302,14587,15154,123081,139928,3804,3720,25176,27978,1361084,1350312,255668,287087,25126,27000,133745,151496,7014,7035,376221,362964,338334,324699,14259,15940,11478,10013,3490,3577,1270,1151,7390,7584,344842,331270,17222,19161,15354,13877,5210,5483,1964,1844
R,1,2015,46,4081277,2025688,2055589,1593319,1576065,251186,280058,25327,23906,121432,137950,4413,4555,30011,33055,1618538,1603610,260191,291037,39014,38919,132759,150198,7957,8377,1674163,1715942,1277335,1272317,237591,264949,14307,14538,118333,134675,3276,3413,23321,26050,1296711,1293746,243905,272917,24515,25982,128100,145325,6184,6600,351525,339647,315984,303748,13595,15109,11020,9368,3099,3275,1137,1142,6690,7005,321827,309864,16286,18120,14499,12937,4659,4873,1773,1777
R,1,2015,47,4052610,2007103,2045507,1587551,1575170,250874,282931,24197,23965,111080,127277,4527,4374,28874,31790,1611833,1601583,259388,293622,37663,38697,121832,138698,7890,8140,1667884,1715042,1282405,1279527,237704,268080,13895,14863,108054,124233,3363,3322,22463,25017,1301044,1300068,243638,275825,23957,26175,117352,134016,6185,6457,339219,330465,305146,295643,13170,14851,10302,9102,3026,3044,1164,1052,6411,6773,310789,301515,15750,17797,13706,12522,4480,4682,1705,1683
R,1,2015,48,4077051,2014506,2062545,1597257,1595411,252795,286073,23997,23779,107856,121736,4515,4439,28086,31107,1620608,1621139,261234,296534,37380,38520,118075,132723,7953,8095,1684098,1741143,1299546,1307631,240090,271735,14115,15152,104938,118742,3401,3397,22008,24486,1317579,1327630,245984,279305,24314,26463,113724,128200,6305,6455,330408,321402,297711,287780,12705,14338,9882,8627,2918,2994,1114,1042,6078,6621,303029,293509,15250,17229,13066,12057,4351,4523,1648,1640
R,1,2015,49,4243784,2099185,2144599,1663945,1659176,266494,298593,25271,24872,110346,125872,4529,4493,28600,31593,1687704,1685317,274881,308848,39255,40093,120574,137085,8024,8242,1766435,1822876,1364835,1371580,253150,283963,15103,16030,107490,122789,3472,3480,22385,25034,1383164,1392017,259003,291414,25772,27890,116326,132428,6403,6622,332750,321723,299110,287596,13344,14630,10168,8842,2856,3083,1057,1013,6215,6559,304540,293300,15878,17434,13483,12203,4248,4657,1621,1620
R,1,2015,50,4485167,2210920,2274247,1764829,1774109,275098,310616,25679,25683,111534,126924,4542,4633,29238,32282,1789178,1800736,283394,320911,40305,41917,121916,137957,8091,8446,1884898,1953410,1471327,1486641,262414,296278,15881,16937,108651,124023,3527,3631,23098,25900,1490315,1507731,268231,303837,27198,29889,117637,133589,6494,6846,326022,320837,293502,287468,12684,14338,9798,8746,2883,2901,1015,1002,6140,6382,298863,293005,15163,17074,13107,12028,4279,4368,1597,1600
