DATE,LNU02000089
1990-09-01,33863
1990-10-01,33963
1990-11-01,33820
1990-12-01,33598
1991-01-01,32879
1991-02-01,32962
1991-03-01,32872
1991-04-01,33194
1991-05-01,33287
1991-06-01,33208
1991-07-01,33082
1991-08-01,32966
1991-09-01,33081
1991-10-01,33223
1991-11-01,33091
1991-12-01,32886
1992-01-01,32485
1992-02-01,32525
1992-03-01,32508
1992-04-01,32769
1992-05-01,33003
1992-06-01,32823
1992-07-01,32692
1992-08-01,32566
1992-09-01,32753
1992-10-01,32717
1992-11-01,32604
1992-12-01,32564
1993-01-01,32167
1993-02-01,32090
1993-03-01,32270
1993-04-01,32407
1993-05-01,32561
1993-06-01,32433
1993-07-01,32445
1993-08-01,32319
1993-09-01,32431
1993-10-01,32552
1993-11-01,32456
1993-12-01,32489
1994-01-01,31901
1994-02-01,31974
1994-03-01,32142
1994-04-01,32175
1994-05-01,32318
1994-06-01,32219
1994-07-01,32169
1994-08-01,32311
1994-09-01,32496
1994-10-01,32603
1994-11-01,32715
1994-12-01,32407
1995-01-01,31973
1995-02-01,32277
1995-03-01,32395
1995-04-01,32430
1995-05-01,32390
1995-06-01,32273
1995-07-01,32407
1995-08-01,32368
1995-09-01,32434
1995-10-01,32627
1995-11-01,32498
1995-12-01,32205
1996-01-01,31773
1996-02-01,31927
1996-03-01,32001
1996-04-01,31933
1996-05-01,32012
1996-06-01,31910
1996-07-01,32055
1996-08-01,32099
1996-09-01,32307
1996-10-01,32412
1996-11-01,32314
1996-12-01,32176
1997-01-01,31642
1997-02-01,31556
1997-03-01,31776
1997-04-01,31990
1997-05-01,31918
1997-06-01,31863
1997-07-01,31788
1997-08-01,31713
1997-09-01,31859
1997-10-01,31980
1997-11-01,31853
1997-12-01,31775
1998-01-01,31390
1998-02-01,31367
1998-03-01,31469
1998-04-01,31567
1998-05-01,31532
1998-06-01,31386
1998-07-01,31280
1998-08-01,31259
1998-09-01,31346
1998-10-01,31355
1998-11-01,31437
1998-12-01,31344
1999-01-01,31099
1999-02-01,30921
1999-03-01,30828
1999-04-01,30819
1999-05-01,30968
1999-06-01,30852
1999-07-01,30690
1999-08-01,30625
1999-09-01,30809
1999-10-01,30894
1999-11-01,31066
1999-12-01,30815
2000-01-01,31553
2000-02-01,31513
2000-03-01,31609
2000-04-01,31963
2000-05-01,31744
2000-06-01,31673
2000-07-01,31330
2000-08-01,31388
2000-09-01,31312
2000-10-01,31383
2000-11-01,31615
2000-12-01,31502
2001-01-01,30916
2001-02-01,31136
2001-03-01,31046
2001-04-01,30942
2001-05-01,31050
2001-06-01,30873
2001-07-01,30754
2001-08-01,30686
2001-09-01,30927
2001-10-01,30879
2001-11-01,30656
2001-12-01,30490
2002-01-01,29989
2002-02-01,30062
2002-03-01,30251
2002-04-01,30343
2002-05-01,30412
2002-06-01,30452
2002-07-01,30342
2002-08-01,30292
2002-09-01,30533
2002-10-01,30592
2002-11-01,30170
2002-12-01,30236
2003-01-01,30025
2003-02-01,30317
2003-03-01,30314
2003-04-01,30530
2003-05-01,30459
2003-06-01,30446
2003-07-01,30380
2003-08-01,30239
2003-09-01,30419
2003-10-01,30518
2003-11-01,30571
2003-12-01,30384
2004-01-01,29976
2004-02-01,29972
2004-03-01,30163
2004-04-01,30376
2004-05-01,30494
2004-06-01,30633
2004-07-01,30499
2004-08-01,30455
2004-09-01,30686
2004-10-01,30638
2004-11-01,30675
2004-12-01,30509
2005-01-01,30345
2005-02-01,30359
2005-03-01,30228
2005-04-01,30570
2005-05-01,30774
2005-06-01,30593
2005-07-01,30637
2005-08-01,30692
2005-09-01,30854
2005-10-01,31088
2005-11-01,31144
2005-12-01,30876
2006-01-01,30541
2006-02-01,30571
2006-03-01,30815
2006-04-01,30826
2006-05-01,30990
2006-06-01,31075
2006-07-01,31110
2006-08-01,31067
2006-09-01,31289
2006-10-01,31507
2006-11-01,31498
2006-12-01,31324
2007-01-01,31132
2007-02-01,31135
2007-03-01,31388
2007-04-01,31565
2007-05-01,31610
2007-06-01,31700
2007-07-01,31689
2007-08-01,31662
2007-09-01,31717
2007-10-01,31873
2007-11-01,31884
2007-12-01,31672
2008-01-01,31221
2008-02-01,31307
2008-03-01,31388
2008-04-01,31615
2008-05-01,31573
2008-06-01,31540
2008-07-01,31465
2008-08-01,31444
2008-09-01,31491
2008-10-01,31369
2008-11-01,31298
2008-12-01,30885
2009-01-01,30060
2009-02-01,30003
2009-03-01,29942
2009-04-01,30092
2009-05-01,29936
2009-06-01,30054
2009-07-01,30128
2009-08-01,30018
2009-09-01,29921
2009-10-01,30072
2009-11-01,30072
2009-12-01,29875
2010-01-01,29680
2010-02-01,29831
2010-03-01,29860
2010-04-01,30221
2010-05-01,30180
2010-06-01,30232
2010-07-01,30405
2010-08-01,30429
2010-09-01,30474
2010-10-01,30589
2010-11-01,30458
2010-12-01,30384
2011-01-01,30065
2011-02-01,30110
2011-03-01,30303
2011-04-01,30318
2011-05-01,30617
2011-06-01,30463
2011-07-01,30431
2011-08-01,30789
2011-09-01,30750
2011-10-01,30806
2011-11-01,30992
2011-12-01,30800
2012-01-01,29995
2012-02-01,30190
2012-03-01,30359
2012-04-01,30750
2012-05-01,30748
2012-06-01,30656
2012-07-01,30601
2012-08-01,30656
2012-09-01,30947
2012-10-01,31161
2012-11-01,31183
2012-12-01,31162
2013-01-01,30775
2013-02-01,30885
2013-03-01,30983
2013-04-01,31185
2013-05-01,31402
2013-06-01,31206
2013-07-01,31168
2013-08-01,31171
2013-09-01,31440
2013-10-01,31391
2013-11-01,31652
2013-12-01,31651
2014-01-01,31485
2014-02-01,31673
2014-03-01,31697
2014-04-01,31751
2014-05-01,31839
2014-06-01,31937
2014-07-01,31826
2014-08-01,31951
2014-09-01,32204
2014-10-01,32396
2014-11-01,32490
2014-12-01,32452
2015-01-01,32309
2015-02-01,32559
2015-03-01,32563
2015-04-01,32767
2015-05-01,32935
2015-06-01,32747
2015-07-01,32518
2015-08-01,32682
2015-09-01,32899
2015-10-01,32919
2015-11-01,33019
2015-12-01,32987
2016-01-01,33096
2016-02-01,33322
2016-03-01,33421
2016-04-01,33458
2016-05-01,33707
2016-06-01,33686
2016-07-01,33694
2016-08-01,33897
2016-09-01,34094
2016-10-01,34015
2016-11-01,34056
2016-12-01,34219
2017-01-01,33926
2017-02-01,34216
2017-03-01,34376
2017-04-01,34455
2017-05-01,34291
2017-06-01,34397
2017-07-01,34376
2017-08-01,34242
2017-09-01,34793
2017-10-01,34755
2017-11-01,34821
2017-12-01,34614
2018-01-01,34559
2018-02-01,34959
2018-03-01,35105
2018-04-01,35157
2018-05-01,35353
2018-06-01,35305
2018-07-01,35353
2018-08-01,35200
2018-09-01,35658
2018-10-01,35802
2018-11-01,35779
2018-12-01,35664
2019-01-01,35392
2019-02-01,35512
2019-03-01,35686
2019-04-01,35602
2019-05-01,35703
2019-06-01,35699
2019-07-01,35369
