DATE,CEU4200000001
1958-07-01,5183.2
1958-08-01,5199.4
1958-09-01,5284.3
1958-10-01,5329.5
1958-11-01,5434.7
1958-12-01,5802.7
1959-01-01,5270.2
1959-02-01,5217.7
1959-03-01,5268.1
1959-04-01,5329.3
1959-05-01,5407.8
1959-06-01,5459.4
1959-07-01,5423.2
1959-08-01,5444.1
1959-09-01,5486.3
1959-10-01,5530.2
1959-11-01,5622.9
1959-12-01,5989.7
1960-01-01,5470.7
1960-02-01,5411.5
1960-03-01,5402.6
1960-04-01,5605.4
1960-05-01,5557.5
1960-06-01,5595.9
1960-07-01,5559.4
1960-08-01,5554.2
1960-09-01,5589.0
1960-10-01,5628.8
1960-11-01,5687.9
1960-12-01,6018.4
1961-01-01,5475.7
1961-02-01,5364.8
1961-03-01,5407.2
1961-04-01,5454.0
1961-05-01,5501.6
1961-06-01,5559.7
1961-07-01,5533.8
1961-08-01,5531.1
1961-09-01,5557.2
1961-10-01,5596.2
1961-11-01,5705.4
1961-12-01,6053.7
1962-01-01,5506.4
1962-02-01,5455.3
1962-03-01,5478.8
1962-04-01,5631.9
1962-05-01,5636.3
1962-06-01,5683.0
1962-07-01,5648.5
1962-08-01,5650.9
1962-09-01,5691.2
1962-10-01,5718.0
1962-11-01,5817.7
1962-12-01,6164.8
1963-01-01,5622.8
1963-02-01,5559.1
1963-03-01,5594.1
1963-04-01,5744.4
1963-05-01,5724.1
1963-06-01,5777.0
1963-07-01,5744.0
1963-08-01,5755.2
1963-09-01,5793.0
1963-10-01,5834.1
1963-11-01,5933.1
1963-12-01,6304.0
1964-01-01,5774.5
1964-02-01,5730.4
1964-03-01,5799.9
1964-04-01,5840.3
1964-05-01,5901.5
1964-06-01,5976.8
1964-07-01,5962.1
1964-08-01,5975.0
1964-09-01,6006.6
1964-10-01,6051.6
1964-11-01,6162.1
1964-12-01,6555.7
1965-01-01,6017.1
1965-02-01,5974.2
1965-03-01,6008.2
1965-04-01,6187.5
1965-05-01,6211.6
1965-06-01,6278.8
1965-07-01,6254.9
1965-08-01,6250.4
1965-09-01,6298.0
1965-10-01,6341.8
1965-11-01,6464.7
1965-12-01,6876.2
1966-01-01,6308.8
1966-02-01,6242.0
1966-03-01,6299.7
1966-04-01,6440.8
1966-05-01,6479.3
1966-06-01,6561.0
1966-07-01,6534.9
1966-08-01,6531.7
1966-09-01,6563.1
1966-10-01,6600.6
1966-11-01,6713.6
1966-12-01,7103.3
1967-01-01,6518.1
1967-02-01,6439.8
1967-03-01,6512.2
1967-04-01,6581.5
1967-05-01,6648.2
1967-06-01,6721.4
1967-07-01,6691.9
1967-08-01,6679.9
1967-09-01,6740.9
1967-10-01,6772.5
1967-11-01,6929.1
1967-12-01,7321.3
1968-01-01,6695.6
1968-02-01,6668.9
1968-03-01,6722.0
1968-04-01,6881.3
1968-05-01,6909.4
1968-06-01,6982.2
1968-07-01,6955.5
1968-08-01,6973.1
1968-09-01,7029.3
1968-10-01,7094.9
1968-11-01,7237.4
1968-12-01,7597.6
1969-01-01,7039.7
1969-02-01,6988.4
1969-03-01,7051.5
1969-04-01,7178.7
1969-05-01,7245.4
1969-06-01,7329.2
1969-07-01,7285.5
1969-08-01,7287.6
1969-09-01,7325.3
1969-10-01,7400.9
1969-11-01,7547.5
1969-12-01,7881.1
1970-01-01,7315.5
1970-02-01,7260.4
1970-03-01,7319.8
1970-04-01,7400.3
1970-05-01,7436.6
1970-06-01,7481.8
1970-07-01,7423.5
1970-08-01,7401.2
1970-09-01,7456.5
1970-10-01,7512.5
1970-11-01,7611.9
1970-12-01,7962.3
1971-01-01,7452.5
1971-02-01,7374.2
1971-03-01,7423.1
1971-04-01,7549.5
1971-05-01,7608.5
1971-06-01,7668.8
1971-07-01,7625.3
1971-08-01,7637.1
1971-09-01,7704.1
1971-10-01,7748.7
1971-11-01,7882.0
1971-12-01,8230.5
1972-01-01,7793.2
1972-02-01,7738.0
1972-03-01,7793.2
1972-04-01,7915.3
1972-05-01,7974.9
1972-06-01,8049.7
1972-07-01,7990.2
1972-08-01,8011.7
1972-09-01,8070.0
1972-10-01,8154.7
1972-11-01,8332.3
1972-12-01,8664.1
1973-01-01,8157.0
1973-02-01,8081.8
1973-03-01,8136.7
1973-04-01,8254.8
1973-05-01,8334.4
1973-06-01,8402.7
1973-07-01,8334.1
1973-08-01,8337.4
1973-09-01,8414.1
1973-10-01,8485.1
1973-11-01,8648.6
1973-12-01,8903.0
1974-01-01,8361.6
1974-02-01,8246.6
1974-03-01,8283.4
1974-04-01,8422.9
1974-05-01,8514.8
1974-06-01,8572.1
1974-07-01,8548.4
1974-08-01,8535.8
1974-09-01,8622.8
1974-10-01,8671.9
1974-11-01,8750.6
1974-12-01,8935.0
1975-01-01,8411.1
1975-02-01,8298.3
1975-03-01,8328.3
1975-04-01,8414.1
1975-05-01,8523.6
1975-06-01,8614.3
1975-07-01,8601.8
1975-08-01,8638.4
1975-09-01,8698.0
1975-10-01,8729.8
1975-11-01,8851.9
1975-12-01,9136.3
1976-01-01,8701.4
1976-02-01,8633.2
1976-03-01,8684.7
1976-04-01,8863.3
1976-05-01,8952.8
1976-06-01,8988.3
1976-07-01,8973.3
1976-08-01,9007.3
1976-09-01,9081.2
1976-10-01,9082.2
1976-11-01,9205.4
1976-12-01,9466.2
1977-01-01,9030.6
1977-02-01,8918.2
1977-03-01,9026.0
1977-04-01,9186.0
1977-05-01,9299.4
1977-06-01,9381.7
1977-07-01,9366.0
1977-08-01,9408.2
1977-09-01,9499.6
1977-10-01,9529.2
1977-11-01,9706.6
1977-12-01,10004.3
1978-01-01,9545.0
1978-02-01,9425.8
1978-03-01,9521.2
1978-04-01,9696.4
1978-05-01,9826.7
1978-06-01,9921.7
1978-07-01,9919.2
1978-08-01,9949.8
1978-09-01,10018.8
1978-10-01,10048.2
1978-11-01,10225.9
1978-12-01,10490.5
1979-01-01,10023.1
1979-02-01,9897.4
1979-03-01,9975.1
1979-04-01,10103.8
1979-05-01,10170.8
1979-06-01,10200.9
1979-07-01,10126.8
1979-08-01,10149.0
1979-09-01,10218.3
1979-10-01,10259.2
1979-11-01,10428.2
1979-12-01,10663.2
1980-01-01,10162.8
1980-02-01,10046.1
1980-03-01,10089.0
1980-04-01,10150.5
1980-05-01,10214.9
1980-06-01,10245.9
1980-07-01,10199.3
1980-08-01,10247.4
1980-09-01,10290.1
1980-10-01,10273.9
1980-11-01,10410.7
1980-12-01,10655.4
1981-01-01,10169.4
1981-02-01,10065.0
1981-03-01,10106.6
1981-04-01,10272.9
1981-05-01,10377.4
1981-06-01,10445.2
1981-07-01,10421.2
1981-08-01,10461.4
1981-09-01,10480.2
1981-10-01,10433.0
1981-11-01,10504.2
1981-12-01,10696.1
1982-01-01,10192.1
1982-02-01,10080.1
1982-03-01,10117.6
1982-04-01,10255.4
1982-05-01,10383.1
1982-06-01,10459.8
1982-07-01,10440.1
1982-08-01,10466.5
1982-09-01,10469.8
1982-10-01,10417.2
1982-11-01,10507.0
1982-12-01,10729.0
1983-01-01,10284.0
1983-02-01,10157.1
1983-03-01,10234.1
1983-04-01,10395.4
1983-05-01,10532.2
1983-06-01,10664.8
1983-07-01,10707.0
1983-08-01,10760.0
1983-09-01,10836.5
1983-10-01,10839.4
1983-11-01,11001.5
1983-12-01,11262.3
1984-01-01,10826.5
1984-02-01,10735.9
1984-03-01,10813.9
1984-04-01,10986.3
1984-05-01,11120.7
1984-06-01,11269.4
1984-07-01,11294.9
1984-08-01,11341.3
1984-09-01,11391.2
1984-10-01,11424.0
1984-11-01,11659.5
1984-12-01,11865.7
1985-01-01,11360.9
1985-02-01,11256.2
1985-03-01,11379.8
1985-04-01,11545.2
1985-05-01,11722.3
1985-06-01,11847.3
1985-07-01,11824.0
1985-08-01,11881.2
1985-09-01,11877.0
1985-10-01,11866.9
1985-11-01,12027.8
1985-12-01,12262.2
1986-01-01,11738.3
1986-02-01,11616.9
1986-03-01,11708.5
1986-04-01,11867.0
1986-05-01,12038.1
1986-06-01,12146.9
1986-07-01,12162.2
1986-08-01,12227.4
1986-09-01,12237.6
1986-10-01,12236.2
1986-11-01,12394.4
1986-12-01,12614.4
1987-01-01,12074.2
1987-02-01,11973.3
1987-03-01,12055.0
1987-04-01,12226.7
1987-05-01,12370.2
1987-06-01,12504.1
1987-07-01,12504.8
1987-08-01,12530.9
1987-09-01,12513.3
1987-10-01,12573.6
1987-11-01,12757.4
1987-12-01,12984.6
1988-01-01,12451.8
1988-02-01,12407.7
1988-03-01,12461.2
1988-04-01,12602.7
1988-05-01,12762.7
1988-06-01,12906.8
1988-07-01,12911.1
1988-08-01,12954.6
1988-09-01,12913.2
1988-10-01,12912.6
1988-11-01,13107.3
1988-12-01,13352.3
1989-01-01,12863.3
1989-02-01,12756.1
1989-03-01,12841.1
1989-04-01,12948.1
1989-05-01,13096.7
1989-06-01,13213.2
1989-07-01,13187.1
1989-08-01,13228.1
1989-09-01,13157.1
1989-10-01,13146.9
1989-11-01,13365.7
1989-12-01,13537.2
1990-01-01,13255.8
1990-02-01,12966.3
1990-03-01,12938.2
1990-04-01,13012.3
1990-05-01,13108.3
1990-06-01,13182.8
1990-07-01,13170.1
1990-08-01,13159.5
1990-09-01,13113.4
1990-10-01,13185.2
1990-11-01,13461.9
1990-12-01,13673.1
1991-01-01,13068.3
1991-02-01,12744.2
1991-03-01,12684.5
1991-04-01,12687.0
1991-05-01,12780.6
1991-06-01,12859.0
1991-07-01,12849.1
1991-08-01,12871.3
1991-09-01,12823.0
1991-10-01,12885.6
1991-11-01,13150.8
1991-12-01,13391.1
1992-01-01,12788.6
1992-02-01,12586.1
1992-03-01,12547.8
1992-04-01,12636.3
1992-05-01,12740.4
1992-06-01,12825.1
1992-07-01,12804.9
1992-08-01,12810.6
1992-09-01,12783.9
1992-10-01,12890.4
1992-11-01,13147.6
1992-12-01,13411.8
1993-01-01,12849.3
1993-02-01,12701.7
1993-03-01,12654.3
1993-04-01,12745.3
1993-05-01,12864.2
1993-06-01,12975.0
1993-07-01,13009.2
1993-08-01,13048.2
1993-09-01,13048.6
1993-10-01,13175.2
1993-11-01,13457.5
1993-12-01,13755.5
1994-01-01,13152.8
1994-02-01,13014.9
1994-03-01,13051.4
1994-04-01,13165.3
1994-05-01,13295.0
1994-06-01,13428.9
1994-07-01,13485.9
1994-08-01,13549.4
1994-09-01,13581.4
1994-10-01,13726.3
1994-11-01,14096.8
1994-12-01,14380.3
1995-01-01,13775.2
1995-02-01,13579.5
1995-03-01,13539.2
1995-04-01,13654.1
1995-05-01,13757.5
1995-06-01,13874.5
1995-07-01,13878.2
1995-08-01,13908.2
1995-09-01,13894.0
1995-10-01,14006.1
1995-11-01,14347.0
1995-12-01,14588.5
1996-01-01,13927.7
1996-02-01,13730.7
1996-03-01,13748.1
1996-04-01,13811.7
1996-05-01,13993.7
1996-06-01,14107.5
1996-07-01,14136.0
1996-08-01,14167.3
1996-09-01,14153.5
1996-10-01,14327.7
1996-11-01,14692.0
1996-12-01,14956.2
1997-01-01,14227.1
1997-02-01,14023.4
1997-03-01,14039.9
1997-04-01,14118.7
1997-05-01,14241.9
1997-06-01,14339.3
1997-07-01,14354.7
1997-08-01,14392.0
1997-09-01,14359.5
1997-10-01,14533.0
1997-11-01,14904.1
1997-12-01,15176.5
1998-01-01,14455.8
1998-02-01,14243.3
1998-03-01,14226.1
1998-04-01,14322.0
1998-05-01,14471.8
1998-06-01,14568.9
1998-07-01,14602.1
1998-08-01,14617.0
1998-09-01,14601.4
1998-10-01,14745.6
1998-11-01,15114.4
1998-12-01,15388.3
1999-01-01,14705.2
1999-02-01,14567.2
1999-03-01,14574.9
1999-04-01,14695.9
1999-05-01,14828.0
1999-06-01,14931.0
1999-07-01,14976.4
1999-08-01,14991.2
1999-09-01,14963.5
1999-10-01,15135.6
1999-11-01,15504.9
1999-12-01,15812.9
2000-01-01,15122.9
2000-02-01,14918.4
2000-03-01,14944.4
2000-04-01,15090.0
2000-05-01,15145.4
2000-06-01,15240.6
2000-07-01,15242.0
2000-08-01,15272.9
2000-09-01,15239.5
2000-10-01,15382.9
2000-11-01,15776.7
2000-12-01,16027.7
2001-01-01,15288.0
2001-02-01,15094.4
2001-03-01,15077.0
2001-04-01,15046.8
2001-05-01,15157.7
2001-06-01,15248.1
2001-07-01,15164.8
2001-08-01,15189.7
2001-09-01,15128.4
2001-10-01,15224.1
2001-11-01,15576.1
2001-12-01,15713.9
2002-01-01,14985.0
2002-02-01,14785.9
2002-03-01,14813.9
2002-04-01,14874.5
2002-05-01,14960.4
2002-06-01,15033.4
2002-07-01,15011.9
2002-08-01,14981.1
2002-09-01,14907.3
2002-10-01,15033.6
2002-11-01,15383.9
2002-12-01,15577.0
2003-01-01,14859.0
2003-02-01,14652.3
2003-03-01,14652.4
2003-04-01,14725.9
2003-05-01,14826.2
2003-06-01,14889.5
2003-07-01,14860.5
2003-08-01,14898.1
2003-09-01,14865.2
2003-10-01,15010.3
2003-11-01,15315.2
2003-12-01,15505.2
2004-01-01,14861.4
2004-02-01,14693.8
2004-03-01,14775.6
2004-04-01,14862.8
2004-05-01,14987.0
2004-06-01,15082.0
2004-07-01,15051.3
2004-08-01,15054.8
2004-09-01,14996.2
2004-10-01,15154.5
2004-11-01,15526.2
2004-12-01,15707.1
2005-01-01,15051.1
2005-02-01,14911.9
2005-03-01,14955.6
2005-04-01,15068.9
2005-05-01,15194.5
2005-06-01,15300.1
2005-07-01,15327.6
2005-08-01,15348.8
2005-09-01,15226.4
2005-10-01,15348.9
2005-11-01,15741.9
2005-12-01,15938.4
2006-01-01,15245.6
2006-02-01,15067.2
2006-03-01,15150.1
2006-04-01,15171.3
2006-05-01,15253.8
2006-06-01,15332.6
2006-07-01,15326.4
2006-08-01,15337.2
2006-09-01,15235.3
2006-10-01,15386.0
2006-11-01,15813.5
2006-12-01,15982.4
2007-01-01,15342.5
2007-02-01,15182.0
2007-03-01,15301.0
2007-04-01,15327.3
2007-05-01,15462.9
2007-06-01,15511.5
2007-07-01,15514.4
2007-08-01,15538.3
2007-09-01,15440.9
2007-10-01,15529.0
2007-11-01,15994.6
2007-12-01,16162.0
2008-01-01,15464.1
2008-02-01,15231.2
2008-03-01,15284.9
2008-04-01,15247.6
2008-05-01,15302.0
2008-06-01,15342.8
2008-07-01,15308.5
2008-08-01,15270.9
2008-09-01,15099.4
2008-10-01,15138.1
2008-11-01,15351.7
2008-12-01,15424.4
2009-01-01,14688.6
2009-02-01,14439.0
2009-03-01,14410.6
2009-04-01,14399.6
2009-05-01,14495.4
2009-06-01,14543.5
2009-07-01,14489.3
2009-08-01,14495.3
2009-09-01,14367.5
2009-10-01,14413.0
2009-11-01,14729.7
2009-12-01,14863.7
2010-01-01,14290.5
2010-02-01,14123.0
2010-03-01,14209.3
2010-04-01,14269.1
2010-05-01,14380.1
2010-06-01,14441.8
2010-07-01,14445.1
2010-08-01,14463.7
2010-09-01,14361.0
2010-10-01,14510.5
2010-11-01,14849.9
2010-12-01,15008.4
2011-01-01,14448.6
2011-02-01,14282.5
2011-03-01,14349.3
2011-04-01,14489.0
2011-05-01,14588.7
2011-06-01,14682.3
2011-07-01,14718.0
2011-08-01,14717.5
2011-09-01,14617.2
2011-10-01,14751.7
2011-11-01,15142.3
2011-12-01,15296.7
2012-01-01,14734.5
2012-02-01,14520.3
2012-03-01,14580.3
2012-04-01,14670.4
2012-05-01,14775.5
2012-06-01,14815.9
2012-07-01,14807.7
2012-08-01,14815.2
2012-09-01,14738.9
2012-10-01,14877.7
2012-11-01,15363.0
2012-12-01,15462.5
2013-01-01,14858.2
2013-02-01,14672.3
2013-03-01,14711.7
2013-04-01,14808.6
2013-05-01,14932.3
2013-06-01,15045.2
2013-07-01,15097.3
2013-08-01,15131.7
2013-09-01,15052.6
2013-10-01,15212.3
2013-11-01,15655.3
2013-12-01,15839.4
2014-01-01,15170.7
2014-02-01,14951.8
2014-03-01,15015.4
2014-04-01,15137.0
2014-05-01,15238.9
2014-06-01,15354.6
2014-07-01,15389.2
2014-08-01,15380.4
2014-09-01,15298.8
2014-10-01,15481.6
2014-11-01,15894.3
2014-12-01,16048.1
2015-01-01,15421.1
2015-02-01,15244.9
2015-03-01,15311.7
2015-04-01,15401.8
2015-05-01,15530.3
2015-06-01,15620.5
2015-07-01,15647.0
2015-08-01,15626.3
2015-09-01,15513.4
2015-10-01,15696.8
2015-11-01,16095.8
2015-12-01,16221.5
2016-01-01,15625.7
2016-02-01,15486.6
2016-03-01,15576.8
2016-04-01,15648.7
2016-05-01,15745.7
2016-06-01,15851.8
2016-07-01,15874.4
2016-08-01,15864.6
2016-09-01,15750.3
2016-10-01,15899.5
2016-11-01,16260.2
2016-12-01,16394.3
2017-01-01,15854.4
2017-02-01,15627.9
2017-03-01,15635.0
2017-04-01,15686.6
2017-05-01,15759.5
2017-06-01,15843.0
2017-07-01,15841.1
2017-08-01,15810.2
2017-09-01,15679.3
2017-10-01,15819.9
2017-11-01,16285.8
2017-12-01,16305.9
2018-01-01,15718.6
2018-02-01,15577.0
2018-03-01,15610.8
2018-04-01,15681.4
2018-05-01,15797.2
2018-06-01,15844.9
2018-07-01,15854.5
2018-08-01,15834.9
2018-09-01,15680.6
2018-10-01,15796.5
2018-11-01,16291.3
2018-12-01,16309.2
2019-01-01,15753.5
2019-02-01,15567.4
2019-03-01,15576.6
2019-04-01,15624.9
2019-05-01,15691.6
2019-06-01,15776.1
2019-07-01,15781.3
