DATE,LNU02000036
1974-07-01,12680
1974-08-01,12642
1974-09-01,12170
1974-10-01,12332
1974-11-01,12209
1974-12-01,12029
1975-01-01,11552
1975-02-01,11349
1975-03-01,11415
1975-04-01,11474
1975-05-01,11640
1975-06-01,12213
1975-07-01,12470
1975-08-01,12563
1975-09-01,11940
1975-10-01,12019
1975-11-01,11922
1975-12-01,12068
1976-01-01,11780
1976-02-01,11853
1976-03-01,12009
1976-04-01,12266
1976-05-01,12488
1976-06-01,12978
1976-07-01,13367
1976-08-01,13209
1976-09-01,12621
1976-10-01,12709
1976-11-01,12793
1976-12-01,12770
1977-01-01,12489
1977-02-01,12434
1977-03-01,12640
1977-04-01,12747
1977-05-01,12912
1977-06-01,13695
1977-07-01,13873
1977-08-01,13867
1977-09-01,13361
1977-10-01,13441
1977-11-01,13440
1977-12-01,13464
1978-01-01,13097
1978-02-01,13023
1978-03-01,13181
1978-04-01,13471
1978-05-01,13712
1978-06-01,14450
1978-07-01,14548
1978-08-01,14689
1978-09-01,14030
1978-10-01,14238
1978-11-01,14112
1978-12-01,14095
1979-01-01,13789
1979-02-01,13831
1979-03-01,13941
1979-04-01,14090
1979-05-01,14125
1979-06-01,14804
1979-07-01,15062
1979-08-01,14930
1979-09-01,14403
1979-10-01,14364
1979-11-01,14398
1979-12-01,14202
1980-01-01,13806
1980-02-01,13789
1980-03-01,13818
1980-04-01,13826
1980-05-01,13875
1980-06-01,14340
1980-07-01,14661
1980-08-01,14609
1980-09-01,14014
1980-10-01,14142
1980-11-01,14118
1980-12-01,14039
1981-01-01,13744
1981-02-01,13677
1981-03-01,13771
1981-04-01,13930
1981-05-01,13995
1981-06-01,14468
1981-07-01,14961
1981-08-01,14835
1981-09-01,14087
1981-10-01,14166
1981-11-01,13997
1981-12-01,13837
1982-01-01,13406
1982-02-01,13342
1982-03-01,13428
1982-04-01,13488
1982-05-01,13639
1982-06-01,14125
1982-07-01,14407
1982-08-01,14277
1982-09-01,13614
1982-10-01,13562
1982-11-01,13510
1982-12-01,13480
1983-01-01,13034
1983-02-01,13036
1983-03-01,13118
1983-04-01,13273
1983-05-01,13310
1983-06-01,14200
1983-07-01,14672
1983-08-01,14461
1983-09-01,13887
1983-10-01,13858
1983-11-01,13942
1983-12-01,13874
1984-01-01,13541
1984-02-01,13627
1984-03-01,13728
1984-04-01,13828
1984-05-01,14167
1984-06-01,14906
1984-07-01,15069
1984-08-01,14649
1984-09-01,14176
1984-10-01,14280
1984-11-01,14326
1984-12-01,14192
1985-01-01,13670
1985-02-01,13586
1985-03-01,13586
1985-04-01,13745
1985-05-01,13850
1985-06-01,14389
1985-07-01,14623
1985-08-01,14487
1985-09-01,13964
1985-10-01,14019
1985-11-01,13907
1985-12-01,13930
1986-01-01,13487
1986-02-01,13542
1986-03-01,13529
1986-04-01,13506
1986-05-01,13560
1986-06-01,14260
1986-07-01,14502
1986-08-01,14310
1986-09-01,13673
1986-10-01,13733
1986-11-01,13771
1986-12-01,13609
1987-01-01,13267
1987-02-01,13240
1987-03-01,13254
1987-04-01,13282
1987-05-01,13427
1987-06-01,13908
1987-07-01,14226
1987-08-01,14132
1987-09-01,13438
1987-10-01,13467
1987-11-01,13383
1987-12-01,13259
1988-01-01,13027
1988-02-01,13049
1988-03-01,12961
1988-04-01,13028
1988-05-01,12975
1988-06-01,13772
1988-07-01,13926
1988-08-01,13839
1988-09-01,13171
1988-10-01,13195
1988-11-01,13023
1988-12-01,12961
1989-01-01,12593
1989-02-01,12721
1989-03-01,12831
1989-04-01,12797
1989-05-01,12864
1989-06-01,13612
1989-07-01,13808
1989-08-01,13631
1989-09-01,12746
1989-10-01,12743
1989-11-01,12649
1989-12-01,12451
1990-01-01,12952
1990-02-01,13040
1990-03-01,13186
1990-04-01,13155
1990-05-01,13310
1990-06-01,14026
1990-07-01,14199
1990-08-01,13999
1990-09-01,13256
1990-10-01,13307
1990-11-01,13210
1990-12-01,13177
1991-01-01,12877
1991-02-01,12685
1991-03-01,12769
1991-04-01,12858
1991-05-01,12748
1991-06-01,13333
1991-07-01,13583
1991-08-01,13446
1991-09-01,12879
1991-10-01,12919
1991-11-01,12855
1991-12-01,12751
1992-01-01,12410
1992-02-01,12406
1992-03-01,12652
1992-04-01,12699
1992-05-01,12689
1992-06-01,13327
1992-07-01,13648
1992-08-01,13456
1992-09-01,12765
1992-10-01,12754
1992-11-01,12840
1992-12-01,12819
1993-01-01,12446
1993-02-01,12434
1993-03-01,12602
1993-04-01,12594
1993-05-01,12713
1993-06-01,13374
1993-07-01,13586
1993-08-01,13335
1993-09-01,12701
1993-10-01,12816
1993-11-01,12723
1993-12-01,12758
1994-01-01,12110
1994-02-01,12379
1994-03-01,12377
1994-04-01,12477
1994-05-01,12664
1994-06-01,13332
1994-07-01,13370
1994-08-01,13263
1994-09-01,12668
1994-10-01,12891
1994-11-01,12735
1994-12-01,12841
1995-01-01,12353
1995-02-01,12352
1995-03-01,12361
1995-04-01,12458
1995-05-01,12397
1995-06-01,12994
1995-07-01,13075
1995-08-01,12761
1995-09-01,12051
1995-10-01,12211
1995-11-01,12139
1995-12-01,12171
1996-01-01,11665
1996-02-01,11754
1996-03-01,12000
1996-04-01,12066
1996-05-01,12068
1996-06-01,12562
1996-07-01,12621
1996-08-01,12430
1996-09-01,12000
1996-10-01,12201
1996-11-01,12139
1996-12-01,12150
1997-01-01,11833
1997-02-01,11979
1997-03-01,12094
1997-04-01,12156
1997-05-01,12426
1997-06-01,12832
1997-07-01,13052
1997-08-01,12654
1997-09-01,12293
1997-10-01,12345
1997-11-01,12431
1997-12-01,12461
1998-01-01,12070
1998-02-01,12198
1998-03-01,12269
1998-04-01,12483
1998-05-01,12525
1998-06-01,12961
1998-07-01,13019
1998-08-01,12766
1998-09-01,12401
1998-10-01,12695
1998-11-01,12665
1998-12-01,12633
1999-01-01,12338
1999-02-01,12464
1999-03-01,12700
1999-04-01,12665
1999-05-01,12752
1999-06-01,13276
1999-07-01,13426
1999-08-01,13258
1999-09-01,12884
1999-10-01,12938
1999-11-01,12937
1999-12-01,13056
2000-01-01,12702
2000-02-01,12781
2000-03-01,12874
2000-04-01,13067
2000-05-01,12852
2000-06-01,13593
2000-07-01,13681
2000-08-01,13547
2000-09-01,13325
2000-10-01,13482
2000-11-01,13401
2000-12-01,13438
2001-01-01,13167
2001-02-01,13187
2001-03-01,13232
2001-04-01,13330
2001-05-01,13142
2001-06-01,13582
2001-07-01,13852
2001-08-01,13455
2001-09-01,13365
2001-10-01,13270
2001-11-01,13314
2001-12-01,13279
2002-01-01,12811
2002-02-01,13088
2002-03-01,12983
2002-04-01,13148
2002-05-01,13363
2002-06-01,13723
2002-07-01,13887
2002-08-01,13739
2002-09-01,13335
2002-10-01,13310
2002-11-01,13424
2002-12-01,13402
2003-01-01,13200
2003-02-01,13243
2003-03-01,13197
2003-04-01,13302
2003-05-01,13310
2003-06-01,13851
2003-07-01,13911
2003-08-01,13636
2003-09-01,13294
2003-10-01,13438
2003-11-01,13382
2003-12-01,13426
2004-01-01,13349
2004-02-01,13366
2004-03-01,13350
2004-04-01,13662
2004-05-01,13547
2004-06-01,14070
2004-07-01,14333
2004-08-01,14039
2004-09-01,13513
2004-10-01,13834
2004-11-01,13799
2004-12-01,13819
2005-01-01,13398
2005-02-01,13275
2005-03-01,13419
2005-04-01,13546
2005-05-01,13649
2005-06-01,14235
2005-07-01,14489
2005-08-01,14039
2005-09-01,13714
2005-10-01,13993
2005-11-01,13947
2005-12-01,13799
2006-01-01,13382
2006-02-01,13482
2006-03-01,13534
2006-04-01,13646
2006-05-01,13780
2006-06-01,14244
2006-07-01,14420
2006-08-01,14366
2006-09-01,13821
