DATE,LNU02000012
1979-05-01,7731
1979-06-01,9111
1979-07-01,9987
1979-08-01,9264
1979-09-01,7626
1979-10-01,7756
1979-11-01,7758
1979-12-01,7859
1980-01-01,7304
1980-02-01,7100
1980-03-01,7272
1980-04-01,7280
1980-05-01,7426
1980-06-01,8650
1980-07-01,9576
1980-08-01,8831
1980-09-01,7247
1980-10-01,7354
1980-11-01,7207
1980-12-01,7274
1981-01-01,6811
1981-02-01,6647
1981-03-01,6766
1981-04-01,7046
1981-05-01,7143
1981-06-01,8025
1981-07-01,9038
1981-08-01,8574
1981-09-01,6758
1981-10-01,6778
1981-11-01,6614
1981-12-01,6503
1982-01-01,6066
1982-02-01,5937
1982-03-01,6043
1982-04-01,6183
1982-05-01,6504
1982-06-01,7355
1982-07-01,8206
1982-08-01,7830
1982-09-01,6152
1982-10-01,6182
1982-11-01,6089
1982-12-01,6037
1983-01-01,5709
1983-02-01,5539
1983-03-01,5601
1983-04-01,5753
1983-05-01,5948
1983-06-01,7341
1983-07-01,8159
1983-08-01,7737
1983-09-01,6075
1983-10-01,5991
1983-11-01,6093
1983-12-01,6159
1984-01-01,5739
1984-02-01,5693
1984-03-01,5778
1984-04-01,6012
1984-05-01,6238
1984-06-01,7548
1984-07-01,8323
1984-08-01,7579
1984-09-01,6118
1984-10-01,6093
1984-11-01,6088
1984-12-01,6116
1985-01-01,5840
1985-02-01,5838
1985-03-01,6013
1985-04-01,6121
1985-05-01,6295
1985-06-01,7144
1985-07-01,8176
1985-08-01,7590
1985-09-01,6092
1985-10-01,6006
1985-11-01,6069
1985-12-01,6022
1986-01-01,5648
1986-02-01,5750
1986-03-01,5964
1986-04-01,6071
1986-05-01,6298
1986-06-01,7356
1986-07-01,8197
1986-08-01,7732
1986-09-01,6143
1986-10-01,6257
1986-11-01,6135
1986-12-01,6117
1987-01-01,5823
1987-02-01,5875
1987-03-01,5946
1987-04-01,6115
1987-05-01,6445
1987-06-01,7418
1987-07-01,8383
1987-08-01,8141
1987-09-01,6305
1987-10-01,6379
1987-11-01,6354
1987-12-01,6498
1988-01-01,6150
1988-02-01,6120
1988-03-01,6009
1988-04-01,6239
1988-05-01,6459
1988-06-01,7887
1988-07-01,8661
1988-08-01,8140
1988-09-01,6516
1988-10-01,6465
1988-11-01,6492
1988-12-01,6519
1989-01-01,6057
1989-02-01,6062
1989-03-01,6192
1989-04-01,6338
1989-05-01,6459
1989-06-01,7639
1989-07-01,8465
1989-08-01,8137
1989-09-01,6345
1989-10-01,6481
1989-11-01,6449
1989-12-01,6377
1990-01-01,6293
1990-02-01,6213
1990-03-01,6429
1990-04-01,6408
1990-05-01,6451
1990-06-01,7496
1990-07-01,8192
1990-08-01,7479
1990-09-01,6065
1990-10-01,6057
1990-11-01,5921
1990-12-01,5963
1991-01-01,5488
1991-02-01,5539
1991-03-01,5577
1991-04-01,5634
1991-05-01,5663
1991-06-01,6728
1991-07-01,7340
1991-08-01,6816
1991-09-01,5526
1991-10-01,5581
1991-11-01,5538
1991-12-01,5441
1992-01-01,5173
1992-02-01,5106
1992-03-01,5035
1992-04-01,5180
1992-05-01,5359
1992-06-01,6296
1992-07-01,7191
1992-08-01,6845
1992-09-01,5440
1992-10-01,5466
1992-11-01,5421
1992-12-01,5511
1993-01-01,5063
1993-02-01,5160
1993-03-01,5155
1993-04-01,5230
1993-05-01,5564
1993-06-01,6515
1993-07-01,7434
1993-08-01,7029
1993-09-01,5613
1993-10-01,5576
1993-11-01,5650
1993-12-01,5668
1994-01-01,5507
1994-02-01,5511
1994-03-01,5499
1994-04-01,5645
1994-05-01,5902
1994-06-01,7010
1994-07-01,7698
1994-08-01,7355
1994-09-01,5800
1994-10-01,5957
1994-11-01,5990
1994-12-01,6062
1995-01-01,5758
1995-02-01,5734
1995-03-01,5959
1995-04-01,5956
1995-05-01,6147
1995-06-01,7372
1995-07-01,7965
1995-08-01,7569
1995-09-01,6170
1995-10-01,6154
1995-11-01,6121
1995-12-01,6125
1996-01-01,5733
1996-02-01,5811
1996-03-01,5879
1996-04-01,6011
1996-05-01,6371
1996-06-01,7328
1996-07-01,8080
1996-08-01,7392
1996-09-01,6401
1996-10-01,6406
1996-11-01,6261
1996-12-01,6324
1997-01-01,5952
1997-02-01,6032
1997-03-01,6182
1997-04-01,6285
1997-05-01,6537
1997-06-01,7372
1997-07-01,8145
1997-08-01,7554
1997-09-01,6285
1997-10-01,6419
1997-11-01,6552
1997-12-01,6614
1998-01-01,6396
1998-02-01,6422
1998-03-01,6571
1998-04-01,6577
1998-05-01,6847
1998-06-01,7905
1998-07-01,8580
1998-08-01,7955
1998-09-01,6838
1998-10-01,6753
1998-11-01,6744
1998-12-01,7020
1999-01-01,6460
1999-02-01,6699
1999-03-01,6715
1999-04-01,6735
1999-05-01,7150
1999-06-01,7900
1999-07-01,8752
1999-08-01,7962
1999-09-01,6724
1999-10-01,6977
1999-11-01,6909
1999-12-01,7081
2000-01-01,6666
2000-02-01,6703
2000-03-01,6786
2000-04-01,6965
2000-05-01,7076
2000-06-01,8163
2000-07-01,8474
2000-08-01,7933
2000-09-01,6752
2000-10-01,6873
2000-11-01,6859
2000-12-01,7023
2001-01-01,6511
2001-02-01,6558
2001-03-01,6568
2001-04-01,6448
2001-05-01,6506
2001-06-01,7630
2001-07-01,8190
2001-08-01,7073
2001-09-01,6341
2001-10-01,6424
2001-11-01,6361
2001-12-01,6267
2002-01-01,5843
2002-02-01,5986
2002-03-01,6108
2002-04-01,5959
2002-05-01,6120
2002-06-01,7105
2002-07-01,7615
2002-08-01,6914
2002-09-01,6131
2002-10-01,6232
2002-11-01,5973
2002-12-01,5992
2003-01-01,5612
2003-02-01,5637
2003-03-01,5512
2003-04-01,5570
2003-05-01,5722
2003-06-01,6581
2003-07-01,7039
2003-08-01,6546
2003-09-01,5615
2003-10-01,5701
2003-11-01,5780
2003-12-01,5709
2004-01-01,5503
2004-02-01,5475
2004-03-01,5402
2004-04-01,5522
2004-05-01,5690
2004-06-01,6517
2004-07-01,7114
2004-08-01,6621
2004-09-01,5645
2004-10-01,5775
2004-11-01,5816
2004-12-01,5800
2005-01-01,5460
2005-02-01,5395
2005-03-01,5570
2005-04-01,5524
2005-05-01,5707
2005-06-01,6714
2005-07-01,7260
2005-08-01,6775
2005-09-01,5789
2005-10-01,5801
2005-11-01,5803
2005-12-01,5934
2006-01-01,5620
2006-02-01,5700
2006-03-01,5757
2006-04-01,5760
2006-05-01,5990
2006-06-01,7023
2006-07-01,7494
2006-08-01,6801
2006-09-01,5783
2006-10-01,5978
2006-11-01,5989
2006-12-01,6052
2007-01-01,5656
2007-02-01,5592
2007-03-01,5611
2007-04-01,5549
2007-05-01,5611
2007-06-01,6725
2007-07-01,7184
2007-08-01,6274
2007-09-01,5649
2007-10-01,5749
2007-11-01,5652
2007-12-01,5679
2008-01-01,5277
2008-02-01,5242
2008-03-01,5347
2008-04-01,5544
2008-05-01,5660
2008-06-01,6343
2008-07-01,6698
2008-08-01,6142
2008-09-01,5317
2008-10-01,5239
2008-11-01,5008
2008-12-01,5058
2009-01-01,4758
2009-02-01,4783
2009-03-01,4726
2009-04-01,4799
2009-05-01,4910
2009-06-01,5608
2009-07-01,5962
2009-08-01,5255
2009-09-01,4456
2009-10-01,4287
2009-11-01,4233
2009-12-01,4272
2010-01-01,4034
2010-02-01,4139
2010-03-01,4207
2010-04-01,4330
2010-05-01,4336
2010-06-01,4833
2010-07-01,5290
2010-08-01,4859
2010-09-01,4084
2010-10-01,4144
2010-11-01,4165
2010-12-01,4116
2011-01-01,3939
2011-02-01,3974
2011-03-01,4075
2011-04-01,4106
2011-05-01,4177
2011-06-01,4891
2011-07-01,5193
2011-08-01,4794
2011-09-01,4177
2011-10-01,4226
2011-11-01,4177
2011-12-01,4193
2012-01-01,3990
2012-02-01,4046
2012-03-01,4089
2012-04-01,4163
2012-05-01,4320
2012-06-01,5178
2012-07-01,5560
2012-08-01,4800
2012-09-01,4215
2012-10-01,4306
2012-11-01,4252
2012-12-01,4192
2013-01-01,4120
2013-02-01,4006
2013-03-01,4072
2013-04-01,4149
2013-05-01,4364
2013-06-01,5143
2013-07-01,5504
2013-08-01,4859
2013-09-01,4376
2013-10-01,4289
2013-11-01,4315
2013-12-01,4300
2014-01-01,4003
2014-02-01,3933
2014-03-01,4209
2014-04-01,4256
2014-05-01,4473
2014-06-01,5134
2014-07-01,5553
2014-08-01,4896
2014-09-01,4321
2014-10-01,4637
2014-11-01,4569
2014-12-01,4592
2015-01-01,4294
2015-02-01,4389
2015-03-01,4491
2015-04-01,4536
2015-05-01,4718
2015-06-01,5327
2015-07-01,5696
2015-08-01,5042
2015-09-01,4476
2015-10-01,4574
2015-11-01,4520
2015-12-01,4745
2016-01-01,4490
2016-02-01,4608
2016-03-01,4648
2016-04-01,4701
2016-05-01,4857
2016-06-01,5548
2016-07-01,6040
2016-08-01,5466
2016-09-01,4810
2016-10-01,4800
2016-11-01,4778
2016-12-01,4831
2017-01-01,4620
2017-02-01,4657
2017-03-01,4897
2017-04-01,4866
2017-05-01,4941
2017-06-01,5964
2017-07-01,6154
2017-08-01,5487
2017-09-01,5011
2017-10-01,4821
2017-11-01,4668
2017-12-01,4801
2018-01-01,4709
2018-02-01,4822
2018-03-01,4889
2018-04-01,4840
2018-05-01,4970
2018-06-01,5921
2018-07-01,6228
2018-08-01,5250
2018-09-01,4876
2018-10-01,5045
2018-11-01,4941
2018-12-01,5023
2019-01-01,4729
2019-02-01,4655
2019-03-01,4887
2019-04-01,4672
2019-05-01,4888
2019-06-01,5941
2019-07-01,6409
