DATE,LNU02000091
1969-06-01,15980
1969-07-01,15896
1969-08-01,15865
1969-09-01,16109
1969-10-01,16278
1969-11-01,16293
1969-12-01,16292
1970-01-01,16063
1970-02-01,16028
1970-03-01,15990
1970-04-01,16123
1970-05-01,16052
1970-06-01,15878
1970-07-01,15730
1970-08-01,15627
1970-09-01,15841
1970-10-01,15966
1970-11-01,15942
1970-12-01,15823
1971-01-01,15702
1971-02-01,15729
1971-03-01,15694
1971-04-01,15702
1971-05-01,15751
1971-06-01,15587
1971-07-01,15444
1971-08-01,15410
1971-09-01,15679
1971-10-01,15791
1971-11-01,15860
1971-12-01,15755
1972-01-01,15745
1972-02-01,15760
1972-03-01,15815
1972-04-01,15859
1972-05-01,15930
1972-06-01,15708
1972-07-01,15575
1972-08-01,15597
1972-09-01,15849
1972-10-01,15943
1972-11-01,16041
1972-12-01,16044
1973-01-01,15839
1973-02-01,15899
1973-03-01,15990
1973-04-01,16055
1973-05-01,16172
1973-06-01,16054
1973-07-01,15855
1973-08-01,15849
1973-09-01,16145
1973-10-01,16287
1973-11-01,16214
1973-12-01,16138
1974-01-01,16132
1974-02-01,16139
1974-03-01,16160
1974-04-01,16196
1974-05-01,16259
1974-06-01,16201
1974-07-01,16152
1974-08-01,16088
1974-09-01,16338
1974-10-01,16361
1974-11-01,16247
1974-12-01,16164
1975-01-01,15841
1975-02-01,15798
1975-03-01,15809
1975-04-01,15850
1975-05-01,15917
1975-06-01,15844
1975-07-01,15781
1975-08-01,15883
1975-09-01,16156
1975-10-01,16226
1975-11-01,16148
1975-12-01,16186
1976-01-01,16106
1976-02-01,16232
1976-03-01,16382
1976-04-01,16420
1976-05-01,16488
1976-06-01,16377
1976-07-01,16181
1976-08-01,16338
1976-09-01,16700
1976-10-01,16789
1976-11-01,16796
1976-12-01,16815
1977-01-01,16677
1977-02-01,16732
1977-03-01,16891
1977-04-01,17054
1977-05-01,17153
1977-06-01,17030
1977-07-01,16958
1977-08-01,17010
1977-09-01,17390
1977-10-01,17565
1977-11-01,17662
1977-12-01,17766
1978-01-01,17694
1978-02-01,17755
1978-03-01,17886
1978-04-01,17996
1978-05-01,18119
1978-06-01,18104
1978-07-01,17911
1978-08-01,17927
1978-09-01,18434
1978-10-01,18579
1978-11-01,18598
1978-12-01,18535
1979-01-01,18352
1979-02-01,18581
1979-03-01,18807
1979-04-01,18816
1979-05-01,18944
1979-06-01,18881
1979-07-01,18853
1979-08-01,18844
1979-09-01,19305
1979-10-01,19505
1979-11-01,19393
1979-12-01,19486
1980-01-01,19228
1980-02-01,19317
1980-03-01,19472
1980-04-01,19475
1980-05-01,19529
1980-06-01,19408
1980-07-01,19276
1980-08-01,19222
1980-09-01,19731
1980-10-01,19866
1980-11-01,19915
1980-12-01,19839
1981-01-01,19634
1981-02-01,19777
1981-03-01,19876
1981-04-01,20011
1981-05-01,20211
1981-06-01,19995
1981-07-01,20002
1981-08-01,20096
1981-09-01,20417
1981-10-01,20587
1981-11-01,20599
1981-12-01,20538
1982-01-01,20411
1982-02-01,20603
1982-03-01,20595
1982-04-01,20723
1982-05-01,20908
1982-06-01,20853
1982-07-01,20814
1982-08-01,20858
1982-09-01,21172
1982-10-01,21288
1982-11-01,21177
1982-12-01,21147
1983-01-01,21170
1983-02-01,21304
1983-03-01,21487
1983-04-01,21634
1983-05-01,21667
1983-06-01,21723
1983-07-01,21798
1983-08-01,21996
1983-09-01,22427
1983-10-01,22661
1983-11-01,22789
1983-12-01,22866
1984-01-01,22783
1984-02-01,23093
1984-03-01,23212
1984-04-01,23331
1984-05-01,23688
1984-06-01,23507
1984-07-01,23456
1984-08-01,23461
1984-09-01,23908
1984-10-01,24136
1984-11-01,24267
1984-12-01,24334
1985-01-01,24110
1985-02-01,24179
1985-03-01,24368
1985-04-01,24507
1985-05-01,24628
1985-06-01,24489
1985-07-01,24472
1985-08-01,24634
1985-09-01,25043
1985-10-01,25404
1985-11-01,25511
1985-12-01,25444
1986-01-01,25281
1986-02-01,25215
1986-03-01,25380
1986-04-01,25554
1986-05-01,25693
1986-06-01,25612
1986-07-01,25721
1986-08-01,25898
1986-09-01,26330
1986-10-01,26531
1986-11-01,26466
1986-12-01,26651
1987-01-01,26541
1987-02-01,26644
1987-03-01,26725
1987-04-01,26988
1987-05-01,27190
1987-06-01,26994
1987-07-01,26997
1987-08-01,27115
1987-09-01,27557
1987-10-01,27772
1987-11-01,27854
1987-12-01,27774
1988-01-01,27572
1988-02-01,27580
1988-03-01,27830
1988-04-01,28093
1988-05-01,28092
1988-06-01,28075
1988-07-01,28080
1988-08-01,28228
1988-09-01,28713
1988-10-01,28969
1988-11-01,29099
1988-12-01,28892
1989-01-01,28885
1989-02-01,29021
1989-03-01,29101
1989-04-01,29170
1989-05-01,29445
1989-06-01,29310
1989-07-01,29232
1989-08-01,29390
1989-09-01,29644
1989-10-01,30003
1989-11-01,29991
1989-12-01,30098
1990-01-01,30197
1990-02-01,30490
1990-03-01,30541
1990-04-01,30685
1990-05-01,30969
1990-06-01,30689
1990-07-01,30690
1990-08-01,30711
1990-09-01,31074
1990-10-01,31371
1990-11-01,31246
1990-12-01,31136
1991-01-01,30986
1991-02-01,31117
1991-03-01,31243
1991-04-01,31494
1991-05-01,31605
1991-06-01,31611
1991-07-01,31567
1991-08-01,31561
1991-09-01,32029
1991-10-01,32055
1991-11-01,32010
1991-12-01,31841
1992-01-01,31526
1992-02-01,31466
1992-03-01,31700
1992-04-01,31781
1992-05-01,31970
1992-06-01,31923
1992-07-01,31901
1992-08-01,31854
1992-09-01,32143
1992-10-01,32344
1992-11-01,32315
1992-12-01,32152
1993-01-01,31914
1993-02-01,32071
1993-03-01,32295
1993-04-01,32414
1993-05-01,32723
1993-06-01,32714
1993-07-01,32722
1993-08-01,32808
1993-09-01,33043
1993-10-01,33077
1993-11-01,33140
1993-12-01,33076
1994-01-01,32735
1994-02-01,33034
1994-03-01,33099
1994-04-01,33435
1994-05-01,33761
1994-06-01,33435
1994-07-01,33540
1994-08-01,33452
1994-09-01,34032
1994-10-01,34273
1994-11-01,34190
1994-12-01,34229
1995-01-01,33731
1995-02-01,33950
1995-03-01,34001
1995-04-01,34086
1995-05-01,34262
1995-06-01,34060
1995-07-01,33952
1995-08-01,33973
1995-09-01,34536
1995-10-01,34679
1995-11-01,34638
1995-12-01,34554
1996-01-01,34231
1996-02-01,34469
1996-03-01,34654
1996-04-01,34834
1996-05-01,35135
1996-06-01,34997
1996-07-01,34961
1996-08-01,35129
1996-09-01,35398
1996-10-01,35699
1996-11-01,35646
1996-12-01,35459
1997-01-01,35215
1997-02-01,35348
1997-03-01,35528
1997-04-01,35559
1997-05-01,35792
1997-06-01,35826
1997-07-01,36015
1997-08-01,36272
1997-09-01,36452
1997-10-01,36434
1997-11-01,36346
1997-12-01,36105
1998-01-01,35760
1998-02-01,35968
1998-03-01,36048
1998-04-01,36183
1998-05-01,36333
1998-06-01,36182
1998-07-01,36264
1998-08-01,36322
1998-09-01,36547
1998-10-01,36704
1998-11-01,36550
1998-12-01,36470
1999-01-01,36484
1999-02-01,36450
1999-03-01,36614
1999-04-01,36683
1999-05-01,36771
1999-06-01,36696
1999-07-01,36560
1999-08-01,36611
1999-09-01,36897
1999-10-01,37078
1999-11-01,37034
1999-12-01,36855
2000-01-01,36344
2000-02-01,36396
2000-03-01,36338
2000-04-01,36514
2000-05-01,36518
2000-06-01,36333
2000-07-01,36291
2000-08-01,36211
2000-09-01,36559
2000-10-01,36676
2000-11-01,36522
2000-12-01,36500
2001-01-01,36411
2001-02-01,36407
2001-03-01,36535
2001-04-01,36561
2001-05-01,36358
2001-06-01,35933
2001-07-01,35741
2001-08-01,35791
2001-09-01,35728
2001-10-01,35825
2001-11-01,35636
2001-12-01,35661
2002-01-01,35367
2002-02-01,35603
2002-03-01,35457
2002-04-01,35512
2002-05-01,35526
2002-06-01,35116
2002-07-01,34817
2002-08-01,35071
2002-09-01,35193
2002-10-01,35142
2002-11-01,35023
2002-12-01,34993
2003-01-01,34955
2003-02-01,34769
2003-03-01,34952
2003-04-01,35143
2003-05-01,34996
2003-06-01,34747
2003-07-01,34541
2003-08-01,34747
2003-09-01,34942
2003-10-01,34943
2003-11-01,34970
2003-12-01,34861
2004-01-01,34310
2004-02-01,34403
2004-03-01,34460
2004-04-01,34606
2004-05-01,34786
2004-06-01,34556
2004-07-01,34472
2004-08-01,34452
2004-09-01,34626
2004-10-01,34738
2004-11-01,34840
2004-12-01,34707
2005-01-01,34353
2005-02-01,34404
2005-03-01,34575
2005-04-01,34724
2005-05-01,34772
2005-06-01,34557
2005-07-01,34555
2005-08-01,34618
2005-09-01,34949
2005-10-01,34754
2005-11-01,34614
2005-12-01,34681
2006-01-01,34388
2006-02-01,34459
2006-03-01,34494
2006-04-01,34596
2006-05-01,34641
2006-06-01,34448
2006-07-01,34290
2006-08-01,34531
2006-09-01,34700
2006-10-01,34835
2006-11-01,34778
2006-12-01,34673
2007-01-01,34486
2007-02-01,34473
2007-03-01,34458
2007-04-01,34457
2007-05-01,34466
2007-06-01,34122
2007-07-01,33937
2007-08-01,34143
2007-09-01,34335
2007-10-01,34272
2007-11-01,34311
2007-12-01,34163
2008-01-01,33748
2008-02-01,33741
2008-03-01,33731
2008-04-01,33835
2008-05-01,33820
2008-06-01,33553
2008-07-01,33371
2008-08-01,33194
2008-09-01,33397
2008-10-01,33355
2008-11-01,33007
2008-12-01,32731
2009-01-01,32034
2009-02-01,31844
2009-03-01,31654
2009-04-01,31811
2009-05-01,31764
2009-06-01,31634
2009-07-01,31421
2009-08-01,31445
2009-09-01,31413
2009-10-01,31144
2009-11-01,31209
2009-12-01,30831
2010-01-01,30473
2010-02-01,30375
2010-03-01,30623
2010-04-01,30912
2010-05-01,30933
2010-06-01,30714
2010-07-01,30470
2010-08-01,30612
2010-09-01,30713
2010-10-01,30886
2010-11-01,30715
2010-12-01,30528
2011-01-01,30107
2011-02-01,30156
2011-03-01,30453
2011-04-01,30483
2011-05-01,30402
2011-06-01,30170
2011-07-01,30157
2011-08-01,30021
2011-09-01,30228
2011-10-01,30295
2011-11-01,30423
2011-12-01,30350
2012-01-01,30394
2012-02-01,30421
2012-03-01,30574
2012-04-01,30640
2012-05-01,30656
2012-06-01,30431
2012-07-01,30389
2012-08-01,30545
2012-09-01,30794
2012-10-01,30892
2012-11-01,30652
2012-12-01,30523
2013-01-01,30270
2013-02-01,30327
2013-03-01,30577
2013-04-01,30749
2013-05-01,30834
2013-06-01,30523
2013-07-01,30582
2013-08-01,30737
2013-09-01,30906
2013-10-01,30745
2013-11-01,30814
2013-12-01,30736
2014-01-01,30866
2014-02-01,30840
2014-03-01,30940
2014-04-01,31031
2014-05-01,30978
2014-06-01,30882
2014-07-01,30689
2014-08-01,30908
2014-09-01,31183
2014-10-01,31162
2014-11-01,31131
2014-12-01,30987
2015-01-01,31005
2015-02-01,30909
2015-03-01,31103
2015-04-01,31200
2015-05-01,31224
2015-06-01,31236
2015-07-01,31089
2015-08-01,31315
2015-09-01,31522
2015-10-01,31521
2015-11-01,31474
2015-12-01,31430
2016-01-01,31366
2016-02-01,31370
2016-03-01,31560
2016-04-01,31533
2016-05-01,31693
2016-06-01,31490
2016-07-01,31453
2016-08-01,31353
2016-09-01,31736
2016-10-01,31758
2016-11-01,31870
2016-12-01,31564
2017-01-01,31406
2017-02-01,31448
2017-03-01,31584
2017-04-01,31833
2017-05-01,31929
2017-06-01,31896
2017-07-01,31728
2017-08-01,31770
2017-09-01,32232
2017-10-01,32254
2017-11-01,32316
2017-12-01,32302
2018-01-01,32231
2018-02-01,32328
2018-03-01,32410
2018-04-01,32670
2018-05-01,32596
2018-06-01,32527
2018-07-01,32546
2018-08-01,32568
2018-09-01,32661
2018-10-01,33017
2018-11-01,32958
2018-12-01,32884
2019-01-01,32732
2019-02-01,32965
2019-03-01,32785
2019-04-01,33001
2019-05-01,33080
2019-06-01,32933
2019-07-01,32904
